Date,TG
2011-06-28,8.850175857543945
2011-06-29,8.92492389678955
2011-06-30,9.144189834594727
2011-07-01,9.32856273651123
2011-07-05,9.368429183959961
2011-07-06,9.463115692138672
2011-07-07,9.64250659942627
2011-07-08,9.657455444335938
2011-07-11,9.53287410736084
2011-07-12,9.602639198303223
2011-07-13,9.702305793762207
2011-07-14,9.607623100280762
2011-07-15,9.792004585266113
2011-07-18,9.677387237548828
2011-07-19,9.971395492553711
2011-07-20,9.841833114624023
2011-07-21,10.140830039978027
2011-07-22,10.036175727844238
2011-07-25,10.036175727844238
2011-07-26,9.921565055847168
2011-07-27,9.53287410736084
2011-07-28,9.418261528015137
2011-07-29,9.497991561889648
2011-08-01,9.463115692138672
2011-08-02,9.243852615356445
2011-08-03,9.403311729431152
2011-08-04,8.914956092834473
2011-08-05,8.680744171142578
2011-08-08,7.893400192260742
2011-08-09,8.421621322631836
2011-08-10,7.649223327636719
2011-08-11,7.998048782348633
2011-08-12,8.06781005859375
2011-08-15,8.262155532836914
2011-08-16,8.097712516784668
2011-08-17,8.077777862548828
2011-08-18,7.429962158203125
2011-08-19,7.3003973960876465
2011-08-22,7.335281848907471
2011-08-23,7.803702354431152
2011-08-24,7.998048782348633
2011-08-25,7.7638397216796875
2011-08-26,8.017979621887207
2011-08-29,8.381754875183105
2011-08-30,8.391717910766602
2011-08-31,8.341889381408691
2011-09-01,8.062829971313477
2011-09-02,7.639257907867432
2011-09-06,7.410028457641602
2011-09-07,7.768820285797119
2011-09-08,7.52962589263916
2011-09-09,7.260529518127441
2011-09-12,7.335281848907471
2011-09-13,7.454876899719238
2011-09-14,7.832245349884033
2011-09-15,7.992189884185791
2011-09-16,7.9422078132629395
2011-09-19,7.6623053550720215
2011-09-20,7.632317066192627
2011-09-21,7.277439594268799
2011-09-22,7.072512149810791
2011-09-23,7.207465648651123
2011-09-26,7.587334156036377
2011-09-27,7.72228479385376
2011-09-28,7.2474493980407715
2011-09-29,7.632317066192627
2011-09-30,7.4123945236206055
2011-10-03,6.9575514793396
2011-10-04,7.642313480377197
2011-10-05,7.712289333343506
2011-10-06,7.967198848724365
2011-10-07,7.692291736602783
2011-10-10,8.10214900970459
2011-10-11,8.237101554870605
2011-10-12,8.54199504852295
2011-10-13,8.44202995300293
2011-10-14,8.63696575164795
2011-10-17,8.432032585144043
2011-10-18,8.701937675476074
2011-10-19,8.38705062866211
2011-10-20,8.427034378051758
2011-10-21,8.981839179992676
2011-10-24,9.381702423095703
2011-10-25,8.931859970092773
2011-10-26,9.381702423095703
2011-10-27,10.236398696899414
2011-10-28,10.071456909179688
2011-10-31,9.68159294128418
2011-11-01,9.201763153076172
2011-11-02,9.601624488830566
2011-11-03,10.3363618850708
2011-11-04,10.291380882263184
2011-11-07,10.311370849609375
2011-11-08,10.351358413696289
2011-11-09,9.731578826904297
2011-11-10,9.971491813659668
2011-11-11,10.321370124816895
2011-11-14,10.136434555053711
2011-11-15,10.31637191772461
2011-11-16,10.156426429748535
2011-11-17,10.026470184326172
2011-11-18,10.251399040222168
2011-11-21,9.861533164978027
2011-11-22,9.84153938293457
2011-11-23,9.29672908782959
2011-11-25,9.106797218322754
2011-11-28,9.876523971557617
2011-11-29,10.056459426879883
2011-11-30,10.911158561706543
2011-12-01,10.63125991821289
2011-12-02,10.49130916595459
2011-12-05,10.791205406188965
2011-12-06,10.766214370727539
2011-12-07,10.746221542358398
2011-12-08,10.356355667114258
2011-12-09,10.85118293762207
2011-12-12,10.701239585876465
2011-12-13,10.696235656738281
2011-12-14,10.553485870361328
2011-12-15,10.76385498046875
2011-12-16,10.94417667388916
2011-12-19,10.643644332885742
2011-12-20,11.244696617126465
2011-12-21,11.304805755615234
2011-12-22,11.379935264587402
2011-12-23,11.349884033203125
2011-12-27,11.520182609558105
2011-12-28,11.139513969421387
2011-12-29,11.359901428222656
2011-12-30,11.129495620727539
2012-01-03,11.595314979553223
2012-01-04,11.515172958374023
2012-01-05,11.655416488647461
2012-01-06,11.525189399719238
2012-01-09,11.369917869567871
2012-01-10,11.640393257141113
2012-01-11,11.70550537109375
2012-01-12,11.955944061279297
2012-01-13,11.865787506103516
2012-01-17,12.096195220947266
2012-01-18,12.366661071777344
2012-01-19,12.276508331298828
2012-01-20,12.416752815246582
2012-01-23,12.166312217712402
2012-01-24,12.36165714263916
2012-01-25,12.45181655883789
2012-01-26,12.331604957580566
2012-01-27,12.39671802520752
2012-01-30,12.341617584228516
2012-01-31,12.351637840270996
2012-02-01,12.582040786743164
2012-02-02,12.81745719909668
2012-02-03,13.168065071105957
2012-02-06,12.877562522888184
2012-02-07,12.672196388244629
2012-02-08,12.607081413269043
2012-02-09,12.511919021606445
2012-02-10,12.25146198272705
2012-02-13,12.321588516235352
2012-02-14,12.036087036132812
2012-02-15,11.925894737243652
2012-02-16,12.176331520080566
2012-02-17,12.046100616455078
2012-02-21,11.991010665893555
2012-02-22,11.97597599029541
2012-02-23,12.316577911376953
2012-02-24,12.201373100280762
2012-02-27,12.116228103637695
2012-02-28,12.046100616455078
2012-02-29,11.640393257141113
2012-03-01,11.505154609680176
2012-03-02,10.668685913085938
2012-03-05,10.488377571105957
2012-03-06,9.717020988464355
2012-03-07,9.842243194580078
2012-03-08,9.772117614746094
2012-03-09,9.88231372833252
2012-03-12,9.877299308776855
2012-03-13,10.18283748626709
2012-03-14,10.135149955749512
2012-03-15,10.200407981872559
2012-03-16,10.351007461547852
2012-03-19,10.320884704589844
2012-03-20,9.9443941116333
2012-03-21,9.81889533996582
2012-03-22,9.603042602539062
2012-03-23,9.859055519104004
2012-03-26,10.200407981872559
2012-03-27,10.019692420959473
2012-03-28,9.964471817016602
2012-03-29,10.034750938415527
2012-03-30,9.833955764770508
2012-04-02,10.295787811279297
2012-04-03,9.849014282226562
2012-04-04,9.326949119567871
2012-04-05,9.216510772705078
2012-04-09,9.03077507019043
2012-04-10,8.709498405456543
2012-04-11,8.90025806427002
2012-04-12,9.2114896774292
2012-04-13,9.065914154052734
2012-04-16,9.091011047363281
2012-04-17,9.136192321777344
2012-04-18,8.960498809814453
2012-04-19,8.78981876373291
2012-04-20,8.870138168334961
2012-04-23,8.533806800842285
2012-04-24,8.604083061218262
2012-04-25,8.769742965698242
2012-04-26,8.76471996307373
2012-04-27,8.82997989654541
2012-04-30,8.709498405456543
2012-05-01,8.679383277893066
2012-05-02,8.68941879272461
2012-05-03,8.523765563964844
2012-05-04,7.670383453369141
2012-05-07,7.479629993438721
2012-05-08,7.5398688316345215
2012-05-09,7.544888973236084
2012-05-10,7.60512638092041
2012-05-11,7.263775825500488
2012-05-14,7.012782573699951
2012-05-15,6.9676032066345215
2012-05-16,6.977640628814697
2012-05-17,6.842104911804199
2012-05-18,6.82704496383667
2012-05-21,7.1483154296875
2012-05-22,7.032861232757568
2012-05-23,7.017801284790039
2012-05-24,6.957559585571289
2012-05-25,6.992702484130859
2012-05-29,6.977640628814697
2012-05-30,6.87724494934082
2012-05-31,6.801944732666016
2012-06-01,7.057958602905273
2012-06-04,7.0428996086120605
2012-06-05,6.997720718383789
2012-06-06,7.329032897949219
2012-06-07,7.253734588623047
2012-06-08,7.30895471572876
2012-06-11,7.078038215637207
2012-06-12,7.16839599609375
2012-06-13,6.904019355773926
2012-06-14,6.914090633392334
2012-06-15,7.009768486022949
2012-06-18,6.909056186676025
2012-06-19,7.1759490966796875
2012-06-20,7.155806541442871
2012-06-21,6.793232440948486
2012-06-22,6.929201126098633
2012-06-25,6.853663921356201
2012-06-26,6.919127464294434
2012-06-27,6.919127464294434
2012-06-28,6.818411827087402
2012-06-29,7.33206033706665
2012-07-02,7.432773113250732
2012-07-03,7.724845886230469
2012-07-05,7.64931058883667
2012-07-06,7.432773113250732
2012-07-09,7.266595363616943
2012-07-10,7.29177188873291
2012-07-11,7.437808990478516
2012-07-12,7.437808990478516
2012-07-13,7.634203910827637
2012-07-16,7.5687384605407715
2012-07-17,7.548594951629639
2012-07-18,7.45291805267334
2012-07-19,7.266595363616943
2012-07-20,7.2514872550964355
2012-07-23,6.934234142303467
2012-07-24,6.853663921356201
2012-07-25,6.858699321746826
2012-07-26,6.904019355773926
2012-07-27,7.382417678833008
2012-07-30,7.276665687561035
2012-07-31,7.457953929901123
2012-08-01,6.904019355773926
2012-08-02,6.798269271850586
2012-08-03,6.994661808013916
2012-08-06,7.055093288421631
2012-08-07,7.085305690765381
2012-08-08,7.024878025054932
2012-08-09,7.050055027008057
2012-08-10,7.050055027008057
2012-08-13,7.055093288421631
2012-08-14,6.888912677764893
2012-08-15,7.014807224273682
2012-08-16,7.2615580558776855
2012-08-17,7.654346466064453
2012-08-20,7.906135082244873
2012-08-21,7.931312084197998
2012-08-22,7.916205406188965
2012-08-23,7.901098728179932
2012-08-24,7.921239852905273
2012-08-27,7.931312084197998
2012-08-28,7.991741180419922
2012-08-29,8.047137260437012
2012-08-30,7.926276683807373
2012-08-31,8.14785099029541
2012-09-04,8.173027992248535
2012-09-05,8.349284172058105
2012-09-06,8.646393775939941
2012-09-07,8.772282600402832
2012-09-10,8.75717830657959
2012-09-11,8.837750434875488
2012-09-12,8.807433128356934
2012-09-13,9.004499435424805
2012-09-14,9.449166297912598
2012-09-17,9.31273365020752
2012-09-18,9.32284164428711
2012-09-19,9.42390251159668
2012-09-20,9.514854431152344
2012-09-21,9.575491905212402
2012-09-24,9.35315990447998
2012-09-25,8.792271614074707
2012-09-26,8.807433128356934
2012-09-27,8.96407699584961
2012-09-28,8.96407699584961
2012-10-01,9.31273365020752
2012-10-02,9.080291748046875
2012-10-03,9.049976348876953
2012-10-04,8.989337921142578
2012-10-05,8.888280868530273
2012-10-08,8.691214561462402
2012-10-09,8.448665618896484
2012-10-10,8.423399925231934
2012-10-11,8.413296699523926
2012-10-12,8.35771369934082
2012-10-15,8.504250526428223
2012-10-16,8.655840873718262
2012-10-17,8.736688613891602
2012-10-18,8.883225440979004
2012-10-19,8.463823318481445
2012-10-22,8.448665618896484
2012-10-23,8.463823318481445
2012-10-24,8.519408226013184
2012-10-25,8.645736694335938
2012-10-26,8.504250526428223
2012-10-31,8.574990272521973
2012-11-01,8.549727439880371
2012-11-02,9.681608200073242
2012-11-05,9.903939247131348
2012-11-06,9.727080345153809
2012-11-07,9.343049049377441
2012-11-08,9.06513500213623
2012-11-09,9.130823135375977
2012-11-12,9.267255783081055
2012-11-13,9.236937522888184
2012-11-14,9.075242042541504
2012-11-15,8.650789260864258
2012-11-16,8.767005920410156
2012-11-19,8.96407699584961
2012-11-20,8.943862915039062
2012-11-21,9.348106384277344
2012-11-23,9.63107681274414
2012-11-26,9.878674507141113
2012-11-27,9.42390251159668
2012-11-28,9.449166297912598
2012-11-29,9.4996976852417
2012-11-30,9.5249605178833
2012-12-03,9.600756645202637
2012-12-04,9.560335159301758
2012-12-05,9.791845321655273
2012-12-06,9.728700637817383
2012-12-07,9.49719524383545
2012-12-10,9.802363395690918
2012-12-11,9.98652172088623
2012-12-12,9.85456657409668
2012-12-13,9.807060241699219
2012-12-14,10.202934265136719
2012-12-17,9.991799354553223
2012-12-18,10.113204002380371
2012-12-19,10.02347183227539
2012-12-20,10.350723266601562
2012-12-21,10.102643966674805
2012-12-24,10.139592170715332
2012-12-26,10.435179710388184
2012-12-27,10.509071350097656
2012-12-28,10.371838569641113
2012-12-31,10.778265953063965
2013-01-02,11.284981727600098
2013-01-03,11.116077423095703
2013-01-04,11.31664752960205
2013-01-07,11.306095123291016
2013-01-08,11.242755889892578
2013-01-09,11.179415702819824
2013-01-10,11.379990577697754
2013-01-11,11.390548706054688
2013-01-14,11.401103019714355
2013-01-15,11.348320007324219
2013-01-16,11.284981727600098
2013-01-17,11.527780532836914
2013-01-18,11.754751205444336
2013-01-22,11.928932189941406
2013-01-23,11.670295715332031
2013-01-24,11.833921432495117
2013-01-25,11.928932189941406
2013-01-28,12.182296752929688
2013-01-29,12.140068054199219
2013-01-30,11.870869636535645
2013-01-31,12.039775848388672
2013-02-01,12.509544372558594
2013-02-04,12.09783935546875
2013-02-05,11.976439476013184
2013-02-06,11.997550964355469
2013-02-07,11.997550964355469
2013-02-08,12.140068054199219
2013-02-11,12.023941993713379
2013-02-12,12.118949890136719
2013-02-13,12.103116035461426
2013-02-14,12.340639114379883
2013-02-15,12.905417442321777
2013-02-19,13.73410701751709
2013-02-20,13.253782272338867
2013-02-21,13.111268997192383
2013-02-22,13.538810729980469
2013-02-25,13.206279754638672
2013-02-26,13.105993270874023
2013-02-27,12.921252250671387
2013-02-28,12.921252250671387
2013-03-01,13.38573932647705
2013-03-04,13.496583938598633
2013-03-05,13.501860618591309
2013-03-06,13.73410701751709
2013-03-07,13.818561553955078
2013-03-08,14.0244140625
2013-03-11,13.808003425598145
2013-03-12,13.834395408630371
2013-03-13,14.072553634643555
2013-03-14,14.612384796142578
2013-03-15,15.025190353393555
2013-03-18,14.89288330078125
2013-03-19,15.072822570800781
2013-03-20,15.596772193908691
2013-03-21,15.1310396194458
2013-03-22,15.411538124084473
2013-03-25,16.178943634033203
2013-03-26,16.247737884521484
2013-03-27,15.231597900390625
2013-03-28,15.580897331237793
2013-04-01,15.363908767700195
2013-04-02,15.321569442749023
2013-04-03,15.014603614807129
2013-04-04,15.115161895751953
2013-04-05,15.072822570800781
2013-04-08,15.173382759094238
2013-04-09,15.226302146911621
2013-04-10,15.961955070495605
2013-04-11,15.744961738586426
2013-04-12,15.432708740234375
2013-04-15,14.284253120422363
2013-04-16,15.099294662475586
2013-04-17,14.675890922546387
2013-04-18,14.68117904663086
2013-04-19,15.056951522827148
2013-04-22,15.146918296813965
2013-04-23,15.527973175048828
2013-04-24,15.62852668762207
2013-04-25,15.803177833557129
2013-04-26,15.87727165222168
2013-04-29,15.72378921508789
2013-04-30,15.66557502746582
2013-05-01,14.66001033782959
2013-05-02,15.06753158569336
2013-05-03,14.691766738891602
2013-05-06,13.744427680969238
2013-05-07,13.765596389770508
2013-05-08,14.247207641601562
2013-05-09,14.024922370910645
2013-05-10,13.866151809692383
2013-05-13,13.151673316955566
2013-05-14,13.37924575805664
2013-05-15,13.389832496643066
2013-05-16,13.220476150512695
2013-05-17,13.336907386779785
2013-05-20,13.368664741516113
2013-05-21,13.4798002243042
2013-05-22,13.336907386779785
2013-05-23,13.384543418884277
2013-05-24,13.62799072265625
2013-05-28,13.728546142578125
2013-05-29,13.310444831848145
2013-05-30,13.495681762695312
2013-05-31,13.209893226623535
2013-06-03,13.363369941711426
2013-06-04,13.119921684265137
2013-06-05,12.823542594909668
2013-06-06,13.310444831848145
2013-06-07,13.104037284851074
2013-06-10,13.696791648864746
2013-06-11,13.167553901672363
2013-06-12,13.225931167602539
2013-06-13,13.639906883239746
2013-06-14,13.560297012329102
2013-06-17,13.915889739990234
2013-06-18,14.414778709411621
2013-06-19,14.00080680847168
2013-06-20,13.788512229919434
2013-06-21,13.464765548706055
2013-06-24,13.082630157470703
2013-06-25,13.34799861907959
2013-06-26,13.135709762573242
2013-06-27,13.554991722106934
2013-06-28,13.639906883239746
2013-07-01,13.868121147155762
2013-07-02,13.809741973876953
2013-07-03,13.873425483703613
2013-07-05,14.175948143005371
2013-07-08,14.313937187194824
2013-07-09,14.860597610473633
2013-07-10,14.887133598327637
2013-07-11,15.31171989440918
2013-07-12,14.945515632629395
2013-07-15,15.364799499511719
2013-07-16,15.545246124267578
2013-07-17,15.704463958740234
2013-07-18,16.01760482788086
2013-07-19,15.879608154296875
2013-07-22,16.044139862060547
2013-07-23,16.102521896362305
2013-07-24,15.762849807739258
2013-07-25,16.309511184692383
2013-07-26,15.8265380859375
2013-07-29,15.555862426757812
2013-07-30,15.662007331848145
2013-07-31,15.927376747131348
2013-08-01,16.208675384521484
2013-08-02,14.844676971435547
2013-08-05,13.958348274230957
2013-08-06,13.50191593170166
2013-08-07,13.135709762573242
2013-08-08,13.432920455932617
2013-08-09,13.443533897399902
2013-08-12,13.756669044494629
2013-08-13,13.592141151428223
2013-08-14,13.565603256225586
2013-08-15,13.061406135559082
2013-08-16,12.801345825195312
2013-08-19,12.546592712402344
2013-08-20,12.82788372039795
2013-08-21,12.647430419921875
2013-08-22,12.769495010375977
2013-08-23,12.307758331298828
2013-08-26,12.196305274963379
2013-08-27,11.909704208374023
2013-08-28,12.175077438354492
2013-08-29,12.259994506835938
2013-08-30,11.861942291259766
2013-09-03,11.86724853515625
2013-09-04,12.095463752746582
2013-09-05,11.846022605895996
2013-09-06,11.792945861816406
2013-09-09,13.395770072937012
2013-09-10,13.401073455810547
2013-09-11,13.33188247680664
2013-09-12,13.246733665466309
2013-09-13,13.374465942382812
