Date,LAZR
2023-05-04,86.4000015258789
2023-05-05,91.05000305175781
2023-05-08,97.3499984741211
2023-05-09,94.94999694824219
2023-05-10,89.69999694824219
2023-05-11,85.3499984741211
2023-05-12,82.94999694824219
2023-05-15,91.05000305175781
2023-05-16,90.1500015258789
2023-05-17,98.0999984741211
2023-05-18,97.05000305175781
2023-05-19,94.05000305175781
2023-05-22,105.75
2023-05-23,96.9000015258789
2023-05-24,94.5
2023-05-25,98.55000305175781
2023-05-26,100.19999694824219
2023-05-30,104.55000305175781
2023-05-31,102.1500015258789
2023-06-01,103.5
2023-06-02,101.0999984741211
2023-06-05,101.25
2023-06-06,107.55000305175781
2023-06-07,100.6500015258789
2023-06-08,100.3499984741211
2023-06-09,96.9000015258789
2023-06-12,102.9000015258789
2023-06-13,111.5999984741211
2023-06-14,108.1500015258789
2023-06-15,106.05000305175781
2023-06-16,103.05000305175781
2023-06-20,102.0
2023-06-21,98.25
2023-06-22,96.1500015258789
2023-06-23,94.05000305175781
2023-06-26,90.9000015258789
2023-06-27,94.94999694824219
2023-06-28,99.44999694824219
2023-06-29,101.4000015258789
2023-06-30,103.19999694824219
2023-07-03,101.69999694824219
2023-07-05,101.8499984741211
2023-07-06,99.9000015258789
2023-07-07,102.44999694824219
2023-07-10,108.0
2023-07-11,109.6500015258789
2023-07-12,121.80000305175781
2023-07-13,113.4000015258789
2023-07-14,104.8499984741211
2023-07-17,106.80000305175781
2023-07-18,108.44999694824219
2023-07-19,116.25
2023-07-20,105.30000305175781
2023-07-21,103.6500015258789
2023-07-24,102.9000015258789
2023-07-25,105.75
2023-07-26,107.8499984741211
2023-07-27,100.6500015258789
2023-07-28,105.44999694824219
2023-07-31,111.0
2023-08-01,117.5999984741211
2023-08-02,111.30000305175781
2023-08-03,109.94999694824219
2023-08-04,105.0
2023-08-07,101.25
2023-08-08,100.6500015258789
2023-08-09,94.19999694824219
2023-08-10,91.5
2023-08-11,94.94999694824219
2023-08-14,95.4000015258789
2023-08-15,91.3499984741211
2023-08-16,89.4000015258789
2023-08-17,83.55000305175781
2023-08-18,86.8499984741211
2023-08-21,87.1500015258789
2023-08-22,86.8499984741211
2023-08-23,87.1500015258789
2023-08-24,82.80000305175781
2023-08-25,83.55000305175781
2023-08-28,85.3499984741211
2023-08-29,91.19999694824219
2023-08-30,89.69999694824219
2023-08-31,86.4000015258789
2023-09-01,88.05000305175781
2023-09-05,88.05000305175781
2023-09-06,84.30000305175781
2023-09-07,81.30000305175781
2023-09-08,79.94999694824219
2023-09-11,79.3499984741211
2023-09-12,79.80000305175781
2023-09-13,77.69999694824219
2023-09-14,76.6500015258789
2023-09-15,76.6500015258789
2023-09-18,74.4000015258789
2023-09-19,73.6500015258789
2023-09-20,71.0999984741211
2023-09-21,66.75
2023-09-22,66.75
2023-09-25,64.80000305175781
2023-09-26,60.150001525878906
2023-09-27,63.45000076293945
2023-09-28,65.8499984741211
2023-09-29,68.25
2023-10-02,67.05000305175781
2023-10-03,63.900001525878906
2023-10-04,65.69999694824219
2023-10-05,63.75
2023-10-06,64.5
2023-10-09,61.95000076293945
2023-10-10,65.4000015258789
2023-10-11,63.599998474121094
2023-10-12,61.650001525878906
2023-10-13,61.79999923706055
2023-10-16,62.70000076293945
2023-10-17,62.099998474121094
2023-10-18,58.5
2023-10-19,55.04999923706055
2023-10-20,55.20000076293945
2023-10-23,55.79999923706055
2023-10-24,56.099998474121094
2023-10-25,50.54999923706055
2023-10-26,52.650001525878906
2023-10-27,49.650001525878906
2023-10-30,46.20000076293945
2023-10-31,47.54999923706055
2023-11-01,47.25
2023-11-02,51.45000076293945
2023-11-03,55.349998474121094
2023-11-06,53.70000076293945
2023-11-07,53.400001525878906
2023-11-08,55.20000076293945
2023-11-09,46.95000076293945
2023-11-10,47.70000076293945
2023-11-13,45.29999923706055
2023-11-14,44.099998474121094
2023-11-15,49.95000076293945
2023-11-16,41.099998474121094
2023-11-17,43.20000076293945
2023-11-20,42.45000076293945
2023-11-21,39.29999923706055
2023-11-22,40.79999923706055
2023-11-24,41.099998474121094
2023-11-27,39.45000076293945
2023-11-28,36.150001525878906
2023-11-29,36.525001525878906
2023-11-30,37.5
2023-12-01,36.900001525878906
2023-12-04,38.099998474121094
2023-12-05,37.20000076293945
2023-12-06,38.849998474121094
2023-12-07,36.150001525878906
2023-12-08,35.54999923706055
2023-12-11,37.04999923706055
2023-12-12,36.900001525878906
2023-12-13,42.75
2023-12-14,45.900001525878906
2023-12-15,48.599998474121094
2023-12-18,46.04999923706055
2023-12-19,51.29999923706055
2023-12-20,47.400001525878906
2023-12-21,49.650001525878906
2023-12-22,52.04999923706055
2023-12-26,54.0
2023-12-27,54.75
2023-12-28,52.349998474121094
2023-12-29,50.54999923706055
2024-01-02,46.79999923706055
2024-01-03,44.70000076293945
2024-01-04,45.45000076293945
2024-01-05,49.04999923706055
2024-01-08,49.650001525878906
2024-01-09,47.70000076293945
2024-01-10,42.974998474121094
2024-01-11,42.375
2024-01-12,37.57500076293945
2024-01-16,35.474998474121094
2024-01-17,33.900001525878906
2024-01-18,32.400001525878906
2024-01-19,33.150001525878906
2024-01-22,35.25
2024-01-23,40.04999923706055
2024-01-24,42.900001525878906
2024-01-25,39.75
2024-01-26,40.79999923706055
2024-01-29,44.400001525878906
2024-01-30,41.849998474121094
2024-01-31,40.79999923706055
2024-02-01,43.79999923706055
2024-02-02,43.04999923706055
2024-02-05,38.92499923706055
2024-02-06,45.0
2024-02-07,44.099998474121094
2024-02-08,43.5
2024-02-09,43.650001525878906
2024-02-12,43.04999923706055
2024-02-13,37.95000076293945
2024-02-14,39.375
2024-02-15,40.650001525878906
2024-02-16,37.95000076293945
2024-02-20,38.099998474121094
2024-02-21,36.0
2024-02-22,34.5
2024-02-23,32.849998474121094
2024-02-26,33.599998474121094
2024-02-27,37.5
2024-02-28,35.70000076293945
2024-02-29,35.849998474121094
2024-03-01,34.95000076293945
2024-03-04,33.900001525878906
2024-03-05,32.849998474121094
2024-03-06,32.54999923706055
2024-03-07,31.049999237060547
2024-03-08,31.049999237060547
2024-03-11,28.950000762939453
2024-03-12,28.799999237060547
2024-03-13,28.799999237060547
2024-03-14,26.475000381469727
2024-03-15,25.5
2024-03-18,25.950000762939453
2024-03-19,25.5
2024-03-20,26.850000381469727
2024-03-21,26.850000381469727
2024-03-22,25.649999618530273
2024-03-25,25.350000381469727
2024-03-26,25.350000381469727
2024-03-27,26.700000762939453
2024-03-28,29.549999237060547
2024-04-01,31.5
2024-04-02,28.950000762939453
2024-04-03,29.850000381469727
2024-04-04,30.149999618530273
2024-04-05,30.0
2024-04-08,28.200000762939453
2024-04-09,28.799999237060547
2024-04-10,26.399999618530273
2024-04-11,21.600000381469727
2024-04-12,19.5
2024-04-15,20.024999618530273
2024-04-16,19.950000762939453
2024-04-17,18.75
2024-04-18,18.899999618530273
2024-04-19,19.649999618530273
2024-04-22,19.5
2024-04-23,21.899999618530273
2024-04-24,21.450000762939453
2024-04-25,20.549999237060547
2024-04-26,21.600000381469727
2024-04-29,21.899999618530273
2024-04-30,22.049999237060547
2024-05-01,22.200000762939453
2024-05-02,22.5
2024-05-03,25.200000762939453
2024-05-06,25.049999237060547
2024-05-07,24.75
2024-05-08,29.399999618530273
2024-05-09,25.350000381469727
2024-05-10,25.649999618530273
2024-05-13,27.299999237060547
2024-05-14,28.799999237060547
2024-05-15,26.549999237060547
2024-05-16,25.950000762939453
2024-05-17,25.799999237060547
2024-05-20,25.950000762939453
2024-05-21,24.0
2024-05-22,23.924999237060547
2024-05-23,22.799999237060547
2024-05-24,23.850000381469727
2024-05-28,24.600000381469727
2024-05-29,24.600000381469727
2024-05-30,25.950000762939453
2024-05-31,24.600000381469727
2024-06-03,23.850000381469727
2024-06-04,21.975000381469727
2024-06-05,23.399999618530273
2024-06-06,21.75
2024-06-07,21.450000762939453
2024-06-10,21.299999237060547
2024-06-11,21.600000381469727
2024-06-12,21.75
2024-06-13,20.850000381469727
2024-06-14,21.450000762939453
2024-06-17,22.049999237060547
2024-06-18,21.600000381469727
2024-06-20,20.850000381469727
2024-06-21,21.149999618530273
2024-06-24,20.325000762939453
2024-06-25,20.100000381469727
2024-06-26,23.700000762939453
2024-06-27,24.450000762939453
2024-06-28,22.350000381469727
2024-07-01,21.149999618530273
2024-07-02,21.0
2024-07-03,21.899999618530273
2024-07-05,22.799999237060547
2024-07-08,23.174999237060547
2024-07-09,22.950000762939453
2024-07-10,25.200000762939453
2024-07-11,26.100000381469727
2024-07-12,28.725000381469727
2024-07-15,29.475000381469727
2024-07-16,32.25
2024-07-17,28.049999237060547
2024-07-18,27.375
2024-07-19,25.049999237060547
2024-07-22,26.850000381469727
2024-07-23,25.950000762939453
2024-07-24,24.299999237060547
2024-07-25,25.049999237060547
2024-07-26,25.350000381469727
2024-07-29,24.149999618530273
2024-07-30,25.049999237060547
2024-07-31,24.899999618530273
2024-08-01,22.649999618530273
2024-08-02,21.600000381469727
2024-08-05,20.100000381469727
2024-08-06,21.075000762939453
2024-08-07,13.199999809265137
2024-08-08,13.96500015258789
2024-08-09,13.529999732971191
2024-08-12,13.725000381469727
2024-08-13,14.625
2024-08-14,13.949999809265137
2024-08-15,14.114999771118164
2024-08-16,15.300000190734863
2024-08-19,14.880000114440918
2024-08-20,14.864999771118164
2024-08-21,14.654999732971191
2024-08-22,14.354999542236328
2024-08-23,15.0
2024-08-26,15.600000381469727
2024-08-27,15.600000381469727
2024-08-28,15.0
2024-08-29,15.300000190734863
2024-08-30,15.300000190734863
2024-09-03,14.789999961853027
2024-09-04,14.609999656677246
2024-09-05,13.574999809265137
2024-09-06,12.0
2024-09-09,12.255000114440918
2024-09-10,11.385000228881836
2024-09-11,11.505000114440918
2024-09-12,11.789999961853027
2024-09-13,12.6899995803833
2024-09-16,13.904999732971191
2024-09-17,12.135000228881836
2024-09-18,11.880000114440918
2024-09-19,11.880000114440918
2024-09-20,12.555000305175781
2024-09-23,11.699999809265137
2024-09-24,13.350000381469727
2024-09-25,12.630000114440918
2024-09-26,13.770000457763672
2024-09-27,13.649999618530273
2024-09-30,13.5
2024-10-01,12.300000190734863
2024-10-02,12.6899995803833
2024-10-03,12.300000190734863
2024-10-04,13.305000305175781
2024-10-07,13.425000190734863
2024-10-08,12.4350004196167
2024-10-09,13.949999809265137
2024-10-10,12.960000038146973
2024-10-11,13.03499984741211
2024-10-14,12.46500015258789
2024-10-15,12.329999923706055
2024-10-16,12.390000343322754
2024-10-17,12.375
2024-10-18,12.585000038146973
2024-10-21,12.28499984741211
2024-10-22,12.210000038146973
2024-10-23,11.850000381469727
2024-10-24,11.984999656677246
2024-10-25,12.225000381469727
2024-10-28,14.024999618530273
2024-10-29,13.364999771118164
2024-10-30,12.914999961853027
2024-10-31,11.625
2024-11-01,11.925000190734863
2024-11-04,12.074999809265137
2024-11-05,12.65999984741211
2024-11-06,13.96500015258789
2024-11-07,13.364999771118164
2024-11-08,13.1850004196167
2024-11-11,15.300000190734863
2024-11-12,16.950000762939453
2024-11-13,15.75
2024-11-14,15.449999809265137
2024-11-15,14.699999809265137
2024-11-18,12.975000381469727
2024-11-19,12.0
2024-11-20,11.385000228881836
2024-11-21,10.859999656677246
2024-11-22,8.949999809265137
2024-11-25,9.600000381469727
2024-11-26,8.6899995803833
2024-11-27,9.0600004196167
2024-11-29,8.880000114440918
2024-12-02,8.449999809265137
2024-12-03,8.020000457763672
2024-12-04,8.170000076293945
2024-12-05,7.53000020980835
2024-12-06,7.809999942779541
2024-12-09,7.840000152587891
2024-12-10,7.644999980926514
2024-12-11,7.489999771118164
2024-12-12,6.929999828338623
2024-12-13,6.420000076293945
2024-12-16,6.070000171661377
2024-12-17,6.199999809265137
2024-12-18,5.670000076293945
2024-12-19,5.489999771118164
2024-12-20,5.300000190734863
2024-12-23,5.039999961853027
2024-12-24,5.179999828338623
2024-12-26,5.480000019073486
2024-12-27,5.840000152587891
2024-12-30,5.460000038146973
2024-12-31,5.380000114440918
2025-01-02,6.139999866485596
2025-01-03,6.659999847412109
2025-01-06,8.479999542236328
2025-01-07,8.84000015258789
2025-01-08,7.829999923706055
2025-01-10,7.400000095367432
2025-01-13,6.800000190734863
2025-01-14,5.949999809265137
2025-01-15,7.46999979019165
2025-01-16,6.900000095367432
2025-01-17,6.71999979019165
2025-01-21,6.489999771118164
2025-01-22,6.260000228881836
2025-01-23,6.179999828338623
2025-01-24,6.420000076293945
2025-01-27,5.610000133514404
2025-01-28,5.34499979019165
2025-01-29,5.25
2025-01-30,5.340000152587891
2025-01-31,5.75
2025-02-03,5.309999942779541
2025-02-04,5.679999828338623
2025-02-05,5.429999828338623
2025-02-06,5.414999961853027
2025-02-07,5.440000057220459
2025-02-10,5.559999942779541
2025-02-11,5.599999904632568
2025-02-12,5.489999771118164
2025-02-13,6.599999904632568
2025-02-14,6.449999809265137
2025-02-18,7.269999980926514
2025-02-19,6.860000133514404
2025-02-20,7.010000228881836
2025-02-21,6.15500020980835
2025-02-24,5.539999961853027
2025-02-25,5.204999923706055
2025-02-26,5.315000057220459
2025-02-27,5.139999866485596
2025-02-28,5.199999809265137
2025-03-03,4.789999961853027
2025-03-04,4.860000133514404
2025-03-05,5.269999980926514
2025-03-06,5.170000076293945
2025-03-07,4.989999771118164
2025-03-10,4.659999847412109
2025-03-11,4.730000019073486
2025-03-12,4.849999904632568
2025-03-13,4.679999828338623
2025-03-14,5.050000190734863
2025-03-17,6.420000076293945
2025-03-18,6.829999923706055
2025-03-19,7.239999771118164
2025-03-20,6.28000020980835
2025-03-21,8.350000381469727
2025-03-24,6.409999847412109
2025-03-25,6.429999828338623
2025-03-26,5.659999847412109
2025-03-27,6.150000095367432
2025-03-28,6.014999866485596
2025-03-31,5.389999866485596
2025-04-01,5.21999979019165
2025-04-02,5.099999904632568
2025-04-03,5.0
2025-04-04,5.059999942779541
2025-04-07,4.980000019073486
2025-04-08,4.619999885559082
2025-04-09,4.849999904632568
2025-04-10,4.519999980926514
2025-04-11,4.420000076293945
2025-04-14,4.014999866485596
2025-04-15,3.690000057220459
2025-04-16,3.3299999237060547
2025-04-17,3.799999952316284
2025-04-21,3.819999933242798
2025-04-22,3.6600000858306885
2025-04-23,3.630000114440918
2025-04-24,3.8499999046325684
2025-04-25,3.869999885559082
2025-04-28,3.819999933242798
2025-04-29,4.079999923706055
2025-04-30,3.9100000858306885
2025-05-01,3.940000057220459
2025-05-02,3.950000047683716
2025-05-05,3.859999895095825
2025-05-06,3.740000009536743
2025-05-07,3.8499999046325684
2025-05-08,3.9800000190734863
2025-05-09,4.159999847412109
2025-05-12,4.599999904632568
2025-05-13,4.53000020980835
2025-05-14,4.760000228881836
2025-05-15,3.9600000381469727
2025-05-16,4.71999979019165
2025-05-19,4.539999961853027
2025-05-20,4.170000076293945
2025-05-21,3.9600000381469727
2025-05-22,3.9000000953674316
2025-05-23,3.630000114440918
2025-05-27,3.690000057220459
2025-05-28,3.7200000286102295
2025-05-29,3.740000009536743
2025-05-30,3.5899999141693115
2025-06-02,3.5199999809265137
2025-06-03,3.434999942779541
2025-06-04,3.430000066757202
2025-06-05,3.319999933242798
2025-06-06,3.369999885559082
2025-06-09,3.3399999141693115
2025-06-10,3.4600000381469727
2025-06-11,3.2699999809265137
2025-06-12,3.134999990463257
2025-06-13,2.9649999141693115
2025-06-16,2.984999895095825
2025-06-17,2.890000104904175
2025-06-18,2.890000104904175
2025-06-20,2.7100000381469727
2025-06-23,2.609999895095825
2025-06-24,2.690000057220459
2025-06-25,2.690000057220459
2025-06-26,2.950000047683716
2025-06-27,2.9100000858306885
2025-06-30,2.869999885559082
2025-07-01,2.759999990463257
2025-07-02,2.8399999141693115
2025-07-03,3.0299999713897705
2025-07-07,2.869999885559082
2025-07-08,3.0199999809265137
2025-07-09,2.950000047683716
2025-07-10,2.880000114440918
2025-07-11,2.7699999809265137
2025-07-14,2.7799999713897705
2025-07-15,2.8499999046325684
2025-07-16,2.9100000858306885
2025-07-17,3.259999990463257
2025-07-18,3.0999999046325684
2025-07-21,3.049999952316284
2025-07-22,3.4700000286102295
2025-07-23,3.7799999713897705
2025-07-24,3.390000104904175
2025-07-25,3.200000047683716
2025-07-28,3.319999933242798
2025-07-29,3.0999999046325684
2025-07-30,3.130000114440918
2025-07-31,2.9700000286102295
2025-08-01,2.7899999618530273
2025-08-04,2.7300000190734863
2025-08-05,2.700000047683716
2025-08-06,2.549999952316284
2025-08-07,2.559999942779541
2025-08-08,2.680000066757202
2025-08-11,2.690000057220459
2025-08-12,3.009999990463257
2025-08-13,2.5399999618530273
2025-08-14,2.4600000381469727
2025-08-15,2.299999952316284
2025-08-18,2.1500000953674316
2025-08-19,1.975000023841858
2025-08-20,1.9700000286102295
2025-08-21,1.9900000095367432
2025-08-22,2.0
2025-08-25,1.940000057220459
2025-08-26,1.840000033378601
2025-08-27,1.840000033378601
2025-08-28,1.7599999904632568
2025-08-29,1.7000000476837158
2025-09-02,1.6299999952316284
2025-09-03,1.649999976158142
2025-09-04,1.690000057220459
2025-09-05,1.659999966621399
2025-09-08,1.7100000381469727
2025-09-09,1.7100000381469727
2025-09-10,1.6799999475479126
2025-09-11,1.7699999809265137
2025-09-12,1.8799999952316284
2025-09-15,2.130000114440918
2025-09-16,2.109999895095825
2025-09-17,2.4000000953674316
2025-09-18,2.309999942779541
2025-09-19,2.2799999713897705
