Date,FRSH
2025-06-30,14.90999984741211
2025-07-01,15.180000305175781
2025-07-02,14.75
2025-07-03,15.199999809265137
2025-07-07,15.0
2025-07-08,15.210000038146973
2025-07-09,15.359999656677246
2025-07-10,14.734999656677246
2025-07-11,14.050000190734863
2025-07-14,14.119999885559082
2025-07-15,13.789999961853027
2025-07-16,13.920000076293945
2025-07-17,14.1899995803833
2025-07-18,14.619999885559082
2025-07-21,14.770000457763672
2025-07-22,14.739999771118164
2025-07-23,14.489999771118164
2025-07-24,14.260000228881836
2025-07-25,14.1899995803833
2025-07-28,14.0
2025-07-29,13.90999984741211
2025-07-30,13.569999694824219
2025-07-31,12.989999771118164
2025-08-01,12.680000305175781
2025-08-04,12.989999771118164
2025-08-05,13.460000038146973
2025-08-06,13.319999694824219
2025-08-07,12.949999809265137
2025-08-08,12.630000114440918
2025-08-11,12.300000190734863
2025-08-12,12.5600004196167
2025-08-13,13.270000457763672
2025-08-14,12.960000038146973
2025-08-15,13.079999923706055
2025-08-18,13.369999885559082
2025-08-19,13.279999732971191
2025-08-20,13.109999656677246
2025-08-21,13.199999809265137
2025-08-22,13.970000267028809
2025-08-25,13.569999694824219
2025-08-26,13.180000305175781
2025-08-27,13.609999656677246
2025-08-28,13.529999732971191
2025-08-29,13.470000267028809
2025-09-02,13.15999984741211
2025-09-03,13.09000015258789
2025-09-04,13.010000228881836
2025-09-05,12.84000015258789
2025-09-08,13.140000343322754
2025-09-09,13.279999732971191
2025-09-10,13.0
2025-09-11,12.90999984741211
2025-09-12,12.449999809265137
2025-09-15,12.5600004196167
2025-09-16,12.5600004196167
2025-09-17,12.720000267028809
2025-09-18,13.170000076293945
2025-09-19,12.890000343322754
