Date,FIBK
2017-05-10,25.958423614501953
2017-05-11,25.621301651000977
2017-05-12,25.31789207458496
2017-05-15,25.452743530273438
2017-05-16,25.35160255432129
2017-05-17,24.17167854309082
2017-05-18,24.30653190612793
2017-05-19,24.17167854309082
2017-05-22,24.340238571166992
2017-05-23,24.67736053466797
2017-05-24,24.643651962280273
2017-05-25,24.373952865600586
2017-05-26,24.070537567138672
2017-05-30,23.12660026550293
2017-05-31,23.531150817871094
2017-06-01,24.50879669189453
2017-06-02,24.47509002685547
2017-06-05,24.529024124145508
2017-06-06,23.73341941833496
2017-06-07,23.800844192504883
2017-06-08,24.609933853149414
2017-06-09,25.419029235839844
2017-06-12,25.486452102661133
2017-06-13,25.58759307861328
2017-06-14,25.55388069152832
2017-06-15,25.58759307861328
2017-06-16,25.486452102661133
2017-06-19,25.31789207458496
2017-06-20,24.98076820373535
2017-06-21,24.643651962280273
2017-06-22,24.542509078979492
2017-06-23,24.17167854309082
2017-06-26,24.30653190612793
2017-06-27,24.542509078979492
2017-06-28,24.879640579223633
2017-06-29,25.21675682067871
2017-06-30,25.081905364990234
2017-07-03,25.68872833251953
2017-07-05,25.55388069152832
2017-07-06,25.081905364990234
2017-07-07,25.452743530273438
2017-07-10,25.081905364990234
2017-07-11,25.048202514648438
2017-07-12,24.94706153869629
2017-07-13,24.98076820373535
2017-07-14,24.812210083007812
2017-07-17,24.744783401489258
2017-07-18,24.67736053466797
2017-07-19,24.812210083007812
2017-07-20,24.77849769592285
2017-07-21,24.609933853149414
2017-07-24,24.67736053466797
2017-07-25,25.115619659423828
2017-07-26,24.643651962280273
2017-07-27,24.845916748046875
2017-07-28,24.71108055114746
2017-07-31,24.80609130859375
2017-08-01,25.009693145751953
2017-08-02,24.738218307495117
2017-08-03,24.43280601501465
2017-08-04,24.94182586669922
2017-08-07,24.80609130859375
2017-08-08,24.97576332092285
2017-08-09,24.364938735961914
2017-08-10,24.331008911132812
2017-08-11,24.059534072875977
2017-08-14,24.738218307495117
