Date,SD
2018-08-13,12.176304817199707
2018-08-14,11.946002006530762
2018-08-15,11.440821647644043
2018-08-16,11.849421501159668
2018-08-17,11.983146667480469
2018-08-20,11.960859298706055
2018-08-21,12.08715534210205
2018-08-22,12.503183364868164
2018-08-23,12.406606674194336
2018-08-24,12.339746475219727
2018-08-27,12.183732986450195
2018-08-28,11.983146667480469
2018-08-29,11.804848670959473
2018-08-30,11.901426315307617
2018-08-31,11.782560348510742
2018-09-04,11.247666358947754
2018-09-05,11.225377082824707
2018-09-06,10.720199584960938
2018-09-07,10.586477279663086
2018-09-10,10.623621940612793
2018-09-11,8.669766426086426
2018-09-12,8.758914947509766
2018-09-13,8.424606323242188
2018-09-14,8.186873435974121
2018-09-17,7.9862895011901855
2018-09-18,8.068008422851562
2018-09-19,8.36517333984375
2018-09-20,8.224019050598145
2018-09-21,8.157157897949219
2018-09-24,8.060582160949707
2018-09-25,8.045721054077148
2018-09-26,7.88970947265625
2018-09-27,8.14229965209961
2018-09-28,8.075439453125
2018-10-01,8.283451080322266
2018-10-02,8.290882110595703
2018-10-03,8.521185874938965
2018-10-04,8.6029052734375
2018-10-05,8.446893692016602
2018-10-08,8.469179153442383
2018-10-09,8.58061695098877
2018-10-10,8.305739402770996
2018-10-11,8.097723960876465
2018-10-12,8.112582206726074
2018-10-15,8.194303512573242
2018-10-16,8.14229965209961
2018-10-17,7.911996841430664
2018-10-18,7.830277919769287
2018-10-19,7.755985260009766
2018-10-22,7.562829971313477
2018-10-23,7.109653949737549
2018-10-24,6.864492416381836
2018-10-25,7.057650566101074
2018-10-26,6.894209384918213
2018-10-29,6.745626926422119
2018-10-30,6.574759006500244
2018-10-31,6.649049282073975
2018-11-01,6.6713361740112305
2018-11-02,6.611903667449951
2018-11-05,6.864492416381836
2018-11-06,6.909067630767822
2018-11-07,7.3548150062561035
2018-11-08,7.97885799407959
2018-11-09,8.21658992767334
2018-11-12,7.755985260009766
2018-11-13,7.577688217163086
2018-11-14,7.495966911315918
2018-11-15,7.60740327835083
2018-11-16,7.540542125701904
2018-11-19,7.76341438293457
2018-11-20,7.065079689025879
2018-11-21,7.369672775268555
2018-11-23,7.124511241912842
2018-11-26,7.250805854797363
2018-11-27,6.953641414642334
2018-11-28,7.042791366577148
2018-11-29,7.169086456298828
2018-11-30,7.28052282333374
2018-12-03,7.629690647125244
2018-12-04,7.325098037719727
2018-12-06,7.109653949737549
2018-12-07,7.228518962860107
2018-12-10,6.715911388397217
2018-12-11,6.678765296936035
2018-12-12,7.03536319732666
2018-12-13,6.961071491241455
2018-12-14,6.5376129150390625
2018-12-17,6.195873737335205
2018-12-18,6.002717018127441
2018-12-19,5.898709774017334
2018-12-20,5.534682750701904
2018-12-21,5.386100769042969
2018-12-24,5.252377510070801
2018-12-26,5.601544380187988
2018-12-27,5.586687088012695
2018-12-28,5.6386919021606445
2018-12-31,5.6535491943359375
2019-01-02,5.898709774017334
2019-01-03,5.831847667694092
2019-01-04,6.173587322235107
2019-01-07,6.403889179229736
2019-01-08,6.389031410217285
2019-01-09,6.6267619132995605
2019-01-10,6.5524702072143555
2019-01-11,6.522754669189453
2019-01-14,6.4707512855529785
2019-01-15,6.4484639167785645
2019-01-16,6.493037700653076
2019-01-17,6.559900760650635
2019-01-18,6.582186698913574
2019-01-22,6.069579124450684
2019-01-23,5.846705913543701
2019-01-24,5.935854911804199
2019-01-25,6.151298522949219
2019-01-28,5.96557092666626
2019-01-29,6.077008247375488
2019-01-30,6.188445091247559
2019-01-31,6.158727645874023
2019-02-01,6.24787712097168
2019-02-04,6.455892086029053
2019-02-05,6.31473970413208
2019-02-06,6.240448474884033
2019-02-07,6.054720878601074
2019-02-08,5.950713157653809
2019-02-11,6.084436893463135
2019-02-12,6.054720878601074
2019-02-13,6.091866493225098
2019-02-14,6.114152908325195
2019-02-15,6.277593612670898
2019-02-19,6.166157245635986
2019-02-20,6.210731506347656
2019-02-21,6.025003910064697
2019-02-22,6.114152908325195
2019-02-25,6.0472917556762695
2019-02-26,5.868993282318115
2019-02-27,5.883851528167725
2019-02-28,5.7724151611328125
2019-03-01,5.87642240524292
2019-03-04,6.166157245635986
2019-03-05,5.839277744293213
2019-03-06,5.683265686035156
2019-03-07,5.512396335601807
2019-03-08,5.296952724456787
2019-03-11,5.334097385406494
2019-03-12,5.839277744293213
2019-03-13,5.809561252593994
2019-03-14,5.8615641593933105
2019-03-15,5.980429649353027
2019-03-18,6.077008247375488
2019-03-19,5.9581427574157715
2019-03-20,6.158727645874023
2019-03-21,6.218161106109619
2019-03-22,6.017575740814209
2019-03-25,5.950713157653809
2019-03-26,6.017575740814209
2019-03-27,6.002717018127441
2019-03-28,6.017575740814209
2019-03-29,5.9581427574157715
2019-04-01,6.054720878601074
2019-04-02,5.980429649353027
2019-04-03,5.87642240524292
2019-04-04,5.96557092666626
2019-04-05,6.091866493225098
2019-04-08,6.255306720733643
2019-04-09,6.091866493225098
2019-04-10,6.188445091247559
2019-04-11,6.0992960929870605
2019-04-12,6.233019828796387
2019-04-15,6.166157245635986
2019-04-16,6.114152908325195
2019-04-17,6.129012107849121
2019-04-18,6.039862632751465
2019-04-22,6.381601810455322
2019-04-23,6.4856085777282715
2019-04-24,6.44103479385376
2019-04-25,6.292451858520508
2019-04-26,6.210731506347656
2019-04-29,6.233019828796387
2019-04-30,6.210731506347656
2019-05-01,6.151298522949219
2019-05-02,6.010146617889404
2019-05-03,6.077008247375488
2019-05-06,6.203303337097168
2019-05-07,6.1810150146484375
2019-05-08,6.203303337097168
2019-05-09,6.077008247375488
2019-05-10,6.292451858520508
2019-05-13,6.255306720733643
2019-05-14,6.641619682312012
2019-05-15,6.834777355194092
2019-05-16,6.708482265472412
2019-05-17,6.559900760650635
2019-05-20,6.463321685791016
2019-05-21,6.411317825317383
2019-05-22,6.173587322235107
2019-05-23,5.987859725952148
2019-05-24,5.935854911804199
2019-05-28,5.608974456787109
2019-05-29,5.430675983428955
2019-05-30,5.334097385406494
2019-05-31,5.118653774261475
2019-06-03,5.118653774261475
2019-06-04,5.1409406661987305
2019-06-05,4.791773319244385
2019-06-06,4.739768981933594
2019-06-07,4.799201488494873
2019-06-10,4.7174811363220215
2019-06-11,4.6580491065979
2019-06-12,4.509467124938965
2019-06-13,4.591187477111816
2019-06-14,4.420318126678467
2019-06-17,4.509467124938965
2019-06-18,4.606045246124268
2019-06-19,4.613474369049072
2019-06-20,4.747198104858398
2019-06-21,4.858634948730469
2019-06-24,4.724910736083984
2019-06-25,4.561470985412598
2019-06-26,4.732340335845947
2019-06-27,4.873492240905762
2019-06-28,5.1409406661987305
2019-07-01,5.1260833740234375
2019-07-02,4.918067932128906
2019-07-03,4.814060211181641
2019-07-05,4.992358684539795
2019-07-08,4.970071315765381
2019-07-09,4.98492956161499
2019-07-10,5.148370265960693
2019-07-11,5.088937282562256
2019-07-12,5.170657157897949
2019-07-15,5.148370265960693
2019-07-16,4.925497531890869
2019-07-17,4.747198104858398
2019-07-18,4.754626750946045
2019-07-19,4.799201488494873
2019-07-22,4.724910736083984
2019-07-23,4.8883514404296875
2019-07-24,4.910638809204102
2019-07-25,4.866064071655273
2019-07-26,4.866064071655273
2019-07-29,4.776914596557617
2019-07-30,5.022075176239014
2019-07-31,5.014646053314209
2019-08-01,4.866064071655273
2019-08-02,4.7694854736328125
2019-08-05,4.554041862487793
2019-08-06,4.435176372528076
2019-08-07,4.390601634979248
2019-08-08,4.204873561859131
2019-08-09,4.071149826049805
2019-08-12,4.026575565338135
2019-08-13,3.907710075378418
2019-08-14,3.528825283050537
2019-08-15,3.417388677597046
2019-08-16,3.6105453968048096
2019-08-19,3.7071235179901123
2019-08-20,3.6254029273986816
2019-08-21,3.64026141166687
2019-08-22,3.5362548828125
2019-08-23,3.2836647033691406
2019-08-26,3.2242319583892822
2019-08-27,3.231660842895508
2019-08-28,3.2836647033691406
2019-08-29,3.417388677597046
2019-08-30,3.476820707321167
2019-09-03,3.454533815383911
2019-09-04,3.551112651824951
2019-09-05,3.64026141166687
2019-09-06,3.714552879333496
2019-09-09,4.0934367179870605
2019-09-10,4.383172512054443
2019-09-11,4.42774772644043
2019-09-12,4.316310405731201
2019-09-13,4.383172512054443
2019-09-16,4.672906875610352
2019-09-17,4.30145263671875
2019-09-18,4.212303161621094
2019-09-19,4.056291103363037
2019-09-20,4.10829496383667
2019-09-23,4.056291103363037
2019-09-24,3.7739858627319336
2019-09-25,3.6328325271606445
2019-09-26,3.6105453968048096
2019-09-27,3.6105453968048096
2019-09-30,3.4916794300079346
2019-10-01,3.3133809566497803
2019-10-02,3.320809841156006
2019-10-03,3.2613773345947266
2019-10-04,3.3579556941986084
2019-10-07,3.350526809692383
2019-10-08,3.387671947479248
2019-10-09,3.4099597930908203
2019-10-10,3.365385055541992
2019-10-11,3.365385055541992
2019-10-14,3.39510178565979
2019-10-15,3.365385055541992
2019-10-16,3.34309720993042
2019-10-17,3.3059518337249756
2019-10-18,3.1722283363342285
2019-10-21,3.2242319583892822
2019-10-22,3.387671947479248
2019-10-23,3.43967604637146
2019-10-24,3.3802433013916016
2019-10-25,3.4471046924591064
2019-10-28,3.4619622230529785
2019-10-29,3.387671947479248
2019-10-30,3.3059518337249756
2019-10-31,3.2539479732513428
2019-11-01,3.387671947479248
2019-11-04,3.6625490188598633
2019-11-05,3.714552879333496
2019-11-06,3.7219817638397217
2019-11-07,3.788844108581543
2019-11-08,3.803701639175415
2019-11-11,3.506537675857544
2019-11-12,3.4471046924591064
2019-11-13,2.9419257640838623
2019-11-14,2.7561981678009033
2019-11-15,2.667048692703247
2019-11-18,2.555612564086914
2019-11-19,2.5333251953125
2019-11-20,2.481321334838867
2019-11-21,2.5481834411621094
2019-11-22,2.696765422821045
2019-11-25,2.7264816761016846
2019-11-26,2.615044593811035
2019-11-27,2.511037588119507
2019-11-29,2.4441757202148438
2019-12-02,2.5184667110443115
2019-12-03,2.4961793422698975
2019-12-04,2.5704703330993652
2019-12-05,2.5630416870117188
2019-12-06,2.7487688064575195
2019-12-09,2.7784855365753174
2019-12-10,2.837918519973755
2019-12-11,2.815631151199341
2019-12-12,2.9344966411590576
2019-12-13,3.0310747623443604
2019-12-16,3.038504123687744
2019-12-17,3.038504123687744
2019-12-18,3.068220853805542
2019-12-19,3.083078622817993
2019-12-20,3.0310747623443604
2019-12-23,3.060791015625
2019-12-24,3.068220853805542
2019-12-26,3.1202242374420166
2019-12-27,3.0533623695373535
2019-12-30,3.1722283363342285
2019-12-31,3.1499404907226562
2020-01-02,3.1276533603668213
2020-01-03,3.105365753173828
2020-01-06,3.1945157051086426
2020-01-07,3.135082483291626
2020-01-08,2.9865005016326904
2020-01-09,2.964212656021118
2020-01-10,2.8676342964172363
2020-01-13,2.800772190093994
2020-01-14,2.785914897918701
2020-01-15,2.674478054046631
2020-01-16,2.719052314758301
2020-01-17,2.5333251953125
2020-01-21,2.325310230255127
2020-01-22,2.228731870651245
2020-01-23,2.228731870651245
2020-01-24,2.1247236728668213
2020-01-27,1.9984294176101685
2020-01-28,2.020716667175293
2020-01-29,1.9687129259109497
2020-01-30,1.9910001754760742
2020-01-31,1.8944220542907715
2020-02-03,1.9241381883621216
2020-02-04,1.9241381883621216
2020-02-05,2.1470115184783936
2020-02-06,2.072720527648926
2020-02-07,2.0504329204559326
2020-02-10,1.8944220542907715
2020-02-11,1.7978432178497314
2020-02-12,1.857276439666748
2020-02-13,1.8647054433822632
2020-02-14,1.820130705833435
2020-02-18,1.6864067316055298
2020-02-19,1.7309811115264893
2020-02-20,1.716123104095459
2020-02-21,1.6789778470993042
2020-02-24,1.5452537536621094
2020-02-25,1.5378246307373047
2020-02-26,1.5898287296295166
2020-02-27,1.5601121187210083
2020-02-28,1.5303955078125
2020-03-02,1.6046868562698364
2020-03-03,1.6195449829101562
2020-03-04,1.6789778470993042
2020-03-05,1.5749702453613281
2020-03-06,1.4709628820419312
2020-03-09,0.8246307969093323
2020-03-10,0.8692051768302917
2020-03-11,0.8394889235496521
2020-03-12,0.7131941914558411
2020-03-13,0.7874851226806641
2020-03-16,0.6701053380966187
2020-03-17,0.6909067630767822
2020-03-18,0.6314740180969238
2020-03-19,0.6054720878601074
2020-03-20,0.5943283438682556
2020-03-23,0.6091865301132202
2020-03-24,0.6426175832748413
2020-03-25,0.884063720703125
2020-03-26,0.8172016143798828
2020-03-27,0.7057650089263916
2020-03-30,0.6166157722473145
2020-03-31,0.6678766012191772
2020-04-01,0.5965571403503418
2020-04-02,0.6054720878601074
2020-04-03,0.5854135751724243
2020-04-06,0.6478179097175598
2020-04-07,0.6017575263977051
2020-04-08,0.6210731863975525
2020-04-09,0.6084437370300293
2020-04-13,0.8097724914550781
2020-04-14,0.9063507318496704
2020-04-15,0.8320598006248474
2020-04-16,0.7577686905860901
2020-04-17,0.8914926648139954
2020-04-20,0.8023434281349182
2020-04-21,1.3595261573791504
2020-04-22,1.2480896711349487
2020-04-23,1.151511311531067
2020-04-24,1.196086049079895
2020-04-27,1.582399606704712
2020-04-28,1.567541241645813
2020-04-29,1.7384103536605835
2020-04-30,1.4783918857574463
2020-05-01,1.4709628820419312
2020-05-04,1.5452537536621094
2020-05-05,1.4561047554016113
2020-05-06,1.2406606674194336
2020-05-07,1.2406606674194336
2020-05-08,1.3966717720031738
2020-05-11,1.3669553995132446
2020-05-12,1.233231544494629
2020-05-13,1.1143659353256226
2020-05-14,1.092078447341919
2020-05-15,1.1069369316101074
2020-05-18,1.1663696765899658
2020-05-19,1.0697911977767944
2020-05-20,1.1217948198318481
2020-05-21,1.1217948198318481
2020-05-22,1.092078447341919
2020-05-26,1.181227684020996
2020-05-27,1.1886566877365112
2020-05-28,1.2035150527954102
2020-05-29,1.1737987995147705
2020-06-01,1.1292239427566528
2020-06-02,1.1366530656814575
2020-06-03,1.1217948198318481
2020-06-04,1.1292239427566528
