Date,BAM
2023-11-10,29.030017852783203
2023-11-13,29.170259475708008
2023-11-14,30.563325881958008
2023-11-15,31.386075973510742
2023-11-16,31.292587280273438
2023-11-17,31.386075973510742
2023-11-20,31.46088218688965
2023-11-21,31.18974494934082
2023-11-22,31.760055541992188
2023-11-24,31.760055541992188
2023-11-27,31.52631950378418
2023-11-28,32.05923843383789
2023-11-29,33.67305374145508
2023-11-30,33.05961608886719
2023-12-01,34.031681060791016
2023-12-04,33.465431213378906
2023-12-05,33.18230438232422
2023-12-06,33.569236755371094
2023-12-07,34.0128059387207
2023-12-08,33.88068389892578
2023-12-11,33.956172943115234
2023-12-12,34.12605667114258
2023-12-13,35.40011215209961
2023-12-14,36.759124755859375
2023-12-15,35.84368133544922
2023-12-18,36.26837158203125
2023-12-19,36.919559478759766
2023-12-20,36.711936950683594
2023-12-21,37.174373626708984
2023-12-22,37.56130599975586
2023-12-26,37.825557708740234
2023-12-27,38.1558723449707
2023-12-28,38.052059173583984
2023-12-29,37.91049575805664
2024-01-02,36.6458740234375
2024-01-03,35.83424758911133
2024-01-04,36.306121826171875
2024-01-05,36.17399597167969
2024-01-08,36.65530776977539
2024-01-09,36.542057037353516
2024-01-10,37.07999801635742
2024-01-11,36.4382438659668
2024-01-12,36.70249938964844
2024-01-16,36.381614685058594
2024-01-17,35.7115592956543
2024-01-18,36.107933044433594
2024-01-19,36.844058990478516
2024-01-22,36.721370697021484
2024-01-23,37.023372650146484
2024-01-24,37.334815979003906
2024-01-25,37.99543380737305
2024-01-26,38.28799819946289
2024-01-29,38.740997314453125
2024-01-30,38.73155975341797
2024-01-31,37.92937088012695
2024-02-01,38.02375030517578
2024-02-02,38.004878997802734
2024-02-05,37.46693801879883
2024-02-06,37.46693801879883
2024-02-07,37.551876068115234
2024-02-08,37.73118591308594
2024-02-09,38.09925079345703
2024-02-12,38.316314697265625
2024-02-13,36.966739654541016
2024-02-14,37.938812255859375
2024-02-15,38.854248046875
2024-02-16,38.533382415771484
2024-02-20,38.48618698120117
2024-02-21,38.28799819946289
2024-02-22,39.316688537597656
2024-02-23,38.854248046875
2024-02-26,38.75043487548828
2024-02-27,38.646629333496094
2024-02-28,38.48468780517578
2024-02-29,38.81808853149414
2024-03-01,39.60873794555664
2024-03-04,39.55158615112305
2024-03-05,39.60873794555664
2024-03-06,40.1898193359375
2024-03-07,40.49464797973633
2024-03-08,40.06599044799805
2024-03-11,39.9040412902832
2024-03-12,40.1898193359375
2024-03-13,40.01835250854492
2024-03-14,39.22770309448242
2024-03-15,38.98003005981445
2024-03-18,38.6275749206543
2024-03-19,38.6275749206543
2024-03-20,39.78021240234375
2024-03-21,40.62801742553711
2024-03-22,40.34223937988281
2024-03-25,39.56111145019531
2024-03-26,39.49443817138672
2024-03-27,39.81830596923828
2024-03-28,40.02787780761719
2024-04-01,39.95167541503906
2024-04-02,39.084815979003906
2024-04-03,39.62779235839844
2024-04-04,39.03718566894531
2024-04-05,39.37059783935547
2024-04-08,39.40869903564453
2024-04-09,39.98025131225586
2024-04-10,38.44657897949219
2024-04-11,38.21795654296875
2024-04-12,37.51304626464844
2024-04-15,36.71286392211914
2024-04-16,36.62713623046875
2024-04-17,37.179630279541016
2024-04-18,36.598548889160156
2024-04-19,36.503292083740234
2024-04-22,37.19868469238281
2024-04-23,37.71308517456055
2024-04-24,37.3225212097168
2024-04-25,37.12248611450195
2024-04-26,37.81786346435547
2024-04-29,38.0560188293457
2024-04-30,36.37945556640625
2024-05-01,36.37945556640625
2024-05-02,36.74143981933594
2024-05-03,37.27489471435547
2024-05-06,38.036964416503906
2024-05-07,37.89407730102539
2024-05-08,37.2939453125
2024-05-09,38.103641510009766
2024-05-10,37.86549758911133
2024-05-13,37.67498016357422
2024-05-14,38.065547943115234
2024-05-15,38.12269973754883
2024-05-16,38.0750732421875
2024-05-17,38.49421310424805
2024-05-20,38.560890197753906
2024-05-21,38.57994079589844
2024-05-22,37.85597610473633
2024-05-23,37.770240783691406
2024-05-24,38.31321716308594
2024-05-28,37.770240783691406
2024-05-29,36.51282501220703
2024-05-30,37.67498016357422
2024-05-31,37.742313385009766
2024-06-03,37.800018310546875
2024-06-04,37.58842086791992
2024-06-05,38.10780715942383
2024-06-06,37.45376205444336
2024-06-07,36.50154495239258
2024-06-10,36.520782470703125
2024-06-11,35.866737365722656
2024-06-12,36.799713134765625
2024-06-13,36.790096282958984
2024-06-14,36.55925369262695
2024-06-17,36.69391632080078
2024-06-18,36.53040313720703
2024-06-20,36.453453063964844
2024-06-21,36.51116180419922
2024-06-24,36.81895065307617
2024-06-25,36.88628005981445
2024-06-26,36.53040313720703
2024-06-27,36.73237991333008
2024-06-28,36.59772872924805
2024-07-01,36.0687255859375
2024-07-02,36.790096282958984
2024-07-03,37.49222946166992
2024-07-05,36.99208068847656
2024-07-08,36.68429183959961
2024-07-09,36.4342155456543
2024-07-10,37.58842086791992
2024-07-11,38.66566848754883
2024-07-12,39.185054779052734
2024-07-15,39.742916107177734
2024-07-16,40.55086135864258
2024-07-17,40.00260925292969
2024-07-18,39.87757873535156
2024-07-19,39.53131866455078
2024-07-22,40.69513702392578
2024-07-23,40.512386322021484
2024-07-24,39.540931701660156
2024-07-25,39.87757873535156
2024-07-26,40.49314880371094
2024-07-29,40.59894943237305
2024-07-30,41.59925842285156
2024-07-31,41.96475601196289
2024-08-01,40.387351989746094
2024-08-02,39.20429229736328
2024-08-05,37.87696838378906
2024-08-06,38.61758041381836
2024-08-07,37.10749816894531
2024-08-08,38.117427825927734
2024-08-09,38.117427825927734
2024-08-12,37.62688446044922
2024-08-13,38.59833908081055
2024-08-14,39.252384185791016
2024-08-15,39.43513870239258
2024-08-16,39.338958740234375
2024-08-19,39.04078674316406
2024-08-20,38.38673400878906
2024-08-21,38.61758041381836
2024-08-22,38.55024719238281
2024-08-23,40.00260925292969
2024-08-26,40.10841751098633
2024-08-27,40.29116439819336
2024-08-28,39.540931701660156
2024-08-29,39.43513870239258
2024-08-30,39.571048736572266
2024-09-03,39.50309371948242
2024-09-04,39.250675201416016
2024-09-05,40.01763153076172
2024-09-06,39.62929916381836
2024-09-09,40.98846435546875
2024-09-10,41.473880767822266
2024-09-11,42.97866439819336
2024-09-12,43.396121978759766
2024-09-13,43.541744232177734
2024-09-16,43.90095520019531
2024-09-17,44.2213249206543
2024-09-18,44.33782958984375
2024-09-19,46.308616638183594
2024-09-20,45.4834098815918
2024-09-23,45.444576263427734
2024-09-24,45.84261703491211
2024-09-25,45.696990966796875
2024-09-26,45.72611618041992
2024-09-27,45.84261703491211
2024-09-30,45.91057205200195
2024-10-01,46.182403564453125
2024-10-02,46.36686706542969
2024-10-03,46.04649353027344
2024-10-04,46.38628005981445
2024-10-07,45.852325439453125
2024-10-08,45.65815353393555
2024-10-09,46.02707290649414
2024-10-10,46.425113677978516
2024-10-11,47.18235778808594
2024-10-14,47.696903228759766
2024-10-15,47.25031661987305
2024-10-16,48.8133544921875
2024-10-17,49.56089782714844
2024-10-18,50.04631042480469
2024-10-21,49.54147720336914
2024-10-22,48.978397369384766
2024-10-23,49.17256164550781
2024-10-24,50.97830581665039
2024-10-25,50.92976760864258
2024-10-28,51.822933197021484
2024-10-29,51.97826385498047
2024-10-30,52.23067855834961
2024-10-31,51.49285125732422
2024-11-01,51.63847351074219
2024-11-04,53.172386169433594
2024-11-05,53.94905090332031
2024-11-06,55.29850387573242
2024-11-07,54.288841247558594
2024-11-08,54.74513244628906
2024-11-11,56.1140022277832
2024-11-12,55.25967025756836
2024-11-13,54.929588317871094
2024-11-14,54.43446731567383
2024-11-15,54.14321517944336
2024-11-18,53.85197067260742
2024-11-19,54.01700973510742
2024-11-20,53.39567947387695
2024-11-21,53.9393424987793
2024-11-22,53.85197067260742
2024-11-25,54.473297119140625
2024-11-26,56.123714447021484
2024-11-27,55.589752197265625
2024-11-29,55.8634033203125
2024-12-02,55.76567077636719
2024-12-03,55.99045181274414
2024-12-04,56.18592071533203
2024-12-05,56.47911071777344
2024-12-06,56.24455261230469
2024-12-09,56.09796142578125
2024-12-10,55.951358795166016
2024-12-11,57.73007583618164
2024-12-12,56.469337463378906
2024-12-13,56.12727355957031
2024-12-16,57.40756607055664
2024-12-17,56.547523498535156
2024-12-18,52.57961654663086
2024-12-19,52.99009323120117
2024-12-20,53.18555450439453
2024-12-23,53.51783752441406
2024-12-24,54.20196533203125
2024-12-26,54.1140022277832
2024-12-27,53.40056610107422
2024-12-30,53.35169982910156
2024-12-31,52.96077346801758
2025-01-02,53.10736846923828
2025-01-03,53.439659118652344
2025-01-06,53.566707611083984
2025-01-07,52.75553512573242
2025-01-08,54.4462890625
2025-01-10,50.888858795166016
2025-01-13,50.78135681152344
2025-01-14,51.797767639160156
2025-01-15,52.90213394165039
2025-01-16,53.79148864746094
2025-01-17,54.30946731567383
2025-01-21,55.560428619384766
2025-01-22,55.83407974243164
2025-01-23,57.01663589477539
2025-01-24,58.599884033203125
2025-01-27,57.993953704833984
2025-01-28,59.704254150390625
2025-01-29,59.96813201904297
2025-01-30,59.41106033325195
2025-01-31,58.47283935546875
2025-02-03,56.870033264160156
2025-02-04,55.83407974243164
2025-02-05,56.40092468261719
2025-02-06,56.576839447021484
2025-02-07,56.59638977050781
2025-02-10,56.26409912109375
2025-02-11,54.38765335083008
2025-02-12,53.86967468261719
2025-02-13,56.26409912109375
2025-02-14,58.47283935546875
2025-02-18,59.36219787597656
2025-02-19,59.31332778930664
2025-02-20,58.93217086791992
2025-02-21,57.241416931152344
2025-02-24,56.74298858642578
2025-02-25,55.60929870605469
2025-02-26,56.12727355957031
2025-02-27,54.93495178222656
2025-02-28,55.73082733154297
2025-03-03,54.62763214111328
2025-03-04,51.712059020996094
2025-03-05,53.159996032714844
2025-03-06,49.54507827758789
2025-03-07,47.88044357299805
2025-03-10,46.186256408691406
2025-03-11,46.00895690917969
2025-03-12,46.79695129394531
2025-03-13,44.93531799316406
2025-03-14,46.22565841674805
2025-03-17,47.220497131347656
2025-03-18,47.75239181518555
2025-03-19,48.94423294067383
2025-03-20,48.609336853027344
2025-03-21,48.7866325378418
2025-03-24,50.667964935302734
2025-03-25,50.96346664428711
2025-03-26,49.86027526855469
2025-03-27,49.65342712402344
2025-03-28,47.7720947265625
2025-03-31,47.722843170166016
2025-04-01,48.757083892822266
2025-04-02,50.04742431640625
2025-04-03,46.35370635986328
2025-04-04,43.56618118286133
2025-04-07,42.88653564453125
2025-04-08,42.25614547729492
2025-04-09,46.314308166503906
2025-04-10,45.38841247558594
2025-04-11,46.59995651245117
2025-04-14,47.604644775390625
2025-04-15,47.99864196777344
2025-04-16,47.26974868774414
2025-04-17,47.86074447631836
2025-04-21,46.57040023803711
2025-04-22,48.7275390625
2025-04-23,49.83072280883789
2025-04-24,51.64311218261719
2025-04-25,52.15530776977539
2025-04-28,52.460655212402344
2025-04-29,53.01224899291992
2025-04-30,52.52960205078125
2025-05-01,52.440956115722656
2025-05-02,53.938140869140625
2025-05-05,53.12059783935547
2025-05-06,54.21393966674805
2025-05-07,54.97238540649414
2025-05-08,56.01647186279297
2025-05-09,55.49442672729492
2025-05-12,56.60746765136719
2025-05-13,57.44470977783203
2025-05-14,58.03570556640625
2025-05-15,58.65625
2025-05-16,58.7843017578125
2025-05-19,58.35090637207031
2025-05-20,57.93721008300781
2025-05-21,56.44001770019531
2025-05-22,56.38092041015625
2025-05-23,55.71112823486328
2025-05-27,56.69611740112305
2025-05-28,55.36637878417969
2025-05-29,54.923133850097656
2025-05-30,55.69552230834961
2025-06-02,55.68559646606445
2025-06-03,56.03307342529297
2025-06-04,56.18199157714844
2025-06-05,56.18199157714844
2025-06-06,57.11521530151367
2025-06-09,54.65309524536133
2025-06-10,55.34804916381836
2025-06-11,55.377830505371094
2025-06-12,55.73523712158203
2025-06-13,54.206336975097656
2025-06-16,54.43468475341797
2025-06-17,53.600738525390625
2025-06-18,54.24605178833008
2025-06-20,53.9581413269043
2025-06-23,53.62059020996094
2025-06-24,55.2785530090332
2025-06-25,53.9879264831543
2025-06-26,54.72258758544922
2025-06-27,54.72258758544922
2025-06-30,54.88143539428711
2025-07-01,54.543888092041016
2025-07-02,55.139564514160156
2025-07-03,56.40040588378906
2025-07-07,55.10977554321289
2025-07-08,54.851654052734375
2025-07-09,55.46718215942383
2025-07-10,56.16213607788086
2025-07-11,55.71537780761719
2025-07-14,56.608890533447266
2025-07-15,56.34083938598633
2025-07-16,58.89230728149414
2025-07-17,61.04666519165039
2025-07-18,60.32192611694336
2025-07-21,59.75603485107422
2025-07-22,60.30207061767578
2025-07-23,61.97988510131836
2025-07-24,62.734405517578125
2025-07-25,62.56563186645508
2025-07-28,62.41671371459961
2025-07-29,62.3372917175293
2025-07-30,61.72175979614258
2025-07-31,61.225364685058594
2025-08-01,59.37877655029297
2025-08-04,60.8878173828125
2025-08-05,61.0963020324707
2025-08-06,62.476280212402344
2025-08-07,60.480770111083984
2025-08-08,60.818321228027344
2025-08-11,60.93745803833008
2025-08-12,62.208229064941406
2025-08-13,62.05930709838867
2025-08-14,61.662193298339844
2025-08-15,60.96723937988281
2025-08-18,60.788536071777344
2025-08-19,59.57733154296875
2025-08-20,58.94194793701172
2025-08-21,58.58454132080078
2025-08-22,60.61976623535156
2025-08-25,59.666683197021484
2025-08-26,59.78582000732422
2025-08-27,59.954593658447266
2025-08-28,60.3120002746582
2025-08-29,60.15999984741211
2025-09-02,59.130001068115234
2025-09-03,58.5099983215332
2025-09-04,59.0099983215332
2025-09-05,58.27000045776367
2025-09-08,56.90999984741211
2025-09-09,56.130001068115234
2025-09-10,55.68000030517578
2025-09-11,56.72999954223633
2025-09-12,56.56999969482422
2025-09-15,57.84000015258789
2025-09-16,58.52000045776367
2025-09-17,58.68000030517578
2025-09-18,59.869998931884766
2025-09-19,60.02000045776367
