Date,NABL
2025-04-22,6.340000152587891
2025-04-23,6.53000020980835
2025-04-24,6.710000038146973
2025-04-25,7.010000228881836
2025-04-28,7.050000190734863
2025-04-29,7.170000076293945
2025-04-30,7.059999942779541
2025-05-01,7.070000171661377
2025-05-02,7.159999847412109
2025-05-05,7.170000076293945
2025-05-06,7.110000133514404
2025-05-07,7.139999866485596
2025-05-08,7.550000190734863
2025-05-09,7.519999980926514
2025-05-12,7.849999904632568
2025-05-13,8.1899995803833
2025-05-14,8.079999923706055
2025-05-15,8.149999618530273
2025-05-16,8.300000190734863
2025-05-19,8.050000190734863
2025-05-20,8.039999961853027
2025-05-21,7.820000171661377
2025-05-22,7.760000228881836
2025-05-23,7.71999979019165
2025-05-27,7.940000057220459
2025-05-28,7.889999866485596
2025-05-29,7.880000114440918
2025-05-30,7.789999961853027
2025-06-02,7.789999961853027
2025-06-03,8.0
2025-06-04,8.020000457763672
2025-06-05,8.09000015258789
2025-06-06,8.140000343322754
2025-06-09,8.199999809265137
2025-06-10,8.260000228881836
2025-06-11,8.149999618530273
2025-06-12,8.079999923706055
2025-06-13,7.769999980926514
2025-06-16,7.949999809265137
2025-06-17,8.130000114440918
2025-06-18,7.889999866485596
2025-06-20,7.510000228881836
2025-06-23,7.460000038146973
2025-06-24,7.679999828338623
2025-06-25,7.760000228881836
2025-06-26,7.820000171661377
2025-06-27,8.119999885559082
2025-06-30,8.100000381469727
2025-07-01,8.100000381469727
2025-07-02,8.180000305175781
2025-07-03,8.25
2025-07-07,8.170000076293945
2025-07-08,8.220000267028809
2025-07-09,8.359999656677246
2025-07-10,8.180000305175781
2025-07-11,7.699999809265137
2025-07-14,7.889999866485596
2025-07-15,7.860000133514404
2025-07-16,7.96999979019165
2025-07-17,8.069999694824219
2025-07-18,7.96999979019165
2025-07-21,8.010000228881836
2025-07-22,8.050000190734863
2025-07-23,8.100000381469727
2025-07-24,8.119999885559082
2025-07-25,8.210000038146973
2025-07-28,8.329999923706055
2025-07-29,8.319999694824219
2025-07-30,8.149999618530273
2025-07-31,8.079999923706055
2025-08-01,7.75
2025-08-04,8.0
2025-08-05,7.980000019073486
2025-08-06,8.010000228881836
2025-08-07,8.199999809265137
2025-08-08,7.480000019073486
2025-08-11,7.260000228881836
2025-08-12,7.449999809265137
2025-08-13,7.739999771118164
2025-08-14,7.639999866485596
2025-08-15,7.670000076293945
2025-08-18,7.880000114440918
2025-08-19,7.789999961853027
2025-08-20,7.53000020980835
2025-08-21,7.639999866485596
2025-08-22,7.980000019073486
2025-08-25,7.840000152587891
2025-08-26,7.800000190734863
2025-08-27,7.980000019073486
2025-08-28,8.039999961853027
2025-08-29,8.0600004196167
2025-09-02,7.989999771118164
2025-09-03,7.809999942779541
2025-09-04,7.840000152587891
2025-09-05,7.900000095367432
2025-09-08,8.319999694824219
2025-09-09,8.359999656677246
2025-09-10,8.199999809265137
2025-09-11,8.449999809265137
2025-09-12,8.229999542236328
2025-09-15,8.220000267028809
2025-09-16,8.1899995803833
2025-09-17,8.130000114440918
2025-09-18,8.430000305175781
2025-09-19,8.199999809265137
