Date,NWL
2011-05-06,11.464472770690918
2011-05-09,11.446037292480469
2011-05-10,11.53824234008789
2011-05-11,11.458331108093262
2011-05-12,11.43374252319336
2011-05-13,11.353827476501465
2011-05-16,11.255474090576172
2011-05-17,11.22473430633545
2011-05-18,11.261615753173828
2011-05-19,11.261615753173828
2011-05-20,10.978852272033691
2011-05-23,10.849757194519043
2011-05-24,10.677637100219727
2011-05-25,10.751405715942383
2011-05-26,10.844036102294922
2011-05-27,10.899614334106445
2011-05-31,10.998421669006348
2011-06-01,10.714353561401367
2011-06-02,10.479684829711914
2011-06-03,9.244600296020508
2011-06-06,8.923480033874512
2011-06-07,8.855550765991211
2011-06-08,8.86172866821289
2011-06-09,9.11491870880127
2011-06-10,9.022287368774414
2011-06-13,9.034640312194824
2011-06-14,9.090216636657715
2011-06-15,8.95435619354248
2011-06-16,8.966708183288574
2011-06-17,9.090216636657715
2011-06-20,9.306353569030762
2011-06-21,9.386637687683105
2011-06-22,9.263127326965332
2011-06-23,9.479268074035645
2011-06-24,9.670706748962402
2011-06-27,9.565727233886719
2011-06-28,9.615129470825195
2011-06-29,9.658355712890625
2011-06-30,9.74481201171875
2011-07-01,9.96095085144043
2011-07-05,9.862143516540527
2011-07-06,9.800389289855957
2011-07-07,9.92390251159668
2011-07-08,9.85596752166748
2011-07-11,9.571901321411133
2011-07-12,9.46074104309082
2011-07-13,9.454566955566406
2011-07-14,9.380460739135742
2011-07-15,9.497796058654785
2011-07-18,9.355757713317871
2011-07-19,9.5348482131958
2011-07-20,9.639827728271484
2011-07-21,9.398985862731934
2011-07-22,9.417512893676758
2011-07-25,9.331058502197266
2011-07-26,9.324886322021484
2011-07-27,9.065512657165527
2011-07-28,8.874076843261719
2011-07-29,9.584248542785645
2011-08-01,9.398985862731934
2011-08-02,8.799971580505371
2011-08-03,8.929656982421875
2011-08-04,8.07127571105957
2011-08-05,8.126850128173828
2011-08-08,7.4166789054870605
2011-08-09,7.552536487579346
2011-08-10,7.132609844207764
2011-08-11,7.89218807220459
2011-08-12,8.608532905578613
2011-08-15,8.441797256469727
2011-08-16,8.305941581726074
2011-08-17,8.034218788146973
2011-08-18,7.64517068862915
2011-08-19,7.694572448730469
2011-08-22,7.774852752685547
2011-08-23,8.009517669677734
2011-08-24,8.238008499145508
2011-08-25,8.170077323913574
2011-08-26,8.312112808227539
2011-08-29,8.454996109008789
2011-08-30,8.417723655700684
2011-08-31,8.597880363464355
2011-09-01,8.548181533813477
2011-09-02,8.23135757446289
2011-09-06,8.11953067779541
2011-09-07,8.510909080505371
2011-09-08,8.281054496765137
2011-09-09,7.958010196685791
2011-09-12,7.9083099365234375
2011-09-13,8.05740737915039
2011-09-14,8.131956100463867
2011-09-15,8.125743865966797
2011-09-16,8.069833755493164
2011-09-19,8.044981956481934
2011-09-20,7.821341037750244
2011-09-21,7.429959774017334
2011-09-22,7.187679290771484
2011-09-23,7.106917858123779
2011-09-26,7.311926364898682
2011-09-27,7.603907585144043
2011-09-28,7.42374849319458
2011-09-29,7.417534828186035
2011-09-30,7.374049186706543
2011-10-03,6.9205522537231445
2011-10-04,7.24980354309082
2011-10-05,7.42374849319458
2011-10-06,7.579060077667236
2011-10-07,7.579060077667236
2011-10-10,7.765426158905029
2011-10-11,7.784062385559082
2011-10-12,7.945588111877441
2011-10-13,7.958010196685791
2011-10-14,8.131956100463867
2011-10-17,8.001496315002441
2011-10-18,8.163018226623535
2011-10-19,8.163018226623535
2011-10-20,8.144379615783691
2011-10-21,8.34938907623291
2011-10-24,8.411513328552246
2011-10-25,8.20650577545166
2011-10-26,8.392871856689453
2011-10-27,8.585453987121582
2011-10-28,9.542158126831055
2011-10-31,9.194268226623535
2011-11-01,9.306090354919434
2011-11-02,9.852773666381836
2011-11-03,9.803075790405273
2011-11-04,9.883838653564453
2011-11-07,9.821711540222168
2011-11-08,9.989445686340332
2011-11-09,9.660192489624023
2011-11-10,9.827927589416504
2011-11-11,10.06399917602539
2011-11-14,10.076419830322266
2011-11-15,9.989445686340332
2011-11-16,9.80929183959961
2011-11-17,9.486246109008789
2011-11-18,9.411699295043945
2011-11-21,9.169418334960938
2011-11-22,9.119719505310059
2011-11-23,8.865013122558594
2011-11-25,8.852587699890137
2011-11-28,9.177453994750977
2011-11-29,9.402359962463379
2011-11-30,9.55854320526123
2011-12-01,9.508565902709961
2011-12-02,9.383617401123047
2011-12-05,9.539802551269531
2011-12-06,9.564794540405273
2011-12-07,9.783452033996582
2011-12-08,9.489824295043945
2011-12-09,9.74596881866455
2011-12-12,9.614773750305176
2011-12-13,9.421101570129395
2011-12-14,9.258665084838867
2011-12-15,9.402359962463379
2011-12-16,9.364875793457031
2011-12-19,9.164958000183105
2011-12-20,9.602274894714355
2011-12-21,9.864672660827637
2011-12-22,9.90839958190918
2011-12-23,10.045843124389648
2011-12-27,10.033349990844727
2011-12-28,9.977121353149414
2011-12-29,10.258254051208496
2011-12-30,10.089579582214355
2012-01-03,10.139554023742676
2012-01-04,10.164544105529785
2012-01-05,10.40819263458252
2012-01-06,10.62060260772705
2012-01-09,10.733057022094727
2012-01-10,10.739307403564453
2012-01-11,10.845514297485352
2012-01-12,10.88924503326416
2012-01-13,10.739307403564453
2012-01-17,10.583123207092285
2012-01-18,10.739307403564453
2012-01-19,10.907989501953125
2012-01-20,10.808027267456055
2012-01-23,10.739307403564453
2012-01-24,10.664338111877441
2012-01-25,10.826769828796387
2012-01-26,10.88924503326416
2012-01-27,11.757635116577148
2012-01-30,11.620192527770996
2012-01-31,11.538973808288574
2012-02-01,11.588955879211426
2012-02-02,11.488994598388672
2012-02-03,11.695160865783691
2012-02-06,11.807616233825684
2012-02-07,11.976297378540039
2012-02-08,11.88883113861084
2012-02-09,12.057513236999512
2012-02-10,11.79511833190918
2012-02-13,11.851346969604492
2012-02-14,11.813863754272461
2012-02-15,11.695160865783691
2012-02-16,11.932564735412598
2012-02-17,12.032523155212402
2012-02-21,11.863839149475098
2012-02-22,11.757635116577148
2012-02-23,11.563969612121582
2012-02-24,11.482745170593262
2012-02-27,11.51412582397461
2012-02-28,11.476476669311523
2012-02-29,11.482748985290527
2012-03-01,11.614521026611328
2012-03-02,11.4011812210083
2012-03-05,11.307061195373535
2012-03-06,10.842731475830078
2012-03-07,10.968221664428711
2012-03-08,11.263134956359863
2012-03-09,11.244308471679688
2012-03-12,11.08743953704834
2012-03-13,11.583148002624512
2012-03-14,11.702361106872559
2012-03-15,11.746286392211914
2012-03-16,11.589417457580566
2012-03-19,11.482748985290527
2012-03-20,11.394905090332031
2012-03-21,11.376076698303223
2012-03-22,11.26940631866455
2012-03-23,11.369805335998535
2012-03-26,11.457648277282715
2012-03-27,11.338430404663086
2012-03-28,11.238038063049316
2012-03-29,11.219213485717773
2012-03-30,11.175287246704102
2012-04-02,11.212932586669922
2012-04-03,11.275683403015137
2012-04-04,10.97449779510498
2012-04-05,10.955674171447754
2012-04-09,10.736056327819824
2012-04-10,10.53526496887207
2012-04-11,10.598013877868652
2012-04-12,10.81762981414795
2012-04-13,10.748603820800781
2012-04-16,10.786255836486816
2012-04-17,10.943123817443848
2012-04-18,10.880372047424316
2012-04-19,10.892928123474121
2012-04-20,10.918025970458984
2012-04-23,10.798803329467773
2012-04-24,10.968221664428711
2012-04-25,11.20038890838623
2012-04-26,11.26940631866455
2012-04-27,11.652167320251465
2012-04-30,11.420005798339844
2012-05-01,11.4639253616333
2012-05-02,11.670991897583008
2012-05-03,11.702361106872559
2012-05-04,11.645895004272461
2012-05-07,11.696091651916504
2012-05-08,11.520395278930664
2012-05-09,11.4639253616333
2012-05-10,11.564324378967285
2012-05-11,11.495296478271484
2012-05-14,11.457648277282715
2012-05-15,11.300782203674316
2012-05-16,11.357253074645996
2012-05-17,11.04351806640625
2012-05-18,11.099990844726562
2012-05-21,11.263134956359863
2012-05-22,11.26940631866455
2012-05-23,11.438822746276855
2012-05-24,11.539220809936523
2012-05-25,11.884332656860352
2012-05-29,12.00418472290039
2012-05-30,11.663552284240723
2012-05-31,11.606781959533691
2012-06-01,11.139982223510742
2012-06-04,11.127367973327637
2012-06-05,11.083210945129395
2012-06-06,11.379693984985352
2012-06-07,11.386000633239746
2012-06-08,11.348149299621582
2012-06-11,11.430153846740723
2012-06-12,11.657242774963379
2012-06-13,11.531084060668945
2012-06-14,11.613086700439453
2012-06-15,11.663552284240723
2012-06-18,11.71401596069336
2012-06-19,11.638317108154297
2012-06-20,11.606781959533691
2012-06-21,11.367073059082031
2012-06-22,11.360764503479004
2012-06-25,11.10844612121582
2012-06-26,10.994900703430176
2012-06-27,10.97597599029541
2012-06-28,11.020133018493652
2012-06-29,11.44277286529541
2012-07-02,11.455385208129883
2012-07-03,11.430153846740723
2012-07-05,11.758173942565918
2012-07-06,11.53739070892334
2012-07-09,11.373380661010742
2012-07-10,11.165218353271484
2012-07-11,10.988595962524414
2012-07-12,10.97597599029541
2012-07-13,11.165218353271484
2012-07-16,11.045364379882812
2012-07-17,11.20306396484375
2012-07-18,11.348149299621582
2012-07-19,11.562625885009766
2012-07-20,11.430153846740723
2012-07-23,11.076902389526367
2012-07-24,10.994900703430176
2012-07-25,10.994900703430176
2012-07-26,11.165218353271484
2012-07-27,11.41123104095459
2012-07-30,11.215681076049805
2012-07-31,11.133674621582031
2012-08-01,10.90027904510498
2012-08-02,10.515491485595703
2012-08-03,10.767809867858887
2012-08-06,10.830891609191895
2012-08-07,10.988595962524414
2012-08-08,10.988595962524414
2012-08-09,10.881356239318848
2012-08-10,10.711037635803223
2012-08-13,10.748889923095703
2012-08-14,10.654267311096191
2012-08-15,10.64795970916748
2012-08-16,10.856117248535156
2012-08-17,11.10213565826416
2012-08-20,11.133674621582031
2012-08-21,11.139982223510742
2012-08-22,11.045364379882812
2012-08-23,11.070594787597656
2012-08-24,11.133674621582031
2012-08-27,10.90658950805664
2012-08-28,10.950745582580566
2012-08-29,11.11569881439209
2012-08-30,11.242592811584473
2012-08-31,11.375828742980957
2012-09-04,11.401206016540527
2012-09-05,11.470998764038086
2012-09-06,11.794573783874512
2012-09-07,11.902425765991211
2012-09-10,11.896086692810059
2012-09-11,11.92780876159668
2012-09-12,12.029321670532227
2012-09-13,12.067394256591797
2012-09-14,12.505162239074707
2012-09-17,12.302139282226562
2012-09-18,12.416339874267578
2012-09-19,12.390962600708008
2012-09-20,12.232341766357422
2012-09-21,12.251380920410156
2012-09-24,12.219660758972168
2012-09-25,12.10545825958252
2012-09-26,12.143521308898926
2012-09-27,12.118144989013672
2012-09-28,12.111802101135254
2012-10-01,11.972225189208984
2012-10-02,11.972225189208984
2012-10-03,12.092768669128418
2012-10-04,12.283106803894043
2012-10-05,12.359243392944336
2012-10-08,12.429028511047363
2012-10-09,12.359243392944336
2012-10-10,12.429028511047363
2012-10-11,12.441722869873047
2012-10-12,12.530542373657227
2012-10-15,12.8223876953125
2012-10-16,12.981009483337402
2012-10-17,13.139627456665039
2012-10-18,13.279200553894043
2012-10-19,13.069829940795898
2012-10-22,12.981009483337402
2012-10-23,12.981009483337402
2012-10-24,12.854116439819336
2012-10-25,12.74625301361084
2012-10-26,13.06348991394043
2012-10-31,13.095210075378418
2012-11-01,13.374375343322754
2012-11-02,13.348995208740234
2012-11-05,13.39340877532959
2012-11-06,13.507611274719238
2012-11-07,13.355335235595703
2012-11-08,12.91121768951416
2012-11-09,12.904874801635742
2012-11-12,13.000044822692871
2012-11-13,13.000044822692871
2012-11-14,13.006387710571289
2012-11-15,13.069829940795898
2012-11-16,13.285544395446777
2012-11-19,13.545673370361328
2012-11-20,13.526640892028809
2012-11-21,13.418781280517578
2012-11-23,13.545673370361328
2012-11-26,13.507611274719238
2012-11-27,13.552023887634277
2012-11-28,13.730927467346191
2012-11-29,13.897051811218262
2012-11-30,13.935389518737793
2012-12-03,13.890663146972656
2012-12-04,13.839544296264648
2012-12-05,13.871488571166992
2012-12-06,13.916219711303711
2012-12-07,13.999282836914062
2012-12-10,14.216522216796875
2012-12-11,14.005671501159668
2012-12-12,14.165411949157715
2012-12-13,13.99289321899414
2012-12-14,14.037620544433594
2012-12-17,14.012062072753906
2012-12-18,13.999282836914062
2012-12-19,13.84593677520752
2012-12-20,13.884271621704102
2012-12-21,13.941779136657715
2012-12-24,14.018450736999512
2012-12-26,13.941779136657715
2012-12-27,14.037620544433594
2012-12-28,13.941779136657715
2012-12-31,14.2293062210083
2013-01-02,14.44654655456543
2013-01-03,14.350702285766602
2013-01-04,14.408211708068848
2013-01-07,14.146238327026367
2013-01-08,14.190966606140137
2013-01-09,14.222914695739746
2013-01-10,14.0248384475708
2013-01-11,13.928997039794922
2013-01-14,14.095123291015625
2013-01-15,14.280424118041992
2013-01-16,14.357089042663574
2013-01-17,14.651007652282715
2013-01-18,14.772406578063965
2013-01-22,14.906585693359375
2013-01-23,14.90019416809082
2013-01-24,14.85546875
2013-01-25,14.842693328857422
2013-01-28,14.689345359802246
2013-01-29,15.053542137145996
2013-01-30,15.11104679107666
2013-01-31,15.002426147460938
2013-02-01,14.944923400878906
2013-02-04,14.90019416809082
2013-02-05,15.41135311126709
2013-02-06,15.468856811523438
2013-02-07,15.404956817626953
2013-02-08,15.4241304397583
2013-02-11,15.296341896057129
2013-02-12,15.456080436706543
2013-02-13,15.353840827941895
2013-02-14,15.513580322265625
2013-02-15,15.44969367980957
2013-02-19,15.392186164855957
2013-02-20,15.0791015625
2013-02-21,14.944923400878906
2013-02-22,15.002426147460938
2013-02-25,14.593499183654785
2013-02-26,14.644959449768066
2013-02-27,15.024433135986328
2013-02-28,15.01156234741211
2013-03-01,14.985832214355469
2013-03-04,15.095176696777344
2013-03-05,15.236674308776855
2013-03-06,15.397469520568848
2013-03-07,15.442482948303223
2013-03-08,16.04063606262207
2013-03-11,16.175689697265625
2013-03-12,16.22071647644043
2013-03-13,16.30432891845703
2013-03-14,16.619487762451172
2013-03-15,16.40723991394043
2013-03-18,16.38794708251953
2013-03-19,16.34292221069336
2013-03-20,16.41367530822754
2013-03-21,16.25287628173828
2013-03-22,16.25287628173828
2013-03-25,16.201419830322266
2013-03-26,16.458696365356445
2013-03-27,16.51014518737793
2013-03-28,16.78670310974121
2013-04-01,16.677370071411133
2013-04-02,16.619487762451172
2013-04-03,16.18855857849121
2013-04-04,16.24001693725586
2013-04-05,16.07921600341797
2013-04-08,16.24644660949707
2013-04-09,16.2657413482666
2013-04-10,16.33648681640625
2013-04-11,16.523008346557617
2013-04-12,16.497278213500977
2013-04-15,16.214290618896484
2013-04-16,16.54873275756836
2013-04-17,16.30432891845703
2013-04-18,16.619487762451172
2013-04-19,16.96036720275879
2013-04-22,17.159744262695312
2013-04-23,17.211198806762695
2013-04-24,17.056840896606445
2013-04-25,17.224063873291016
2013-04-26,17.011817932128906
2013-04-29,16.96036720275879
2013-04-30,16.941068649291992
2013-05-01,16.78670310974121
2013-05-02,16.973228454589844
2013-05-03,17.088998794555664
2013-05-06,17.03754425048828
2013-05-07,17.224063873291016
2013-05-08,17.3784236907959
2013-05-09,17.230491638183594
2013-05-10,17.73859214782715
2013-05-13,17.674278259277344
2013-05-14,17.944408416748047
2013-05-15,18.143798828125
2013-05-16,17.97657585144043
2013-05-17,18.040889739990234
2013-05-20,18.13735580444336
2013-05-21,18.0794734954834
2013-05-22,17.777183532714844
2013-05-23,17.635696411132812
2013-05-24,17.616392135620117
2013-05-28,17.725730895996094
2013-05-29,17.479991912841797
2013-05-30,17.544658660888672
2013-05-31,17.486459732055664
2013-06-03,17.5123291015625
2013-06-04,17.395925521850586
2013-06-05,17.09197998046875
2013-06-06,17.292451858520508
2013-06-07,17.641666412353516
2013-06-10,17.557600021362305
2013-06-11,17.32478904724121
2013-06-12,17.15665054321289
2013-06-13,17.551124572753906
2013-06-14,17.570531845092773
2013-06-17,17.38298797607422
2013-06-18,17.460594177246094
2013-06-19,17.28598403930664
2013-06-20,16.85270881652832
2013-06-21,16.781572341918945
2013-06-24,16.47115707397461
2013-06-25,16.445293426513672
2013-06-26,16.509960174560547
2013-06-27,16.936771392822266
2013-06-28,16.975574493408203
2013-07-01,17.10491371154785
2013-07-02,16.891508102416992
2013-07-03,16.813905715942383
2013-07-05,16.891508102416992
2013-07-08,17.15665054321289
2013-07-09,17.402385711669922
2013-07-10,17.227785110473633
2013-07-11,17.434715270996094
2013-07-12,17.486459732055664
2013-07-15,17.45412254333496
2013-07-16,17.35711669921875
2013-07-17,17.376523971557617
2013-07-18,17.479991912841797
2013-07-19,17.557600021362305
2013-07-22,17.69986915588379
2013-07-23,17.738666534423828
2013-07-24,17.596389770507812
2013-07-25,17.596389770507812
2013-07-26,17.518795013427734
2013-07-29,17.47352409362793
2013-07-30,17.298913955688477
2013-07-31,17.47352409362793
2013-08-01,17.93267250061035
2013-08-02,17.919734954833984
2013-08-05,17.90680694580078
2013-08-06,17.66753578186035
2013-08-07,17.499399185180664
2013-08-08,17.337718963623047
2013-08-09,17.350656509399414
2013-08-12,17.292451858520508
2013-08-13,17.370054244995117
2013-08-14,17.227785110473633
2013-08-15,16.820371627807617
2013-08-16,16.781572341918945
2013-08-19,16.59402847290039
2013-08-20,16.762170791625977
2013-08-21,16.451763153076172
2013-08-22,16.328887939453125
2013-08-23,16.49703025817871
2013-08-26,16.665164947509766
2013-08-27,16.296550750732422
2013-08-28,16.25751495361328
2013-08-29,16.524248123168945
2013-08-30,16.459190368652344
2013-09-03,16.732431411743164
2013-09-04,16.927595138549805
2013-09-05,16.8625431060791
2013-09-06,16.940610885620117
2013-09-09,17.096744537353516
2013-09-10,17.122764587402344
2013-09-11,17.343950271606445
2013-09-12,17.317930221557617
2013-09-13,17.519607543945312
2013-09-16,17.467561721801758
