Date,GE
2012-02-10,69.86198425292969
2012-02-13,70.56507873535156
2012-02-14,70.0840072631836
2012-02-15,69.41796875
2012-02-16,70.343017578125
2012-02-17,71.34210205078125
2012-02-21,71.82316589355469
2012-02-22,71.7491683959961
2012-02-23,72.08512878417969
2012-02-24,71.82380676269531
2012-02-27,71.18921661376953
2012-02-28,71.5251693725586
2012-02-29,71.11453247070312
2012-03-01,71.37584686279297
2012-03-02,70.81588745117188
2012-03-05,70.36796569824219
2012-03-06,68.76274871826172
2012-03-07,70.06927490234375
2012-03-08,71.03987884521484
2012-03-09,71.07720947265625
2012-03-12,71.41320037841797
2012-03-13,73.13041687011719
2012-03-14,73.8769760131836
2012-03-15,75.25821685791016
2012-03-16,75.40756225585938
2012-03-19,75.44485473632812
2012-03-20,74.92225646972656
2012-03-21,74.92225646972656
2012-03-22,74.10095977783203
2012-03-23,73.83965301513672
2012-03-26,74.84758758544922
2012-03-27,74.81024932861328
2012-03-28,74.69825744628906
2012-03-29,74.47428131103516
2012-03-30,74.92225646972656
2012-04-02,74.735595703125
2012-04-03,74.51160430908203
2012-04-04,73.6903076171875
2012-04-05,72.7570571899414
2012-04-09,71.67449951171875
2012-04-10,69.95728302001953
2012-04-11,70.96519470214844
2012-04-12,72.04779815673828
2012-04-13,70.47991180419922
2012-04-16,70.55457305908203
2012-04-17,72.19710540771484
2012-04-18,71.3011703491211
2012-04-19,71.45050811767578
2012-04-20,72.27175903320312
2012-04-23,71.18921661376953
2012-04-24,72.94371795654297
2012-04-25,72.6077651977539
2012-04-26,73.24235534667969
2012-04-27,73.83965301513672
2012-04-30,73.09303283691406
2012-05-01,73.91429138183594
2012-05-02,73.80233001708984
2012-05-03,73.20504760742188
2012-05-04,72.19710540771484
2012-05-07,72.12246704101562
2012-05-08,71.86114501953125
2012-05-09,70.5919189453125
2012-05-10,71.26383972167969
2012-05-11,70.96519470214844
2012-05-14,69.43464660644531
2012-05-15,68.68804931640625
2012-05-16,70.92788696289062
2012-05-17,70.47991180419922
2012-05-18,70.7412109375
2012-05-21,71.37584686279297
2012-05-22,71.59981536865234
2012-05-23,71.59981536865234
2012-05-24,71.86114501953125
2012-05-25,71.67449951171875
2012-05-29,72.23443603515625
2012-05-30,71.07720947265625
2012-05-31,71.26383972167969
2012-06-01,69.21068572998047
2012-06-04,67.75480651855469
2012-06-05,68.09077453613281
2012-06-06,70.47991180419922
2012-06-07,70.92788696289062
2012-06-08,71.67449951171875
2012-06-11,71.3385238647461
2012-06-12,72.71973419189453
2012-06-13,72.30911254882812
2012-06-14,73.61569213867188
2012-06-15,74.86975860595703
2012-06-18,73.933837890625
2012-06-19,74.86975860595703
2012-06-20,75.24409484863281
2012-06-21,73.73392486572266
2012-06-22,74.79104614257812
2012-06-25,73.69618225097656
2012-06-26,74.7532958984375
2012-06-27,75.9991683959961
2012-06-28,76.26344299316406
2012-06-29,78.67974090576172
2012-07-02,77.35831451416016
2012-07-03,77.13182830810547
2012-07-05,76.7542724609375
2012-07-06,75.50836944580078
2012-07-09,75.65939331054688
2012-07-10,74.07367706298828
2012-07-11,74.30025482177734
2012-07-12,73.3941421508789
2012-07-13,74.6400375366211
2012-07-16,73.96043395996094
2012-07-17,74.45124816894531
2012-07-18,74.90431213378906
2012-07-19,74.7532958984375
2012-07-20,75.01756286621094
2012-07-23,75.84817504882812
2012-07-24,75.39510345458984
2012-07-25,75.50836944580078
2012-07-26,77.62261962890625
2012-07-27,78.98178100585938
2012-07-30,78.5287094116211
2012-07-31,78.3399429321289
2012-08-01,78.26441955566406
2012-08-02,77.47161102294922
2012-08-03,79.13277435302734
2012-08-06,79.1705322265625
2012-08-07,79.7368392944336
2012-08-08,79.32151794433594
2012-08-09,79.51032257080078
2012-08-10,79.66132354736328
2012-08-13,79.24604797363281
2012-08-14,79.0572738647461
2012-08-15,79.13277435302734
2012-08-16,79.47258758544922
2012-08-17,79.28380584716797
2012-08-20,79.01950073242188
2012-08-21,78.71746063232422
2012-08-22,78.45321655273438
2012-08-23,77.92464447021484
2012-08-24,78.5287094116211
2012-08-27,78.71746063232422
2012-08-28,78.56643676757812
2012-08-29,78.60421752929688
2012-08-30,77.92464447021484
2012-08-31,78.18891143798828
2012-09-04,77.43383026123047
2012-09-05,77.96238708496094
2012-09-06,80.45416259765625
2012-09-07,81.51126861572266
2012-09-10,81.09600830078125
2012-09-11,81.51126861572266
2012-09-12,82.6439208984375
2012-09-13,83.13471984863281
2012-09-14,83.4745101928711
2012-09-17,83.24798583984375
2012-09-18,83.9653091430664
2012-09-19,84.68262481689453
2012-09-20,85.32935333251953
2012-09-21,85.70978546142578
2012-09-24,85.06304931640625
2012-09-25,84.87284088134766
2012-09-26,84.07392883300781
2012-09-27,86.47064971923828
2012-09-28,86.39454650878906
2012-10-01,86.77497100830078
2012-10-02,86.6988754272461
2012-10-03,87.15540313720703
2012-10-04,87.30757141113281
2012-10-05,87.95427703857422
2012-10-08,87.19347381591797
2012-10-09,86.05219268798828
2012-10-10,85.32935333251953
2012-10-11,85.63370513916016
2012-10-12,85.51959991455078
2012-10-15,86.12822723388672
2012-10-16,86.12822723388672
2012-10-17,87.15540313720703
2012-10-18,86.77497100830078
2012-10-19,83.80765533447266
2012-10-22,82.55223083496094
2012-10-23,80.95448303222656
2012-10-24,80.87841033935547
2012-10-25,80.87841033935547
2012-10-26,80.3077621459961
2012-10-31,80.11754608154297
2012-11-01,81.18274688720703
2012-11-02,81.06857299804688
2012-11-05,81.44902801513672
2012-11-06,82.13378143310547
2012-11-07,80.38385009765625
2012-11-08,79.47084045410156
2012-11-09,79.8892822265625
2012-11-12,79.47084045410156
2012-11-13,78.67190551757812
2012-11-14,76.12310028076172
2012-11-15,76.31330871582031
2012-11-16,76.65568542480469
2012-11-19,78.59584045410156
2012-11-20,78.44366455078125
2012-11-21,78.67190551757812
2012-11-23,80.04145812988281
2012-11-26,80.11754608154297
2012-11-27,79.39472198486328
2012-11-28,80.42186737060547
2012-11-29,80.38385009765625
2012-11-30,80.38385009765625
2012-12-03,79.20452117919922
2012-12-04,79.35667419433594
2012-12-05,80.76425170898438
2012-12-06,81.29685974121094
2012-12-07,81.63923645019531
2012-12-10,81.3729248046875
2012-12-11,81.82947540283203
2012-12-12,82.85659790039062
2012-12-13,82.2479019165039
2012-12-14,82.2479019165039
2012-12-17,83.42720794677734
2012-12-18,82.51419067382812
2012-12-19,79.92732238769531
2012-12-20,80.81028747558594
2012-12-21,80.15763854980469
2012-12-24,79.92733001708984
2012-12-26,79.7353744506836
2012-12-27,79.42826080322266
2012-12-28,78.468505859375
2012-12-31,80.57997131347656
2013-01-02,81.92359924316406
2013-01-03,81.00222778320312
2013-01-04,81.38614654541016
2013-01-07,81.117431640625
2013-01-08,80.23442840576172
2013-01-09,80.42640686035156
2013-01-10,81.27095794677734
2013-01-11,81.117431640625
2013-01-14,81.0790023803711
2013-01-15,81.38614654541016
2013-01-16,81.0790023803711
2013-01-17,81.77003479003906
2013-01-18,84.61090087890625
2013-01-22,84.49567413330078
2013-01-23,84.22696685791016
2013-01-24,84.64924621582031
2013-01-25,85.57059478759766
2013-01-28,86.37680053710938
2013-01-29,86.37680053710938
2013-01-30,85.34025573730469
2013-01-31,85.5322036743164
2013-02-01,86.83748626708984
2013-02-04,85.64738464355469
2013-02-05,86.53035736083984
2013-02-06,86.14644622802734
2013-02-07,86.3000259399414
2013-02-08,86.37680053710938
2013-02-11,86.18485260009766
2013-02-12,86.68390655517578
2013-02-13,89.7934799194336
2013-02-14,89.87024688720703
2013-02-15,89.4095687866211
2013-02-19,91.1755142211914
2013-02-20,89.87024688720703
2013-02-21,90.02508544921875
2013-02-22,90.5282211303711
2013-02-25,88.28340911865234
2013-02-26,89.2123031616211
2013-02-27,90.45079803466797
2013-02-28,89.87025451660156
2013-03-01,89.7541275024414
2013-03-04,90.06377410888672
2013-03-05,91.30229187011719
2013-03-06,91.6119384765625
2013-03-07,91.650634765625
2013-03-08,91.99896240234375
2013-03-11,91.41840362548828
2013-03-12,90.60562896728516
2013-03-13,90.91526794433594
2013-03-14,91.68933868408203
2013-03-15,90.72173309326172
2013-03-18,89.98636627197266
2013-03-19,90.25727844238281
2013-03-20,90.79911804199219
2013-03-21,90.14117431640625
2013-03-22,90.45079803466797
2013-03-25,89.94766998291016
2013-03-26,89.48322296142578
2013-03-27,89.40582275390625
2013-03-28,89.48322296142578
2013-04-01,89.32838439941406
2013-04-02,90.33470153808594
2013-04-03,89.01878356933594
2013-04-04,89.32838439941406
2013-04-05,88.74785614013672
2013-04-08,89.48322296142578
2013-04-09,89.25099182128906
2013-04-10,91.2635726928711
2013-04-11,91.30229187011719
2013-04-12,90.79911804199219
2013-04-15,88.28340911865234
2013-04-16,89.40582275390625
2013-04-17,88.0898666381836
2013-04-18,87.74153900146484
2013-04-19,84.1807861328125
2013-04-22,82.63265228271484
2013-04-23,83.21319580078125
2013-04-24,84.99359130859375
2013-04-25,84.95489501953125
2013-04-26,85.96118927001953
2013-04-29,86.19340515136719
2013-04-30,86.27079010009766
2013-05-01,85.72891998291016
2013-05-02,86.38691711425781
2013-05-03,87.3544921875
2013-05-06,87.3932113647461
2013-05-07,87.78026580810547
2013-05-08,89.05747985839844
2013-05-09,88.16729736328125
2013-05-10,88.6317138671875
2013-05-13,88.43821716308594
2013-05-14,89.05747985839844
2013-05-15,89.94766998291016
2013-05-16,90.06377410888672
2013-05-17,90.79911804199219
2013-05-20,91.2248764038086
2013-05-21,91.57323455810547
2013-05-22,92.34727478027344
2013-05-23,91.57323455810547
2013-05-24,91.07009887695312
2013-05-28,91.34101104736328
2013-05-29,91.49580383300781
2013-05-30,91.34101104736328
2013-05-31,90.25727844238281
2013-06-03,91.49580383300781
2013-06-04,91.57323455810547
2013-06-05,90.25727844238281
2013-06-06,90.489501953125
2013-06-07,92.34727478027344
2013-06-10,92.03766632080078
2013-06-11,91.2635726928711
2013-06-12,90.95394897460938
2013-06-13,91.650634765625
2013-06-14,91.03136444091797
2013-06-17,91.99896240234375
2013-06-18,94.1663589477539
2013-06-19,92.81175994873047
2013-06-20,90.70503997802734
2013-06-21,91.13417053222656
2013-06-24,89.45661926269531
2013-06-25,90.15885162353516
2013-06-26,90.70503997802734
2013-06-27,90.97811889648438
2013-06-28,90.47096252441406
2013-07-01,91.05614471435547
2013-07-02,89.33958435058594
2013-07-03,89.37860870361328
2013-07-05,90.66605377197266
2013-07-08,90.97811889648438
2013-07-09,92.14851379394531
2013-07-10,91.83643341064453
2013-07-11,93.39694213867188
2013-07-12,92.6946792602539
2013-07-15,92.1875228881836
2013-07-16,91.40727996826172
2013-07-17,91.83643341064453
2013-07-18,92.1875228881836
2013-07-19,96.43992614746094
2013-07-22,96.98611450195312
2013-07-23,96.40095520019531
2013-07-24,96.0498046875
2013-07-25,96.32290649414062
2013-07-26,96.16685485839844
2013-07-29,95.54264831542969
2013-07-30,95.503662109375
2013-07-31,95.07451629638672
2013-08-01,96.0498046875
2013-08-02,96.36190795898438
2013-08-05,95.65968322753906
2013-08-06,94.84043884277344
2013-08-07,94.95746612548828
2013-08-08,94.91841888427734
2013-08-09,94.60630798339844
2013-08-12,94.68438720703125
2013-08-13,94.41127014160156
2013-08-14,93.90408325195312
2013-08-15,93.6310043334961
2013-08-16,93.4359359741211
2013-08-19,93.04582977294922
2013-08-20,92.53864288330078
2013-08-21,92.10950469970703
2013-08-22,92.77271270751953
2013-08-23,92.77271270751953
2013-08-26,92.10950469970703
2013-08-27,90.43196868896484
2013-08-28,90.50996398925781
2013-08-29,90.15885162353516
2013-08-30,90.27591705322266
2013-09-03,89.96380615234375
2013-09-04,90.39292907714844
2013-09-05,90.35393524169922
2013-09-06,90.35393524169922
2013-09-09,91.25123596191406
2013-09-10,93.12386322021484
2013-09-11,93.98210144042969
2013-09-12,93.04582977294922
2013-09-13,92.77271270751953
2013-09-16,94.1772232055664
2013-09-17,95.3865737915039
2013-09-18,96.98611450195312
