Date,HD
2011-08-31,24.16509437561035
2011-09-01,23.83932113647461
2011-09-02,23.296363830566406
2011-09-06,23.20224952697754
2011-09-07,23.795879364013672
2011-09-08,23.49907112121582
2011-09-09,23.071949005126953
2011-09-12,23.41943359375
2011-09-13,23.643850326538086
2011-09-14,24.280927658081055
2011-09-15,24.816640853881836
2011-09-16,25.055532455444336
2011-09-19,24.86731719970703
2011-09-20,25.200328826904297
2011-09-21,24.49810028076172
2011-09-22,23.926193237304688
2011-09-23,24.411237716674805
2011-09-26,24.613943099975586
2011-09-27,24.527070999145508
2011-09-28,24.324352264404297
2011-09-29,24.46190643310547
2011-09-30,23.795879364013672
2011-10-03,22.869239807128906
2011-10-04,23.506309509277344
2011-10-05,23.766925811767578
2011-10-06,24.16509437561035
2011-10-07,24.55601692199707
2011-10-10,25.09174346923828
2011-10-11,25.127933502197266
2011-10-12,25.135169982910156
2011-10-13,24.91075325012207
2011-10-14,25.374088287353516
2011-10-17,25.08450698852539
2011-10-18,26.025625228881836
2011-10-19,25.627452850341797
2011-10-20,25.86635398864746
2011-10-21,26.684396743774414
2011-10-24,26.568571090698242
2011-10-25,26.090776443481445
2011-10-26,26.459976196289062
2011-10-27,26.945018768310547
2011-10-28,26.148691177368164
2011-10-31,25.917024612426758
2011-11-01,25.728801727294922
2011-11-02,26.054576873779297
2011-11-03,26.38758659362793
2011-11-04,26.344158172607422
2011-11-07,27.03189468383789
2011-11-08,27.466245651245117
2011-11-09,26.901580810546875
2011-11-10,26.93054962158203
2011-11-11,27.55312728881836
2011-11-14,27.690683364868164
2011-11-15,27.560375213623047
2011-11-16,27.393857955932617
2011-11-17,27.234596252441406
2011-11-18,27.422815322875977
2011-11-21,26.82918930053711
2011-11-22,26.858144760131836
2011-11-23,26.43825912475586
2011-11-25,26.402076721191406
2011-11-28,27.0029354095459
2011-11-29,28.425674438476562
2011-11-30,28.61537742614746
2011-12-01,28.702938079833984
2011-12-02,29.14069366455078
2011-12-05,29.3522891998291
2011-12-06,29.417953491210938
2011-12-07,29.71708869934082
2011-12-08,29.118810653686523
2011-12-09,29.3522891998291
2011-12-12,29.220947265625
2011-12-13,28.82695960998535
2011-12-14,28.5570125579834
2011-12-15,28.76129913330078
2011-12-16,29.490924835205078
2011-12-19,29.33038902282715
2011-12-20,30.607227325439453
2011-12-21,30.643707275390625
2011-12-22,30.585325241088867
2011-12-23,30.70935821533203
2011-12-27,30.80422019958496
2011-12-28,30.3007755279541
2011-12-29,30.650999069213867
2011-12-30,30.672889709472656
2012-01-03,30.745832443237305
2012-01-04,31.183616638183594
2012-01-05,31.4389705657959
2012-01-06,31.519243240356445
2012-01-09,31.541120529174805
2012-01-10,31.760005950927734
2012-01-11,31.70892333984375
2012-01-12,31.657852172851562
2012-01-13,31.74540138244629
2012-01-17,31.91322898864746
2012-01-18,32.74497985839844
2012-01-19,33.13166427612305
2012-01-20,32.47501754760742
2012-01-23,32.74497985839844
2012-01-24,32.803348541259766
2012-01-25,33.02222442626953
2012-01-26,32.796058654785156
2012-01-27,32.737693786621094
2012-01-30,32.66471481323242
2012-01-31,32.38746643066406
2012-02-01,32.445838928222656
2012-02-02,32.43854522705078
2012-02-03,32.956565856933594
2012-02-06,32.97846603393555
2012-02-07,33.168155670166016
2012-02-08,32.956565856933594
2012-02-09,33.0295295715332
2012-02-10,33.07332229614258
2012-02-13,33.511077880859375
2012-02-14,33.605926513671875
2012-02-15,33.35055923461914
2012-02-16,33.511077880859375
2012-02-17,34.080162048339844
2012-02-21,34.233360290527344
2012-02-22,33.9780158996582
2012-02-23,34.255271911621094
2012-02-24,34.27716827392578
2012-02-27,34.24067687988281
2012-02-28,34.45956802368164
2012-02-29,34.7076301574707
2012-03-01,34.62736892700195
2012-03-02,34.59089660644531
2012-03-05,34.57630920410156
2012-03-06,34.05508804321289
2012-03-07,34.78919982910156
2012-03-08,35.1048583984375
2012-03-09,35.31039810180664
2012-03-12,35.67012023925781
2012-03-13,36.07387924194336
2012-03-14,36.316131591796875
2012-03-15,36.1179084777832
2012-03-16,36.00780487060547
2012-03-19,35.84632110595703
2012-03-20,36.250064849853516
2012-03-21,36.55104446411133
2012-03-22,36.47029113769531
2012-03-23,36.367515563964844
2012-03-26,36.8006477355957
2012-03-27,36.73455810546875
2012-03-28,36.63915252685547
2012-03-29,36.63915252685547
2012-03-30,36.93278503417969
2012-04-02,36.697879791259766
2012-04-03,36.7052116394043
2012-04-04,36.59508514404297
2012-04-05,37.16035079956055
2012-04-09,37.13100051879883
2012-04-10,36.23538589477539
2012-04-11,36.52167892456055
2012-04-12,37.16769027709961
2012-04-13,37.40993881225586
2012-04-16,37.945838928222656
2012-04-17,38.1954345703125
2012-04-18,38.033931732177734
2012-04-19,37.850406646728516
2012-04-20,37.777000427246094
2012-04-23,37.51272964477539
2012-04-24,37.60814666748047
2012-04-25,38.10734176635742
2012-04-26,38.07797622680664
2012-04-27,38.13671875
2012-04-30,38.01925277709961
2012-05-01,38.40830612182617
2012-05-02,38.69462585449219
2012-05-03,38.518436431884766
2012-05-04,38.144046783447266
2012-05-07,37.72562026977539
2012-05-08,37.16035079956055
2012-05-09,36.785972595214844
2012-05-10,37.16035079956055
2012-05-11,36.954811096191406
2012-05-14,36.61711502075195
2012-05-15,35.728843688964844
2012-05-16,35.80226135253906
2012-05-17,34.517578125
2012-05-18,34.53959655761719
2012-05-21,34.95070266723633
2012-05-22,35.42786407470703
2012-05-23,35.780235290527344
2012-05-24,36.49232864379883
2012-05-25,36.29410171508789
2012-05-29,36.75931930541992
2012-05-30,36.707637786865234
2012-05-31,36.43440628051758
2012-06-01,35.415367126464844
2012-06-04,36.0061149597168
2012-06-05,36.12427520751953
2012-06-06,37.364845275878906
2012-06-07,37.837432861328125
2012-06-08,38.6570930480957
2012-06-11,37.91865921020508
2012-06-12,38.57588195800781
2012-06-13,37.6380729675293
2012-06-14,38.516788482666016
2012-06-15,38.30265426635742
2012-06-18,38.63494110107422
2012-06-19,39.114952087402344
2012-06-20,39.011539459228516
2012-06-21,37.85219955444336
2012-06-22,38.41341781616211
2012-06-25,38.0442008972168
2012-06-26,38.31004333496094
2012-06-27,38.06634521484375
2012-06-28,38.16973876953125
2012-06-29,39.129695892333984
2012-07-02,39.144466400146484
2012-07-03,38.140193939208984
2012-07-05,38.4798698425293
2012-07-06,38.5094108581543
2012-07-09,38.48725509643555
2012-07-10,38.561119079589844
2012-07-11,38.154964447021484
2012-07-12,38.06634521484375
2012-07-13,38.465118408203125
2012-07-16,37.99251937866211
2012-07-17,37.453453063964844
2012-07-18,37.59375762939453
2012-07-19,37.630672454833984
2012-07-20,37.43868637084961
2012-07-23,37.630672454833984
2012-07-24,37.78574752807617
2012-07-25,37.711891174316406
2012-07-26,39.07063293457031
2012-07-27,39.6613655090332
2012-07-30,39.321693420410156
2012-07-31,38.53157424926758
2012-08-01,38.162349700927734
2012-08-02,37.94820785522461
2012-08-03,38.612796783447266
2012-08-06,38.39866256713867
2012-08-07,38.69401931762695
2012-08-08,38.982025146484375
2012-08-09,39.24784851074219
2012-08-10,39.181400299072266
2012-08-13,39.00416564941406
2012-08-14,40.399818420410156
2012-08-15,40.61393737792969
2012-08-16,41.581298828125
2012-08-17,41.89144515991211
2012-08-20,41.7733039855957
2012-08-21,41.58869552612305
2012-08-22,41.824989318847656
2012-08-23,41.7585334777832
2012-08-24,42.061302185058594
2012-08-27,41.847137451171875
2012-08-28,41.9584846496582
2012-08-29,42.188575744628906
2012-08-30,42.02528381347656
2012-08-31,42.12178039550781
2012-09-04,42.15145492553711
2012-09-05,41.96589660644531
2012-09-06,42.7897834777832
2012-09-07,42.50030517578125
2012-09-10,42.529998779296875
2012-09-11,42.0994987487793
2012-09-12,42.34444808959961
2012-09-13,43.2722282409668
2012-09-14,44.13322448730469
2012-09-17,43.72500228881836
2012-09-18,43.687889099121094
2012-09-19,44.140655517578125
2012-09-20,43.99961853027344
2012-09-21,44.1035270690918
2012-09-24,44.081268310546875
2012-09-25,44.326210021972656
2012-09-26,43.917972564697266
2012-09-27,44.444976806640625
2012-09-28,44.808658599853516
2012-10-01,44.95709991455078
2012-10-02,44.778968811035156
2012-10-03,45.84778594970703
2012-10-04,45.82551193237305
2012-10-05,46.909175872802734
2012-10-08,45.92942810058594
2012-10-09,45.239166259765625
2012-10-10,44.3410530090332
2012-10-11,43.7992057800293
2012-10-12,44.20744705200195
2012-10-15,45.016483306884766
2012-10-16,45.17234802246094
2012-10-17,45.56573486328125
2012-10-18,45.870052337646484
2012-10-19,45.93684768676758
2012-10-22,46.04818344116211
2012-10-23,45.83293533325195
2012-10-24,45.48408889770508
2012-10-25,44.89030075073242
2012-10-26,44.563716888427734
2012-10-31,45.55832290649414
2012-11-01,46.211483001708984
2012-11-02,46.0333366394043
2012-11-05,46.30055618286133
2012-11-06,46.47869110107422
2012-11-07,46.011077880859375
2012-11-08,45.17234802246094
2012-11-09,45.24657440185547
2012-11-12,45.39502716064453
2012-11-13,47.04279327392578
2012-11-14,45.625125885009766
2012-11-15,45.46182632446289
2012-11-16,46.107566833496094
2012-11-19,47.005672454833984
2012-11-20,47.36936569213867
2012-11-21,47.56977462768555
2012-11-23,48.111595153808594
2012-11-26,48.0002555847168
2012-11-27,47.83623123168945
2012-11-28,48.33579635620117
2012-11-29,47.89588928222656
2012-11-30,48.51472091674805
2012-12-03,48.447601318359375
2012-12-04,47.89588928222656
2012-12-05,47.73185348510742
2012-12-06,47.970420837402344
2012-12-07,48.052459716796875
2012-12-10,47.00118637084961
2012-12-11,46.88935470581055
2012-12-12,46.91917037963867
2012-12-13,46.531463623046875
2012-12-14,46.270530700683594
2012-12-17,47.2025032043457
2012-12-18,46.97136688232422
2012-12-19,46.054290771484375
2012-12-20,46.20341873168945
2012-12-21,45.71879577636719
2012-12-24,45.90519714355469
2012-12-26,45.584590911865234
2012-12-27,45.532413482666016
2012-12-28,45.21927261352539
2012-12-31,46.113948822021484
2013-01-02,47.3292350769043
2013-01-03,47.19504165649414
2013-01-04,47.105567932128906
2013-01-07,46.85206985473633
2013-01-08,47.1353874206543
2013-01-09,47.098106384277344
2013-01-10,47.43362808227539
2013-01-11,47.4932746887207
2013-01-14,47.3292350769043
2013-01-15,47.67967224121094
2013-01-16,47.61255645751953
2013-01-17,48.49979782104492
2013-01-18,48.81294631958008
2013-01-22,49.02170944213867
2013-01-23,49.55107116699219
2013-01-24,50.21461486816406
2013-01-25,50.56504440307617
2013-01-28,50.38611602783203
2013-01-29,50.10279846191406
2013-01-30,50.13262176513672
2013-01-31,49.89402389526367
2013-02-01,50.17735290527344
2013-02-04,49.47650909423828
2013-02-05,49.49885559082031
2013-02-06,49.707637786865234
2013-02-07,49.4392204284668
2013-02-08,49.96112060546875
2013-02-11,49.49141311645508
2013-02-12,50.19225311279297
2013-02-13,50.2891960144043
2013-02-14,50.207176208496094
2013-02-15,50.34138870239258
2013-02-19,50.36376190185547
2013-02-20,49.53616714477539
2013-02-21,48.0002555847168
2013-02-22,48.89494705200195
2013-02-25,47.65729904174805
2013-02-26,50.37120056152344
2013-02-27,50.74397659301758
2013-02-28,51.07204055786133
2013-03-01,51.467193603515625
2013-03-04,52.406612396240234
2013-03-05,52.54082489013672
2013-03-06,52.54829406738281
2013-03-07,52.376800537109375
2013-03-08,53.211856842041016
2013-03-11,53.17457580566406
2013-03-12,53.03962326049805
2013-03-13,53.04712677001953
2013-03-14,52.65730285644531
2013-03-15,51.76519012451172
2013-03-18,51.99007034301758
2013-03-19,51.57026672363281
2013-03-20,51.637725830078125
2013-03-21,51.69020080566406
2013-03-22,52.14750671386719
2013-03-25,52.080039978027344
2013-03-26,52.51485061645508
2013-03-27,52.21500778198242
2013-03-28,52.31241989135742
2013-04-01,52.22997283935547
2013-04-02,53.24203872680664
2013-04-03,52.74724578857422
2013-04-04,52.994667053222656
2013-04-05,52.5223388671875
2013-04-08,53.39199447631836
2013-04-09,53.376983642578125
2013-04-10,53.74431610107422
2013-04-11,53.90176010131836
2013-04-12,55.19121170043945
2013-04-15,54.1491584777832
2013-04-16,54.32158279418945
2013-04-17,54.576454162597656
2013-04-18,54.33656692504883
2013-04-19,55.47607421875
2013-04-22,55.37112045288086
2013-04-23,55.01127624511719
2013-04-24,54.936309814453125
2013-04-25,55.00377655029297
2013-04-26,54.98881149291992
2013-04-29,55.22869110107422
2013-04-30,54.98881149291992
2013-05-01,54.54650115966797
2013-05-02,54.97379684448242
2013-05-03,55.44609451293945
2013-05-06,56.42068862915039
2013-05-07,56.278228759765625
2013-05-08,56.540618896484375
2013-05-09,56.877986907958984
2013-05-10,56.9829216003418
2013-05-13,57.47772216796875
2013-05-14,57.96501159667969
2013-05-15,58.38481140136719
2013-05-16,57.53769302368164
2013-05-17,57.62016677856445
2013-05-20,57.545166015625
2013-05-21,59.00704574584961
2013-05-22,59.741756439208984
2013-05-23,59.15697479248047
2013-05-24,59.21696090698242
2013-05-28,59.83919143676758
2013-05-29,59.591800689697266
2013-05-30,59.554317474365234
2013-05-31,58.969566345214844
2013-06-03,59.28444290161133
2013-06-04,57.7324333190918
2013-06-05,56.579769134521484
2013-06-06,58.20708084106445
2013-06-07,59.32210922241211
2013-06-10,58.56118392944336
2013-06-11,58.47075653076172
2013-06-12,57.55916213989258
2013-06-13,57.657081604003906
2013-06-14,57.70230484008789
2013-06-17,57.36328887939453
2013-06-18,58.15434265136719
2013-06-19,57.20508575439453
2013-06-20,55.65309143066406
2013-06-21,55.61540603637695
2013-06-24,55.381874084472656
2013-06-25,55.85649108886719
2013-06-26,57.009178161621094
2013-06-27,57.46122360229492
2013-06-28,58.36531066894531
2013-07-01,57.91326904296875
2013-07-02,58.2447624206543
2013-07-03,58.56118392944336
2013-07-05,58.98307800292969
2013-07-08,59.6837158203125
2013-07-09,60.045372009277344
2013-07-10,59.8193473815918
2013-07-11,60.16592025756836
2013-07-12,60.67822265625
2013-07-15,60.572731018066406
2013-07-16,60.43714904785156
2013-07-17,60.602874755859375
2013-07-18,60.286441802978516
2013-07-19,60.18851852416992
2013-07-22,60.2713737487793
2013-07-23,60.414527893066406
2013-07-24,60.47478103637695
2013-07-25,59.510440826416016
2013-07-26,59.32210922241211
2013-07-29,59.26936721801758
2013-07-30,59.21663284301758
2013-07-31,59.54058074951172
2013-08-01,59.246761322021484
2013-08-02,60.44466781616211
2013-08-05,60.01520919799805
2013-08-06,60.30904769897461
2013-08-07,59.38991165161133
2013-08-08,60.30152130126953
2013-08-09,59.49538040161133
2013-08-12,59.66866683959961
2013-08-13,59.849483489990234
2013-08-14,58.342708587646484
2013-08-15,56.609893798828125
2013-08-16,56.79069519042969
2013-08-19,56.662628173828125
2013-08-20,55.96949768066406
2013-08-21,55.547607421875
2013-08-22,55.751014709472656
2013-08-23,55.66815185546875
2013-08-26,56.828369140625
2013-08-27,55.841426849365234
2013-08-28,56.52702713012695
2013-08-29,56.54209899902344
2013-08-30,56.120174407958984
2013-09-03,55.968711853027344
2013-09-04,56.150474548339844
2013-09-05,55.27952194213867
2013-09-06,55.059898376464844
2013-09-09,55.726348876953125
2013-09-10,56.49885177612305
2013-09-11,56.83210754394531
2013-09-12,57.10474395751953
2013-09-13,56.88512420654297
2013-09-16,57.210792541503906
2013-09-17,57.4077033996582
