Date,LZ
2025-04-04,7.840000152587891
2025-04-07,7.489999771118164
2025-04-08,7.309999942779541
2025-04-09,7.909999847412109
2025-04-10,7.320000171661377
2025-04-11,7.130000114440918
2025-04-14,7.090000152587891
2025-04-15,7.090000152587891
2025-04-16,7.070000171661377
2025-04-17,6.940000057220459
2025-04-21,6.610000133514404
2025-04-22,6.769999980926514
2025-04-23,6.869999885559082
2025-04-24,7.03000020980835
2025-04-25,7.110000133514404
2025-04-28,7.210000038146973
2025-04-29,7.409999847412109
2025-04-30,7.320000171661377
2025-05-01,7.309999942779541
2025-05-02,7.380000114440918
2025-05-05,7.349999904632568
2025-05-06,7.269999980926514
2025-05-07,7.25
2025-05-08,8.960000038146973
2025-05-09,9.029999732971191
2025-05-12,9.420000076293945
2025-05-13,9.510000228881836
2025-05-14,9.199999809265137
2025-05-15,9.199999809265137
2025-05-16,9.289999961853027
2025-05-19,9.460000038146973
2025-05-20,9.710000038146973
2025-05-21,9.430000305175781
2025-05-22,9.5600004196167
2025-05-23,9.279999732971191
2025-05-27,9.4399995803833
2025-05-28,9.489999771118164
2025-05-29,9.100000381469727
2025-05-30,9.130000114440918
2025-06-02,9.100000381469727
2025-06-03,9.180000305175781
2025-06-04,9.210000038146973
2025-06-05,9.199999809265137
2025-06-06,9.170000076293945
2025-06-09,9.350000381469727
2025-06-10,9.270000457763672
2025-06-11,9.1899995803833
2025-06-12,9.069999694824219
2025-06-13,8.739999771118164
2025-06-16,8.760000228881836
2025-06-17,8.569999694824219
2025-06-18,8.550000190734863
2025-06-20,8.5600004196167
2025-06-23,8.649999618530273
2025-06-24,8.800000190734863
2025-06-25,8.579999923706055
2025-06-26,8.649999618530273
2025-06-27,8.84000015258789
2025-06-30,8.90999984741211
2025-07-01,9.0
2025-07-02,9.029999732971191
2025-07-03,9.119999885559082
2025-07-07,9.0
2025-07-08,9.010000228881836
2025-07-09,8.970000267028809
2025-07-10,9.170000076293945
2025-07-11,8.90999984741211
2025-07-14,8.930000305175781
2025-07-15,8.770000457763672
2025-07-16,8.84000015258789
2025-07-17,8.84000015258789
2025-07-18,8.850000381469727
2025-07-21,8.800000190734863
2025-07-22,8.9399995803833
2025-07-23,9.03499984741211
2025-07-24,9.039999961853027
2025-07-25,9.079999923706055
2025-07-28,9.229999542236328
2025-07-29,9.170000076293945
2025-07-30,9.029999732971191
2025-07-31,8.989999771118164
2025-08-01,8.670000076293945
2025-08-04,8.760000228881836
2025-08-05,8.300000190734863
2025-08-06,8.5600004196167
2025-08-07,8.369999885559082
2025-08-08,10.979999542236328
2025-08-11,11.09000015258789
2025-08-12,10.510000228881836
2025-08-13,10.729999542236328
2025-08-14,10.670000076293945
2025-08-15,10.720000267028809
2025-08-18,10.859999656677246
2025-08-19,10.729999542236328
2025-08-20,10.529999732971191
2025-08-21,10.6899995803833
2025-08-22,10.979999542236328
2025-08-25,11.0
2025-08-26,11.050000190734863
2025-08-27,11.180000305175781
2025-08-28,11.149999618530273
2025-08-29,11.079999923706055
2025-09-02,10.850000381469727
2025-09-03,11.0
2025-09-04,10.850000381469727
2025-09-05,10.319999694824219
2025-09-08,10.350000381469727
2025-09-09,10.369999885559082
2025-09-10,10.1899995803833
2025-09-11,10.550000190734863
2025-09-12,10.5600004196167
2025-09-15,10.529999732971191
2025-09-16,10.420000076293945
2025-09-17,10.670000076293945
2025-09-18,11.100000381469727
2025-09-19,10.949999809265137
