Date,CNXC
2024-08-14,62.95919418334961
2024-08-15,64.80147552490234
2024-08-16,64.70399475097656
2024-08-19,66.90693664550781
2024-08-20,66.20510864257812
2024-08-21,66.87769317626953
2024-08-22,65.74698638916016
2024-08-23,68.18385314941406
2024-08-26,69.9189224243164
2024-08-27,70.51351928710938
2024-08-28,72.74569702148438
2024-08-29,73.67171478271484
2024-08-30,73.33055114746094
2024-09-03,72.68721008300781
2024-09-04,73.42802429199219
2024-09-05,71.97563934326172
2024-09-06,70.84493255615234
2024-09-09,69.48027801513672
2024-09-10,67.34557342529297
2024-09-11,66.7607192993164
2024-09-12,64.74298858642578
2024-09-13,65.90293884277344
2024-09-16,64.1825180053711
2024-09-17,62.79348373413086
2024-09-18,62.345096588134766
2024-09-19,62.549800872802734
2024-09-20,61.77974319458008
2024-09-23,61.94544982910156
2024-09-24,62.22813034057617
2024-09-25,62.0136833190918
2024-09-26,50.23868942260742
2024-09-27,50.25818634033203
2024-09-30,49.95600891113281
2024-10-01,49.65383529663086
2024-10-02,50.394649505615234
2024-10-03,51.3109130859375
2024-10-04,51.2524299621582
2024-10-07,50.31666946411133
2024-10-08,47.5093879699707
2024-10-09,45.99851608276367
2024-10-10,44.858062744140625
2024-10-11,46.729583740234375
2024-10-14,47.977264404296875
2024-10-15,48.65958786010742
2024-10-16,50.10222625732422
2024-10-17,49.04949188232422
2024-10-18,47.82130813598633
2024-10-21,45.9302864074707
2024-10-22,44.019771575927734
2024-10-23,43.56163787841797
2024-10-24,44.64361572265625
2024-10-25,43.713768005371094
2024-10-28,43.68431091308594
2024-10-29,43.625396728515625
2024-10-30,43.281734466552734
2024-10-31,41.74016571044922
2024-11-01,40.75827407836914
2024-11-04,40.66008377075195
2024-11-05,40.82700729370117
2024-11-06,42.22128677368164
2024-11-07,42.2703857421875
2024-11-08,40.77791213989258
2024-11-11,42.162376403808594
2024-11-12,39.982582092285156
2024-11-13,39.913848876953125
2024-11-14,39.06942367553711
2024-11-15,37.596588134765625
2024-11-18,37.08600616455078
2024-11-19,36.58523941040039
2024-11-20,39.03996658325195
2024-11-21,38.84358596801758
2024-11-22,42.928253173828125
2024-11-25,43.9592399597168
2024-11-26,43.7530403137207
2024-11-27,44.10651779174805
2024-11-29,44.13597869873047
2024-12-02,44.6760139465332
2024-12-03,44.64656066894531
2024-12-04,44.48945617675781
2024-12-05,43.40937805175781
2024-12-06,42.496219635009766
2024-12-09,45.471351623535156
2024-12-10,44.65637969970703
2024-12-11,43.301368713378906
2024-12-12,42.918434143066406
2024-12-13,43.33082962036133
2024-12-16,41.543785095214844
2024-12-17,41.39649963378906
2024-12-18,38.97123336791992
2024-12-19,39.648738861083984
2024-12-20,39.746925354003906
2024-12-23,41.13139343261719
2024-12-24,42.22128677368164
2024-12-26,43.72358322143555
2024-12-27,43.63521194458008
2024-12-30,42.162376403808594
2024-12-31,42.48640441894531
2025-01-02,42.75151443481445
2025-01-03,45.48116683959961
2025-01-06,45.15714645385742
2025-01-07,44.96076583862305
2025-01-08,44.77420425415039
2025-01-10,44.921485900878906
2025-01-13,45.903377532958984
2025-01-14,45.638267517089844
2025-01-15,46.6103401184082
2025-01-16,47.89662170410156
2025-01-17,48.073360443115234
2025-01-21,49.6738395690918
2025-01-22,49.408729553222656
2025-01-23,51.49033737182617
2025-01-24,51.58852767944336
2025-01-27,52.540958404541016
2025-01-28,54.63238525390625
2025-01-29,52.982810974121094
2025-01-30,52.521324157714844
2025-01-31,51.65481185913086
2025-02-03,48.83889389038086
2025-02-04,48.40415573120117
2025-02-05,48.12750244140625
2025-02-06,47.495155334472656
2025-02-07,47.218502044677734
2025-02-10,46.773887634277344
2025-02-11,47.34695053100586
2025-02-12,47.13945770263672
2025-02-13,47.92988967895508
2025-02-14,47.5445556640625
2025-02-18,48.40415573120117
2025-02-19,47.218502044677734
2025-02-20,45.35110855102539
2025-02-21,44.62983322143555
2025-02-24,45.56847381591797
2025-02-25,45.4103889465332
2025-02-26,44.8966064453125
2025-02-27,44.77804183959961
2025-02-28,44.619956970214844
2025-03-03,42.34746170043945
2025-03-04,41.94236373901367
2025-03-05,42.48578643798828
2025-03-06,44.09629440307617
2025-03-07,46.53675079345703
2025-03-10,46.724483489990234
2025-03-11,45.13373565673828
2025-03-12,43.7504768371582
2025-03-13,42.80195617675781
2025-03-14,44.481632232666016
2025-03-17,45.775962829589844
2025-03-18,45.687042236328125
2025-03-19,46.25022506713867
2025-03-20,44.52115249633789
2025-03-21,44.392704010009766
2025-03-24,44.46186828613281
2025-03-25,44.63971710205078
2025-03-26,45.13373565673828
2025-03-27,64.26222229003906
2025-03-28,56.26896286010742
2025-03-31,54.97462844848633
2025-04-01,53.383880615234375
2025-04-02,53.561729431152344
2025-04-03,49.826934814453125
2025-04-04,47.69276428222656
2025-04-07,46.62567901611328
2025-04-08,45.18313980102539
2025-04-09,48.65116500854492
2025-04-10,47.07029724121094
2025-04-11,48.23618698120117
2025-04-14,49.234107971191406
2025-04-15,47.37659454345703
2025-04-16,46.882572174072266
2025-04-17,46.764007568359375
2025-04-21,46.309505462646484
2025-04-22,47.24814224243164
2025-04-23,47.5346794128418
2025-04-24,50.498802185058594
2025-04-25,49.93490982055664
2025-04-28,50.979156494140625
2025-04-29,51.17805862426758
2025-04-30,50.78025436401367
2025-05-01,50.35260772705078
2025-05-02,50.820030212402344
2025-05-05,50.094032287597656
2025-05-06,49.99457931518555
2025-05-07,50.113922119140625
2025-05-08,51.744937896728516
2025-05-09,53.04278564453125
2025-05-12,55.35504913330078
2025-05-13,54.867733001708984
2025-05-14,54.450035095214844
2025-05-15,54.83789825439453
2025-05-16,55.911983489990234
2025-05-19,55.74291229248047
2025-05-20,55.832420349121094
2025-05-21,55.28543472290039
2025-05-22,55.892093658447266
2025-05-23,55.4047737121582
2025-05-27,57.22475051879883
2025-05-28,56.73743438720703
2025-05-29,57.12529754638672
2025-05-30,55.65837860107422
2025-06-02,54.430145263671875
2025-06-03,54.579322814941406
2025-06-04,54.39036178588867
2025-06-05,56.01143264770508
2025-06-06,56.29984664916992
2025-06-09,55.52412033081055
2025-06-10,56.30978775024414
2025-06-11,57.00595474243164
2025-06-12,56.83688735961914
2025-06-13,55.01691436767578
2025-06-16,57.562889099121094
2025-06-17,55.32521438598633
2025-06-18,52.86874771118164
2025-06-20,49.875240325927734
2025-06-23,51.48636245727539
2025-06-24,53.78370666503906
2025-06-25,53.87321090698242
2025-06-26,54.82795333862305
2025-06-27,51.42668914794922
2025-06-30,52.5654182434082
2025-07-01,55.92192840576172
2025-07-02,56.46891403198242
2025-07-03,56.846832275390625
2025-07-07,56.36946105957031
2025-07-08,60.16853332519531
2025-07-09,59.64143753051758
2025-07-10,59.25357437133789
2025-07-11,58.298831939697266
2025-07-14,56.140724182128906
2025-07-15,55.116363525390625
2025-07-16,55.663352966308594
2025-07-17,57.21480178833008
2025-07-18,58.01042175292969
2025-07-21,57.50321578979492
2025-07-22,60.546451568603516
2025-07-23,61.66031265258789
2025-07-24,60.446998596191406
2025-07-25,60.54999923706055
2025-07-28,59.810001373291016
2025-07-29,57.84000015258789
2025-07-30,55.310001373291016
2025-07-31,51.970001220703125
2025-08-01,46.220001220703125
2025-08-04,45.9900016784668
2025-08-05,47.34000015258789
2025-08-06,46.709999084472656
2025-08-07,46.20000076293945
2025-08-08,47.09000015258789
2025-08-11,45.939998626708984
2025-08-12,46.380001068115234
2025-08-13,49.189998626708984
2025-08-14,48.849998474121094
2025-08-15,48.189998626708984
2025-08-18,48.15999984741211
2025-08-19,48.7599983215332
2025-08-20,49.369998931884766
2025-08-21,49.63999938964844
2025-08-22,52.06999969482422
2025-08-25,51.2400016784668
2025-08-26,50.029998779296875
2025-08-27,50.790000915527344
2025-08-28,50.36000061035156
2025-08-29,52.7599983215332
2025-09-02,51.72999954223633
2025-09-03,51.970001220703125
2025-09-04,52.459999084472656
2025-09-05,53.81999969482422
2025-09-08,52.540000915527344
2025-09-09,53.560001373291016
2025-09-10,51.63999938964844
2025-09-11,54.0099983215332
2025-09-12,53.970001220703125
2025-09-15,53.63999938964844
2025-09-16,54.790000915527344
2025-09-17,55.4900016784668
2025-09-18,57.099998474121094
2025-09-19,56.970001220703125
