Date,BRZE
2025-08-25,26.020000457763672
2025-08-26,25.799999237060547
2025-08-27,26.6299991607666
2025-08-28,27.399999618530273
2025-08-29,27.700000762939453
2025-09-02,27.040000915527344
2025-09-03,26.989999771118164
2025-09-04,27.65999984741211
2025-09-05,31.420000076293945
2025-09-08,32.29999923706055
2025-09-09,31.309999465942383
2025-09-10,30.079999923706055
2025-09-11,30.8799991607666
2025-09-12,30.139999389648438
2025-09-15,30.389999389648438
2025-09-16,31.139999389648438
2025-09-17,31.93000030517578
2025-09-18,32.38999938964844
2025-09-19,32.040000915527344
