Date,GBTG
2024-03-22,5.630000114440918
2024-03-25,5.96999979019165
2024-03-26,6.110000133514404
2024-03-27,6.0
2024-03-28,6.010000228881836
2024-04-01,6.0
2024-04-02,6.010000228881836
2024-04-03,6.0
2024-04-04,5.96999979019165
2024-04-05,6.0
2024-04-08,6.0
2024-04-09,6.03000020980835
2024-04-10,5.909999847412109
2024-04-11,5.96999979019165
2024-04-12,5.829999923706055
2024-04-15,5.909999847412109
2024-04-16,5.880000114440918
2024-04-17,5.96999979019165
2024-04-18,5.909999847412109
2024-04-19,6.0
2024-04-22,6.0
2024-04-23,6.0
2024-04-24,6.0
2024-04-25,5.989999771118164
2024-04-26,6.0
2024-04-29,6.019999980926514
2024-04-30,6.050000190734863
2024-05-01,6.050000190734863
2024-05-02,6.159999847412109
2024-05-03,6.170000076293945
2024-05-06,6.230000019073486
2024-05-07,5.960000038146973
2024-05-08,5.929999828338623
2024-05-09,6.0
2024-05-10,5.980000019073486
2024-05-13,5.869999885559082
2024-05-14,6.010000228881836
2024-05-15,6.090000152587891
2024-05-16,6.050000190734863
2024-05-17,6.010000228881836
2024-05-20,6.070000171661377
2024-05-21,6.050000190734863
2024-05-22,5.949999809265137
2024-05-23,5.809999942779541
2024-05-24,5.829999923706055
2024-05-28,5.909999847412109
2024-05-29,5.949999809265137
2024-05-30,6.0
2024-05-31,6.070000171661377
2024-06-03,6.179999828338623
2024-06-04,6.150000095367432
2024-06-05,6.389999866485596
2024-06-06,6.599999904632568
2024-06-07,6.559999942779541
2024-06-10,6.659999847412109
2024-06-11,6.510000228881836
2024-06-12,6.590000152587891
2024-06-13,6.409999847412109
2024-06-14,6.429999828338623
2024-06-17,6.5
2024-06-18,6.510000228881836
2024-06-20,6.429999828338623
2024-06-21,6.599999904632568
2024-06-24,6.489999771118164
2024-06-25,6.369999885559082
2024-06-26,6.429999828338623
2024-06-27,6.570000171661377
2024-06-28,6.599999904632568
2024-07-01,6.289999961853027
2024-07-02,6.440000057220459
2024-07-03,6.449999809265137
2024-07-05,6.510000228881836
2024-07-08,6.590000152587891
2024-07-09,6.429999828338623
2024-07-10,6.440000057220459
2024-07-11,6.570000171661377
2024-07-12,6.53000020980835
2024-07-15,6.570000171661377
2024-07-16,6.75
2024-07-17,6.760000228881836
2024-07-18,6.730000019073486
2024-07-19,6.800000190734863
2024-07-22,6.900000095367432
2024-07-23,6.900000095367432
2024-07-24,6.659999847412109
2024-07-25,6.699999809265137
2024-07-26,6.730000019073486
2024-07-29,6.710000038146973
2024-07-30,6.71999979019165
2024-07-31,6.71999979019165
2024-08-01,6.400000095367432
2024-08-02,6.179999828338623
2024-08-05,6.03000020980835
2024-08-06,7.039999961853027
2024-08-07,6.650000095367432
2024-08-08,6.829999923706055
2024-08-09,6.619999885559082
2024-08-12,6.539999961853027
2024-08-13,6.909999847412109
2024-08-14,6.889999866485596
2024-08-15,7.03000020980835
2024-08-16,7.03000020980835
2024-08-19,7.079999923706055
2024-08-20,6.920000076293945
2024-08-21,6.929999828338623
2024-08-22,6.940000057220459
2024-08-23,7.179999828338623
2024-08-26,7.090000152587891
2024-08-27,7.099999904632568
2024-08-28,7.079999923706055
2024-08-29,7.079999923706055
2024-08-30,6.989999771118164
2024-09-03,6.920000076293945
2024-09-04,7.110000133514404
2024-09-05,7.059999942779541
2024-09-06,6.989999771118164
2024-09-09,7.269999980926514
2024-09-10,7.090000152587891
2024-09-11,7.090000152587891
2024-09-12,7.139999866485596
2024-09-13,7.28000020980835
2024-09-16,7.360000133514404
2024-09-17,7.389999866485596
2024-09-18,7.460000038146973
2024-09-19,7.510000228881836
2024-09-20,7.480000019073486
2024-09-23,7.579999923706055
2024-09-24,7.769999980926514
2024-09-25,7.46999979019165
2024-09-26,7.619999885559082
2024-09-27,7.699999809265137
2024-09-30,7.690000057220459
2024-10-01,7.489999771118164
2024-10-02,7.389999866485596
2024-10-03,7.360000133514404
2024-10-04,7.619999885559082
2024-10-07,7.559999942779541
2024-10-08,7.559999942779541
2024-10-09,7.489999771118164
2024-10-10,7.460000038146973
2024-10-11,7.559999942779541
2024-10-14,7.599999904632568
2024-10-15,7.78000020980835
2024-10-16,7.889999866485596
2024-10-17,7.860000133514404
2024-10-18,7.880000114440918
2024-10-21,7.71999979019165
2024-10-22,7.619999885559082
2024-10-23,7.489999771118164
2024-10-24,7.53000020980835
2024-10-25,7.489999771118164
2024-10-28,7.679999828338623
2024-10-29,7.880000114440918
2024-10-30,7.760000228881836
2024-10-31,7.630000114440918
2024-11-01,7.829999923706055
2024-11-04,7.679999828338623
2024-11-05,7.730000019073486
2024-11-06,8.350000381469727
2024-11-07,7.909999847412109
2024-11-08,8.260000228881836
2024-11-11,8.739999771118164
2024-11-12,8.800000190734863
2024-11-13,8.770000457763672
2024-11-14,8.970000267028809
2024-11-15,8.880000114440918
2024-11-18,8.869999885559082
2024-11-19,9.149999618530273
2024-11-20,8.979999542236328
2024-11-21,9.079999923706055
2024-11-22,9.4399995803833
2024-11-25,9.460000038146973
2024-11-26,9.5
2024-11-27,9.289999961853027
2024-11-29,9.390000343322754
2024-12-02,9.550000190734863
2024-12-03,9.420000076293945
2024-12-04,9.449999809265137
2024-12-05,9.449999809265137
2024-12-06,9.449999809265137
2024-12-09,9.380000114440918
2024-12-10,9.260000228881836
2024-12-11,9.229999542236328
2024-12-12,9.220000267028809
2024-12-13,9.0
2024-12-16,8.979999542236328
2024-12-17,9.140000343322754
2024-12-18,9.170000076293945
2024-12-19,9.319999694824219
2024-12-20,9.430000305175781
2024-12-23,9.350000381469727
2024-12-24,9.479999542236328
2024-12-26,9.5600004196167
2024-12-27,9.369999885559082
2024-12-30,9.350000381469727
2024-12-31,9.279999732971191
2025-01-02,9.15999984741211
2025-01-03,9.09000015258789
2025-01-06,8.829999923706055
2025-01-07,8.869999885559082
2025-01-08,8.899999618530273
2025-01-10,8.59000015258789
2025-01-13,8.789999961853027
2025-01-14,8.90999984741211
2025-01-15,8.970000267028809
2025-01-16,8.970000267028809
2025-01-17,9.0
2025-01-21,9.029999732971191
2025-01-22,8.970000267028809
2025-01-23,9.0
2025-01-24,8.949999809265137
2025-01-27,8.819999694824219
2025-01-28,8.989999771118164
2025-01-29,8.970000267028809
2025-01-30,9.0
2025-01-31,8.819999694824219
2025-02-03,8.920000076293945
2025-02-04,8.989999771118164
2025-02-05,9.0
2025-02-06,8.979999542236328
2025-02-07,8.949999809265137
2025-02-10,8.760000228881836
2025-02-11,8.779999732971191
2025-02-12,8.779999732971191
2025-02-13,8.970000267028809
2025-02-14,8.949999809265137
2025-02-18,8.930000305175781
2025-02-19,8.880000114440918
2025-02-20,8.739999771118164
2025-02-21,8.550000190734863
2025-02-24,8.550000190734863
2025-02-25,8.529999732971191
2025-02-26,8.619999885559082
2025-02-27,8.109999656677246
2025-02-28,8.3100004196167
2025-03-03,8.520000457763672
2025-03-04,8.079999923706055
2025-03-05,8.15999984741211
2025-03-06,7.980000019073486
2025-03-07,8.069999694824219
2025-03-10,7.809999942779541
2025-03-11,7.489999771118164
2025-03-12,7.369999885559082
2025-03-13,7.269999980926514
2025-03-14,7.349999904632568
2025-03-17,7.440000057220459
2025-03-18,7.480000019073486
2025-03-19,7.710000038146973
2025-03-20,7.739999771118164
2025-03-21,7.610000133514404
2025-03-24,7.690000057220459
2025-03-25,7.599999904632568
2025-03-26,7.590000152587891
2025-03-27,7.590000152587891
2025-03-28,7.360000133514404
2025-03-31,7.260000228881836
2025-04-01,7.349999904632568
2025-04-02,7.449999809265137
2025-04-03,6.920000076293945
2025-04-04,6.579999923706055
2025-04-07,6.460000038146973
2025-04-08,6.409999847412109
2025-04-09,6.829999923706055
2025-04-10,6.639999866485596
2025-04-11,6.739999771118164
2025-04-14,6.710000038146973
2025-04-15,6.650000095367432
2025-04-16,6.559999942779541
2025-04-17,6.639999866485596
2025-04-21,6.429999828338623
2025-04-22,6.579999923706055
2025-04-23,6.71999979019165
2025-04-24,6.809999942779541
2025-04-25,6.769999980926514
2025-04-28,6.789999961853027
2025-04-29,6.71999979019165
2025-04-30,6.710000038146973
2025-05-01,6.760000228881836
2025-05-02,6.880000114440918
2025-05-05,6.889999866485596
2025-05-06,6.170000076293945
2025-05-07,5.960000038146973
2025-05-08,6.010000228881836
2025-05-09,5.829999923706055
2025-05-12,6.170000076293945
2025-05-13,6.239999771118164
2025-05-14,6.159999847412109
2025-05-15,6.070000171661377
2025-05-16,6.090000152587891
2025-05-19,6.070000171661377
2025-05-20,6.110000133514404
2025-05-21,6.070000171661377
2025-05-22,6.090000152587891
2025-05-23,5.989999771118164
2025-05-27,6.260000228881836
2025-05-28,6.210000038146973
2025-05-29,6.230000019073486
2025-05-30,6.25
2025-06-02,6.340000152587891
2025-06-03,6.400000095367432
2025-06-04,6.380000114440918
2025-06-05,6.5
2025-06-06,6.559999942779541
2025-06-09,6.570000171661377
2025-06-10,6.570000171661377
2025-06-11,6.489999771118164
2025-06-12,6.380000114440918
2025-06-13,6.090000152587891
2025-06-16,6.159999847412109
2025-06-17,6.019999980926514
2025-06-18,6.070000171661377
2025-06-20,6.039999961853027
2025-06-23,6.190000057220459
2025-06-24,6.329999923706055
2025-06-25,6.190000057220459
2025-06-26,6.329999923706055
2025-06-27,6.449999809265137
2025-06-30,6.300000190734863
2025-07-01,6.340000152587891
2025-07-02,6.349999904632568
2025-07-03,6.46999979019165
2025-07-07,6.389999866485596
2025-07-08,6.389999866485596
2025-07-09,6.369999885559082
2025-07-10,6.590000152587891
2025-07-11,6.409999847412109
2025-07-14,6.360000133514404
2025-07-15,6.25
2025-07-16,6.349999904632568
2025-07-17,6.429999828338623
2025-07-18,6.320000171661377
2025-07-21,6.309999942779541
2025-07-22,6.46999979019165
2025-07-23,6.659999847412109
2025-07-24,6.679999828338623
2025-07-25,6.769999980926514
2025-07-28,6.710000038146973
2025-07-29,6.659999847412109
2025-07-30,6.670000076293945
2025-07-31,6.429999828338623
2025-08-01,6.090000152587891
2025-08-04,6.239999771118164
2025-08-05,6.5
2025-08-06,7.329999923706055
2025-08-07,7.25
2025-08-08,7.510000228881836
2025-08-11,7.46999979019165
2025-08-12,7.710000038146973
2025-08-13,7.869999885559082
2025-08-14,7.820000171661377
2025-08-15,7.820000171661377
2025-08-18,7.840000152587891
2025-08-19,7.909999847412109
2025-08-20,7.900000095367432
2025-08-21,7.980000019073486
2025-08-22,8.260000228881836
2025-08-25,8.170000076293945
2025-08-26,8.170000076293945
2025-08-27,8.239999771118164
2025-08-28,8.25
2025-08-29,8.34000015258789
2025-09-02,8.109999656677246
2025-09-03,8.100000381469727
2025-09-04,8.140000343322754
2025-09-05,8.109999656677246
2025-09-08,8.210000038146973
2025-09-09,8.109999656677246
2025-09-10,7.929999828338623
2025-09-11,8.319999694824219
2025-09-12,8.15999984741211
2025-09-15,8.1899995803833
2025-09-16,8.15999984741211
2025-09-17,8.1899995803833
2025-09-18,8.220000267028809
2025-09-19,8.140000343322754
