Date,TRDA
2025-08-13,5.320000171661377
2025-08-14,5.25
2025-08-15,5.269999980926514
2025-08-18,5.519999980926514
2025-08-19,5.619999885559082
2025-08-20,5.309999942779541
2025-08-21,5.869999885559082
2025-08-22,6.139999866485596
2025-08-25,5.630000114440918
2025-08-26,5.610000133514404
2025-08-27,5.679999828338623
2025-08-28,5.650000095367432
2025-08-29,5.46999979019165
2025-09-02,5.380000114440918
2025-09-03,5.320000171661377
2025-09-04,5.21999979019165
2025-09-05,5.289999961853027
2025-09-08,5.28000020980835
2025-09-09,5.139999866485596
2025-09-10,5.21999979019165
2025-09-11,5.329999923706055
2025-09-12,5.28000020980835
2025-09-15,5.059999942779541
2025-09-16,5.119999885559082
2025-09-17,5.090000152587891
2025-09-18,5.550000190734863
2025-09-19,5.420000076293945
