Date,GLDD
2011-02-18,7.6290435791015625
2011-02-22,7.401027202606201
2011-02-23,7.296519756317139
2011-02-24,7.410528182983398
2011-02-25,7.182512283325195
2011-02-28,7.4770331382751465
2011-03-01,7.277519226074219
2011-03-02,7.695549488067627
2011-03-03,7.6290435791015625
2011-03-04,7.752553462982178
2011-03-07,7.486533164978027
2011-03-08,7.505535125732422
2011-03-09,7.46459436416626
2011-03-10,7.293213367462158
2011-03-11,7.226564884185791
2011-03-14,7.217043399810791
2011-03-15,6.931408405303955
2011-03-16,6.779069900512695
2011-03-17,6.940929889678955
2011-03-18,6.950451374053955
2011-03-21,7.0551838874816895
2011-03-22,6.921887397766113
2011-03-23,6.979013919830322
2011-03-24,7.083747386932373
2011-03-25,7.093267917633057
2011-03-28,7.0551838874816895
2011-03-29,6.940929889678955
2011-03-30,7.388424873352051
2011-03-31,7.264649391174316
2011-04-01,7.378903388977051
2011-04-04,7.426509380340576
2011-04-05,7.46459436416626
2011-04-06,7.28369140625
2011-04-07,7.255127906799316
2011-04-08,7.274170398712158
2011-04-11,7.217043399810791
2011-04-12,7.236086368560791
2011-04-13,7.017098903656006
2011-04-14,6.998056411743164
2011-04-15,6.950451374053955
2011-04-18,6.8361968994140625
2011-04-19,6.874281406402588
2011-04-20,6.874281406402588
2011-04-21,6.779069900512695
2011-04-25,6.826675891876221
2011-04-26,6.912365913391113
2011-04-27,6.845717906951904
2011-04-28,7.0361409187316895
2011-04-29,7.093267917633057
2011-05-02,7.017098903656006
2011-05-03,6.9885358810424805
2011-05-04,6.664815902709961
2011-05-05,6.455350875854492
2011-05-06,6.398223400115967
2011-05-09,6.388702392578125
2011-05-10,6.274448871612549
2011-05-11,6.18875789642334
2011-05-12,6.236363410949707
2011-05-13,6.141151428222656
2011-05-16,5.988813400268555
2011-05-17,5.969770908355713
2011-05-18,6.055461406707764
2011-05-19,6.0745038986206055
2011-05-20,6.103067398071289
2011-05-23,5.903122425079346
2011-05-24,5.855517387390137
2011-05-25,5.817432403564453
2011-05-26,5.807911396026611
2011-05-27,5.807911396026611
2011-05-31,5.779348373413086
2011-06-01,5.512754917144775
2011-06-02,5.588924407958984
2011-06-03,5.550839424133301
2011-06-06,5.284247398376465
2011-06-07,5.265204906463623
2011-06-08,5.275717735290527
2011-06-09,5.275717735290527
2011-06-10,5.0463385581970215
2011-06-13,4.998551368713379
2011-06-14,5.256603240966797
2011-06-15,4.97943639755249
2011-06-16,5.1610283851623535
2011-06-17,5.237488269805908
2011-06-20,5.094126224517822
2011-06-21,5.247045516967773
2011-06-22,5.180143356323242
2011-06-23,5.0463385581970215
2011-06-24,4.988994121551514
2011-06-27,5.094126224517822
2011-06-28,5.285275459289551
2011-06-29,5.3043904304504395
2011-06-30,5.333062648773193
2011-07-01,5.438194751739502
2011-07-05,5.342619895935059
2011-07-06,5.438194751739502
2011-07-07,5.877838611602783
2011-07-08,5.791820526123047
2011-07-11,5.724918365478516
2011-07-12,5.724918365478516
2011-07-13,5.877838611602783
2011-07-14,5.782263278961182
2011-07-15,5.839608192443848
2011-07-18,5.734476089477539
2011-07-19,5.896953105926514
2011-07-20,5.877838611602783
2011-07-21,5.849165439605713
2011-07-22,6.0403151512146
2011-07-25,5.992527484893799
2011-07-26,5.8013787269592285
2011-07-27,5.753591060638428
2011-07-28,5.734476089477539
2011-07-29,5.686688423156738
2011-08-01,5.696246147155762
2011-08-02,5.361735820770264
2011-08-03,5.008108615875244
2011-08-04,4.7405009269714355
2011-08-05,4.578023433685303
2011-08-08,4.061920642852783
2011-08-09,4.520678997039795
2011-08-10,4.224397659301758
2011-08-11,4.415546894073486
2011-08-12,4.42510461807251
2011-08-15,4.61625337600708
2011-08-16,4.8934197425842285
2011-08-17,4.922091960906982
2011-08-18,4.520678997039795
2011-08-19,4.386874198913574
2011-08-22,4.348644733428955
2011-08-23,4.558908939361572
2011-08-24,4.654482841491699
2011-08-25,4.5111212730407715
2011-08-26,4.549351215362549
2011-08-29,4.759615421295166
2011-08-30,4.702270030975342
2011-08-31,4.673597812652588
2011-09-01,4.530235767364502
2011-09-02,4.405989646911621
2011-09-06,4.33908748626709
2011-09-07,4.666511535644531
2011-09-08,4.455268859863281
2011-09-09,4.32084321975708
2011-09-12,4.3688530921936035
2011-09-13,4.359251022338867
2011-09-14,4.637705326080322
2011-09-15,4.589695453643799
2011-09-16,4.522482872009277
2011-09-19,4.349649429321289
2011-09-20,4.282435894012451
2011-09-21,4.080796241760254
2011-09-22,3.9943790435791016
2011-09-23,4.0231852531433105
2011-09-26,4.071194648742676
2011-09-27,4.032786846160889
2011-09-28,3.8311476707458496
2011-09-29,4.071194648742676
2011-09-30,3.9079625606536865
2011-10-03,3.8599531650543213
2011-10-04,4.407260894775391
2011-10-05,4.3688530921936035
2011-10-06,4.359251022338867
2011-10-07,4.253629684448242
2011-10-10,4.3688530921936035
2011-10-11,4.772130966186523
2011-10-12,4.800937175750732
2011-10-13,4.800937175750732
2011-10-14,4.896955966949463
2011-10-17,4.55128812789917
2011-10-18,4.800937175750732
2011-10-19,4.714519500732422
2011-10-20,4.589695453643799
2011-10-21,4.6857147216796875
2011-10-24,4.7337236404418945
2011-10-25,4.474472522735596
2011-10-26,4.61850118637085
2011-10-27,4.820140838623047
2011-10-28,5.040984153747559
2011-10-31,4.944965839385986
2011-11-01,5.569087505340576
2011-11-02,5.607494831085205
2011-11-03,5.761124610900879
2011-11-04,5.72271728515625
2011-11-07,5.607494831085205
2011-11-08,5.66510534286499
2011-11-09,5.290632724761963
2011-11-10,5.492271900177002
2011-11-11,5.636300086975098
2011-11-14,5.5498833656311035
2011-11-15,5.761124610900879
2011-11-16,5.78993034362793
2011-11-17,5.818735599517822
2011-11-18,5.770726203918457
2011-11-21,5.607494831085205
2011-11-22,5.540281772613525
2011-11-23,5.319438457489014
2011-11-25,5.146605014801025
2011-11-28,5.5498833656311035
2011-11-29,5.4250593185424805
2011-11-30,5.809134006500244
2011-12-01,5.607494831085205
2011-12-02,5.66510534286499
2011-12-05,5.780328273773193
2011-12-06,5.818735599517822
2011-12-07,5.771522521972656
2011-12-08,5.453559398651123
2011-12-09,5.540277004241943
2011-12-12,5.42465353012085
2011-12-13,5.289759159088135
2011-12-14,5.039243221282959
2011-12-15,5.135595321655273
2011-12-16,5.058513164520264
2011-12-19,4.89471435546875
2011-12-20,5.357206344604492
2011-12-21,5.42465353012085
2011-12-22,5.540277004241943
2011-12-23,5.5210065841674805
2011-12-27,5.453559398651123
2011-12-28,5.174136638641357
2011-12-29,5.270488739013672
2011-12-30,5.357206344604492
2012-01-03,5.655899524688721
2012-01-04,5.655899524688721
2012-01-05,5.7329816818237305
2012-01-06,5.761888027191162
2012-01-09,5.781157970428467
2012-01-10,5.838969707489014
2012-01-11,5.838969707489014
2012-01-12,5.916051864624023
2012-01-13,5.781157970428467
2012-01-17,5.88714599609375
2012-01-18,6.118392467498779
2012-01-19,6.070216178894043
2012-01-20,6.214745044708252
2012-01-23,6.214745044708252
2012-01-24,6.282191753387451
2012-01-25,6.311097621917725
2012-01-26,6.282191753387451
2012-01-27,6.272556781768799
2012-01-30,6.060581207275391
2012-01-31,6.156933784484863
2012-02-01,6.301462650299072
2012-02-02,6.3303680419921875
2012-02-03,6.513438701629639
2012-02-06,6.465261936187744
2012-02-07,6.1858391761779785
2012-02-08,6.137662887573242
2012-02-09,6.070216178894043
2012-02-10,5.848605155944824
2012-02-13,5.906416416168213
2012-02-14,6.638696670532227
2012-02-15,6.638696670532227
2012-02-16,6.802496910095215
2012-02-17,6.802496910095215
2012-02-21,6.956660270690918
2012-02-22,6.850672245025635
2012-02-23,7.062648296356201
2012-02-24,6.908483982086182
2012-02-27,6.956660270690918
2012-02-28,6.96629524230957
2012-02-29,6.831401824951172
2012-03-01,6.869943141937256
2012-03-02,6.831401824951172
2012-03-05,6.9277544021606445
2012-03-06,6.792861461639404
2012-03-07,6.803491592407227
2012-03-08,6.900131702423096
2012-03-09,6.967780113220215
2012-03-12,6.861475467681885
2012-03-13,6.929123878479004
2012-03-14,6.8131561279296875
2012-03-15,7.006436347961426
2012-03-16,7.025764465332031
2012-03-19,7.016100883483887
2012-03-20,6.82282018661499
2012-03-21,6.88080358505249
2012-03-22,6.8131561279296875
2012-03-23,6.851811408996582
2012-03-26,7.2673659324646
2012-03-27,7.518631458282471
2012-03-28,7.2673659324646
2012-03-29,7.228709697723389
2012-03-30,6.977444171905518
2012-04-02,6.967780113220215
2012-04-03,6.8421478271484375
2012-04-04,6.755171298980713
2012-04-05,6.648866653442383
2012-04-09,6.503905773162842
2012-04-10,6.465249538421631
2012-04-11,6.581218719482422
2012-04-12,6.8711395263671875
2012-04-13,6.648866653442383
2012-04-16,6.82282018661499
2012-04-17,7.083749294281006
2012-04-18,6.919459819793701
2012-04-19,6.996772289276123
2012-04-20,7.035429000854492
2012-04-23,6.861475467681885
2012-04-24,6.977444171905518
2012-04-25,7.228709697723389
2012-04-26,7.1997175216674805
2012-04-27,7.325350284576416
2012-04-30,7.1610612869262695
2012-05-01,6.677858829498291
2012-05-02,6.832484245300293
2012-05-03,6.590882778167725
2012-05-04,6.484577655792236
2012-05-07,6.629538536071777
2012-05-08,6.668194770812988
2012-05-09,6.474913597106934
2012-05-10,6.455585479736328
2012-05-11,6.42659330368042
2012-05-14,6.223648548126221
2012-05-15,6.358944892883301
2012-05-16,6.329953193664551
2012-05-17,6.358944892883301
2012-05-18,6.233312606811523
2012-05-21,6.213984489440918
2012-05-22,6.136672019958496
2012-05-23,6.088352203369141
2012-05-24,6.29129695892334
2012-05-25,6.3686089515686035
2012-05-29,6.329953193664551
2012-05-30,6.175328254699707
2012-05-31,6.281632900238037
2012-06-01,6.098015785217285
2012-06-04,6.078688144683838
2012-06-05,6.078688144683838
2012-06-06,6.25419282913208
2012-06-07,6.263889312744141
2012-06-08,6.322068214416504
2012-06-11,6.069961071014404
2012-06-12,6.137835502624512
2012-06-13,6.002086162567139
2012-06-14,6.1475324630737305
2012-06-15,6.399639129638672
2012-06-18,6.457817554473877
2012-06-19,6.515995979309082
2012-06-20,6.419032096862793
2012-06-21,6.205711364746094
2012-06-22,6.089354038238525
2012-06-25,6.089354038238525
2012-06-26,6.263889312744141
2012-06-27,6.739014148712158
2012-06-28,6.671139240264893
2012-06-29,6.903853416442871
2012-07-02,7.049299716949463
2012-07-03,7.1171746253967285
2012-07-05,7.088085174560547
2012-07-06,6.962031841278076
2012-07-09,7.010514259338379
2012-07-10,7.010514259338379
2012-07-11,6.962031841278076
2012-07-12,6.9911208152771
2012-07-13,7.068692684173584
2012-07-16,7.039603233337402
2012-07-17,7.058996677398682
2012-07-18,7.049299716949463
2012-07-19,7.020210266113281
2012-07-20,6.9911208152771
2012-07-23,6.8359785079956055
2012-07-24,6.865067481994629
2012-07-25,6.816586017608643
2012-07-26,6.8359785079956055
2012-07-27,7.010514259338379
2012-07-30,6.88446044921875
2012-07-31,6.913549900054932
2012-08-01,6.8359785079956055
2012-08-02,6.787496089935303
2012-08-03,7.049299716949463
2012-08-06,7.175353527069092
2012-08-07,7.214138984680176
2012-08-08,7.311103343963623
2012-08-09,7.398370742797852
2012-08-10,7.388674736022949
2012-08-13,7.475942611694336
2012-08-14,7.291710376739502
2012-08-15,7.311103343963623
2012-08-16,7.388674736022949
2012-08-17,7.427460193634033
2012-08-20,7.388674736022949
2012-08-21,7.36928129196167
2012-08-22,7.282013893127441
2012-08-23,7.320799350738525
2012-08-24,7.3014068603515625
2012-08-27,7.233531475067139
2012-08-28,7.233531475067139
2012-08-29,7.25292444229126
2012-08-30,7.13656759262085
2012-08-31,7.088085174560547
2012-09-04,7.010514259338379
2012-09-05,7.050385475158691
2012-09-06,7.118458271026611
2012-09-07,7.1573567390441895
2012-09-10,7.196255683898926
2012-09-11,7.390748500823975
2012-09-12,7.3518500328063965
2012-09-13,7.58524227142334
2012-09-14,7.58524227142334
2012-09-17,7.58524227142334
2012-09-18,7.51716947555542
2012-09-19,7.507444381713867
2012-09-20,7.429647445678711
2012-09-21,7.507444381713867
2012-09-24,7.507444381713867
2012-09-25,7.497720241546631
2012-09-26,7.487995147705078
2012-09-27,7.546343803405762
2012-09-28,7.487995147705078
2012-10-01,7.468545913696289
2012-10-02,7.546343803405762
2012-10-03,7.536618709564209
2012-10-04,7.51716947555542
2012-10-05,7.507444381713867
2012-10-08,7.478271007537842
2012-10-09,7.332400798797607
2012-10-10,7.342125415802002
2012-10-11,7.293501853942871
2012-10-12,7.244878768920898
2012-10-15,7.1573567390441895
2012-10-16,7.1573567390441895
2012-10-17,7.011486530303955
2012-10-18,6.933689594268799
2012-10-19,6.816993713378906
2012-10-22,7.011486530303955
2012-10-23,6.933689594268799
2012-10-24,6.914239883422852
2012-10-25,6.9823126792907715
2012-10-26,6.953138828277588
2012-10-31,7.731112003326416
2012-11-01,7.653314590454102
2012-11-02,7.7894606590271
2012-11-05,7.94505500793457
2012-11-06,7.993678569793701
2012-11-07,7.974228858947754
2012-11-08,8.08120059967041
2012-11-09,8.032577514648438
2012-11-12,8.1006498336792
2012-11-13,7.94505500793457
2012-11-14,7.8380842208862305
2012-11-15,7.847807884216309
2012-11-16,7.7894606590271
2012-11-19,8.003402709960938
2012-11-20,7.974228858947754
2012-11-21,8.05202579498291
2012-11-23,8.05202579498291
2012-11-26,8.227070808410645
2012-11-27,8.479911804199219
2012-11-28,8.372940063476562
2012-11-29,8.54798412322998
2012-11-30,8.586882591247559
2012-12-03,8.616056442260742
2012-12-04,8.606332778930664
2012-12-05,8.343766212463379
2012-12-06,8.343766212463379
2012-12-07,8.285418510437012
2012-12-10,8.353490829467773
2012-12-11,8.635506629943848
2012-12-12,8.800826072692871
2012-12-13,8.635506629943848
2012-12-14,8.557709693908691
2012-12-17,8.907796859741211
2012-12-18,8.829999923706055
2012-12-19,8.869999885559082
2012-12-20,8.9399995803833
2012-12-21,8.920000076293945
2012-12-24,9.029999732971191
2012-12-26,8.859999656677246
2012-12-27,8.869999885559082
2012-12-28,8.84000015258789
2012-12-31,8.930000305175781
2013-01-02,9.520000457763672
2013-01-03,9.25
2013-01-04,9.40999984741211
2013-01-07,9.350000381469727
2013-01-08,9.550000190734863
2013-01-09,9.649999618530273
2013-01-10,9.569999694824219
2013-01-11,9.510000228881836
2013-01-14,9.539999961853027
2013-01-15,9.649999618530273
2013-01-16,9.579999923706055
2013-01-17,9.529999732971191
2013-01-18,9.390000343322754
2013-01-22,9.550000190734863
2013-01-23,9.420000076293945
2013-01-24,9.420000076293945
2013-01-25,9.350000381469727
2013-01-28,9.34000015258789
2013-01-29,9.300000190734863
2013-01-30,9.100000381469727
2013-01-31,9.380000114440918
2013-02-01,9.399999618530273
2013-02-04,9.149999618530273
2013-02-05,9.3100004196167
2013-02-06,9.380000114440918
2013-02-07,9.329999923706055
2013-02-08,9.399999618530273
2013-02-11,9.470000267028809
2013-02-12,9.59000015258789
2013-02-13,9.779999732971191
2013-02-14,9.899999618530273
2013-02-15,9.890000343322754
2013-02-19,10.029999732971191
2013-02-20,9.65999984741211
2013-02-21,9.5
2013-02-22,9.649999618530273
2013-02-25,9.5
2013-02-26,9.550000190734863
2013-02-27,9.739999771118164
2013-02-28,9.75
2013-03-01,9.6899995803833
2013-03-04,9.649999618530273
2013-03-05,9.789999961853027
2013-03-06,9.800000190734863
2013-03-07,9.779999732971191
2013-03-08,9.960000038146973
2013-03-11,9.640000343322754
2013-03-12,9.130000114440918
2013-03-13,8.539999961853027
2013-03-14,8.970000267028809
2013-03-15,7.360000133514404
2013-03-18,7.28000020980835
2013-03-19,7.010000228881836
2013-03-20,7.150000095367432
2013-03-21,7.130000114440918
2013-03-22,7.079999923706055
2013-03-25,6.840000152587891
2013-03-26,6.679999828338623
2013-03-27,6.710000038146973
2013-03-28,6.730000019073486
2013-04-01,6.829999923706055
2013-04-02,6.869999885559082
2013-04-03,7.199999809265137
2013-04-04,7.039999961853027
2013-04-05,7.0
2013-04-08,7.03000020980835
2013-04-09,6.869999885559082
2013-04-10,6.949999809265137
2013-04-11,6.960000038146973
2013-04-12,6.929999828338623
2013-04-15,6.429999828338623
2013-04-16,6.570000171661377
2013-04-17,6.400000095367432
2013-04-18,6.679999828338623
2013-04-19,6.760000228881836
2013-04-22,6.760000228881836
2013-04-23,6.889999866485596
2013-04-24,6.929999828338623
2013-04-25,6.960000038146973
2013-04-26,6.860000133514404
2013-04-29,6.78000020980835
2013-04-30,6.920000076293945
2013-05-01,6.610000133514404
2013-05-02,6.789999961853027
2013-05-03,7.039999961853027
2013-05-06,6.869999885559082
2013-05-07,7.559999942779541
2013-05-08,7.710000038146973
2013-05-09,7.510000228881836
2013-05-10,7.550000190734863
2013-05-13,7.400000095367432
2013-05-14,7.610000133514404
2013-05-15,7.670000076293945
2013-05-16,8.130000114440918
2013-05-17,8.09000015258789
2013-05-20,8.119999885559082
2013-05-21,8.239999771118164
2013-05-22,8.25
2013-05-23,8.300000190734863
2013-05-24,8.239999771118164
2013-05-28,8.220000267028809
2013-05-29,8.229999542236328
2013-05-30,8.279999732971191
2013-05-31,8.300000190734863
2013-06-03,8.369999885559082
2013-06-04,8.25
2013-06-05,8.140000343322754
2013-06-06,8.34000015258789
2013-06-07,8.3100004196167
2013-06-10,8.430000305175781
2013-06-11,8.430000305175781
2013-06-12,8.270000457763672
2013-06-13,8.359999656677246
2013-06-14,8.210000038146973
2013-06-17,8.319999694824219
2013-06-18,8.609999656677246
2013-06-19,8.319999694824219
2013-06-20,8.140000343322754
2013-06-21,8.0
2013-06-24,7.820000171661377
2013-06-25,7.96999979019165
2013-06-26,7.960000038146973
2013-06-27,8.0
2013-06-28,7.820000171661377
2013-07-01,8.0
2013-07-02,7.929999828338623
2013-07-03,8.079999923706055
2013-07-05,8.010000228881836
2013-07-08,8.0
2013-07-09,8.010000228881836
2013-07-10,7.989999771118164
2013-07-11,8.149999618530273
2013-07-12,8.25
2013-07-15,8.119999885559082
2013-07-16,8.079999923706055
2013-07-17,8.010000228881836
2013-07-18,8.199999809265137
2013-07-19,8.649999618530273
2013-07-22,8.479999542236328
2013-07-23,8.579999923706055
2013-07-24,8.449999809265137
2013-07-25,8.279999732971191
2013-07-26,7.909999847412109
2013-07-29,7.550000190734863
2013-07-30,7.570000171661377
2013-07-31,7.690000057220459
2013-08-01,7.769999980926514
2013-08-02,7.829999923706055
2013-08-05,7.889999866485596
2013-08-06,7.809999942779541
2013-08-07,7.440000057220459
2013-08-08,7.440000057220459
2013-08-09,7.0
2013-08-12,6.900000095367432
2013-08-13,6.880000114440918
2013-08-14,6.789999961853027
2013-08-15,6.699999809265137
2013-08-16,6.739999771118164
2013-08-19,6.71999979019165
2013-08-20,6.769999980926514
2013-08-21,6.659999847412109
2013-08-22,6.760000228881836
2013-08-23,6.840000152587891
2013-08-26,6.889999866485596
2013-08-27,6.75
2013-08-28,6.75
2013-08-29,6.78000020980835
2013-08-30,6.730000019073486
2013-09-03,6.71999979019165
2013-09-04,6.730000019073486
2013-09-05,6.710000038146973
2013-09-06,6.679999828338623
2013-09-09,6.769999980926514
2013-09-10,6.829999923706055
2013-09-11,7.010000228881836
2013-09-12,7.210000038146973
