Date,GEHC
2024-07-18,80.8110122680664
2024-07-19,80.30188751220703
2024-07-22,81.09053039550781
2024-07-23,80.68123626708984
2024-07-24,79.55317687988281
2024-07-25,79.78278350830078
2024-07-26,80.36178588867188
2024-07-29,81.90911865234375
2024-07-30,82.50810241699219
2024-07-31,84.48468780517578
2024-08-01,83.25680541992188
2024-08-02,83.2967300415039
2024-08-05,81.38002014160156
2024-08-06,81.40998077392578
2024-08-07,79.20376586914062
2024-08-08,82.17865753173828
2024-08-09,83.25680541992188
2024-08-12,82.22857666015625
2024-08-13,84.02548217773438
2024-08-14,83.32669067382812
2024-08-15,85.1535415649414
2024-08-16,84.6543960571289
2024-08-19,85.44303894042969
2024-08-20,83.79588317871094
2024-08-21,84.33494567871094
2024-08-22,84.22514343261719
2024-08-23,84.63442993164062
2024-08-26,84.34494018554688
2024-08-27,84.26507568359375
2024-08-28,83.78589630126953
2024-08-29,83.9356460571289
2024-08-30,84.67436981201172
2024-09-03,84.6543960571289
2024-09-04,87.39968872070312
2024-09-05,87.14012908935547
2024-09-06,84.94390869140625
2024-09-09,84.97386169433594
2024-09-10,85.40311431884766
2024-09-11,87.04029846191406
2024-09-12,87.30982971191406
2024-09-13,86.76078033447266
2024-09-16,86.49124145507812
2024-09-17,86.64097595214844
2024-09-18,88.37799835205078
2024-09-19,90.46441650390625
2024-09-20,90.12499237060547
2024-09-23,90.72396087646484
2024-09-24,92.05168151855469
2024-09-25,92.85031127929688
2024-09-26,92.33119201660156
2024-09-27,91.8320541381836
2024-09-30,93.6888656616211
2024-10-01,91.51260375976562
2024-10-02,90.88368225097656
2024-10-03,89.72566986083984
2024-10-04,91.2630386352539
2024-10-07,89.9053726196289
2024-10-08,90.53428649902344
2024-10-09,90.6141586303711
2024-10-10,90.09504699707031
2024-10-11,90.87371063232422
2024-10-14,91.46269989013672
2024-10-15,90.55426025390625
2024-10-16,90.06509399414062
2024-10-17,90.66407012939453
2024-10-18,91.21330261230469
2024-10-21,89.67544555664062
2024-10-22,89.18611145019531
2024-10-23,89.16615295410156
2024-10-24,88.77668762207031
2024-10-25,88.29734802246094
2024-10-28,85.81080627441406
2024-10-29,85.1517105102539
2024-10-30,87.07904815673828
2024-10-31,87.22883605957031
2024-11-01,86.82939147949219
2024-11-04,86.86933898925781
2024-11-05,88.04769897460938
2024-11-06,86.65962219238281
2024-11-07,88.20748138427734
2024-11-08,85.82080078125
2024-11-11,85.27155303955078
2024-11-12,84.80220031738281
2024-11-13,84.06324005126953
2024-11-14,82.80498504638672
2024-11-15,81.64659118652344
2024-11-18,82.60526275634766
2024-11-19,82.40553283691406
2024-11-20,84.78224182128906
2024-11-21,81.88626098632812
2024-11-22,82.3256607055664
2024-11-25,82.54534912109375
2024-11-26,82.39555358886719
2024-11-27,82.8848648071289
2024-11-29,83.10456848144531
2024-12-02,82.96475982666016
2024-12-03,82.45547485351562
2024-12-04,82.89486694335938
2024-12-05,81.45187377929688
2024-12-06,81.12731170654297
2024-12-09,81.78640747070312
2024-12-10,82.24575805664062
2024-12-11,82.63522338867188
2024-12-12,81.51676940917969
2024-12-13,80.98750305175781
2024-12-16,80.17863464355469
2024-12-17,79.14007568359375
2024-12-18,76.98306274414062
2024-12-19,77.32260131835938
2024-12-20,78.80055236816406
2024-12-23,79.17002868652344
2024-12-24,79.24992370605469
2024-12-26,79.59943389892578
2024-12-27,79.39971923828125
2024-12-30,78.49097442626953
2024-12-31,78.0715560913086
2025-01-02,78.27127838134766
2025-01-03,80.40830993652344
2025-01-06,81.60665130615234
2025-01-07,83.25436401367188
2025-01-08,86.14035034179688
2025-01-10,84.6424331665039
2025-01-13,85.2416000366211
2025-01-14,84.04776763916016
2025-01-15,83.57823181152344
2025-01-16,84.91691589355469
2025-01-17,84.65716552734375
2025-01-21,87.25462341308594
2025-01-22,87.24463653564453
2025-01-23,88.0738296508789
2025-01-24,88.58332824707031
2025-01-27,88.90301513671875
2025-01-28,87.6941909790039
2025-01-29,87.76412963867188
2025-01-30,89.46247100830078
2025-01-31,88.21369171142578
2025-02-03,87.42446899414062
2025-02-04,86.84503173828125
2025-02-05,87.08479309082031
2025-02-06,88.46344757080078
2025-02-07,87.55433654785156
2025-02-10,87.41447448730469
2025-02-11,86.94493103027344
2025-02-12,85.8160400390625
2025-02-13,93.38863372802734
2025-02-14,92.119873046875
2025-02-18,92.57941436767578
2025-02-19,92.42955780029297
2025-02-20,91.99998474121094
2025-02-21,91.00096130371094
2025-02-24,90.48147583007812
2025-02-25,90.72122955322266
2025-02-26,90.62133026123047
2025-02-27,89.3126220703125
2025-02-28,87.26461791992188
2025-03-03,86.36549377441406
2025-03-04,84.22759246826172
2025-03-05,84.67715454101562
2025-03-06,85.3265151977539
2025-03-07,86.49536895751953
2025-03-10,85.27656555175781
2025-03-11,85.50633239746094
2025-03-12,83.70809936523438
2025-03-13,81.3703842163086
2025-03-14,81.88988494873047
2025-03-17,82.38938903808594
2025-03-18,82.05970764160156
2025-03-19,82.3194580078125
2025-03-20,81.73003387451172
2025-03-21,81.41033935546875
2025-03-24,81.6201400756836
2025-03-25,82.37939453125
2025-03-26,80.92082977294922
2025-03-27,81.58018493652344
2025-03-28,79.93180084228516
2025-03-31,80.63111114501953
2025-04-01,79.49222564697266
2025-04-02,79.28243255615234
2025-04-03,71.92961883544922
2025-04-04,60.45085144042969
2025-04-07,60.930389404296875
2025-04-08,58.69257354736328
2025-04-09,64.91648864746094
2025-04-10,62.21912384033203
2025-04-11,62.74860763549805
2025-04-14,64.32705688476562
2025-04-15,63.03832244873047
2025-04-16,61.41990661621094
2025-04-17,62.30903625488281
2025-04-21,60.42088317871094
2025-04-22,61.58974075317383
2025-04-23,64.82656860351562
2025-04-24,67.0144271850586
2025-04-25,68.38880157470703
2025-04-28,68.0389633178711
2025-04-29,68.05895233154297
2025-04-30,70.29793548583984
2025-05-01,67.63914489746094
2025-05-02,70.49784088134766
2025-05-05,69.33837890625
2025-05-06,67.05941009521484
2025-05-07,68.78861999511719
2025-05-08,70.46785736083984
2025-05-09,69.83815002441406
2025-05-12,74.07621002197266
2025-05-13,73.79634094238281
2025-05-14,72.8067855834961
2025-05-15,72.87676239013672
2025-05-16,73.0966567993164
2025-05-19,73.0666732788086
2025-05-20,71.8172378540039
2025-05-21,69.54827880859375
2025-05-22,69.40834045410156
2025-05-23,69.12847137451172
2025-05-27,70.97763061523438
2025-05-28,71.11756134033203
2025-05-29,71.49739074707031
2025-05-30,70.50784301757812
2025-06-02,70.1180191040039
2025-06-03,71.1275634765625
2025-06-04,71.09756469726562
2025-06-05,71.51737976074219
2025-06-06,71.58734893798828
2025-06-09,71.63732147216797
2025-06-10,73.88629913330078
2025-06-11,73.36653900146484
2025-06-12,73.07666778564453
2025-06-13,72.21705627441406
2025-06-16,72.8267822265625
2025-06-17,71.1075668334961
2025-06-18,71.85722351074219
2025-06-20,71.24749755859375
2025-06-23,71.1275634765625
2025-06-24,71.94718933105469
2025-06-25,72.71683502197266
2025-06-26,74.82587432861328
2025-06-27,74.34608459472656
2025-06-30,74.0362319946289
2025-07-01,75.91536712646484
2025-07-02,76.08529663085938
2025-07-03,76.03531646728516
2025-07-07,74.57598114013672
2025-07-08,75.16571044921875
2025-07-09,75.47557830810547
2025-07-10,76.46512603759766
2025-07-11,75.09574127197266
2025-07-14,74.41605377197266
2025-07-15,74.35608673095703
2025-07-16,75.41559600830078
2025-07-17,76.20523834228516
2025-07-18,75.92536926269531
2025-07-21,74.12619018554688
2025-07-22,76.45512390136719
2025-07-23,77.21478271484375
2025-07-24,76.73499298095703
2025-07-25,77.61000061035156
2025-07-28,77.73999786376953
2025-07-29,77.72000122070312
2025-07-30,71.63999938964844
2025-07-31,71.31999969482422
2025-08-01,69.8499984741211
2025-08-04,70.63999938964844
2025-08-05,70.73999786376953
2025-08-06,69.95999908447266
2025-08-07,71.0999984741211
2025-08-08,72.0
2025-08-11,73.0
2025-08-12,74.41000366210938
2025-08-13,75.33000183105469
2025-08-14,73.66000366210938
2025-08-15,73.4000015258789
2025-08-18,73.16999816894531
2025-08-19,73.97000122070312
2025-08-20,73.87000274658203
2025-08-21,73.1500015258789
2025-08-22,75.22000122070312
2025-08-25,74.58999633789062
2025-08-26,74.08999633789062
2025-08-27,74.26000213623047
2025-08-28,73.72000122070312
2025-08-29,73.7300033569336
2025-09-02,71.5999984741211
2025-09-03,72.37999725341797
2025-09-04,74.12000274658203
2025-09-05,75.7300033569336
2025-09-08,78.16000366210938
2025-09-09,78.70999908447266
2025-09-10,75.98999786376953
2025-09-11,77.95999908447266
2025-09-12,76.44000244140625
2025-09-15,77.76000213623047
2025-09-16,77.4800033569336
2025-09-17,76.62999725341797
2025-09-18,74.0
2025-09-19,74.91000366210938
