Date,PGY
2023-02-16,15.479999542236328
2023-02-17,14.760000228881836
2023-02-21,13.079999923706055
2023-02-22,13.199999809265137
2023-02-23,12.84000015258789
2023-02-24,12.239999771118164
2023-02-27,12.600000381469727
2023-02-28,12.359999656677246
2023-03-01,13.199999809265137
2023-03-02,12.720000267028809
2023-03-03,13.680000305175781
2023-03-06,13.199999809265137
2023-03-07,12.479999542236328
2023-03-08,12.600000381469727
2023-03-09,12.359999656677246
2023-03-10,11.868000030517578
2023-03-13,11.039999961853027
2023-03-14,13.5600004196167
2023-03-15,12.720000267028809
2023-03-16,12.960000038146973
2023-03-17,11.880000114440918
2023-03-20,12.0
2023-03-21,12.84000015258789
2023-03-22,12.119999885559082
2023-03-23,12.239999771118164
2023-03-24,12.359999656677246
2023-03-27,11.760000228881836
2023-03-28,12.0
2023-03-29,12.119999885559082
2023-03-30,12.239999771118164
2023-03-31,12.239999771118164
2023-04-03,12.0
2023-04-04,12.119999885559082
2023-04-05,11.760000228881836
2023-04-06,12.359999656677246
2023-04-10,12.239999771118164
2023-04-11,11.880000114440918
2023-04-12,11.760000228881836
2023-04-13,11.772000312805176
2023-04-14,11.663999557495117
2023-04-17,11.003999710083008
2023-04-18,10.956000328063965
2023-04-19,10.979999542236328
2023-04-20,11.244000434875488
2023-04-21,10.692000389099121
2023-04-24,10.020000457763672
2023-04-25,9.960000038146973
2023-04-26,10.800000190734863
2023-04-27,10.319999694824219
2023-04-28,10.404000282287598
2023-05-01,10.008000373840332
2023-05-02,9.720000267028809
2023-05-03,9.720000267028809
2023-05-04,9.539999961853027
2023-05-05,10.380000114440918
2023-05-08,9.923999786376953
2023-05-09,9.744000434875488
2023-05-10,10.920000076293945
2023-05-11,10.836000442504883
2023-05-12,10.47599983215332
2023-05-15,11.15999984741211
2023-05-16,9.87600040435791
2023-05-17,10.355999946594238
2023-05-18,10.800000190734863
2023-05-19,10.644000053405762
2023-05-22,13.4399995803833
2023-05-23,12.720000267028809
2023-05-24,13.079999923706055
2023-05-25,12.600000381469727
2023-05-26,13.5600004196167
2023-05-30,13.319999694824219
2023-05-31,12.960000038146973
2023-06-01,13.5600004196167
2023-06-02,14.15999984741211
2023-06-05,14.880000114440918
2023-06-06,14.880000114440918
2023-06-07,14.399999618530273
2023-06-08,14.520000457763672
2023-06-09,14.760000228881836
2023-06-12,14.640000343322754
2023-06-13,14.760000228881836
2023-06-14,14.399999618530273
2023-06-15,14.039999961853027
2023-06-16,13.920000076293945
2023-06-20,14.520000457763672
2023-06-21,14.399999618530273
2023-06-22,14.279999732971191
2023-06-23,14.039999961853027
2023-06-26,14.880000114440918
2023-06-27,17.399999618530273
2023-06-28,17.15999984741211
2023-06-29,17.399999618530273
2023-06-30,16.799999237060547
2023-07-03,18.0
2023-07-05,18.1200008392334
2023-07-06,16.920000076293945
2023-07-07,18.239999771118164
2023-07-10,19.799999237060547
2023-07-11,19.079999923706055
2023-07-12,19.559999465942383
2023-07-13,22.200000762939453
2023-07-14,19.920000076293945
2023-07-17,20.8799991607666
2023-07-18,24.0
2023-07-19,26.15999984741211
2023-07-20,27.360000610351562
2023-07-21,25.31999969482422
2023-07-24,23.040000915527344
2023-07-25,26.399999618530273
2023-07-26,25.920000076293945
2023-07-27,27.719999313354492
2023-07-28,29.639999389648438
2023-07-31,31.920000076293945
2023-08-01,31.31999969482422
2023-08-02,29.520000457763672
2023-08-03,29.8799991607666
2023-08-04,28.440000534057617
2023-08-07,30.239999771118164
2023-08-08,30.360000610351562
2023-08-09,29.15999984741211
2023-08-10,27.719999313354492
2023-08-11,31.799999237060547
2023-08-14,28.799999237060547
2023-08-15,26.399999618530273
2023-08-16,25.559999465942383
2023-08-17,23.8799991607666
2023-08-18,23.520000457763672
2023-08-21,23.040000915527344
2023-08-22,24.1200008392334
2023-08-23,23.8799991607666
2023-08-24,22.079999923706055
2023-08-25,23.399999618530273
2023-08-28,23.8799991607666
2023-08-29,25.799999237060547
2023-08-30,27.959999084472656
2023-08-31,27.239999771118164
2023-09-01,28.799999237060547
2023-09-05,28.31999969482422
2023-09-06,27.1200008392334
2023-09-07,25.559999465942383
2023-09-08,27.0
2023-09-11,26.040000915527344
2023-09-12,23.280000686645508
2023-09-13,22.799999237060547
2023-09-14,22.68000030517578
2023-09-15,23.040000915527344
2023-09-18,22.079999923706055
2023-09-19,20.639999389648438
2023-09-20,20.639999389648438
2023-09-21,19.68000030517578
2023-09-22,19.559999465942383
2023-09-25,19.200000762939453
2023-09-26,18.479999542236328
2023-09-27,19.31999969482422
2023-09-28,18.959999084472656
2023-09-29,18.959999084472656
2023-10-02,18.239999771118164
2023-10-03,16.920000076293945
2023-10-04,18.239999771118164
2023-10-05,17.8799991607666
2023-10-06,18.84000015258789
2023-10-09,16.799999237060547
2023-10-10,17.219999313354492
2023-10-11,16.920000076293945
2023-10-12,16.079999923706055
2023-10-13,15.600000381469727
2023-10-16,15.479999542236328
2023-10-17,15.720000267028809
2023-10-18,14.760000228881836
2023-10-19,14.880000114440918
2023-10-20,14.039999961853027
2023-10-23,12.960000038146973
2023-10-24,14.399999618530273
2023-10-25,14.640000343322754
2023-10-26,15.239999771118164
2023-10-27,13.4399995803833
2023-10-30,14.699999809265137
2023-10-31,15.239999771118164
2023-11-01,15.479999542236328
2023-11-02,17.520000457763672
2023-11-03,16.920000076293945
2023-11-06,16.68000030517578
2023-11-07,16.200000762939453
2023-11-08,15.960000038146973
2023-11-09,15.239999771118164
2023-11-10,14.880000114440918
2023-11-13,14.760000228881836
2023-11-14,17.639999389648438
2023-11-15,17.8799991607666
2023-11-16,15.600000381469727
2023-11-17,16.68000030517578
2023-11-20,15.960000038146973
2023-11-21,15.960000038146973
2023-11-22,16.920000076293945
2023-11-24,16.440000534057617
2023-11-27,15.239999771118164
2023-11-28,15.479999542236328
2023-11-29,15.239999771118164
2023-11-30,15.239999771118164
2023-12-01,17.639999389648438
2023-12-04,17.280000686645508
2023-12-05,15.119999885559082
2023-12-06,15.239999771118164
2023-12-07,14.399999618530273
2023-12-08,15.359999656677246
2023-12-11,14.880000114440918
2023-12-12,14.760000228881836
2023-12-13,16.68000030517578
2023-12-14,18.600000381469727
2023-12-15,18.959999084472656
2023-12-18,19.559999465942383
2023-12-19,19.559999465942383
2023-12-20,18.479999542236328
2023-12-21,18.600000381469727
2023-12-22,17.8799991607666
2023-12-26,17.520000457763672
2023-12-27,16.920000076293945
2023-12-28,16.799999237060547
2023-12-29,16.559999465942383
2024-01-02,15.600000381469727
2024-01-03,14.760000228881836
2024-01-04,15.0
2024-01-05,14.880000114440918
2024-01-08,15.0
2024-01-09,14.399999618530273
2024-01-10,13.680000305175781
2024-01-11,13.199999809265137
2024-01-12,12.600000381469727
2024-01-16,13.920000076293945
2024-01-17,13.319999694824219
2024-01-18,13.079999923706055
2024-01-19,12.960000038146973
2024-01-22,13.920000076293945
2024-01-23,14.15999984741211
2024-01-24,13.800000190734863
2024-01-25,13.5600004196167
2024-01-26,13.800000190734863
2024-01-29,15.479999542236328
2024-01-30,15.0
2024-01-31,14.039999961853027
2024-02-01,14.15999984741211
2024-02-02,13.319999694824219
2024-02-05,13.079999923706055
2024-02-06,13.319999694824219
2024-02-07,13.199999809265137
2024-02-08,13.199999809265137
2024-02-09,13.199999809265137
2024-02-12,14.279999732971191
2024-02-13,13.319999694824219
2024-02-14,14.880000114440918
2024-02-15,15.119999885559082
2024-02-16,15.600000381469727
2024-02-20,15.600000381469727
2024-02-21,16.559999465942383
2024-02-22,18.0
2024-02-23,18.0
2024-02-26,18.0
2024-02-27,18.0
2024-02-28,16.920000076293945
2024-02-29,17.760000228881836
2024-03-01,18.360000610351562
2024-03-04,17.15999984741211
2024-03-05,16.079999923706055
2024-03-06,16.68000030517578
2024-03-07,18.0
2024-03-08,18.299999237060547
2024-03-11,15.449999809265137
2024-03-12,14.729999542236328
2024-03-13,15.510000228881836
2024-03-14,11.550000190734863
2024-03-15,10.779999732971191
2024-03-18,9.869999885559082
2024-03-19,9.119999885559082
2024-03-20,10.569999694824219
2024-03-21,10.619999885559082
2024-03-22,10.239999771118164
2024-03-25,10.5
2024-03-26,10.539999961853027
2024-03-27,10.270000457763672
2024-03-28,10.100000381469727
2024-04-01,9.460000038146973
2024-04-02,9.479999542236328
2024-04-03,10.0600004196167
2024-04-04,10.329999923706055
2024-04-05,10.670000076293945
2024-04-08,11.140000343322754
2024-04-09,11.140000343322754
2024-04-10,10.989999771118164
2024-04-11,11.460000038146973
2024-04-12,10.739999771118164
2024-04-15,10.020000457763672
2024-04-16,9.859999656677246
2024-04-17,10.34000015258789
2024-04-18,9.789999961853027
2024-04-19,9.449999809265137
2024-04-22,9.010000228881836
2024-04-23,9.239999771118164
2024-04-24,9.40999984741211
2024-04-25,9.6899995803833
2024-04-26,10.399999618530273
2024-04-29,10.0600004196167
2024-04-30,9.729999542236328
2024-05-01,9.770000457763672
2024-05-02,10.34000015258789
2024-05-03,10.40999984741211
2024-05-06,10.960000038146973
2024-05-07,10.75
2024-05-08,10.5
2024-05-09,12.600000381469727
2024-05-10,12.680000305175781
2024-05-13,11.9399995803833
2024-05-14,12.260000228881836
2024-05-15,12.180000305175781
2024-05-16,11.789999961853027
2024-05-17,11.899999618530273
2024-05-20,11.859999656677246
2024-05-21,11.670000076293945
2024-05-22,11.760000228881836
2024-05-23,11.420000076293945
2024-05-24,11.619999885559082
2024-05-28,11.760000228881836
2024-05-29,11.84000015258789
2024-05-30,11.59000015258789
2024-05-31,11.8100004196167
2024-06-03,11.170000076293945
2024-06-04,11.109999656677246
2024-06-05,11.8100004196167
2024-06-06,12.399999618530273
2024-06-07,12.350000381469727
2024-06-10,12.100000381469727
2024-06-11,12.09000015258789
2024-06-12,13.3100004196167
2024-06-13,12.880000114440918
2024-06-14,12.399999618530273
2024-06-17,11.920000076293945
2024-06-18,12.270000457763672
2024-06-20,12.050000190734863
2024-06-21,11.899999618530273
2024-06-24,11.9399995803833
2024-06-25,12.010000228881836
2024-06-26,12.25
2024-06-27,12.680000305175781
2024-06-28,12.760000228881836
2024-07-01,13.329999923706055
2024-07-02,13.5
2024-07-03,13.640000343322754
2024-07-05,13.270000457763672
2024-07-08,13.300000190734863
2024-07-09,13.095000267028809
2024-07-10,12.420000076293945
2024-07-11,13.050000190734863
2024-07-12,13.020000457763672
2024-07-15,13.960000038146973
2024-07-16,15.09000015258789
2024-07-17,14.6899995803833
2024-07-18,14.34000015258789
2024-07-19,14.65999984741211
2024-07-22,15.140000343322754
2024-07-23,15.279999732971191
2024-07-24,14.149999618530273
2024-07-25,14.75
2024-07-26,14.949999809265137
2024-07-29,14.1899995803833
2024-07-30,14.539999961853027
2024-07-31,14.880000114440918
2024-08-01,14.130000114440918
2024-08-02,13.569999694824219
2024-08-05,11.920000076293945
2024-08-06,12.449999809265137
2024-08-07,13.789999961853027
2024-08-08,15.100000381469727
2024-08-09,14.220000267028809
2024-08-12,11.845000267028809
2024-08-13,12.5
2024-08-14,12.260000228881836
2024-08-15,12.1899995803833
2024-08-16,11.930000305175781
2024-08-19,12.920000076293945
2024-08-20,12.720000267028809
2024-08-21,12.710000038146973
2024-08-22,12.3100004196167
2024-08-23,13.050000190734863
2024-08-26,13.65999984741211
2024-08-27,13.619999885559082
2024-08-28,13.0600004196167
2024-08-29,14.649999618530273
2024-08-30,15.0600004196167
2024-09-03,13.819999694824219
2024-09-04,12.510000228881836
2024-09-05,12.569999694824219
2024-09-06,12.279999732971191
2024-09-09,12.020000457763672
2024-09-10,11.890000343322754
2024-09-11,12.40999984741211
2024-09-12,12.15999984741211
2024-09-13,12.550000190734863
2024-09-16,12.930000305175781
2024-09-17,12.8100004196167
2024-09-18,12.40999984741211
2024-09-19,12.550000190734863
2024-09-20,12.329999923706055
2024-09-23,11.949999809265137
2024-09-24,11.970000267028809
2024-09-25,12.449999809265137
2024-09-26,9.649999618530273
2024-09-27,9.960000038146973
2024-09-30,10.569999694824219
2024-10-01,9.9399995803833
2024-10-02,9.989999771118164
2024-10-03,10.1899995803833
2024-10-04,10.40999984741211
2024-10-07,10.170000076293945
2024-10-08,10.130000114440918
2024-10-09,9.899999618530273
2024-10-10,9.890000343322754
2024-10-11,10.779999732971191
2024-10-14,11.109999656677246
2024-10-15,10.850000381469727
2024-10-16,11.8100004196167
2024-10-17,11.350000381469727
2024-10-18,11.619999885559082
2024-10-21,11.920000076293945
2024-10-22,11.9399995803833
2024-10-23,10.960000038146973
2024-10-24,11.579999923706055
2024-10-25,12.0
2024-10-28,12.640000343322754
2024-10-29,12.0
2024-10-30,12.369999885559082
2024-10-31,11.520000457763672
2024-11-01,11.680000305175781
2024-11-04,10.6899995803833
2024-11-05,11.039999961853027
2024-11-06,12.300000190734863
2024-11-07,13.010000228881836
2024-11-08,14.619999885559082
2024-11-11,16.889999389648438
2024-11-12,10.880000114440918
2024-11-13,10.180000305175781
2024-11-14,9.470000267028809
2024-11-15,8.8100004196167
2024-11-18,8.574999809265137
2024-11-19,8.619999885559082
2024-11-20,8.770000457763672
2024-11-21,9.0
2024-11-22,9.569999694824219
2024-11-25,10.5
2024-11-26,10.359999656677246
2024-11-27,10.710000038146973
2024-11-29,10.930000305175781
2024-12-02,10.8100004196167
2024-12-03,10.3100004196167
2024-12-04,10.34000015258789
2024-12-05,10.229999542236328
2024-12-06,10.199999809265137
2024-12-09,10.25
2024-12-10,9.670000076293945
2024-12-11,9.789999961853027
2024-12-12,9.479999542236328
2024-12-13,9.640000343322754
2024-12-16,9.760000228881836
2024-12-17,9.739999771118164
2024-12-18,9.09000015258789
2024-12-19,8.710000038146973
2024-12-20,8.949999809265137
2024-12-23,8.859999656677246
2024-12-24,9.609999656677246
2024-12-26,10.010000228881836
2024-12-27,9.649999618530273
2024-12-30,9.510000228881836
2024-12-31,9.289999961853027
2025-01-02,9.630000114440918
2025-01-03,10.414999961853027
2025-01-06,10.359999656677246
2025-01-07,9.770000457763672
2025-01-08,9.079999923706055
2025-01-10,8.770000457763672
2025-01-13,8.600000381469727
2025-01-14,8.539999961853027
2025-01-15,8.8100004196167
2025-01-16,8.869999885559082
2025-01-17,8.779999732971191
2025-01-21,9.270000457763672
