Date,ZETA
2025-03-12,14.539999961853027
2025-03-13,13.699999809265137
2025-03-14,13.979999542236328
2025-03-17,14.470000267028809
2025-03-18,13.859999656677246
2025-03-19,14.380000114440918
2025-03-20,14.420000076293945
2025-03-21,14.430000305175781
2025-03-24,15.65999984741211
2025-03-25,15.729999542236328
2025-03-26,15.109999656677246
2025-03-27,14.369999885559082
2025-03-28,13.760000228881836
2025-03-31,13.5600004196167
2025-04-01,14.029999732971191
2025-04-02,14.539999961853027
2025-04-03,13.149999618530273
2025-04-04,12.100000381469727
2025-04-07,11.920000076293945
2025-04-08,11.630000114440918
2025-04-09,12.880000114440918
2025-04-10,11.710000038146973
2025-04-11,12.0600004196167
2025-04-14,11.90999984741211
2025-04-15,11.979999542236328
2025-04-16,11.350000381469727
2025-04-17,11.460000038146973
2025-04-21,11.020000457763672
2025-04-22,11.3100004196167
2025-04-23,12.079999923706055
2025-04-24,12.5600004196167
2025-04-25,13.140000343322754
2025-04-28,13.399999618530273
2025-04-29,13.449999809265137
2025-04-30,13.0600004196167
2025-05-01,13.489999771118164
2025-05-02,13.680000305175781
2025-05-05,13.4399995803833
2025-05-06,13.109999656677246
2025-05-07,13.199999809265137
2025-05-08,13.3100004196167
2025-05-09,13.350000381469727
2025-05-12,14.319999694824219
2025-05-13,14.90999984741211
2025-05-14,14.59000015258789
2025-05-15,13.9399995803833
2025-05-16,13.949999809265137
2025-05-19,13.789999961853027
2025-05-20,13.670000076293945
2025-05-21,13.140000343322754
2025-05-22,13.270000457763672
2025-05-23,13.09000015258789
2025-05-27,13.569999694824219
2025-05-28,13.5
2025-05-29,13.09000015258789
2025-05-30,13.140000343322754
2025-06-02,12.930000305175781
2025-06-03,13.170000076293945
2025-06-04,13.199999809265137
2025-06-05,13.640000343322754
2025-06-06,13.90999984741211
2025-06-09,13.600000381469727
2025-06-10,13.15999984741211
2025-06-11,12.850000381469727
2025-06-12,12.729999542236328
2025-06-13,12.15999984741211
2025-06-16,12.600000381469727
2025-06-17,12.5600004196167
2025-06-18,12.59000015258789
2025-06-20,14.180000305175781
2025-06-23,16.809999465942383
2025-06-24,16.1299991607666
2025-06-25,15.020000457763672
2025-06-26,15.34000015258789
2025-06-27,15.109999656677246
2025-06-30,15.489999771118164
2025-07-01,15.140000343322754
2025-07-02,15.15999984741211
2025-07-03,15.449999809265137
2025-07-07,14.869999885559082
2025-07-08,15.0
2025-07-09,15.229999542236328
2025-07-10,14.9399995803833
2025-07-11,14.0
2025-07-14,14.140000343322754
2025-07-15,14.039999961853027
2025-07-16,14.970000267028809
2025-07-17,15.899999618530273
2025-07-18,15.600000381469727
2025-07-21,15.630000114440918
2025-07-22,15.619999885559082
2025-07-23,16.559999465942383
2025-07-24,15.890000343322754
2025-07-25,16.040000915527344
2025-07-28,16.049999237060547
2025-07-29,15.479999542236328
2025-07-30,15.5600004196167
2025-07-31,15.649999618530273
2025-08-01,15.079999923706055
2025-08-04,15.800000190734863
2025-08-05,15.869999885559082
2025-08-06,20.229999542236328
2025-08-07,19.579999923706055
2025-08-08,18.729999542236328
2025-08-11,18.020000457763672
2025-08-12,18.530000686645508
2025-08-13,18.440000534057617
2025-08-14,17.809999465942383
2025-08-15,19.1299991607666
2025-08-18,19.709999084472656
2025-08-19,19.010000228881836
2025-08-20,18.170000076293945
2025-08-21,18.290000915527344
2025-08-22,19.549999237060547
2025-08-25,19.700000762939453
2025-08-26,19.719999313354492
2025-08-27,19.920000076293945
2025-08-28,19.549999237060547
2025-08-29,19.639999389648438
2025-09-02,18.530000686645508
2025-09-03,18.770000457763672
2025-09-04,18.68000030517578
2025-09-05,18.899999618530273
2025-09-08,18.56999969482422
2025-09-09,18.700000762939453
2025-09-10,18.860000610351562
2025-09-11,20.760000228881836
2025-09-12,20.350000381469727
2025-09-15,20.3700008392334
2025-09-16,20.389999389648438
2025-09-17,20.610000610351562
2025-09-18,21.100000381469727
2025-09-19,21.489999771118164
