Date,ONON
2023-01-26,22.229999542236328
2023-01-27,22.8799991607666
2023-01-30,22.889999389648438
2023-01-31,23.200000762939453
2023-02-01,23.770000457763672
2023-02-02,23.780000686645508
2023-02-03,22.889999389648438
2023-02-06,22.489999771118164
2023-02-07,21.989999771118164
2023-02-08,21.420000076293945
2023-02-09,21.18000030517578
2023-02-10,21.110000610351562
2023-02-13,21.709999084472656
2023-02-14,23.079999923706055
2023-02-15,23.559999465942383
2023-02-16,22.15999984741211
2023-02-17,21.75
2023-02-21,21.049999237060547
2023-02-22,21.049999237060547
2023-02-23,21.15999984741211
2023-02-24,20.68000030517578
2023-02-27,21.309999465942383
2023-02-28,21.8700008392334
2023-03-01,22.190000534057617
2023-03-02,22.579999923706055
2023-03-03,22.770000457763672
2023-03-06,22.469999313354492
2023-03-07,22.309999465942383
2023-03-08,22.34000015258789
2023-03-09,21.219999313354492
2023-03-10,20.489999771118164
2023-03-13,20.25
2023-03-14,20.969999313354492
2023-03-15,20.549999237060547
2023-03-16,21.719999313354492
2023-03-17,21.610000610351562
2023-03-20,21.56999969482422
2023-03-21,27.260000228881836
2023-03-22,27.360000610351562
2023-03-23,30.639999389648438
2023-03-24,31.65999984741211
2023-03-27,30.239999771118164
2023-03-28,29.690000534057617
2023-03-29,30.799999237060547
2023-03-30,30.81999969482422
2023-03-31,31.030000686645508
2023-04-03,31.190000534057617
2023-04-04,32.5099983215332
2023-04-05,29.350000381469727
2023-04-06,29.3799991607666
2023-04-10,30.389999389648438
2023-04-11,29.8700008392334
2023-04-12,29.31999969482422
2023-04-13,29.920000076293945
2023-04-14,30.709999084472656
2023-04-17,30.450000762939453
2023-04-18,31.90999984741211
2023-04-19,31.510000228881836
2023-04-20,31.889999389648438
2023-04-21,33.310001373291016
2023-04-24,33.61000061035156
2023-04-25,32.15999984741211
2023-04-26,32.880001068115234
2023-04-27,32.439998626708984
2023-04-28,32.45000076293945
2023-05-01,32.41999816894531
2023-05-02,31.809999465942383
2023-05-03,32.630001068115234
2023-05-04,32.529998779296875
2023-05-05,33.90999984741211
2023-05-08,34.369998931884766
2023-05-09,33.619998931884766
2023-05-10,32.65999984741211
2023-05-11,33.119998931884766
2023-05-12,32.869998931884766
2023-05-15,33.439998626708984
2023-05-16,30.190000534057617
2023-05-17,27.899999618530273
2023-05-18,27.510000228881836
2023-05-19,26.690000534057617
2023-05-22,27.479999542236328
2023-05-23,26.6299991607666
2023-05-24,26.15999984741211
2023-05-25,26.649999618530273
2023-05-26,27.450000762939453
2023-05-30,27.31999969482422
2023-05-31,27.450000762939453
2023-06-01,27.170000076293945
2023-06-02,27.969999313354492
2023-06-05,28.649999618530273
2023-06-06,28.3700008392334
2023-06-07,28.040000915527344
2023-06-08,28.719999313354492
2023-06-09,30.280000686645508
2023-06-12,30.56999969482422
2023-06-13,29.739999771118164
2023-06-14,29.850000381469727
2023-06-15,30.280000686645508
2023-06-16,29.93000030517578
2023-06-20,29.510000228881836
2023-06-21,28.770000457763672
2023-06-22,29.040000915527344
2023-06-23,29.760000228881836
2023-06-26,30.6299991607666
2023-06-27,31.299999237060547
2023-06-28,31.979999542236328
2023-06-29,31.610000610351562
2023-06-30,33.0
2023-07-03,33.15999984741211
2023-07-05,33.04999923706055
2023-07-06,31.799999237060547
2023-07-07,31.43000030517578
2023-07-10,32.22999954223633
2023-07-11,32.68000030517578
2023-07-12,32.58000183105469
2023-07-13,33.54999923706055
2023-07-14,33.13999938964844
2023-07-17,35.27000045776367
2023-07-18,35.33000183105469
2023-07-19,35.0
2023-07-20,34.31999969482422
2023-07-21,34.619998931884766
2023-07-24,35.470001220703125
2023-07-25,35.060001373291016
2023-07-26,36.18000030517578
2023-07-27,33.869998931884766
2023-07-28,35.22999954223633
2023-07-31,36.0
2023-08-01,35.97999954223633
2023-08-02,34.83000183105469
2023-08-03,35.47999954223633
2023-08-04,35.33000183105469
2023-08-07,35.27000045776367
2023-08-08,35.70000076293945
2023-08-09,36.5099983215332
2023-08-10,35.709999084472656
2023-08-11,34.54999923706055
2023-08-14,34.61000061035156
2023-08-15,29.770000457763672
2023-08-16,30.31999969482422
2023-08-17,30.65999984741211
2023-08-18,30.260000228881836
2023-08-21,29.739999771118164
2023-08-22,29.3799991607666
2023-08-23,29.8799991607666
2023-08-24,28.399999618530273
2023-08-25,28.75
2023-08-28,28.059999465942383
2023-08-29,28.510000228881836
2023-08-30,28.93000030517578
2023-08-31,28.829999923706055
2023-09-01,29.229999542236328
2023-09-05,30.06999969482422
2023-09-06,30.610000610351562
2023-09-07,29.31999969482422
2023-09-08,29.59000015258789
2023-09-11,29.989999771118164
2023-09-12,29.75
2023-09-13,29.020000457763672
2023-09-14,30.68000030517578
2023-09-15,29.950000762939453
2023-09-18,30.270000457763672
2023-09-19,29.860000610351562
2023-09-20,29.700000762939453
2023-09-21,28.760000228881836
2023-09-22,28.079999923706055
2023-09-25,27.31999969482422
2023-09-26,26.059999465942383
2023-09-27,26.15999984741211
2023-09-28,26.229999542236328
2023-09-29,27.81999969482422
2023-10-02,26.1200008392334
2023-10-03,25.989999771118164
2023-10-04,25.049999237060547
2023-10-05,24.149999618530273
2023-10-06,25.110000610351562
2023-10-09,25.200000762939453
2023-10-10,25.110000610351562
2023-10-11,24.65999984741211
2023-10-12,23.780000686645508
2023-10-13,23.670000076293945
2023-10-16,24.889999389648438
2023-10-17,25.59000015258789
2023-10-18,25.239999771118164
2023-10-19,25.270000457763672
2023-10-20,25.040000915527344
2023-10-23,25.559999465942383
2023-10-24,26.020000457763672
2023-10-25,24.770000457763672
2023-10-26,24.75
2023-10-27,24.510000228881836
2023-10-30,25.309999465942383
2023-10-31,25.670000076293945
2023-11-01,26.510000228881836
2023-11-02,27.579999923706055
2023-11-03,28.059999465942383
2023-11-06,28.059999465942383
2023-11-07,28.709999084472656
2023-11-08,28.219999313354492
2023-11-09,26.979999542236328
2023-11-10,26.899999618530273
2023-11-13,26.559999465942383
2023-11-14,25.649999618530273
2023-11-15,27.770000457763672
2023-11-16,27.1299991607666
2023-11-17,27.600000381469727
2023-11-20,28.459999084472656
2023-11-21,27.8700008392334
2023-11-22,27.579999923706055
2023-11-24,28.479999542236328
2023-11-27,28.209999084472656
2023-11-28,28.790000915527344
2023-11-29,29.950000762939453
2023-11-30,29.010000228881836
2023-12-01,30.260000228881836
2023-12-04,29.829999923706055
2023-12-05,29.290000915527344
2023-12-06,27.59000015258789
2023-12-07,28.270000457763672
2023-12-08,28.6299991607666
2023-12-11,28.260000228881836
2023-12-12,28.15999984741211
2023-12-13,29.81999969482422
2023-12-14,30.549999237060547
2023-12-15,30.8799991607666
2023-12-18,30.559999465942383
2023-12-19,31.350000381469727
2023-12-20,29.420000076293945
2023-12-21,29.110000610351562
2023-12-22,28.030000686645508
2023-12-26,28.0
2023-12-27,27.729999542236328
2023-12-28,27.959999084472656
2023-12-29,26.969999313354492
2024-01-02,26.760000228881836
2024-01-03,26.06999969482422
2024-01-04,26.270000457763672
2024-01-05,26.56999969482422
2024-01-08,28.200000762939453
2024-01-09,27.530000686645508
2024-01-10,28.709999084472656
2024-01-11,28.700000762939453
2024-01-12,28.020000457763672
2024-01-16,27.979999542236328
2024-01-17,27.700000762939453
2024-01-18,27.780000686645508
2024-01-19,27.959999084472656
2024-01-22,28.200000762939453
2024-01-23,27.729999542236328
2024-01-24,26.049999237060547
2024-01-25,26.6299991607666
2024-01-26,26.25
2024-01-29,27.489999771118164
2024-01-30,27.5
2024-01-31,26.559999465942383
2024-02-01,26.799999237060547
2024-02-02,27.700000762939453
2024-02-05,27.170000076293945
2024-02-06,27.8700008392334
2024-02-07,27.8700008392334
2024-02-08,28.56999969482422
2024-02-09,29.5
2024-02-12,30.049999237060547
2024-02-13,29.959999084472656
2024-02-14,32.0099983215332
2024-02-15,32.310001373291016
2024-02-16,31.739999771118164
2024-02-20,31.610000610351562
2024-02-21,31.56999969482422
2024-02-22,32.2599983215332
2024-02-23,32.20000076293945
2024-02-26,32.790000915527344
2024-02-27,34.099998474121094
2024-02-28,34.25
2024-02-29,35.02000045776367
2024-03-01,34.650001525878906
2024-03-04,34.029998779296875
2024-03-05,33.029998779296875
2024-03-06,32.63999938964844
2024-03-07,32.02000045776367
2024-03-08,33.09000015258789
2024-03-11,33.619998931884766
2024-03-12,30.639999389648438
2024-03-13,33.279998779296875
2024-03-14,32.68000030517578
2024-03-15,33.22999954223633
2024-03-18,33.099998474121094
2024-03-19,34.22999954223633
2024-03-20,34.72999954223633
2024-03-21,35.61000061035156
2024-03-22,34.709999084472656
2024-03-25,34.59000015258789
2024-03-26,34.04999923706055
2024-03-27,34.7400016784668
2024-03-28,35.380001068115234
2024-04-01,35.220001220703125
2024-04-02,34.290000915527344
2024-04-03,33.18000030517578
2024-04-04,32.150001525878906
2024-04-05,31.979999542236328
2024-04-08,32.56999969482422
2024-04-09,33.11000061035156
2024-04-10,32.08000183105469
2024-04-11,32.79999923706055
2024-04-12,32.869998931884766
2024-04-15,32.209999084472656
2024-04-16,32.560001373291016
2024-04-17,33.369998931884766
2024-04-18,33.0099983215332
2024-04-19,31.579999923706055
2024-04-22,31.93000030517578
2024-04-23,32.560001373291016
2024-04-24,32.36000061035156
2024-04-25,31.940000534057617
2024-04-26,32.790000915527344
2024-04-29,32.61000061035156
2024-04-30,31.75
2024-05-01,31.290000915527344
2024-05-02,32.7400016784668
2024-05-03,33.27000045776367
2024-05-06,34.040000915527344
2024-05-07,34.0099983215332
2024-05-08,32.97999954223633
2024-05-09,31.299999237060547
2024-05-10,30.399999618530273
2024-05-13,30.690000534057617
2024-05-14,36.29999923706055
2024-05-15,36.41999816894531
2024-05-16,36.63999938964844
2024-05-17,38.119998931884766
2024-05-20,38.36000061035156
2024-05-21,37.310001373291016
2024-05-22,37.59000015258789
2024-05-23,38.40999984741211
2024-05-24,40.22999954223633
2024-05-28,41.81999969482422
2024-05-29,42.650001525878906
2024-05-30,42.599998474121094
2024-05-31,42.540000915527344
2024-06-03,41.2400016784668
2024-06-04,40.81999969482422
2024-06-05,42.0
2024-06-06,42.20000076293945
2024-06-07,42.349998474121094
2024-06-10,42.72999954223633
2024-06-11,43.790000915527344
2024-06-12,43.630001068115234
2024-06-13,42.900001525878906
2024-06-14,42.0
2024-06-17,41.630001068115234
2024-06-18,42.22999954223633
2024-06-20,41.72999954223633
2024-06-21,39.720001220703125
2024-06-24,39.029998779296875
2024-06-25,38.7599983215332
2024-06-26,38.599998474121094
2024-06-27,39.029998779296875
2024-06-28,38.79999923706055
2024-07-01,38.029998779296875
2024-07-02,37.220001220703125
2024-07-03,36.650001525878906
2024-07-05,37.189998626708984
2024-07-08,37.93000030517578
2024-07-09,37.20000076293945
2024-07-10,36.630001068115234
2024-07-11,37.029998779296875
2024-07-12,37.5099983215332
2024-07-15,37.59000015258789
2024-07-16,39.20000076293945
2024-07-17,40.36000061035156
2024-07-18,40.119998931884766
2024-07-19,40.060001373291016
2024-07-22,40.58000183105469
2024-07-23,40.52000045776367
2024-07-24,38.5
2024-07-25,38.20000076293945
2024-07-26,40.220001220703125
2024-07-29,39.83000183105469
2024-07-30,38.81999969482422
2024-07-31,41.41999816894531
2024-08-01,40.25
2024-08-02,38.66999816894531
2024-08-05,37.2400016784668
2024-08-06,37.83000183105469
2024-08-07,36.95000076293945
2024-08-08,39.040000915527344
2024-08-09,40.22999954223633
2024-08-12,39.54999923706055
2024-08-13,41.27000045776367
2024-08-14,40.560001373291016
2024-08-15,42.72999954223633
2024-08-16,42.540000915527344
2024-08-19,42.45000076293945
2024-08-20,41.72999954223633
2024-08-21,43.459999084472656
2024-08-22,43.189998626708984
2024-08-23,44.56999969482422
2024-08-26,45.900001525878906
2024-08-27,47.91999816894531
2024-08-28,46.369998931884766
2024-08-29,46.91999816894531
2024-08-30,46.97999954223633
2024-09-03,46.06999969482422
2024-09-04,45.70000076293945
2024-09-05,44.779998779296875
2024-09-06,44.439998626708984
2024-09-09,44.36000061035156
2024-09-10,45.2599983215332
2024-09-11,46.41999816894531
2024-09-12,49.04999923706055
2024-09-13,48.630001068115234
2024-09-16,49.880001068115234
2024-09-17,49.25
2024-09-18,50.939998626708984
2024-09-19,49.72999954223633
2024-09-20,49.95000076293945
2024-09-23,50.40999984741211
2024-09-24,50.56999969482422
2024-09-25,50.20000076293945
2024-09-26,51.56999969482422
2024-09-27,51.130001068115234
2024-09-30,50.150001525878906
2024-10-01,49.349998474121094
2024-10-02,49.209999084472656
2024-10-03,49.66999816894531
2024-10-04,51.709999084472656
2024-10-07,50.400001525878906
2024-10-08,51.75
2024-10-09,50.95000076293945
2024-10-10,49.95000076293945
2024-10-11,50.0
2024-10-14,49.61000061035156
2024-10-15,49.38999938964844
2024-10-16,49.130001068115234
2024-10-17,48.15999984741211
2024-10-18,48.33000183105469
2024-10-21,48.310001373291016
2024-10-22,48.65999984741211
2024-10-23,47.380001068115234
2024-10-24,47.59000015258789
2024-10-25,50.650001525878906
2024-10-28,50.61000061035156
2024-10-29,49.90999984741211
2024-10-30,48.810001373291016
2024-10-31,47.41999816894531
2024-11-01,46.5
2024-11-04,46.29999923706055
2024-11-05,47.880001068115234
2024-11-06,47.56999969482422
2024-11-07,50.380001068115234
2024-11-08,51.4900016784668
2024-11-11,52.709999084472656
2024-11-12,52.619998931884766
2024-11-13,52.709999084472656
2024-11-14,53.349998474121094
2024-11-15,51.91999816894531
2024-11-18,51.4900016784668
2024-11-19,53.400001525878906
2024-11-20,53.7400016784668
2024-11-21,56.189998626708984
2024-11-22,58.130001068115234
2024-11-25,58.470001220703125
2024-11-26,57.97999954223633
2024-11-27,57.900001525878906
2024-11-29,58.33000183105469
2024-12-02,58.529998779296875
2024-12-03,59.540000915527344
2024-12-04,59.0
2024-12-05,59.369998931884766
2024-12-06,57.63999938964844
2024-12-09,55.02000045776367
2024-12-10,55.18000030517578
2024-12-11,58.20000076293945
2024-12-12,57.599998474121094
2024-12-13,57.29999923706055
2024-12-16,57.880001068115234
2024-12-17,56.63999938964844
2024-12-18,54.7599983215332
2024-12-19,55.13999938964844
2024-12-20,57.13999938964844
2024-12-23,56.650001525878906
2024-12-24,56.45000076293945
2024-12-26,56.38999938964844
2024-12-27,55.630001068115234
2024-12-30,55.189998626708984
2024-12-31,54.77000045776367
2025-01-02,55.369998931884766
2025-01-03,56.619998931884766
2025-01-06,54.619998931884766
2025-01-07,55.279998779296875
2025-01-08,55.540000915527344
2025-01-10,56.630001068115234
2025-01-13,55.380001068115234
2025-01-14,54.5
2025-01-15,54.720001220703125
2025-01-16,56.33000183105469
2025-01-17,57.97999954223633
2025-01-21,59.95000076293945
2025-01-22,58.560001373291016
2025-01-23,60.45000076293945
2025-01-24,60.150001525878906
2025-01-27,59.900001525878906
2025-01-28,62.15999984741211
2025-01-29,63.040000915527344
2025-01-30,63.619998931884766
2025-01-31,59.880001068115234
2025-02-03,58.52000045776367
2025-02-04,58.34000015258789
2025-02-05,59.040000915527344
2025-02-06,59.720001220703125
2025-02-07,56.40999984741211
2025-02-10,55.709999084472656
2025-02-11,53.970001220703125
2025-02-12,54.040000915527344
2025-02-13,52.369998931884766
2025-02-14,52.029998779296875
2025-02-18,53.36000061035156
2025-02-19,52.06999969482422
2025-02-20,51.209999084472656
2025-02-21,48.439998626708984
2025-02-24,48.75
2025-02-25,48.400001525878906
2025-02-26,49.88999938964844
2025-02-27,46.689998626708984
2025-02-28,48.47999954223633
2025-03-03,47.849998474121094
2025-03-04,50.630001068115234
2025-03-05,52.47999954223633
2025-03-06,49.529998779296875
2025-03-07,46.65999984741211
2025-03-10,44.22999954223633
2025-03-11,45.16999816894531
2025-03-12,46.72999954223633
2025-03-13,46.369998931884766
2025-03-14,46.439998626708984
2025-03-17,48.060001373291016
2025-03-18,46.279998779296875
2025-03-19,47.06999969482422
2025-03-20,45.560001373291016
2025-03-21,46.25
2025-03-24,48.31999969482422
2025-03-25,47.970001220703125
2025-03-26,46.04999923706055
2025-03-27,46.0
2025-03-28,44.150001525878906
2025-03-31,43.91999816894531
2025-04-01,42.70000076293945
2025-04-02,44.91999816894531
2025-04-03,37.650001525878906
2025-04-04,39.61000061035156
2025-04-07,40.970001220703125
2025-04-08,38.90999984741211
2025-04-09,45.0099983215332
2025-04-10,43.02000045776367
2025-04-11,43.5099983215332
2025-04-14,43.16999816894531
2025-04-15,42.66999816894531
2025-04-16,41.75
2025-04-17,42.5
2025-04-21,41.310001373291016
2025-04-22,42.630001068115234
2025-04-23,43.93000030517578
2025-04-24,44.7599983215332
2025-04-25,45.029998779296875
2025-04-28,46.59000015258789
2025-04-29,47.900001525878906
2025-04-30,48.11000061035156
2025-05-01,47.720001220703125
2025-05-02,48.90999984741211
2025-05-05,48.88999938964844
2025-05-06,48.20000076293945
2025-05-07,48.529998779296875
2025-05-08,49.720001220703125
2025-05-09,49.41999816894531
2025-05-12,51.310001373291016
2025-05-13,57.380001068115234
2025-05-14,57.59000015258789
2025-05-15,60.25
2025-05-16,59.900001525878906
2025-05-19,59.9900016784668
2025-05-20,59.66999816894531
2025-05-21,59.13999938964844
2025-05-22,58.81999969482422
2025-05-23,58.439998626708984
2025-05-27,60.68000030517578
2025-05-28,59.779998779296875
2025-05-29,58.84000015258789
2025-05-30,59.38999938964844
2025-06-02,59.13999938964844
2025-06-03,58.529998779296875
2025-06-04,58.029998779296875
2025-06-05,56.95000076293945
2025-06-06,56.560001373291016
2025-06-09,56.459999084472656
2025-06-10,56.93000030517578
2025-06-11,56.790000915527344
2025-06-12,55.72999954223633
2025-06-13,52.2599983215332
2025-06-16,53.0099983215332
2025-06-17,52.08000183105469
2025-06-18,51.869998931884766
2025-06-20,52.66999816894531
2025-06-23,53.06999969482422
