Date,SNEX
2017-09-20,15.880000114440918
2017-09-21,16.0
2017-09-22,16.093332290649414
2017-09-25,16.266666412353516
2017-09-26,16.328889846801758
2017-09-27,16.82666778564453
2017-09-28,16.955556869506836
2017-09-29,17.031110763549805
2017-10-02,17.564443588256836
2017-10-03,17.413333892822266
2017-10-04,17.471111297607422
2017-10-05,17.479999542236328
2017-10-06,17.44444465637207
2017-10-09,17.488889694213867
2017-10-10,17.462221145629883
2017-10-11,17.520000457763672
2017-10-12,17.471111297607422
2017-10-13,17.568889617919922
2017-10-16,17.55555534362793
2017-10-17,17.50666618347168
2017-10-18,17.55555534362793
2017-10-19,17.568889617919922
2017-10-20,17.666667938232422
2017-10-23,17.64444351196289
2017-10-24,17.684444427490234
2017-10-25,17.77777862548828
2017-10-26,17.955556869506836
2017-10-27,18.093332290649414
2017-10-30,18.22222137451172
2017-10-31,18.448888778686523
2017-11-01,18.586666107177734
2017-11-02,18.684444427490234
2017-11-03,18.58222198486328
2017-11-06,18.76444435119629
2017-11-07,18.626667022705078
2017-11-08,18.662221908569336
2017-11-09,18.746667861938477
2017-11-10,18.697778701782227
2017-11-13,18.82666778564453
2017-11-14,18.866666793823242
2017-11-15,18.786666870117188
2017-11-16,18.9244441986084
2017-11-17,18.9244441986084
2017-11-20,19.031110763549805
2017-11-21,19.168888092041016
2017-11-22,19.244443893432617
2017-11-24,19.293333053588867
2017-11-27,19.34666633605957
2017-11-28,19.600000381469727
2017-11-29,19.706666946411133
2017-11-30,19.502222061157227
2017-12-01,19.34666633605957
2017-12-04,19.399999618530273
2017-12-05,19.253332138061523
2017-12-06,19.195556640625
2017-12-07,19.128889083862305
2017-12-08,19.168888092041016
2017-12-11,19.115556716918945
2017-12-12,19.18666648864746
2017-12-13,19.204444885253906
2017-12-14,18.22222137451172
2017-12-15,18.617778778076172
2017-12-18,18.675556182861328
2017-12-19,18.688888549804688
2017-12-20,18.684444427490234
2017-12-21,18.666667938232422
2017-12-22,18.55555534362793
2017-12-26,18.666667938232422
2017-12-27,18.77777862548828
2017-12-28,19.053333282470703
2017-12-29,18.9022216796875
2018-01-02,18.93777847290039
2018-01-03,19.0755558013916
2018-01-04,19.386667251586914
2018-01-05,19.35555648803711
2018-01-08,18.915555953979492
2018-01-09,18.906667709350586
2018-01-10,18.96444320678711
2018-01-11,19.213333129882812
2018-01-12,19.266666412353516
2018-01-16,19.337778091430664
2018-01-17,19.53333282470703
2018-01-18,19.502222061157227
2018-01-19,19.719999313354492
2018-01-22,19.595556259155273
2018-01-23,19.662221908569336
2018-01-24,19.600000381469727
2018-01-25,19.568889617919922
2018-01-26,19.657777786254883
2018-01-29,19.422222137451172
2018-01-30,19.31999969482422
2018-01-31,19.333332061767578
2018-02-01,19.440000534057617
2018-02-02,18.88888931274414
2018-02-05,18.079999923706055
2018-02-06,17.995555877685547
2018-02-07,17.897777557373047
2018-02-08,17.648889541625977
2018-02-09,17.657777786254883
2018-02-12,17.79111099243164
2018-02-13,17.622222900390625
2018-02-14,17.77777862548828
2018-02-15,17.724443435668945
2018-02-16,17.360000610351562
2018-02-20,17.36888885498047
2018-02-21,17.328889846801758
2018-02-22,17.333332061767578
2018-02-23,17.377777099609375
2018-02-26,17.528888702392578
2018-02-27,17.408889770507812
2018-02-28,17.622222900390625
2018-03-01,17.87555694580078
2018-03-02,18.524444580078125
2018-03-05,18.688888549804688
2018-03-06,18.995555877685547
2018-03-07,19.164443969726562
2018-03-08,19.622222900390625
2018-03-09,20.239999771118164
2018-03-12,20.422222137451172
2018-03-13,20.391111373901367
2018-03-14,20.28444480895996
2018-03-15,20.28444480895996
2018-03-16,20.835556030273438
2018-03-19,20.49333381652832
2018-03-20,20.28444480895996
2018-03-21,20.191110610961914
2018-03-22,19.546667098999023
2018-03-23,18.77777862548828
2018-03-26,19.08888816833496
2018-03-27,18.81333351135254
2018-03-28,18.666667938232422
2018-03-29,18.968889236450195
2018-04-02,18.946666717529297
2018-04-03,19.151111602783203
2018-04-04,19.364444732666016
2018-04-05,19.35555648803711
2018-04-06,18.831111907958984
2018-04-09,18.884443283081055
2018-04-10,19.244443893432617
2018-04-11,19.364444732666016
2018-04-12,19.440000534057617
2018-04-13,19.559999465942383
2018-04-16,19.586666107177734
2018-04-17,19.831111907958984
2018-04-18,20.151111602783203
2018-04-19,20.315555572509766
2018-04-20,20.324443817138672
2018-04-23,20.253332138061523
2018-04-24,20.239999771118164
2018-04-25,20.191110610961914
2018-04-26,20.01333236694336
2018-04-27,20.0755558013916
2018-04-30,19.920000076293945
2018-05-01,20.08888816833496
2018-05-02,20.377777099609375
2018-05-03,19.97333335876465
2018-05-04,20.155555725097656
2018-05-07,20.431110382080078
2018-05-08,20.617778778076172
2018-05-09,20.835556030273438
2018-05-10,20.9244441986084
2018-05-11,20.795555114746094
2018-05-14,20.497777938842773
2018-05-15,20.551111221313477
2018-05-16,20.595556259155273
2018-05-17,20.622222900390625
2018-05-18,20.8799991607666
2018-05-21,21.399999618530273
2018-05-22,21.422222137451172
2018-05-23,21.600000381469727
2018-05-24,21.586666107177734
2018-05-25,21.9022216796875
2018-05-29,21.64444351196289
2018-05-30,22.0
2018-05-31,22.22222137451172
2018-06-01,22.066667556762695
2018-06-04,22.262222290039062
2018-06-05,22.253332138061523
2018-06-06,22.93777847290039
2018-06-07,22.86222267150879
2018-06-08,22.848888397216797
2018-06-11,22.866666793823242
2018-06-12,22.58222198486328
2018-06-13,22.333332061767578
2018-06-14,23.106666564941406
2018-06-15,23.044443130493164
2018-06-18,23.58222198486328
2018-06-19,23.440000534057617
2018-06-20,23.51555633544922
2018-06-21,23.28444480895996
2018-06-22,23.328889846801758
2018-06-25,22.991111755371094
2018-06-26,23.102222442626953
2018-06-27,22.751110076904297
2018-06-28,22.831111907958984
2018-06-29,22.982221603393555
2018-07-02,23.12444305419922
2018-07-03,23.106666564941406
2018-07-05,23.07111167907715
2018-07-06,23.04888916015625
2018-07-09,23.364444732666016
2018-07-10,23.595556259155273
2018-07-11,23.65333366394043
2018-07-12,23.688888549804688
2018-07-13,23.786666870117188
2018-07-16,24.12444305419922
2018-07-17,24.204444885253906
2018-07-18,24.657777786254883
2018-07-19,24.36888885498047
2018-07-20,23.64444351196289
2018-07-23,24.28444480895996
2018-07-24,24.399999618530273
2018-07-25,24.288888931274414
2018-07-26,24.564443588256836
2018-07-27,24.03555679321289
2018-07-30,23.760000228881836
2018-07-31,23.817777633666992
2018-08-01,24.191110610961914
2018-08-02,25.08888816833496
2018-08-03,24.595556259155273
2018-08-06,24.666667938232422
2018-08-07,24.60444450378418
2018-08-08,24.65333366394043
2018-08-09,24.622222900390625
2018-08-10,24.377777099609375
2018-08-13,24.488889694213867
2018-08-14,24.697778701782227
2018-08-15,24.262222290039062
2018-08-16,24.48444366455078
2018-08-17,24.568889617919922
2018-08-20,24.35555648803711
2018-08-21,24.55555534362793
2018-08-22,24.768888473510742
2018-08-23,24.86222267150879
2018-08-24,25.11111068725586
2018-08-27,24.92888832092285
2018-08-28,24.9777774810791
2018-08-29,24.91111183166504
2018-08-30,25.004444122314453
2018-08-31,24.782222747802734
2018-09-04,24.871110916137695
2018-09-05,24.933332443237305
2018-09-06,24.03555679321289
2018-09-07,24.399999618530273
2018-09-10,24.8799991607666
2018-09-11,24.58222198486328
2018-09-12,23.831111907958984
2018-09-13,23.786666870117188
2018-09-14,24.475555419921875
2018-09-17,23.13777732849121
2018-09-18,22.9022216796875
2018-09-19,23.093332290649414
2018-09-20,22.91111183166504
2018-09-21,21.542221069335938
2018-09-24,21.684444427490234
2018-09-25,21.804443359375
2018-09-26,21.70222282409668
2018-09-27,21.51555633544922
2018-09-28,21.475555419921875
2018-10-01,21.559999465942383
2018-10-02,21.191110610961914
2018-10-03,21.688888549804688
2018-10-04,21.608888626098633
2018-10-05,21.333332061767578
2018-10-08,20.70222282409668
2018-10-09,20.648889541625977
2018-10-10,20.426666259765625
2018-10-11,20.288888931274414
2018-10-12,19.906667709350586
2018-10-15,19.95111083984375
2018-10-16,20.675556182861328
2018-10-17,20.822221755981445
2018-10-18,20.51555633544922
2018-10-19,20.213333129882812
2018-10-22,20.226667404174805
2018-10-23,19.60444450378418
2018-10-24,18.697778701782227
2018-10-25,19.448888778686523
2018-10-26,19.662221908569336
2018-10-29,20.133333206176758
2018-10-30,20.697778701782227
2018-10-31,20.12444305419922
2018-11-01,20.48444366455078
2018-11-02,20.98666763305664
2018-11-05,20.995555877685547
2018-11-06,21.288888931274414
2018-11-07,21.8799991607666
2018-11-08,22.0222225189209
2018-11-09,21.595556259155273
2018-11-12,21.164443969726562
2018-11-13,20.488889694213867
2018-11-14,19.995555877685547
2018-11-15,20.426666259765625
2018-11-16,20.239999771118164
2018-11-19,19.520000457763672
2018-11-20,18.426666259765625
2018-11-21,18.31999969482422
2018-11-23,18.031110763549805
2018-11-26,17.51555633544922
2018-11-27,17.462221145629883
2018-11-28,17.46666717529297
2018-11-29,17.51555633544922
2018-11-30,17.315555572509766
2018-12-03,18.03555679321289
2018-12-04,17.622222900390625
2018-12-06,17.70222282409668
2018-12-07,17.573333740234375
2018-12-10,17.502222061157227
2018-12-11,17.622222900390625
2018-12-12,17.635555267333984
2018-12-13,16.786666870117188
2018-12-14,16.86222267150879
2018-12-17,16.69333267211914
2018-12-18,16.564443588256836
2018-12-19,16.231111526489258
2018-12-20,15.964444160461426
2018-12-21,15.724444389343262
2018-12-24,15.58666706085205
2018-12-26,16.262222290039062
2018-12-27,16.066667556762695
2018-12-28,16.177778244018555
2018-12-31,16.25777816772461
2019-01-02,16.35555648803711
2019-01-03,15.880000114440918
2019-01-04,16.697778701782227
2019-01-07,16.733333587646484
2019-01-08,16.49333381652832
2019-01-09,16.50666618347168
2019-01-10,16.511110305786133
2019-01-11,17.0
2019-01-14,16.884443283081055
2019-01-15,17.142221450805664
2019-01-16,17.568889617919922
2019-01-17,17.36888885498047
2019-01-18,17.168888092041016
2019-01-22,16.822221755981445
2019-01-23,16.622222900390625
2019-01-24,17.151111602783203
2019-01-25,17.191110610961914
2019-01-28,16.844444274902344
2019-01-29,16.671110153198242
2019-01-30,16.755556106567383
2019-01-31,16.991111755371094
2019-02-01,17.20888900756836
2019-02-04,17.440000534057617
2019-02-05,17.760000228881836
2019-02-06,17.635555267333984
2019-02-07,17.128889083862305
2019-02-08,17.25777816772461
2019-02-11,17.684444427490234
2019-02-12,17.30666732788086
2019-02-13,17.35555648803711
2019-02-14,17.559999465942383
2019-02-15,17.808889389038086
2019-02-19,18.942222595214844
2019-02-20,19.18666648864746
2019-02-21,18.72888946533203
2019-02-22,18.86222267150879
2019-02-25,19.253332138061523
2019-02-26,19.142221450805664
2019-02-27,19.408889770507812
2019-02-28,19.333332061767578
2019-03-01,19.573333740234375
2019-03-04,19.577777862548828
2019-03-05,19.364444732666016
2019-03-06,19.39555549621582
2019-03-07,19.004444122314453
2019-03-08,18.07111167907715
2019-03-11,17.844444274902344
2019-03-12,17.884443283081055
2019-03-13,18.706666946411133
