Date,MASS
2024-09-26,3.640000104904175
2024-09-27,3.630000114440918
2024-09-30,3.4700000286102295
2024-10-01,3.4000000953674316
2024-10-02,3.390000104904175
2024-10-03,3.4800000190734863
2024-10-04,3.5
2024-10-07,3.440000057220459
2024-10-08,3.4800000190734863
2024-10-09,3.390000104904175
2024-10-10,3.319999933242798
2024-10-11,3.4700000286102295
2024-10-14,3.4700000286102295
2024-10-15,3.440000057220459
2024-10-16,3.5299999713897705
2024-10-17,3.430000066757202
2024-10-18,3.5899999141693115
2024-10-21,3.5
2024-10-22,3.430000066757202
2024-10-23,3.4100000858306885
2024-10-24,3.309999942779541
2024-10-25,3.2899999618530273
2024-10-28,3.390000104904175
2024-10-29,3.319999933242798
2024-10-30,3.25
2024-10-31,3.134999990463257
2024-11-01,3.4600000381469727
2024-11-04,3.3399999141693115
2024-11-05,3.6600000858306885
2024-11-06,3.9100000858306885
2024-11-07,3.640000104904175
2024-11-08,3.569999933242798
2024-11-11,3.619999885559082
2024-11-12,2.9200000762939453
2024-11-13,2.3399999141693115
2024-11-14,2.380000114440918
2024-11-15,2.390000104904175
2024-11-18,2.359999895095825
2024-11-19,2.4800000190734863
2024-11-20,2.559999942779541
2024-11-21,2.740000009536743
2024-11-22,2.559999942779541
2024-11-25,2.700000047683716
2024-11-26,2.5899999141693115
2024-11-27,2.619999885559082
2024-11-29,2.740000009536743
2024-12-02,2.869999885559082
2024-12-03,2.640000104904175
2024-12-04,2.4600000381469727
2024-12-05,2.3399999141693115
2024-12-06,2.2899999618530273
2024-12-09,2.369999885559082
2024-12-10,2.4100000858306885
2024-12-11,2.259999990463257
2024-12-12,2.119999885559082
2024-12-13,2.0799999237060547
2024-12-16,2.1500000953674316
2024-12-17,2.0299999713897705
2024-12-18,1.8799999952316284
2024-12-19,1.940000057220459
2024-12-20,2.059999942779541
2024-12-23,1.899999976158142
2024-12-24,1.9199999570846558
2024-12-26,2.0299999713897705
2024-12-27,2.259999990463257
2024-12-30,2.130000114440918
2024-12-31,2.200000047683716
2025-01-02,2.190000057220459
2025-01-03,2.2899999618530273
2025-01-06,2.200000047683716
2025-01-07,2.130000114440918
2025-01-08,2.0199999809265137
2025-01-10,2.259999990463257
2025-01-13,2.009999990463257
2025-01-14,1.9800000190734863
2025-01-15,2.9100000858306885
2025-01-16,2.9000000953674316
2025-01-17,2.9800000190734863
2025-01-21,3.0299999713897705
2025-01-22,2.805000066757202
2025-01-23,2.7799999713897705
2025-01-24,2.609999895095825
2025-01-27,2.4700000286102295
2025-01-28,2.5399999618530273
2025-01-29,2.3499999046325684
2025-01-30,2.569999933242798
2025-01-31,2.5
2025-02-03,2.2899999618530273
2025-02-04,2.369999885559082
2025-02-05,2.6500000953674316
2025-02-06,2.549999952316284
2025-02-07,2.359999895095825
2025-02-10,2.4200000762939453
2025-02-11,2.430000066757202
2025-02-12,2.5399999618530273
2025-02-13,2.559999942779541
2025-02-14,2.7799999713897705
2025-02-18,2.75
2025-02-19,2.6600000858306885
2025-02-20,2.7200000286102295
2025-02-21,2.5299999713897705
2025-02-24,2.549999952316284
2025-02-25,2.4100000858306885
2025-02-26,2.299999952316284
2025-02-27,2.069999933242798
2025-02-28,2.240000009536743
2025-03-03,1.9800000190734863
2025-03-04,3.880000114440918
2025-03-05,3.369999885559082
2025-03-06,3.009999990463257
2025-03-07,2.759999990463257
2025-03-10,3.0199999809265137
2025-03-11,3.4600000381469727
2025-03-12,4.460000038146973
2025-03-13,4.320000171661377
2025-03-14,4.110000133514404
2025-03-17,4.579999923706055
2025-03-18,4.289999961853027
2025-03-19,4.204999923706055
2025-03-20,4.159999847412109
2025-03-21,4.53000020980835
2025-03-24,4.239999771118164
2025-03-25,4.010000228881836
2025-03-26,4.050000190734863
2025-03-27,4.010000228881836
2025-03-28,4.039999961853027
2025-03-31,4.480000019073486
2025-04-01,4.070000171661377
2025-04-02,3.9000000953674316
2025-04-03,3.740000009536743
2025-04-04,3.809999942779541
2025-04-07,3.809999942779541
2025-04-08,3.630000114440918
2025-04-09,4.010000228881836
2025-04-10,3.7899999618530273
2025-04-11,4.210000038146973
2025-04-14,4.420000076293945
2025-04-15,4.449999809265137
2025-04-16,4.53000020980835
2025-04-17,4.755000114440918
2025-04-21,4.800000190734863
2025-04-22,5.659999847412109
2025-04-23,5.400000095367432
2025-04-24,5.230000019073486
2025-04-25,5.409999847412109
2025-04-28,5.329999923706055
2025-04-29,5.46999979019165
2025-04-30,5.429999828338623
2025-05-01,5.360000133514404
2025-05-02,5.599999904632568
2025-05-05,5.400000095367432
2025-05-06,5.309999942779541
2025-05-07,5.429999828338623
2025-05-08,5.789999961853027
2025-05-09,5.619999885559082
2025-05-12,5.730000019073486
2025-05-13,4.650000095367432
2025-05-14,4.320000171661377
2025-05-15,4.519999980926514
2025-05-16,4.579999923706055
2025-05-19,4.769999980926514
2025-05-20,4.940000057220459
2025-05-21,4.650000095367432
2025-05-22,4.739999771118164
2025-05-23,4.800000190734863
2025-05-27,5.440000057220459
2025-05-28,5.960000038146973
2025-05-29,5.849999904632568
2025-05-30,5.679999828338623
2025-06-02,5.949999809265137
2025-06-03,6.619999885559082
2025-06-04,6.900000095367432
2025-06-05,6.684999942779541
2025-06-06,6.940000057220459
2025-06-09,6.980000019073486
2025-06-10,7.099999904632568
2025-06-11,7.28000020980835
2025-06-12,7.190000057220459
2025-06-13,7.309999942779541
2025-06-16,7.190000057220459
2025-06-17,7.349999904632568
2025-06-18,7.96999979019165
2025-06-20,7.340000152587891
2025-06-23,6.639999866485596
2025-06-24,6.619999885559082
2025-06-25,6.78000020980835
2025-06-26,6.739999771118164
2025-06-27,6.730000019073486
2025-06-30,7.130000114440918
2025-07-01,6.480000019073486
2025-07-02,6.605000019073486
2025-07-03,6.650000095367432
2025-07-07,6.409999847412109
2025-07-08,6.809999942779541
2025-07-09,7.070000171661377
2025-07-10,7.21999979019165
2025-07-11,6.940000057220459
2025-07-14,6.71999979019165
2025-07-15,6.5
2025-07-16,6.670000076293945
2025-07-17,6.78000020980835
2025-07-18,6.699999809265137
2025-07-21,6.960000038146973
2025-07-22,7.059999942779541
2025-07-23,7.329999923706055
2025-07-24,7.380000114440918
2025-07-25,7.420000076293945
2025-07-28,7.329999923706055
2025-07-29,6.949999809265137
2025-07-30,6.809999942779541
2025-07-31,6.550000190734863
2025-08-01,6.420000076293945
2025-08-04,6.519999980926514
2025-08-05,6.340000152587891
2025-08-06,6.534999847412109
2025-08-07,6.420000076293945
2025-08-08,6.329999923706055
2025-08-11,6.429999828338623
2025-08-12,6.46999979019165
2025-08-13,7.050000190734863
2025-08-14,7.070000171661377
2025-08-15,6.630000114440918
2025-08-18,6.269999980926514
2025-08-19,6.199999809265137
2025-08-20,5.980000019073486
2025-08-21,6.019999980926514
2025-08-22,6.449999809265137
2025-08-25,6.269999980926514
2025-08-26,6.369999885559082
2025-08-27,6.300000190734863
2025-08-28,6.260000228881836
2025-08-29,6.25
2025-09-02,5.940000057220459
2025-09-03,5.519999980926514
2025-09-04,5.5
2025-09-05,5.440000057220459
2025-09-08,5.639999866485596
2025-09-09,5.650000095367432
2025-09-10,5.699999809265137
2025-09-11,5.71999979019165
2025-09-12,5.599999904632568
2025-09-15,6.019999980926514
2025-09-16,6.159999847412109
2025-09-17,6.53000020980835
2025-09-18,6.820000171661377
2025-09-19,7.300000190734863
