Date,MC
2015-11-30,13.964326858520508
2015-12-01,14.111023902893066
2015-12-02,14.035308837890625
2015-12-03,13.732460975646973
2015-12-04,14.021116256713867
2015-12-07,14.021116256713867
2015-12-08,13.912276268005371
2015-12-09,13.907544136047363
2015-12-10,13.940662384033203
2015-12-11,13.235587120056152
2015-12-14,13.358625411987305
2015-12-15,13.831826210021973
2015-12-16,14.167807579040527
2015-12-17,13.869685173034668
2015-12-18,13.358625411987305
2015-12-21,13.084161758422852
2015-12-22,13.136216163635254
2015-12-23,13.211931228637695
2015-12-24,13.486391067504883
2015-12-28,13.656743049621582
2015-12-29,13.869685173034668
2015-12-30,13.883885383605957
2015-12-31,13.808170318603516
2016-01-04,13.472193717956543
2016-01-05,13.510051727294922
2016-01-06,13.098360061645508
2016-01-07,12.2371244430542
2016-01-08,12.180339813232422
2016-01-11,11.849091529846191
2016-01-12,12.331765174865723
2016-01-13,11.972127914428711
2016-01-14,11.986323356628418
2016-01-15,11.46106243133545
2016-01-19,11.546239852905273
2016-01-20,11.186606407165527
2016-01-21,11.356958389282227
2016-01-22,11.617222785949707
2016-01-25,11.404280662536621
2016-01-26,11.588831901550293
2016-01-27,11.5225830078125
2016-01-28,11.536773681640625
2016-01-29,12.038373947143555
2016-02-01,11.953198432922363
2016-02-02,11.702401161193848
2016-02-03,11.759182929992676
2016-02-04,11.948467254638672
2016-02-05,11.754450798034668
2016-02-08,11.744989395141602
2016-02-09,11.74972152709961
2016-02-10,11.815971374511719
2016-02-11,11.214999198913574
2016-02-12,11.513114929199219
2016-02-16,11.787576675415039
2016-02-17,12.208385467529297
2016-02-18,12.124224662780762
2016-02-19,12.069762229919434
2016-02-22,12.129175186157227
2016-02-23,12.005406379699707
2016-02-24,11.886591911315918
2016-02-25,11.931147575378418
2016-02-26,12.139076232910156
2016-02-29,12.23808765411377
2016-03-01,12.46582317352295
2016-03-02,12.386612892150879
2016-03-03,12.955937385559082
2016-03-04,12.975738525390625
2016-03-07,13.074756622314453
2016-03-08,12.837121963500977
2016-03-09,12.9509859085083
2016-03-10,12.921284675598145
2016-03-11,13.366839408874512
2016-03-14,13.257927894592285
2016-03-15,12.921284675598145
2016-03-16,13.020294189453125
2016-03-17,13.342093467712402
2016-03-18,13.668838500976562
2016-03-21,13.673787117004395
2016-03-22,13.525263786315918
2016-03-23,13.366839408874512
2016-03-24,13.530214309692383
2016-03-28,13.569825172424316
2016-03-29,13.901519775390625
2016-03-30,14.03023910522461
2016-03-31,13.975781440734863
2016-04-01,14.124303817749023
2016-04-04,13.906476020812988
2016-04-05,13.262882232666016
2016-04-06,13.550023078918457
2016-04-07,13.262882232666016
2016-04-08,13.317341804504395
2016-04-11,13.23317813873291
2016-04-12,13.391600608825684
2016-04-13,13.856961250305176
2016-04-14,13.777750015258789
2016-04-15,13.614380836486816
2016-04-18,13.946074485778809
2016-04-19,13.891620635986328
2016-04-20,14.094596862792969
2016-04-21,14.089644432067871
2016-04-22,14.099546432495117
2016-04-25,13.985684394836426
2016-04-26,14.064889907836914
2016-04-27,14.14905071258545
2016-04-28,14.005488395690918
2016-04-29,13.916369438171387
2016-05-02,14.292625427246094
2016-05-03,13.594574928283691
2016-05-04,13.436152458190918
2016-05-05,13.411402702331543
2016-05-06,13.42625617980957
2016-05-09,13.401500701904297
2016-05-10,13.535170555114746
2016-05-11,13.366839408874512
2016-05-12,13.322291374206543
2016-05-13,13.228229522705078
2016-05-16,13.22327709197998
2016-05-17,13.124261856079102
2016-05-18,13.399660110473633
2016-05-19,13.204380989074707
2016-05-20,13.349591255187988
2016-05-23,13.259458541870117
2016-05-24,13.549887657165527
2016-05-25,13.564908981323242
2016-05-26,13.5198392868042
2016-05-27,13.489797592163086
2016-05-31,13.349591255187988
2016-06-01,13.469766616821289
2016-06-02,13.359607696533203
2016-06-03,13.344584465026855
2016-06-06,13.469766616821289
2016-06-07,13.274482727050781
2016-06-08,13.229419708251953
2016-06-09,13.059168815612793
2016-06-10,12.808798789978027
2016-06-13,12.783761978149414
2016-06-14,12.443260192871094
2016-06-15,12.583465576171875
2016-06-16,12.813804626464844
2016-06-17,12.793779373168945
2016-06-20,13.099225044250488
2016-06-21,12.984060287475586
2016-06-22,13.174334526062012
2016-06-23,13.5148286819458
2016-06-24,12.192891120910645
2016-06-27,11.251511573791504
2016-06-28,11.02618408203125
2016-06-29,11.181410789489746
2016-06-30,11.266536712646484
2016-07-01,11.371688842773438
2016-07-05,11.141352653503418
2016-07-06,11.271541595458984
2016-07-07,11.441793441772461
2016-07-08,11.712185859680176
2016-07-11,11.857402801513672
2016-07-12,12.052690505981445
2016-07-13,12.067710876464844
2016-07-14,12.568448066711426
2016-07-15,12.63854694366455
2016-07-18,12.628531455993652
2016-07-19,12.518376350402832
2016-07-20,12.57345199584961
2016-07-21,12.45828628540039
2016-07-22,12.57345199584961
2016-07-25,12.553423881530762
2016-07-26,12.583465576171875
2016-07-27,12.713659286499023
2016-07-28,12.543408393859863
2016-07-29,12.463290214538574
2016-08-01,12.44826889038086
2016-08-02,12.227945327758789
2016-08-03,12.363141059875488
2016-08-04,13.244439125061035
2016-08-05,13.554891586303711
2016-08-08,13.539871215820312
2016-08-09,13.434718132019043
2016-08-10,13.22441291809082
2016-08-11,13.124261856079102
2016-08-12,13.164323806762695
2016-08-15,13.314542770385742
2016-08-16,13.254446983337402
2016-08-17,13.199372291564941
2016-08-18,13.199372291564941
2016-08-19,13.275404930114746
2016-08-22,13.417333602905273
2016-08-23,13.615019798278809
2016-08-24,13.630229949951172
2016-08-25,13.736674308776855
2016-08-26,13.625155448913574
2016-08-29,13.584609031677246
2016-08-30,13.670778274536133
2016-08-31,13.66064167022705
2016-09-01,13.427471160888672
2016-09-02,13.488298416137695
2016-09-06,13.16389274597168
2016-09-07,13.29568099975586
2016-09-08,13.351439476013184
2016-09-09,13.037166595458984
2016-09-12,13.391990661621094
2016-09-13,12.935791969299316
2016-09-14,13.021963119506836
2016-09-15,13.224716186523438
2016-09-16,13.255127906799316
2016-09-19,13.224716186523438
2016-09-20,13.1537504196167
2016-09-21,13.447748184204102
2016-09-22,13.5693998336792
2016-09-23,13.386919975280762
2016-09-26,13.174028396606445
2016-09-27,13.321024894714355
2016-09-28,13.381852149963379
2016-09-29,13.270333290100098
2016-09-30,13.630229949951172
2016-10-03,13.341301918029785
2016-10-04,13.20950984954834
2016-10-05,13.386919975280762
2016-10-06,13.300750732421875
2016-10-07,13.174028396606445
2016-10-10,13.077715873718262
2016-10-11,12.824274063110352
2016-10-12,12.596177101135254
2016-10-13,12.190665245056152
2016-10-14,12.469452857971191
2016-10-17,12.292041778564453
2016-10-18,12.368074417114258
2016-10-19,12.570833206176758
2016-10-20,12.545487403869629
2016-10-21,12.722894668579102
2016-10-24,12.697551727294922
2016-10-25,12.722894668579102
2016-10-26,12.621517181396484
2016-10-27,13.331160545349121
2016-10-28,13.255127906799316
2016-10-31,12.874961853027344
2016-11-01,12.874961853027344
2016-11-02,12.494796752929688
2016-11-03,12.393417358398438
2016-11-04,12.596177101135254
2016-11-07,12.798933029174805
2016-11-08,13.027033805847168
2016-11-09,13.280477523803711
2016-11-10,13.888742446899414
2016-11-11,14.142176628112793
2016-11-14,14.3956298828125
2016-11-15,14.446317672729492
2016-11-16,14.598382949829102
2016-11-17,14.52234935760498
2016-11-18,14.840167999267578
2016-11-21,14.865803718566895
2016-11-22,14.917062759399414
2016-11-23,14.917062759399414
2016-11-25,15.250265121459961
2016-11-28,14.455714225769043
2016-11-29,14.635127067565918
2016-11-30,14.968324661254883
2016-12-01,14.78891372680664
2016-12-02,14.737648963928223
2016-12-05,14.763280868530273
2016-12-06,14.891429901123047
2016-12-07,15.327156066894531
2016-12-08,15.378411293029785
2016-12-09,15.301522254943848
2016-12-12,15.14773941040039
2016-12-13,15.455305099487305
2016-12-14,15.839766502380371
2016-12-15,16.608686447143555
2016-12-16,16.813732147216797
2016-12-19,17.428876876831055
2016-12-20,18.120899200439453
2016-12-21,18.22718048095703
2016-12-22,18.014616012573242
2016-12-23,18.22718048095703
2016-12-27,18.174041748046875
2016-12-28,17.88176918029785
2016-12-29,18.12090492248535
2016-12-30,18.014616012573242
2017-01-03,18.067760467529297
2017-01-04,18.5460262298584
2017-01-05,17.855195999145508
2017-01-06,17.934904098510742
2017-01-09,18.04119110107422
2017-01-10,18.174041748046875
2017-01-11,18.14746856689453
2017-01-12,17.88176918029785
2017-01-13,18.22718048095703
2017-01-17,17.88176918029785
2017-01-18,18.174041748046875
2017-01-19,18.12090492248535
2017-01-20,17.988048553466797
2017-01-23,17.908342361450195
2017-01-24,18.280323028564453
2017-01-25,18.3068904876709
2017-01-26,18.3068904876709
2017-01-27,18.25374984741211
2017-01-30,18.12090492248535
2017-01-31,18.12090492248535
2017-02-01,18.200613021850586
2017-02-02,18.174041748046875
2017-02-03,18.59916877746582
2017-02-06,18.5460262298584
2017-02-07,18.59916877746582
2017-02-08,19.608837127685547
2017-02-09,19.954248428344727
2017-02-10,19.980810165405273
2017-02-13,20.113672256469727
2017-02-14,20.405942916870117
2017-02-15,20.140241622924805
2017-02-16,20.06052589416504
2017-02-17,19.954248428344727
2017-02-21,19.927677154541016
2017-02-22,19.954248428344727
2017-02-23,19.661972045898438
2017-02-24,19.71511459350586
2017-02-27,19.768260955810547
2017-02-28,19.55569076538086
2017-03-01,20.183744430541992
2017-03-02,20.23743438720703
2017-03-03,20.37163543701172
2017-03-06,20.291109085083008
2017-03-07,20.317956924438477
2017-03-08,20.4521484375
2017-03-09,20.15691375732422
2017-03-10,20.264270782470703
2017-03-13,20.37163543701172
2017-03-14,20.15691375732422
2017-03-15,20.613195419311523
2017-03-16,20.774234771728516
2017-03-17,20.398473739624023
2017-03-20,20.291109085083008
2017-03-21,19.83483123779297
2017-03-22,19.59326171875
2017-03-23,19.942188262939453
2017-03-24,20.183744430541992
2017-03-27,19.62010955810547
2017-03-28,19.86166763305664
2017-03-29,19.91534996032715
2017-03-30,20.37163543701172
2017-03-31,20.6668701171875
2017-04-03,19.88850975036621
2017-04-04,19.942188262939453
2017-04-05,19.51274871826172
2017-04-06,19.83483123779297
2017-04-07,19.539594650268555
2017-04-10,19.163829803466797
2017-04-11,19.51274871826172
2017-04-12,19.029626846313477
2017-04-13,18.70754051208496
2017-04-17,19.136987686157227
2017-04-18,20.23743438720703
2017-04-19,20.23743438720703
2017-04-20,20.774234771728516
2017-04-21,20.6668701171875
2017-04-24,20.88159942626953
2017-04-25,20.801074981689453
2017-04-26,20.88159942626953
2017-04-27,19.86166763305664
2017-04-28,19.700632095336914
2017-05-01,19.727468490600586
2017-05-02,20.34479522705078
2017-05-03,20.586347579956055
2017-05-04,20.37163543701172
2017-05-05,20.15691375732422
2017-05-08,20.438831329345703
2017-05-09,20.68279457092285
2017-05-10,20.73700523376465
2017-05-11,20.493038177490234
2017-05-12,20.22197151184082
2017-05-15,20.30329704284668
2017-05-16,20.194860458374023
2017-05-17,18.947927474975586
2017-05-18,19.164785385131836
2017-05-19,19.43585968017578
2017-05-22,19.679826736450195
2017-05-23,19.652713775634766
2017-05-24,19.6256103515625
2017-05-25,19.92378807067871
2017-05-26,19.92378807067871
2017-05-30,19.46296501159668
2017-05-31,19.02924919128418
2017-06-01,19.734041213989258
2017-06-02,19.59850311279297
2017-06-05,20.059329986572266
2017-06-06,20.03221893310547
2017-06-07,19.896682739257812
2017-06-08,19.896682739257812
2017-06-09,20.27618980407715
2017-06-12,20.113542556762695
2017-06-13,20.899648666381836
2017-06-14,20.547256469726562
2017-06-15,20.73700523376465
2017-06-16,20.5201473236084
2017-06-19,21.089399337768555
2017-06-20,21.200685501098633
2017-06-21,21.172866821289062
2017-06-22,21.200685501098633
2017-06-23,21.200685501098633
2017-06-26,21.145044326782227
2017-06-27,21.423269271850586
2017-06-28,21.50674057006836
2017-06-29,21.5902042388916
2017-06-30,21.61802101135254
2017-07-03,21.673669815063477
2017-07-05,21.729318618774414
2017-07-06,21.784961700439453
2017-07-07,21.61802101135254
2017-07-10,21.757139205932617
2017-07-11,21.89625358581543
2017-07-12,22.118833541870117
2017-07-13,22.257944107055664
2017-07-14,21.979719161987305
2017-07-17,22.285762786865234
2017-07-18,22.313581466674805
2017-07-19,22.397052764892578
2017-07-20,22.48052406311035
2017-07-21,22.424875259399414
2017-07-24,22.6196346282959
2017-07-25,24.372446060180664
2017-07-26,23.09261703491211
2017-07-27,22.424875259399414
2017-07-28,22.118833541870117
2017-07-31,22.75874137878418
2017-08-01,22.882280349731445
2017-08-02,22.629592895507812
2017-08-03,22.376901626586914
2017-08-04,22.489213943481445
2017-08-07,22.433061599731445
2017-08-08,22.236520767211914
2017-08-09,22.264596939086914
2017-08-10,21.927682876586914
2017-08-11,21.64691734313965
2017-08-14,22.039987564086914
2017-08-15,22.011913299560547
2017-08-16,21.871530532836914
2017-08-17,21.590768814086914
2017-08-18,21.50653076171875
2017-08-21,21.787302017211914
2017-08-22,21.75922203063965
2017-08-23,21.73114585876465
2017-08-24,21.843456268310547
2017-08-25,22.039987564086914
2017-08-28,22.15229606628418
2017-08-29,21.787302017211914
2017-08-30,21.983835220336914
2017-08-31,22.124216079711914
2017-09-01,22.264596939086914
2017-09-05,21.75922203063965
2017-09-06,21.73114585876465
2017-09-07,21.61884307861328
2017-09-08,21.787302017211914
2017-09-11,22.236520767211914
2017-09-12,22.34882926940918
2017-09-13,22.376901626586914
2017-09-14,22.573440551757812
2017-09-15,22.68575096130371
2017-09-18,22.882280349731445
2017-09-19,23.219194412231445
2017-09-20,23.33150863647461
2017-09-21,23.528032302856445
2017-09-22,23.612272262573242
2017-09-25,23.528032302856445
2017-09-26,23.808807373046875
2017-09-27,24.28610610961914
2017-09-28,24.314176559448242
2017-09-29,24.173799514770508
2017-10-02,24.20186996459961
2017-10-03,24.20186996459961
2017-10-04,24.20186996459961
2017-10-05,24.20186996459961
2017-10-06,23.724571228027344
2017-10-09,23.612272262573242
2017-10-10,23.69649887084961
2017-10-11,23.668420791625977
2017-10-12,23.499963760375977
2017-10-13,23.528032302856445
2017-10-16,23.752649307250977
2017-10-17,23.808807373046875
2017-10-18,24.173799514770508
2017-10-19,24.258028030395508
2017-10-20,24.398414611816406
2017-10-23,24.173799514770508
2017-10-24,24.538785934448242
2017-10-25,24.735321044921875
2017-10-26,23.359577178955078
2017-10-27,24.00533676147461
2017-10-30,24.00533676147461
2017-10-31,24.00533676147461
2017-11-01,23.94918441772461
2017-11-02,24.14572525024414
2017-11-03,23.873849868774414
2017-11-06,24.15704917907715
2017-11-07,23.70391845703125
2017-11-08,24.496889114379883
2017-11-09,24.86505699157715
2017-11-10,24.638490676879883
2017-11-13,25.11992645263672
2017-11-14,25.233211517333984
2017-11-15,25.006650924682617
2017-11-16,25.176572799682617
2017-11-17,25.28985023498535
2017-11-20,26.02617645263672
2017-11-21,26.564254760742188
2017-11-22,26.564254760742188
2017-11-24,26.535938262939453
2017-11-27,26.592571258544922
2017-11-28,26.620893478393555
2017-11-29,26.87578773498535
2017-11-30,27.13066291809082
2017-12-01,27.13066291809082
2017-12-04,27.15897560119629
2017-12-05,27.15897560119629
2017-12-06,26.535938262939453
2017-12-07,26.87578773498535
2017-12-08,27.272258758544922
2017-12-11,27.045698165893555
2017-12-12,27.44217872619629
2017-12-13,27.272258758544922
2017-12-14,26.93242073059082
2017-12-15,27.187294006347656
2017-12-18,27.328895568847656
2017-12-19,27.017370223999023
2017-12-20,27.15897560119629
2017-12-21,27.866989135742188
2017-12-22,28.03689956665039
2017-12-26,28.206819534301758
