Date,OUST
2024-08-27,7.489999771118164
2024-08-28,7.239999771118164
2024-08-29,7.159999847412109
2024-08-30,7.090000152587891
2024-09-03,6.599999904632568
2024-09-04,6.420000076293945
2024-09-05,6.25
2024-09-06,5.900000095367432
2024-09-09,6.099999904632568
2024-09-10,6.239999771118164
2024-09-11,6.210000038146973
2024-09-12,6.139999866485596
2024-09-13,6.659999847412109
2024-09-16,6.289999961853027
2024-09-17,6.289999961853027
2024-09-18,6.019999980926514
2024-09-19,6.170000076293945
2024-09-20,6.059999942779541
2024-09-23,5.940000057220459
2024-09-24,6.21999979019165
2024-09-25,5.929999828338623
2024-09-26,6.289999961853027
2024-09-27,6.360000133514404
2024-09-30,6.300000190734863
2024-10-01,6.059999942779541
2024-10-02,6.199999809265137
2024-10-03,6.159999847412109
2024-10-04,6.380000114440918
2024-10-07,6.449999809265137
2024-10-08,6.269999980926514
2024-10-09,6.630000114440918
2024-10-10,6.579999923706055
2024-10-11,7.150000095367432
2024-10-14,7.079999923706055
2024-10-15,7.119999885559082
2024-10-16,7.519999980926514
2024-10-17,7.920000076293945
2024-10-18,8.069999694824219
2024-10-21,8.25
2024-10-22,8.380000114440918
2024-10-23,7.809999942779541
2024-10-24,7.75
2024-10-25,7.550000190734863
2024-10-28,7.429999828338623
2024-10-29,7.099999904632568
2024-10-30,6.96999979019165
2024-10-31,6.630000114440918
2024-11-01,7.0
2024-11-04,7.050000190734863
2024-11-05,7.460000038146973
2024-11-06,7.829999923706055
2024-11-07,7.869999885559082
2024-11-08,7.989999771118164
2024-11-11,10.550000190734863
2024-11-12,9.770000457763672
2024-11-13,9.109999656677246
2024-11-14,8.699999809265137
2024-11-15,8.4399995803833
2024-11-18,8.779999732971191
2024-11-19,9.020000457763672
2024-11-20,8.880000114440918
2024-11-21,8.970000267028809
2024-11-22,9.529999732971191
2024-11-25,9.880000114440918
2024-11-26,9.359999656677246
2024-11-27,9.550000190734863
2024-11-29,9.880000114440918
2024-12-02,9.619999885559082
2024-12-03,9.100000381469727
2024-12-04,8.899999618530273
2024-12-05,8.9399995803833
2024-12-06,10.390000343322754
2024-12-09,9.979999542236328
2024-12-10,9.789999961853027
2024-12-11,9.630000114440918
2024-12-12,9.140000343322754
2024-12-13,9.079999923706055
2024-12-16,9.380000114440918
2024-12-17,11.0
2024-12-18,10.380000114440918
2024-12-19,10.420000076293945
2024-12-20,11.979999542236328
2024-12-23,12.210000038146973
2024-12-24,12.8100004196167
2024-12-26,13.710000038146973
2024-12-27,12.489999771118164
2024-12-30,12.449999809265137
2024-12-31,12.220000267028809
2025-01-02,12.350000381469727
2025-01-03,14.640000343322754
2025-01-06,15.220000267028809
2025-01-07,14.609999656677246
2025-01-08,12.595000267028809
2025-01-10,11.319999694824219
2025-01-13,10.850000381469727
2025-01-14,10.729999542236328
2025-01-15,11.430000305175781
2025-01-16,11.270000457763672
2025-01-17,10.600000381469727
2025-01-21,10.550000190734863
2025-01-22,10.770000457763672
2025-01-23,10.720000267028809
2025-01-24,10.460000038146973
2025-01-27,9.680000305175781
2025-01-28,9.739999771118164
2025-01-29,9.460000038146973
2025-01-30,9.880000114440918
2025-01-31,9.960000038146973
2025-02-03,9.550000190734863
2025-02-04,10.100000381469727
2025-02-05,10.279999732971191
2025-02-06,11.050000190734863
2025-02-07,10.390000343322754
2025-02-10,10.279999732971191
2025-02-11,9.710000038146973
2025-02-12,9.600000381469727
2025-02-13,10.09000015258789
2025-02-14,9.829999923706055
2025-02-18,10.050000190734863
2025-02-19,10.210000038146973
2025-02-20,9.850000381469727
2025-02-21,8.869999885559082
2025-02-24,8.270000457763672
2025-02-25,8.039999961853027
2025-02-26,8.319999694824219
2025-02-27,8.09000015258789
2025-02-28,8.25
2025-03-03,7.690000057220459
2025-03-04,7.769999980926514
2025-03-05,8.350000381469727
2025-03-06,7.980000019073486
2025-03-07,8.079999923706055
2025-03-10,7.650000095367432
2025-03-11,7.849999904632568
2025-03-12,7.480000019073486
2025-03-13,7.559999942779541
2025-03-14,7.96999979019165
2025-03-17,8.510000228881836
2025-03-18,8.15999984741211
2025-03-19,8.300000190734863
2025-03-20,8.380000114440918
2025-03-21,11.050000190734863
2025-03-24,11.239999771118164
2025-03-25,11.229999542236328
2025-03-26,10.619999885559082
2025-03-27,9.979999542236328
2025-03-28,9.539999961853027
2025-03-31,8.979999542236328
2025-04-01,8.739999771118164
2025-04-02,8.920000076293945
2025-04-03,8.09000015258789
2025-04-04,7.199999809265137
2025-04-07,7.429999828338623
2025-04-08,6.610000133514404
2025-04-09,7.409999847412109
2025-04-10,7.099999904632568
2025-04-11,7.050000190734863
2025-04-14,7.059999942779541
2025-04-15,6.989999771118164
2025-04-16,6.909999847412109
2025-04-17,6.989999771118164
2025-04-21,6.739999771118164
2025-04-22,6.920000076293945
2025-04-23,7.059999942779541
2025-04-24,7.71999979019165
2025-04-25,7.980000019073486
2025-04-28,7.739999771118164
2025-04-29,7.71999979019165
2025-04-30,7.429999828338623
2025-05-01,7.579999923706055
2025-05-02,8.329999923706055
2025-05-05,7.96999979019165
2025-05-06,8.010000228881836
2025-05-07,8.260000228881836
2025-05-08,8.649999618530273
2025-05-09,10.619999885559082
2025-05-12,11.470000267028809
2025-05-13,11.40999984741211
2025-05-14,11.369999885559082
2025-05-15,11.239999771118164
2025-05-16,11.079999923706055
2025-05-19,10.9399995803833
2025-05-20,10.279999732971191
2025-05-21,9.890000343322754
2025-05-22,10.420000076293945
2025-05-23,10.289999961853027
2025-05-27,10.829999923706055
2025-05-28,11.9399995803833
2025-05-29,11.779999732971191
2025-05-30,12.229999542236328
2025-06-02,12.789999961853027
2025-06-03,13.380000114440918
2025-06-04,13.970000267028809
2025-06-05,13.760000228881836
2025-06-06,14.59000015258789
2025-06-09,15.1850004196167
2025-06-10,16.030000686645508
2025-06-11,20.360000610351562
2025-06-12,19.479999542236328
2025-06-13,18.06999969482422
2025-06-16,19.90999984741211
2025-06-17,18.989999771118164
2025-06-18,20.34000015258789
2025-06-20,21.530000686645508
2025-06-23,23.700000762939453
2025-06-24,23.979999542236328
2025-06-25,23.530000686645508
2025-06-26,25.6200008392334
2025-06-27,24.100000381469727
2025-06-30,24.25
2025-07-01,21.639999389648438
2025-07-02,21.399999618530273
2025-07-03,22.729999542236328
2025-07-07,22.420000076293945
2025-07-08,23.149999618530273
2025-07-09,24.6299991607666
2025-07-10,24.459999084472656
2025-07-11,23.34000015258789
2025-07-14,24.719999313354492
2025-07-15,28.299999237060547
2025-07-16,29.030000686645508
2025-07-17,28.639999389648438
2025-07-18,30.649999618530273
2025-07-21,29.31999969482422
2025-07-22,27.3799991607666
2025-07-23,26.649999618530273
2025-07-24,28.299999237060547
2025-07-25,26.31999969482422
2025-07-28,25.93000030517578
2025-07-29,23.21500015258789
2025-07-30,22.489999771118164
2025-07-31,23.3799991607666
2025-08-01,21.979999542236328
2025-08-04,23.889999389648438
2025-08-05,24.040000915527344
2025-08-06,22.969999313354492
2025-08-07,23.100000381469727
2025-08-08,25.799999237060547
2025-08-11,27.8799991607666
2025-08-12,28.700000762939453
2025-08-13,33.11000061035156
2025-08-14,35.04999923706055
2025-08-15,34.720001220703125
2025-08-18,31.639999389648438
2025-08-19,29.899999618530273
2025-08-20,29.559999465942383
2025-08-21,29.719999313354492
2025-08-22,30.649999618530273
2025-08-25,29.989999771118164
2025-08-26,30.899999618530273
2025-08-27,30.280000686645508
2025-08-28,30.860000610351562
2025-08-29,28.530000686645508
2025-09-02,27.950000762939453
2025-09-03,27.424999237060547
2025-09-04,28.34000015258789
2025-09-05,27.469999313354492
2025-09-08,28.299999237060547
2025-09-09,28.510000228881836
2025-09-10,28.290000915527344
2025-09-11,30.729999542236328
2025-09-12,28.950000762939453
2025-09-15,28.96500015258789
2025-09-16,29.75
2025-09-17,30.610000610351562
2025-09-18,34.720001220703125
2025-09-19,34.65999984741211
