Date,VCEL
2011-08-08,40.20000076293945
2011-08-09,45.599998474121094
2011-08-10,42.20000076293945
2011-08-11,44.599998474121094
2011-08-12,48.20000076293945
2011-08-15,52.400001525878906
2011-08-16,52.20000076293945
2011-08-17,52.0
2011-08-18,50.599998474121094
2011-08-19,50.599998474121094
2011-08-22,49.20000076293945
2011-08-23,49.0
2011-08-24,48.79999923706055
2011-08-25,48.599998474121094
2011-08-26,49.400001525878906
2011-08-29,52.0
2011-08-30,52.79999923706055
2011-08-31,51.79999923706055
2011-09-01,52.400001525878906
2011-09-02,51.599998474121094
2011-09-06,50.0
2011-09-07,50.79999923706055
2011-09-08,50.400001525878906
2011-09-09,48.79999923706055
2011-09-12,49.0
2011-09-13,48.400001525878906
2011-09-14,49.400001525878906
2011-09-15,52.400001525878906
2011-09-16,50.20000076293945
2011-09-19,51.79999923706055
2011-09-20,50.20000076293945
2011-09-21,47.79999923706055
2011-09-22,44.599998474121094
2011-09-23,47.0
2011-09-26,47.400001525878906
2011-09-27,47.79999923706055
2011-09-28,46.0
2011-09-29,46.400001525878906
2011-09-30,44.79999923706055
2011-10-03,43.20000076293945
2011-10-04,43.599998474121094
2011-10-05,43.400001525878906
2011-10-06,44.400001525878906
2011-10-07,46.20000076293945
2011-10-10,45.79999923706055
2011-10-11,47.20000076293945
2011-10-12,48.20000076293945
2011-10-13,47.79999923706055
2011-10-14,48.20000076293945
2011-10-17,46.79999923706055
2011-10-18,48.0
2011-10-19,47.79999923706055
2011-10-20,46.20000076293945
2011-10-21,48.0
2011-10-24,51.400001525878906
2011-10-25,51.79999923706055
2011-10-26,50.599998474121094
2011-10-27,52.0
2011-10-28,52.0
2011-10-31,51.20000076293945
2011-11-01,49.0
2011-11-02,51.599998474121094
2011-11-03,53.20000076293945
2011-11-04,52.79999923706055
2011-11-07,52.20000076293945
2011-11-08,52.79999923706055
2011-11-09,53.79999923706055
2011-11-10,51.20000076293945
2011-11-11,55.0
2011-11-14,51.599998474121094
2011-11-15,51.0
2011-11-16,50.599998474121094
2011-11-17,47.599998474121094
2011-11-18,44.599998474121094
2011-11-21,44.400001525878906
2011-11-22,44.20000076293945
2011-11-23,43.400001525878906
2011-11-25,42.79999923706055
2011-11-28,45.20000076293945
2011-11-29,43.599998474121094
2011-11-30,42.400001525878906
2011-12-01,41.599998474121094
2011-12-02,42.400001525878906
2011-12-05,43.20000076293945
2011-12-06,43.0
2011-12-07,42.400001525878906
2011-12-08,41.599998474121094
2011-12-09,41.79999923706055
2011-12-12,41.400001525878906
2011-12-13,41.20000076293945
2011-12-14,39.79999923706055
2011-12-15,38.20000076293945
2011-12-16,38.0
2011-12-19,35.79999923706055
2011-12-20,37.20000076293945
2011-12-21,37.79999923706055
2011-12-22,36.0
2011-12-23,36.599998474121094
2011-12-27,37.0
2011-12-28,36.599998474121094
2011-12-29,36.400001525878906
2011-12-30,36.400001525878906
2012-01-03,36.20000076293945
2012-01-04,36.0
2012-01-05,37.400001525878906
2012-01-06,37.400001525878906
2012-01-09,37.20000076293945
2012-01-10,37.400001525878906
2012-01-11,37.20000076293945
2012-01-12,36.599998474121094
2012-01-13,37.400001525878906
2012-01-17,38.400001525878906
2012-01-18,39.400001525878906
2012-01-19,43.0
2012-01-20,39.400001525878906
2012-01-23,39.20000076293945
2012-01-24,39.400001525878906
2012-01-25,39.20000076293945
2012-01-26,40.0
2012-01-27,40.599998474121094
2012-01-30,40.20000076293945
2012-01-31,39.400001525878906
2012-02-01,40.0
2012-02-02,40.0
2012-02-03,40.0
2012-02-06,39.599998474121094
2012-02-07,39.599998474121094
2012-02-08,39.0
2012-02-09,36.79999923706055
2012-02-10,36.599998474121094
2012-02-13,36.79999923706055
2012-02-14,37.0
2012-02-15,36.0
2012-02-16,37.0
2012-02-17,36.79999923706055
2012-02-21,36.20000076293945
2012-02-22,36.79999923706055
2012-02-23,35.79999923706055
2012-02-24,35.599998474121094
2012-02-27,37.0
2012-02-28,36.400001525878906
2012-02-29,35.79999923706055
2012-03-01,36.400001525878906
2012-03-02,37.0
2012-03-05,36.79999923706055
2012-03-06,36.0
2012-03-07,37.0
2012-03-08,36.400001525878906
2012-03-09,44.0
2012-03-12,40.79999923706055
2012-03-13,41.79999923706055
2012-03-14,40.79999923706055
2012-03-15,42.0
2012-03-16,41.20000076293945
2012-03-19,39.79999923706055
2012-03-20,38.79999923706055
2012-03-21,38.20000076293945
2012-03-22,38.400001525878906
2012-03-23,38.20000076293945
2012-03-26,38.20000076293945
2012-03-27,39.0
2012-03-28,39.400001525878906
2012-03-29,40.400001525878906
2012-03-30,40.400001525878906
2012-04-02,40.20000076293945
2012-04-03,40.20000076293945
2012-04-04,40.0
2012-04-05,40.599998474121094
2012-04-09,41.400001525878906
2012-04-10,41.0
2012-04-11,41.599998474121094
2012-04-12,43.79999923706055
2012-04-13,43.599998474121094
2012-04-16,44.79999923706055
2012-04-17,46.0
2012-04-18,46.0
2012-04-19,47.400001525878906
2012-04-20,51.20000076293945
2012-04-23,52.79999923706055
2012-04-24,51.0
2012-04-25,49.79999923706055
2012-04-26,49.400001525878906
2012-04-27,49.79999923706055
2012-04-30,51.20000076293945
2012-05-01,50.599998474121094
2012-05-02,50.0
2012-05-03,49.79999923706055
2012-05-04,47.400001525878906
2012-05-07,49.400001525878906
2012-05-08,51.20000076293945
2012-05-09,50.79999923706055
2012-05-10,50.20000076293945
2012-05-11,50.400001525878906
2012-05-14,47.79999923706055
2012-05-15,46.400001525878906
2012-05-16,45.0
2012-05-17,43.20000076293945
2012-05-18,40.20000076293945
2012-05-21,43.20000076293945
2012-05-22,42.20000076293945
2012-05-23,42.400001525878906
2012-05-24,41.20000076293945
2012-05-25,41.0
2012-05-29,39.400001525878906
2012-05-30,39.400001525878906
2012-05-31,39.79999923706055
2012-06-01,39.20000076293945
2012-06-04,38.79999923706055
2012-06-05,40.0
2012-06-06,43.599998474121094
2012-06-07,44.599998474121094
2012-06-08,45.20000076293945
2012-06-11,44.400001525878906
2012-06-12,44.400001525878906
2012-06-13,44.0
2012-06-14,44.599998474121094
2012-06-15,43.79999923706055
2012-06-18,45.400001525878906
2012-06-19,45.599998474121094
2012-06-20,44.400001525878906
2012-06-21,43.599998474121094
2012-06-22,44.0
2012-06-25,43.400001525878906
2012-06-26,43.400001525878906
2012-06-27,43.599998474121094
2012-06-28,43.599998474121094
2012-06-29,43.0
2012-07-02,42.79999923706055
2012-07-03,42.79999923706055
2012-07-05,42.599998474121094
2012-07-06,43.599998474121094
2012-07-09,42.0
2012-07-10,42.0
2012-07-11,41.20000076293945
2012-07-12,41.20000076293945
2012-07-13,41.599998474121094
2012-07-16,40.0
2012-07-17,39.599998474121094
2012-07-18,39.400001525878906
2012-07-19,39.400001525878906
2012-07-20,39.79999923706055
2012-07-23,39.20000076293945
2012-07-24,40.0
2012-07-25,40.79999923706055
2012-07-26,39.79999923706055
2012-07-27,40.0
2012-07-30,39.20000076293945
2012-07-31,38.79999923706055
2012-08-01,38.400001525878906
2012-08-02,37.20000076293945
2012-08-03,37.20000076293945
2012-08-06,37.20000076293945
2012-08-07,37.599998474121094
2012-08-08,34.79999923706055
2012-08-09,35.0
2012-08-10,35.400001525878906
2012-08-13,35.79999923706055
2012-08-14,36.0
2012-08-15,36.400001525878906
2012-08-16,36.20000076293945
2012-08-17,36.400001525878906
2012-08-20,33.20000076293945
2012-08-21,31.600000381469727
2012-08-22,31.399999618530273
2012-08-23,32.599998474121094
2012-08-24,32.0
2012-08-27,31.799999237060547
2012-08-28,32.20000076293945
2012-08-29,33.400001525878906
2012-08-30,33.0
2012-08-31,33.400001525878906
2012-09-04,33.599998474121094
2012-09-05,34.400001525878906
2012-09-06,35.599998474121094
2012-09-07,34.599998474121094
2012-09-10,33.79999923706055
2012-09-11,33.400001525878906
2012-09-12,33.400001525878906
2012-09-13,34.0
2012-09-14,33.599998474121094
2012-09-17,33.79999923706055
2012-09-18,34.599998474121094
2012-09-19,34.79999923706055
2012-09-20,34.79999923706055
2012-09-21,35.0
2012-09-24,34.0
2012-09-25,33.20000076293945
2012-09-26,32.79999923706055
2012-09-27,32.599998474121094
2012-09-28,32.599998474121094
2012-10-01,32.20000076293945
2012-10-02,32.599998474121094
2012-10-03,32.599998474121094
2012-10-04,32.400001525878906
2012-10-05,30.200000762939453
2012-10-08,30.0
2012-10-09,29.600000381469727
2012-10-10,30.0
2012-10-11,29.799999237060547
2012-10-12,29.399999618530273
2012-10-15,30.0
2012-10-16,31.0
2012-10-17,30.0
2012-10-18,29.600000381469727
2012-10-19,29.0
2012-10-22,30.600000381469727
2012-10-23,29.399999618530273
2012-10-24,29.799999237060547
2012-10-25,29.600000381469727
2012-10-26,29.200000762939453
2012-10-31,28.799999237060547
2012-11-01,29.399999618530273
2012-11-02,29.600000381469727
2012-11-05,30.600000381469727
2012-11-06,30.399999618530273
2012-11-07,30.0
2012-11-08,29.799999237060547
2012-11-09,28.799999237060547
2012-11-12,29.0
2012-11-13,28.799999237060547
2012-11-14,28.799999237060547
2012-11-15,27.200000762939453
2012-11-16,24.799999237060547
2012-11-19,24.600000381469727
2012-11-20,23.200000762939453
2012-11-21,23.0
2012-11-23,23.600000381469727
2012-11-26,24.200000762939453
2012-11-27,26.0
2012-11-28,26.0
2012-11-29,25.799999237060547
2012-11-30,25.799999237060547
2012-12-03,25.0
2012-12-04,26.0
2012-12-05,26.399999618530273
2012-12-06,26.399999618530273
2012-12-07,26.399999618530273
2012-12-10,26.600000381469727
2012-12-11,26.0
2012-12-12,26.399999618530273
2012-12-13,29.799999237060547
2012-12-14,27.600000381469727
2012-12-17,28.0
2012-12-18,28.0
2012-12-19,28.0
2012-12-20,27.200000762939453
2012-12-21,27.399999618530273
2012-12-24,26.799999237060547
2012-12-26,26.600000381469727
2012-12-27,26.600000381469727
2012-12-28,25.399999618530273
2012-12-31,25.200000762939453
2013-01-02,26.799999237060547
2013-01-03,27.799999237060547
2013-01-04,28.200000762939453
2013-01-07,27.0
2013-01-08,27.799999237060547
2013-01-09,28.0
2013-01-10,27.399999618530273
2013-01-11,27.0
2013-01-14,26.399999618530273
2013-01-15,27.399999618530273
2013-01-16,27.799999237060547
2013-01-17,27.0
2013-01-18,27.0
2013-01-22,26.0
2013-01-23,25.799999237060547
2013-01-24,25.799999237060547
2013-01-25,25.600000381469727
2013-01-28,27.200000762939453
2013-01-29,26.600000381469727
2013-01-30,26.600000381469727
2013-01-31,26.799999237060547
2013-02-01,27.200000762939453
2013-02-04,27.200000762939453
2013-02-05,27.799999237060547
2013-02-06,27.399999618530273
2013-02-07,26.399999618530273
2013-02-08,26.600000381469727
2013-02-11,26.399999618530273
2013-02-12,27.0
2013-02-13,26.0
2013-02-14,25.0
2013-02-15,25.0
2013-02-19,25.200000762939453
2013-02-20,24.0
2013-02-21,23.600000381469727
2013-02-22,24.0
2013-02-25,23.799999237060547
2013-02-26,24.399999618530273
2013-02-27,24.600000381469727
2013-02-28,24.399999618530273
2013-03-01,24.200000762939453
2013-03-04,24.0
2013-03-05,24.0
2013-03-06,25.799999237060547
2013-03-07,25.600000381469727
2013-03-08,25.0
2013-03-11,25.799999237060547
2013-03-12,26.0
2013-03-13,26.0
2013-03-14,25.399999618530273
2013-03-15,25.600000381469727
2013-03-18,26.200000762939453
2013-03-19,24.0
2013-03-20,23.399999618530273
2013-03-21,23.0
2013-03-22,23.200000762939453
2013-03-25,23.600000381469727
2013-03-26,23.0
2013-03-27,14.199999809265137
2013-03-28,14.0
2013-04-01,15.399999618530273
2013-04-02,16.0
2013-04-03,15.800000190734863
2013-04-04,15.800000190734863
2013-04-05,15.199999809265137
2013-04-08,14.0
2013-04-09,14.199999809265137
2013-04-10,14.399999618530273
2013-04-11,14.800000190734863
2013-04-12,14.399999618530273
2013-04-15,14.199999809265137
2013-04-16,14.199999809265137
2013-04-17,14.0
2013-04-18,14.199999809265137
2013-04-19,14.199999809265137
2013-04-22,14.0
2013-04-23,13.800000190734863
2013-04-24,13.800000190734863
2013-04-25,13.800000190734863
2013-04-26,13.800000190734863
2013-04-29,12.399999618530273
2013-04-30,12.0
2013-05-01,10.399999618530273
2013-05-02,10.600000381469727
2013-05-03,11.399999618530273
2013-05-06,11.399999618530273
2013-05-07,11.199999809265137
2013-05-08,11.800000190734863
2013-05-09,11.199999809265137
2013-05-10,12.0
2013-05-13,12.0
2013-05-14,12.0
2013-05-15,11.800000190734863
2013-05-16,11.800000190734863
2013-05-17,11.399999618530273
2013-05-20,11.800000190734863
2013-05-21,11.399999618530273
2013-05-22,11.399999618530273
2013-05-23,11.199999809265137
2013-05-24,11.0
2013-05-28,11.600000381469727
2013-05-29,11.199999809265137
2013-05-30,11.399999618530273
2013-05-31,11.399999618530273
2013-06-03,11.199999809265137
2013-06-04,11.600000381469727
2013-06-05,11.199999809265137
2013-06-06,11.199999809265137
2013-06-07,11.0
2013-06-10,11.199999809265137
2013-06-11,10.800000190734863
2013-06-12,10.800000190734863
2013-06-13,10.399999618530273
2013-06-14,10.399999618530273
2013-06-17,10.199999809265137
2013-06-18,10.199999809265137
2013-06-19,10.0
2013-06-20,10.199999809265137
2013-06-21,9.399999618530273
2013-06-24,9.0
2013-06-25,9.600000381469727
2013-06-26,9.0
2013-06-27,9.199999809265137
2013-06-28,8.0
2013-07-01,8.199999809265137
2013-07-02,7.599999904632568
2013-07-03,7.199999809265137
2013-07-05,7.400000095367432
2013-07-08,7.0
2013-07-09,7.199999809265137
2013-07-10,7.0
2013-07-11,7.199999809265137
2013-07-12,7.599999904632568
2013-07-15,7.800000190734863
2013-07-16,7.800000190734863
2013-07-17,7.800000190734863
2013-07-18,7.800000190734863
2013-07-19,7.599999904632568
2013-07-22,7.400000095367432
2013-07-23,7.599999904632568
2013-07-24,7.400000095367432
2013-07-25,7.599999904632568
2013-07-26,7.199999809265137
2013-07-29,7.0
2013-07-30,7.400000095367432
2013-07-31,8.199999809265137
2013-08-01,8.600000381469727
2013-08-02,11.800000190734863
2013-08-05,15.399999618530273
2013-08-06,14.0
2013-08-07,11.0
2013-08-08,9.800000190734863
2013-08-09,11.399999618530273
2013-08-12,10.600000381469727
2013-08-13,6.0
2013-08-14,6.0
2013-08-15,6.0
2013-08-16,6.0
2013-08-19,6.0
2013-08-20,6.0
2013-08-21,6.0
2013-08-22,6.0
2013-08-23,6.0
2013-08-26,5.800000190734863
2013-08-27,5.800000190734863
2013-08-28,5.599999904632568
2013-08-29,5.599999904632568
2013-08-30,5.400000095367432
2013-09-03,5.400000095367432
2013-09-04,5.599999904632568
2013-09-05,5.599999904632568
2013-09-06,5.800000190734863
2013-09-09,6.599999904632568
2013-09-10,6.400000095367432
2013-09-11,6.199999809265137
2013-09-12,6.199999809265137
2013-09-13,5.800000190734863
2013-09-16,5.599999904632568
2013-09-17,6.199999809265137
2013-09-18,6.0
2013-09-19,6.0
2013-09-20,5.800000190734863
2013-09-23,5.599999904632568
2013-09-24,5.599999904632568
2013-09-25,5.599999904632568
2013-09-26,5.599999904632568
2013-09-27,5.599999904632568
2013-09-30,5.599999904632568
2013-10-01,5.599999904632568
2013-10-02,5.800000190734863
2013-10-03,5.599999904632568
2013-10-04,5.400000095367432
2013-10-07,5.400000095367432
2013-10-08,5.0
2013-10-09,4.400000095367432
2013-10-10,4.599999904632568
2013-10-11,4.0
2013-10-14,4.0
2013-10-15,3.799999952316284
2013-10-16,3.740000009536743
2013-10-17,4.369999885559082
2013-10-18,5.199999809265137
2013-10-21,5.119999885559082
2013-10-22,4.710000038146973
2013-10-23,4.510000228881836
2013-10-24,4.429999828338623
2013-10-25,4.340000152587891
2013-10-28,4.059999942779541
2013-10-29,3.7699999809265137
2013-10-30,3.6600000858306885
2013-10-31,4.0
2013-11-01,3.9800000190734863
2013-11-04,3.8499999046325684
2013-11-05,3.880000114440918
2013-11-06,3.7300000190734863
2013-11-07,3.890000104904175
2013-11-08,3.859999895095825
2013-11-11,3.690000057220459
2013-11-12,3.75
2013-11-13,3.609999895095825
2013-11-14,3.549999952316284
2013-11-15,3.5
2013-11-18,3.4600000381469727
2013-11-19,3.319999933242798
2013-11-20,3.380000114440918
2013-11-21,3.3299999237060547
2013-11-22,3.2799999713897705
2013-11-25,3.2300000190734863
2013-11-26,3.2100000381469727
2013-11-27,3.4100000858306885
2013-11-29,4.349999904632568
2013-12-02,3.8499999046325684
2013-12-03,3.7200000286102295
2013-12-04,3.740000009536743
2013-12-05,3.6500000953674316
