Date,COCO
2025-07-31,35.2599983215332
2025-08-01,34.7599983215332
2025-08-04,33.849998474121094
2025-08-05,32.29999923706055
2025-08-06,32.43000030517578
2025-08-07,32.88999938964844
2025-08-08,32.439998626708984
2025-08-11,32.599998474121094
2025-08-12,32.369998931884766
2025-08-13,33.2400016784668
2025-08-14,33.18000030517578
2025-08-15,33.06999969482422
2025-08-18,33.83000183105469
2025-08-19,33.939998626708984
2025-08-20,35.91999816894531
2025-08-21,36.02000045776367
2025-08-22,36.72999954223633
2025-08-25,34.13999938964844
2025-08-26,33.52000045776367
2025-08-27,34.650001525878906
2025-08-28,35.2400016784668
2025-08-29,35.7400016784668
2025-09-02,36.720001220703125
2025-09-03,36.650001525878906
2025-09-04,37.25
2025-09-05,38.540000915527344
2025-09-08,38.38999938964844
2025-09-09,38.59000015258789
2025-09-10,38.540000915527344
2025-09-11,38.9900016784668
2025-09-12,39.56999969482422
2025-09-15,39.790000915527344
2025-09-16,39.97999954223633
2025-09-17,42.29999923706055
2025-09-18,39.2599983215332
2025-09-19,39.72999954223633
