Date,WEST
2025-08-01,6.539999961853027
2025-08-04,6.739999771118164
2025-08-05,6.760000228881836
2025-08-06,6.989999771118164
2025-08-07,6.659999847412109
2025-08-08,6.989999771118164
2025-08-11,6.710000038146973
2025-08-12,6.599999904632568
2025-08-13,6.5
2025-08-14,6.46999979019165
2025-08-15,6.389999866485596
2025-08-18,6.360000133514404
2025-08-19,6.309999942779541
2025-08-20,6.230000019073486
2025-08-21,6.199999809265137
2025-08-22,6.510000228881836
2025-08-25,6.320000171661377
2025-08-26,5.929999828338623
2025-08-27,5.71999979019165
2025-08-28,5.510000228881836
2025-08-29,5.409999847412109
2025-09-02,5.380000114440918
2025-09-03,5.329999923706055
2025-09-04,5.420000076293945
2025-09-05,5.260000228881836
2025-09-08,5.110000133514404
2025-09-09,5.380000114440918
2025-09-10,5.050000190734863
2025-09-11,5.480000019073486
2025-09-12,5.360000133514404
2025-09-15,5.210000038146973
2025-09-16,5.260000228881836
2025-09-17,5.340000152587891
2025-09-18,5.059999942779541
2025-09-19,5.079999923706055
