Date,APG
2020-10-28,9.260000228881836
2020-10-29,9.399999618530273
2020-10-30,9.59333324432373
2020-11-02,9.74666690826416
2020-11-03,9.666666984558105
2020-11-04,9.80666732788086
2020-11-05,9.866666793823242
2020-11-06,9.760000228881836
2020-11-09,10.180000305175781
2020-11-10,10.446666717529297
2020-11-11,10.433333396911621
2020-11-12,10.41333293914795
2020-11-13,10.30666732788086
2020-11-16,10.666666984558105
2020-11-17,10.213333129882812
2020-11-18,10.386667251586914
2020-11-19,10.233332633972168
2020-11-20,10.233332633972168
2020-11-23,10.5
2020-11-24,10.653332710266113
2020-11-25,10.566666603088379
2020-11-27,10.479999542236328
2020-11-30,10.333333015441895
2020-12-01,10.673333168029785
2020-12-02,10.619999885559082
2020-12-03,10.960000038146973
2020-12-04,10.920000076293945
2020-12-07,11.146666526794434
2020-12-08,11.606666564941406
2020-12-09,11.58666706085205
2020-12-10,11.800000190734863
2020-12-11,11.826666831970215
2020-12-14,11.786666870117188
2020-12-15,11.819999694824219
2020-12-16,11.786666870117188
2020-12-17,11.899999618530273
2020-12-18,11.920000076293945
2020-12-21,11.880000114440918
2020-12-22,11.920000076293945
2020-12-23,11.9399995803833
2020-12-24,11.960000038146973
2020-12-28,11.846667289733887
2020-12-29,11.766667366027832
2020-12-30,11.899999618530273
2020-12-31,12.100000381469727
2021-01-04,11.713333129882812
2021-01-05,11.640000343322754
2021-01-06,11.619999885559082
2021-01-07,11.533332824707031
2021-01-08,11.24666690826416
2021-01-11,11.279999732971191
2021-01-12,11.513333320617676
2021-01-13,11.366666793823242
2021-01-14,11.600000381469727
2021-01-15,11.733332633972168
2021-01-19,11.973333358764648
2021-01-20,12.293333053588867
2021-01-21,12.300000190734863
2021-01-22,12.373332977294922
2021-01-25,12.426667213439941
2021-01-26,12.739999771118164
2021-01-27,11.979999542236328
2021-01-28,12.153332710266113
2021-01-29,11.9399995803833
2021-02-01,12.346667289733887
2021-02-02,12.319999694824219
2021-02-03,12.266667366027832
2021-02-04,12.233332633972168
2021-02-05,12.206666946411133
2021-02-08,12.25333309173584
2021-02-09,12.066666603088379
2021-02-10,11.960000038146973
2021-02-11,12.273332595825195
2021-02-12,12.59333324432373
2021-02-16,12.833333015441895
2021-02-17,12.733332633972168
2021-02-18,12.766667366027832
2021-02-19,13.013333320617676
2021-02-22,12.853333473205566
2021-02-23,12.58666706085205
2021-02-24,12.893333435058594
2021-02-25,12.40666675567627
2021-02-26,12.333333015441895
2021-03-01,13.033332824707031
2021-03-02,12.966667175292969
2021-03-03,13.039999961853027
2021-03-04,12.606666564941406
2021-03-05,13.073332786560059
2021-03-08,13.239999771118164
2021-03-09,13.146666526794434
2021-03-10,13.399999618530273
2021-03-11,13.393333435058594
2021-03-12,13.65999984741211
2021-03-15,13.65999984741211
2021-03-16,13.600000381469727
2021-03-17,13.706666946411133
2021-03-18,13.453332901000977
2021-03-19,13.479999542236328
2021-03-22,13.0
2021-03-23,12.819999694824219
2021-03-24,12.600000381469727
2021-03-25,12.446666717529297
2021-03-26,13.146666526794434
2021-03-29,13.006667137145996
2021-03-30,13.319999694824219
2021-03-31,13.786666870117188
2021-04-01,14.399999618530273
2021-04-05,14.600000381469727
2021-04-06,14.426667213439941
2021-04-07,14.58666706085205
2021-04-08,14.65999984741211
2021-04-09,14.833333015441895
2021-04-12,14.680000305175781
2021-04-13,14.686667442321777
2021-04-14,14.579999923706055
2021-04-15,14.760000228881836
2021-04-16,14.699999809265137
2021-04-19,14.506667137145996
2021-04-20,14.279999732971191
2021-04-21,14.366666793823242
2021-04-22,14.453332901000977
2021-04-23,14.293333053588867
2021-04-26,14.133333206176758
2021-04-27,14.266667366027832
2021-04-28,14.19333267211914
2021-04-29,14.353333473205566
2021-04-30,14.173333168029785
2021-05-03,14.30666732788086
2021-05-04,14.119999885559082
2021-05-05,14.239999771118164
2021-05-06,14.006667137145996
2021-05-07,14.260000228881836
2021-05-10,14.053333282470703
2021-05-11,13.899999618530273
2021-05-12,13.106666564941406
2021-05-13,12.966667175292969
2021-05-14,13.100000381469727
2021-05-17,12.9399995803833
2021-05-18,12.640000343322754
2021-05-19,12.720000267028809
2021-05-20,12.833333015441895
2021-05-21,12.960000038146973
2021-05-24,13.460000038146973
2021-05-25,13.666666984558105
2021-05-26,13.553333282470703
2021-05-27,13.979999542236328
2021-05-28,14.100000381469727
2021-06-01,14.326666831970215
2021-06-02,14.293333053588867
2021-06-03,14.446666717529297
2021-06-04,14.326666831970215
2021-06-07,14.9399995803833
2021-06-08,15.386667251586914
2021-06-09,15.166666984558105
2021-06-10,14.74666690826416
2021-06-11,14.899999618530273
2021-06-14,14.726667404174805
2021-06-15,14.859999656677246
2021-06-16,14.726667404174805
2021-06-17,14.4399995803833
2021-06-18,14.146666526794434
2021-06-21,14.4399995803833
2021-06-22,14.366666793823242
2021-06-23,14.166666984558105
2021-06-24,14.359999656677246
2021-06-25,14.08666706085205
2021-06-28,13.986666679382324
2021-06-29,13.90666675567627
2021-06-30,13.926667213439941
2021-07-01,14.380000114440918
2021-07-02,14.380000114440918
2021-07-06,14.279999732971191
2021-07-07,14.15999984741211
2021-07-08,13.84000015258789
2021-07-09,14.153332710266113
2021-07-12,14.293333053588867
2021-07-13,13.973333358764648
2021-07-14,13.673333168029785
2021-07-15,13.5600004196167
2021-07-16,13.326666831970215
2021-07-19,13.033332824707031
2021-07-20,13.539999961853027
2021-07-21,13.686667442321777
2021-07-22,13.326666831970215
2021-07-23,13.58666706085205
2021-07-26,13.5600004196167
2021-07-27,14.84000015258789
2021-07-28,15.286666870117188
2021-07-29,15.446666717529297
2021-07-30,15.279999732971191
2021-08-02,14.973333358764648
2021-08-03,15.033332824707031
2021-08-04,14.760000228881836
2021-08-05,14.90666675567627
2021-08-06,14.979999542236328
2021-08-09,14.866666793823242
2021-08-10,15.220000267028809
2021-08-11,14.479999542236328
2021-08-12,14.80666732788086
2021-08-13,14.84000015258789
2021-08-16,15.19333267211914
2021-08-17,14.973333358764648
2021-08-18,15.0
2021-08-19,14.766667366027832
2021-08-20,15.15999984741211
2021-08-23,15.293333053588867
2021-08-24,15.5
2021-08-25,15.466667175292969
2021-08-26,15.226667404174805
2021-08-27,15.566666603088379
2021-08-30,15.553333282470703
2021-08-31,15.460000038146973
2021-09-01,15.433333396911621
2021-09-02,15.566666603088379
2021-09-03,15.600000381469727
2021-09-07,15.25333309173584
2021-09-08,15.220000267028809
2021-09-09,14.91333293914795
2021-09-10,14.613332748413086
2021-09-13,13.573332786560059
2021-09-14,13.726667404174805
2021-09-15,13.619999885559082
2021-09-16,14.433333396911621
2021-09-17,13.706666946411133
2021-09-20,13.786666870117188
2021-09-21,13.699999809265137
2021-09-22,13.833333015441895
2021-09-23,14.020000457763672
2021-09-24,13.866666793823242
2021-09-27,14.020000457763672
2021-09-28,13.766667366027832
2021-09-29,13.920000076293945
2021-09-30,13.566666603088379
2021-10-01,14.126667022705078
2021-10-04,13.526666641235352
2021-10-05,13.686667442321777
2021-10-06,13.733332633972168
2021-10-07,13.926667213439941
2021-10-08,13.720000267028809
2021-10-11,13.513333320617676
2021-10-12,13.460000038146973
2021-10-13,13.553333282470703
2021-10-14,13.993332862854004
2021-10-15,13.893333435058594
2021-10-18,13.946666717529297
2021-10-19,14.186667442321777
2021-10-20,14.186667442321777
2021-10-21,14.539999961853027
2021-10-22,14.386667251586914
2021-10-25,14.546667098999023
2021-10-26,14.75333309173584
2021-10-27,14.266667366027832
2021-10-28,14.453332901000977
2021-10-29,14.520000457763672
2021-11-01,14.819999694824219
2021-11-02,14.826666831970215
2021-11-03,15.19333267211914
2021-11-04,15.30666732788086
2021-11-05,15.426667213439941
2021-11-08,14.953332901000977
2021-11-09,14.966667175292969
2021-11-10,16.01333236694336
2021-11-11,16.360000610351562
2021-11-12,17.073333740234375
2021-11-15,16.559999465942383
2021-11-16,16.666667938232422
2021-11-17,16.46666717529297
2021-11-18,16.333332061767578
