Date,RGEN
2011-08-18,3.309999942779541
2011-08-19,3.299999952316284
2011-08-22,3.2899999618530273
2011-08-23,3.299999952316284
2011-08-24,3.299999952316284
2011-08-25,3.299999952316284
2011-08-26,3.319999933242798
2011-08-29,3.2799999713897705
2011-08-30,3.2899999618530273
2011-08-31,3.309999942779541
2011-09-01,3.359999895095825
2011-09-02,3.309999942779541
2011-09-06,3.2799999713897705
2011-09-07,3.240000009536743
2011-09-08,3.319999933242798
2011-09-09,3.3299999237060547
2011-09-12,3.25
2011-09-13,3.319999933242798
2011-09-14,3.3399999141693115
2011-09-15,3.2799999713897705
2011-09-16,3.2899999618530273
2011-09-19,3.2699999809265137
2011-09-20,3.319999933242798
2011-09-21,3.309999942779541
2011-09-22,3.2200000286102295
2011-09-23,3.240000009536743
2011-09-26,3.200000047683716
2011-09-27,3.2100000381469727
2011-09-28,3.2200000286102295
2011-09-29,3.240000009536743
2011-09-30,3.259999990463257
2011-10-03,3.109999895095825
2011-10-04,3.2200000286102295
2011-10-05,3.2699999809265137
2011-10-06,3.25
2011-10-07,3.140000104904175
2011-10-10,3.109999895095825
2011-10-11,3.25
2011-10-12,3.1600000858306885
2011-10-13,3.1500000953674316
2011-10-14,3.2300000190734863
2011-10-17,3.2300000190734863
2011-10-18,3.200000047683716
2011-10-19,3.190000057220459
2011-10-20,3.180000066757202
2011-10-21,3.2100000381469727
2011-10-24,3.2200000286102295
2011-10-25,3.2100000381469727
2011-10-26,3.200000047683716
2011-10-27,3.259999990463257
2011-10-28,3.390000104904175
2011-10-31,3.430000066757202
2011-11-01,3.369999885559082
2011-11-02,3.3399999141693115
2011-11-03,3.299999952316284
2011-11-04,3.390000104904175
2011-11-07,3.369999885559082
2011-11-08,3.3499999046325684
2011-11-09,3.359999895095825
2011-11-10,3.3499999046325684
2011-11-11,3.380000114440918
2011-11-14,3.299999952316284
2011-11-15,3.3299999237060547
2011-11-16,3.3499999046325684
2011-11-17,3.2899999618530273
2011-11-18,3.309999942779541
2011-11-21,3.2699999809265137
2011-11-22,3.25
2011-11-23,3.2300000190734863
2011-11-25,3.259999990463257
2011-11-28,3.3399999141693115
2011-11-29,3.3299999237060547
2011-11-30,3.380000114440918
2011-12-01,3.319999933242798
2011-12-02,3.309999942779541
2011-12-05,3.309999942779541
2011-12-06,3.2699999809265137
2011-12-07,3.299999952316284
2011-12-08,3.25
2011-12-09,3.299999952316284
2011-12-12,3.25
2011-12-13,3.2300000190734863
2011-12-14,3.319999933242798
2011-12-15,3.2200000286102295
2011-12-16,3.2899999618530273
2011-12-19,3.299999952316284
2011-12-20,3.3299999237060547
2011-12-21,3.369999885559082
2011-12-22,3.4700000286102295
2011-12-23,3.509999990463257
2011-12-27,3.4700000286102295
2011-12-28,3.5
2011-12-29,3.509999990463257
2011-12-30,3.4700000286102295
2012-01-03,3.5
2012-01-04,3.4200000762939453
2012-01-05,3.4600000381469727
2012-01-06,3.450000047683716
2012-01-09,3.440000057220459
2012-01-10,3.549999952316284
2012-01-11,3.559999942779541
2012-01-12,3.569999933242798
2012-01-13,3.549999952316284
2012-01-17,3.5199999809265137
2012-01-18,3.630000114440918
2012-01-19,3.559999942779541
2012-01-20,3.609999895095825
2012-01-23,3.569999933242798
2012-01-24,3.509999990463257
2012-01-25,3.890000104904175
2012-01-26,3.990000009536743
2012-01-27,3.940000057220459
2012-01-30,4.0
2012-01-31,4.010000228881836
2012-02-01,4.039999961853027
2012-02-02,3.990000009536743
2012-02-03,4.139999866485596
2012-02-06,4.130000114440918
2012-02-07,4.199999809265137
2012-02-08,4.199999809265137
2012-02-09,4.21999979019165
2012-02-10,4.210000038146973
2012-02-13,4.150000095367432
2012-02-14,4.070000171661377
2012-02-15,4.039999961853027
2012-02-16,4.130000114440918
2012-02-17,4.210000038146973
2012-02-21,4.309999942779541
2012-02-22,4.260000228881836
2012-02-23,4.25
2012-02-24,4.289999961853027
2012-02-27,4.380000114440918
2012-02-28,4.320000171661377
2012-02-29,4.409999847412109
2012-03-01,4.630000114440918
2012-03-02,4.690000057220459
2012-03-05,4.679999828338623
2012-03-06,4.679999828338623
2012-03-07,4.78000020980835
2012-03-08,4.989999771118164
2012-03-09,4.849999904632568
2012-03-12,4.699999809265137
2012-03-13,4.670000076293945
2012-03-14,4.809999942779541
2012-03-15,4.869999885559082
2012-03-16,4.739999771118164
2012-03-19,4.699999809265137
2012-03-20,4.71999979019165
2012-03-21,4.809999942779541
2012-03-22,4.989999771118164
2012-03-23,4.929999828338623
2012-03-26,5.050000190734863
2012-03-27,5.369999885559082
2012-03-28,5.730000019073486
2012-03-29,5.889999866485596
2012-03-30,5.900000095367432
2012-04-02,6.179999828338623
2012-04-03,6.369999885559082
2012-04-04,6.21999979019165
2012-04-05,6.25
2012-04-09,6.21999979019165
2012-04-10,6.099999904632568
2012-04-11,6.130000114440918
2012-04-12,6.170000076293945
2012-04-13,6.21999979019165
2012-04-16,6.349999904632568
2012-04-17,6.369999885559082
2012-04-18,6.150000095367432
2012-04-19,6.239999771118164
2012-04-20,6.179999828338623
2012-04-23,6.289999961853027
2012-04-24,6.360000133514404
2012-04-25,7.260000228881836
2012-04-26,4.340000152587891
2012-04-27,4.5
2012-04-30,4.409999847412109
2012-05-01,4.610000133514404
2012-05-02,4.659999847412109
2012-05-03,4.869999885559082
2012-05-04,4.860000133514404
2012-05-07,4.940000057220459
2012-05-08,4.730000019073486
2012-05-09,4.659999847412109
2012-05-10,4.699999809265137
2012-05-11,4.869999885559082
2012-05-14,4.690000057220459
2012-05-15,4.710000038146973
2012-05-16,4.679999828338623
2012-05-17,4.440000057220459
2012-05-18,4.480000019073486
2012-05-21,4.590000152587891
2012-05-22,4.539999961853027
2012-05-23,4.53000020980835
2012-05-24,4.53000020980835
2012-05-25,4.369999885559082
2012-05-29,4.389999866485596
2012-05-30,4.269999980926514
2012-05-31,4.090000152587891
2012-06-01,4.090000152587891
2012-06-04,4.050000190734863
2012-06-05,4.039999961853027
2012-06-06,4.03000020980835
2012-06-07,4.039999961853027
2012-06-08,4.03000020980835
2012-06-11,3.9100000858306885
2012-06-12,3.9200000762939453
2012-06-13,3.799999952316284
2012-06-14,4.139999866485596
2012-06-15,4.150000095367432
2012-06-18,4.269999980926514
2012-06-19,4.389999866485596
2012-06-20,4.389999866485596
2012-06-21,4.380000114440918
2012-06-22,3.950000047683716
2012-06-25,4.079999923706055
2012-06-26,4.179999828338623
2012-06-27,4.369999885559082
2012-06-28,4.269999980926514
2012-06-29,4.300000190734863
2012-07-02,4.329999923706055
2012-07-03,4.389999866485596
2012-07-05,4.420000076293945
2012-07-06,4.389999866485596
2012-07-09,4.53000020980835
2012-07-10,4.420000076293945
2012-07-11,4.269999980926514
2012-07-12,4.179999828338623
2012-07-13,4.320000171661377
2012-07-16,4.25
2012-07-17,4.170000076293945
2012-07-18,4.059999942779541
2012-07-19,3.990000009536743
2012-07-20,3.890000104904175
2012-07-23,4.0
2012-07-24,3.9100000858306885
2012-07-25,3.809999942779541
2012-07-26,3.819999933242798
2012-07-27,3.990000009536743
2012-07-30,4.050000190734863
2012-07-31,4.019999980926514
2012-08-01,3.9200000762939453
2012-08-02,4.539999961853027
2012-08-03,4.679999828338623
2012-08-06,4.710000038146973
2012-08-07,4.710000038146973
2012-08-08,4.670000076293945
2012-08-09,4.710000038146973
2012-08-10,4.650000095367432
2012-08-13,4.710000038146973
2012-08-14,4.75
2012-08-15,4.71999979019165
2012-08-16,4.960000038146973
2012-08-17,5.050000190734863
2012-08-20,5.110000133514404
2012-08-21,5.130000114440918
2012-08-22,5.170000076293945
2012-08-23,5.230000019073486
2012-08-24,5.25
2012-08-27,5.619999885559082
2012-08-28,5.5
2012-08-29,5.510000228881836
2012-08-30,5.489999771118164
2012-08-31,5.690000057220459
2012-09-04,5.610000133514404
2012-09-05,5.46999979019165
2012-09-06,5.519999980926514
2012-09-07,5.369999885559082
2012-09-10,6.019999980926514
2012-09-11,5.980000019073486
2012-09-12,6.010000228881836
2012-09-13,5.96999979019165
2012-09-14,5.829999923706055
2012-09-17,5.820000171661377
2012-09-18,5.860000133514404
2012-09-19,5.880000114440918
2012-09-20,5.980000019073486
2012-09-21,5.989999771118164
2012-09-24,6.099999904632568
2012-09-25,6.300000190734863
2012-09-26,6.070000171661377
2012-09-27,5.949999809265137
2012-09-28,5.960000038146973
2012-10-01,6.050000190734863
2012-10-02,6.119999885559082
2012-10-03,6.150000095367432
2012-10-04,5.980000019073486
2012-10-05,5.920000076293945
2012-10-08,5.809999942779541
2012-10-09,5.590000152587891
2012-10-10,5.489999771118164
2012-10-11,5.789999961853027
2012-10-12,5.820000171661377
2012-10-15,5.789999961853027
2012-10-16,5.659999847412109
2012-10-17,5.71999979019165
2012-10-18,5.559999942779541
2012-10-19,5.380000114440918
2012-10-22,5.230000019073486
2012-10-23,5.199999809265137
2012-10-24,5.320000171661377
2012-10-25,5.429999828338623
2012-10-26,5.199999809265137
2012-10-31,5.099999904632568
2012-11-01,5.019999980926514
2012-11-02,5.019999980926514
2012-11-05,5.070000171661377
2012-11-06,5.070000171661377
2012-11-07,4.980000019073486
2012-11-08,5.480000019073486
2012-11-09,5.489999771118164
2012-11-12,5.329999923706055
2012-11-13,5.289999961853027
2012-11-14,5.300000190734863
2012-11-15,5.28000020980835
2012-11-16,5.480000019073486
2012-11-19,5.840000152587891
2012-11-20,5.679999828338623
2012-11-21,5.980000019073486
2012-11-23,5.869999885559082
2012-11-26,6.190000057220459
2012-11-27,6.380000114440918
2012-11-28,6.329999923706055
2012-11-29,6.519999980926514
2012-11-30,6.449999809265137
2012-12-03,6.269999980926514
2012-12-04,6.130000114440918
2012-12-05,6.070000171661377
2012-12-06,6.019999980926514
2012-12-07,6.039999961853027
2012-12-10,6.099999904632568
2012-12-11,6.380000114440918
2012-12-12,6.25
2012-12-13,6.230000019073486
2012-12-14,6.380000114440918
2012-12-17,6.489999771118164
2012-12-18,6.46999979019165
2012-12-19,6.380000114440918
2012-12-20,6.46999979019165
2012-12-21,6.389999866485596
2012-12-24,6.360000133514404
2012-12-26,6.199999809265137
2012-12-27,6.190000057220459
2012-12-28,6.079999923706055
2012-12-31,6.28000020980835
2013-01-02,6.630000114440918
2013-01-03,6.880000114440918
2013-01-04,6.929999828338623
2013-01-07,6.809999942779541
2013-01-08,7.019999980926514
2013-01-09,7.059999942779541
2013-01-10,7.139999866485596
2013-01-11,6.909999847412109
2013-01-14,6.809999942779541
2013-01-15,6.920000076293945
2013-01-16,6.869999885559082
2013-01-17,6.880000114440918
2013-01-18,6.829999923706055
2013-01-22,7.039999961853027
2013-01-23,6.849999904632568
2013-01-24,6.949999809265137
2013-01-25,7.099999904632568
2013-01-28,7.079999923706055
2013-01-29,7.0
2013-01-30,6.889999866485596
2013-01-31,6.900000095367432
2013-02-01,6.949999809265137
2013-02-04,6.730000019073486
2013-02-05,6.699999809265137
2013-02-06,6.659999847412109
2013-02-07,6.510000228881836
2013-02-08,6.769999980926514
2013-02-11,6.449999809265137
2013-02-12,6.570000171661377
2013-02-13,6.5
2013-02-14,6.53000020980835
2013-02-15,6.5
2013-02-19,6.480000019073486
2013-02-20,6.019999980926514
2013-02-21,5.980000019073486
2013-02-22,6.28000020980835
2013-02-25,6.150000095367432
2013-02-26,6.199999809265137
2013-02-27,6.25
2013-02-28,6.230000019073486
2013-03-01,6.28000020980835
2013-03-04,6.329999923706055
2013-03-05,6.369999885559082
2013-03-06,6.400000095367432
2013-03-07,6.71999979019165
2013-03-08,6.769999980926514
2013-03-11,6.679999828338623
2013-03-12,6.539999961853027
2013-03-13,6.559999942779541
2013-03-14,6.619999885559082
2013-03-15,6.46999979019165
2013-03-18,6.289999961853027
2013-03-19,6.440000057220459
2013-03-20,6.300000190734863
2013-03-21,6.449999809265137
2013-03-22,6.460000038146973
2013-03-25,6.679999828338623
2013-03-26,6.889999866485596
2013-03-27,6.900000095367432
2013-03-28,6.909999847412109
2013-04-01,6.789999961853027
2013-04-02,7.070000171661377
2013-04-03,7.309999942779541
2013-04-04,8.0600004196167
2013-04-05,8.180000305175781
2013-04-08,8.600000381469727
2013-04-09,8.649999618530273
2013-04-10,9.100000381469727
2013-04-11,8.760000228881836
2013-04-12,8.819999694824219
2013-04-15,8.479999542236328
2013-04-16,8.670000076293945
2013-04-17,8.40999984741211
2013-04-18,8.380000114440918
2013-04-19,8.859999656677246
2013-04-22,8.789999961853027
2013-04-23,9.079999923706055
2013-04-24,8.869999885559082
2013-04-25,8.970000267028809
2013-04-26,8.84000015258789
2013-04-29,8.960000038146973
2013-04-30,8.960000038146973
2013-05-01,8.680000305175781
2013-05-02,8.800000190734863
2013-05-03,8.930000305175781
2013-05-06,8.84000015258789
2013-05-07,9.229999542236328
2013-05-08,9.359999656677246
2013-05-09,9.359999656677246
2013-05-10,8.979999542236328
2013-05-13,9.09000015258789
2013-05-14,8.890000343322754
2013-05-15,8.989999771118164
2013-05-16,8.880000114440918
2013-05-17,8.850000381469727
2013-05-20,8.699999809265137
2013-05-21,8.609999656677246
2013-05-22,8.229999542236328
2013-05-23,8.5
2013-05-24,8.479999542236328
2013-05-28,8.5
2013-05-29,8.4399995803833
2013-05-30,8.489999771118164
2013-05-31,8.279999732971191
2013-06-03,8.220000267028809
2013-06-04,8.109999656677246
2013-06-05,7.860000133514404
2013-06-06,8.109999656677246
2013-06-07,8.09000015258789
2013-06-10,8.140000343322754
2013-06-11,8.039999961853027
2013-06-12,7.739999771118164
2013-06-13,7.690000057220459
2013-06-14,7.610000133514404
2013-06-17,7.639999866485596
2013-06-18,7.920000076293945
2013-06-19,7.690000057220459
2013-06-20,7.579999923706055
2013-06-21,7.989999771118164
2013-06-24,7.840000152587891
2013-06-25,7.630000114440918
2013-06-26,7.760000228881836
2013-06-27,7.920000076293945
2013-06-28,8.239999771118164
2013-07-01,8.399999618530273
2013-07-02,8.579999923706055
2013-07-03,8.680000305175781
2013-07-05,8.869999885559082
2013-07-08,9.130000114440918
2013-07-09,9.279999732971191
2013-07-10,9.5
2013-07-11,9.670000076293945
2013-07-12,9.609999656677246
2013-07-15,9.920000076293945
2013-07-16,9.8100004196167
2013-07-17,9.949999809265137
2013-07-18,9.890000343322754
2013-07-19,9.779999732971191
2013-07-22,9.710000038146973
2013-07-23,9.739999771118164
2013-07-24,9.770000457763672
2013-07-25,9.9399995803833
2013-07-26,10.1899995803833
2013-07-29,10.010000228881836
2013-07-30,10.100000381469727
2013-07-31,10.170000076293945
2013-08-01,10.229999542236328
2013-08-02,10.15999984741211
2013-08-05,10.039999961853027
2013-08-06,9.880000114440918
2013-08-07,9.829999923706055
2013-08-08,10.010000228881836
2013-08-09,10.039999961853027
2013-08-12,10.25
2013-08-13,10.270000457763672
2013-08-14,10.050000190734863
2013-08-15,9.829999923706055
2013-08-16,9.869999885559082
2013-08-19,9.90999984741211
2013-08-20,10.039999961853027
2013-08-21,10.069999694824219
2013-08-22,10.270000457763672
2013-08-23,10.180000305175781
2013-08-26,10.1899995803833
2013-08-27,9.949999809265137
2013-08-28,9.920000076293945
2013-08-29,9.829999923706055
2013-08-30,9.760000228881836
2013-09-03,9.710000038146973
2013-09-04,9.680000305175781
2013-09-05,9.770000457763672
2013-09-06,9.9399995803833
2013-09-09,10.039999961853027
2013-09-10,10.039999961853027
2013-09-11,10.0
2013-09-12,9.789999961853027
2013-09-13,9.899999618530273
2013-09-16,9.970000267028809
