Date,VTS
2023-10-19,21.01778221130371
2023-10-20,21.02617073059082
2023-10-23,20.481019973754883
2023-10-24,20.556501388549805
2023-10-25,20.355215072631836
2023-10-26,20.27972984313965
2023-10-27,19.709415435791016
2023-10-30,19.801671981811523
2023-10-31,19.86876678466797
2023-11-01,20.086830139160156
2023-11-02,20.296504974365234
2023-11-03,20.439083099365234
2023-11-06,20.019733428955078
2023-11-07,19.130712509155273
2023-11-08,18.63587760925293
2023-11-09,18.216529846191406
2023-11-10,18.510074615478516
2023-11-13,18.577171325683594
2023-11-14,19.37393569946289
2023-11-15,18.91265106201172
2023-11-16,18.5268497467041
2023-11-17,19.189422607421875
2023-11-20,19.801671981811523
2023-11-21,20.078439712524414
2023-11-22,19.675865173339844
2023-11-24,20.170700073242188
2023-11-27,19.75135040283203
2023-11-28,19.550060272216797
2023-11-29,19.54167366027832
2023-11-30,19.818443298339844
2023-12-01,19.77651023864746
2023-12-04,19.348773956298828
2023-12-05,18.962974548339844
2023-12-06,18.770071029663086
2023-12-07,19.08039093017578
2023-12-08,19.315229415893555
2023-12-11,19.28167724609375
2023-12-12,18.82039451599121
2023-12-13,19.45780372619629
2023-12-14,19.809247970581055
2023-12-15,19.4063720703125
2023-12-18,19.423519134521484
2023-12-19,19.2863712310791
2023-12-20,19.09779167175293
2023-12-21,19.234941482543945
2023-12-22,19.183509826660156
2023-12-26,19.646385192871094
2023-12-27,19.140653610229492
2023-12-28,19.07207679748535
2023-12-29,18.763492584228516
2024-01-02,18.71206283569336
2024-01-03,18.72920799255371
2024-01-04,18.274906158447266
2024-01-05,18.523487091064453
2024-01-08,18.334909439086914
2024-01-09,18.03489875793457
2024-01-10,17.98346710205078
2024-01-11,17.863466262817383
2024-01-12,17.87203598022461
2024-01-16,17.33201789855957
2024-01-17,17.400592803955078
2024-01-18,17.520597457885742
2024-01-19,17.657745361328125
2024-01-22,17.84632110595703
2024-01-23,17.812034606933594
2024-01-24,18.0777587890625
2024-01-25,18.652063369750977
2024-01-26,18.429197311401367
2024-01-29,18.557771682739258
2024-01-30,18.626346588134766
2024-01-31,18.009183883666992
2024-02-01,17.752031326293945
2024-02-02,17.3748779296875
2024-02-05,17.1434383392334
2024-02-06,17.117725372314453
2024-02-07,17.049152374267578
2024-02-08,17.31487464904785
2024-02-09,17.666316986083984
2024-02-12,18.154905319213867
2024-02-13,17.73488998413086
2024-02-14,18.42062759399414
2024-02-15,18.994932174682617
2024-02-16,18.986360549926758
2024-02-20,18.883501052856445
2024-02-21,19.00350570678711
2024-02-22,18.660634994506836
2024-02-23,18.41205406188965
2024-02-26,18.146331787109375
2024-02-27,19.12350845336914
2024-02-28,19.209224700927734
2024-02-29,19.483518600463867
2024-03-01,19.757816314697266
2024-03-04,19.49209213256836
2024-03-05,19.620670318603516
2024-03-06,19.70638656616211
2024-03-07,19.792102813720703
2024-03-08,19.86067771911621
2024-03-11,20.34926414489746
2024-03-12,20.34069061279297
2024-03-13,20.48641014099121
2024-03-14,20.285049438476562
2024-03-15,20.45139503479004
2024-03-18,20.59147071838379
2024-03-19,20.801586151123047
2024-03-20,20.99419403076172
2024-03-21,21.064233779907227
2024-03-22,20.82785415649414
2024-03-25,20.801586151123047
2024-03-26,20.11870574951172
2024-03-27,20.7578125
2024-03-28,20.77532196044922
2024-04-01,20.425127029418945
2024-04-02,20.63524627685547
2024-04-03,20.363845825195312
2024-04-04,20.53018569946289
2024-04-05,20.59147071838379
2024-04-08,20.34633445739746
2024-04-09,20.731548309326172
2024-04-10,20.407617568969727
2024-04-11,20.52143096923828
2024-04-12,20.468900680541992
2024-04-15,20.880380630493164
2024-04-16,20.276294708251953
2024-04-17,19.996139526367188
2024-04-18,19.978628158569336
2024-04-19,20.136219024658203
2024-04-22,20.136219024658203
2024-04-23,20.153728485107422
2024-04-24,19.899837493896484
2024-04-25,19.93485450744629
2024-04-26,20.08368682861328
2024-04-29,20.223766326904297
2024-04-30,19.427072525024414
2024-05-01,19.23446273803711
2024-05-02,19.567150115966797
2024-05-03,19.812288284301758
2024-05-06,19.76851463317871
2024-05-07,21.090499877929688
2024-05-08,21.738357543945312
2024-05-09,21.17804527282715
2024-05-10,21.090499877929688
2024-05-13,20.6965274810791
2024-05-14,20.99419403076172
2024-05-15,20.950420379638672
2024-05-16,21.090499877929688
2024-05-17,21.642057418823242
2024-05-20,21.965986251831055
2024-05-21,21.677072525024414
2024-05-22,21.834665298461914
2024-05-23,21.55451011657715
2024-05-24,21.869680404663086
2024-05-28,22.32493782043457
2024-05-29,21.80839729309082
2024-05-30,22.123573303222656
2024-05-31,22.342449188232422
2024-06-03,21.50197410583496
2024-06-04,20.950420379638672
2024-06-05,21.440690994262695
2024-06-06,21.326881408691406
2024-06-07,21.04672622680664
2024-06-10,21.536998748779297
2024-06-11,21.72960662841797
2024-06-12,21.607036590576172
2024-06-13,21.10801124572754
2024-06-14,20.924535751342773
2024-06-17,20.969287872314453
2024-06-18,20.969287872314453
2024-06-20,21.040884017944336
2024-06-21,20.754491806030273
2024-06-24,21.25567626953125
2024-06-25,21.193031311035156
2024-06-26,20.933486938476562
2024-06-27,21.36307716369629
2024-06-28,21.21092987060547
2024-07-01,21.23777961730957
2024-07-02,21.76581382751465
2024-07-03,21.980606079101562
2024-07-05,21.586820602416992
2024-07-08,21.61366844177246
2024-07-09,21.47047233581543
2024-07-10,21.577871322631836
2024-07-11,22.320701599121094
2024-07-12,22.35649871826172
2024-07-15,22.875585556030273
2024-07-16,23.35887336730957
2024-07-17,23.582616806030273
2024-07-18,23.278324127197266
2024-07-19,23.018783569335938
2024-07-22,22.73238754272461
2024-07-23,22.589191436767578
2024-07-24,22.687639236450195
2024-07-25,23.072481155395508
2024-07-26,23.349924087524414
2024-07-29,22.49969482421875
2024-07-30,22.687639236450195
2024-07-31,23.23357582092285
2024-08-01,22.64289093017578
2024-08-02,21.157230377197266
2024-08-05,20.799240112304688
2024-08-06,20.70974349975586
2024-08-07,20.423351287841797
2024-08-08,20.736591339111328
2024-08-09,20.691843032836914
2024-08-12,21.891111373901367
2024-08-13,21.926910400390625
2024-08-14,21.88216209411621
2024-08-15,22.60709571838379
2024-08-16,22.249103546142578
2024-08-19,22.517597198486328
2024-08-20,21.891111373901367
2024-08-21,21.998512268066406
2024-08-22,21.909011840820312
2024-08-23,22.45494842529297
2024-08-26,22.750288009643555
2024-08-27,22.633943557739258
2024-08-28,22.62499237060547
2024-08-29,23.03668212890625
2024-08-30,23.144079208374023
2024-09-03,22.26700210571289
2024-09-04,21.935861587524414
2024-09-05,22.03430938720703
2024-09-06,21.774763107299805
2024-09-09,21.658418655395508
2024-09-10,21.515222549438477
2024-09-11,21.461523056030273
2024-09-12,21.721065521240234
2024-09-13,22.007457733154297
2024-09-16,21.838274002075195
2024-09-17,22.377832412719727
2024-09-18,22.414413452148438
2024-09-19,22.84422492980957
2024-09-20,22.73448944091797
2024-09-23,22.743633270263672
2024-09-24,22.55158805847168
2024-09-25,22.04861068725586
2024-09-26,21.280431747436523
2024-09-27,22.002885818481445
2024-09-30,21.966306686401367
2024-10-01,22.432703018188477
2024-10-02,22.65218162536621
2024-10-03,23.392929077148438
2024-10-04,23.447795867919922
2024-10-07,23.740436553955078
2024-10-08,23.392929077148438
2024-10-09,23.29233169555664
2024-10-10,23.49352264404297
2024-10-11,23.49352264404297
2024-10-14,23.1551570892334
2024-10-15,22.752777099609375
2024-10-16,22.99054718017578
2024-10-17,23.19173812866211
2024-10-18,22.862518310546875
2024-10-21,22.771066665649414
2024-10-22,22.780210494995117
2024-10-23,22.73448944091797
2024-10-24,22.88080596923828
2024-10-25,22.944820404052734
2024-10-28,22.597312927246094
2024-10-29,22.807647705078125
2024-10-30,22.972257614135742
2024-10-31,22.743633270263672
2024-11-01,22.588167190551758
2024-11-04,22.953968048095703
2024-11-05,24.014787673950195
2024-11-06,24.856130599975586
2024-11-07,25.25851058959961
2024-11-08,24.929288864135742
2024-11-11,25.084754943847656
2024-11-12,24.73724365234375
2024-11-13,24.874418258666992
2024-11-14,25.011594772338867
2024-11-15,24.71895408630371
2024-11-18,24.874418258666992
2024-11-19,25.185348510742188
2024-11-20,25.423118591308594
2024-11-21,25.441410064697266
2024-11-22,25.75234031677246
2024-11-25,25.715761184692383
2024-11-26,25.642601013183594
2024-11-27,25.542003631591797
2024-11-29,25.67917823791504
2024-12-02,25.578582763671875
2024-12-03,25.798063278198242
2024-12-04,25.1121883392334
2024-12-05,25.048173904418945
2024-12-06,24.545196533203125
2024-12-09,24.938432693481445
2024-12-10,24.929288864135742
2024-12-11,25.203638076782227
2024-12-12,25.1121883392334
2024-12-13,24.810401916503906
2024-12-16,24.48867416381836
2024-12-17,24.423397064208984
2024-12-18,22.84739112854004
2024-12-19,22.483699798583984
2024-12-20,22.511672973632812
2024-12-23,22.71683692932129
2024-12-24,22.875368118286133
2024-12-26,22.949974060058594
2024-12-27,22.875368118286133
2024-12-30,23.295015335083008
2024-12-31,23.31366539001465
2025-01-02,23.71466064453125
2025-01-03,24.134305953979492
2025-01-06,24.246212005615234
2025-01-07,24.69383430480957
2025-01-08,24.479347229003906
2025-01-10,24.507326126098633
2025-01-13,24.740463256835938
2025-01-14,25.01089859008789
2025-01-15,25.290664672851562
2025-01-16,25.411895751953125
2025-01-17,25.505149841308594
2025-01-21,25.169431686401367
2025-01-22,24.926971435546875
2025-01-23,24.96427345275879
2025-01-24,24.675182342529297
2025-01-27,24.20890998840332
2025-01-28,24.29283905029297
2025-01-29,24.609905242919922
2025-01-30,24.58193016052246
2025-01-31,24.134305953979492
2025-02-03,24.199586868286133
2025-02-04,24.740463256835938
2025-02-05,24.99224853515625
2025-02-06,24.78708839416504
2025-02-07,24.28351402282715
2025-02-10,24.740463256835938
2025-02-11,24.926971435546875
2025-02-12,24.255537033081055
2025-02-13,24.647207260131836
2025-02-14,25.048200607299805
2025-02-18,24.88966941833496
2025-02-19,25.327966690063477
2025-02-20,25.132131576538086
2025-02-21,24.544628143310547
2025-02-24,24.451372146606445
2025-02-25,23.71466064453125
2025-02-26,23.882518768310547
2025-02-27,23.957122802734375
2025-02-28,23.975772857666016
2025-03-03,22.903345108032227
2025-03-04,22.72616195678711
2025-03-05,22.269214630126953
2025-03-06,22.17595863342285
2025-03-07,22.231910705566406
2025-03-10,22.16663360595703
2025-03-11,22.688859939575195
2025-03-12,22.91267204284668
2025-03-13,22.185285568237305
2025-03-14,21.840242385864258
2025-03-17,22.222585678100586
2025-03-18,22.194608688354492
2025-03-19,22.558303833007812
2025-03-20,22.334491729736328
2025-03-21,21.8598575592041
2025-03-24,23.406951904296875
2025-03-25,23.416501998901367
2025-03-26,23.53110122680664
2025-03-27,23.597949981689453
2025-03-28,23.597949981689453
2025-03-31,23.483352661132812
2025-04-01,23.72209930419922
2025-04-02,24.00859832763672
2025-04-03,22.881702423095703
2025-04-04,20.713863372802734
2025-04-07,20.284114837646484
2025-04-08,18.803871154785156
2025-04-09,20.370065689086914
2025-04-10,18.851621627807617
2025-04-11,19.501018524169922
2025-04-14,19.10947036743164
2025-04-15,19.09992027282715
2025-04-16,19.67291831970215
2025-04-17,20.15041732788086
2025-04-21,19.720666885375977
2025-04-22,20.198163986206055
2025-04-23,20.102664947509766
2025-04-24,20.284114837646484
2025-04-25,20.331865310668945
2025-04-28,20.522863388061523
2025-04-29,20.551513671875
2025-04-30,19.5296688079834
2025-05-01,19.94031524658203
2025-05-02,20.389163970947266
2025-05-05,20.398714065551758
2025-05-06,18.91847038269043
2025-05-07,19.25271987915039
2025-05-08,20.207714080810547
2025-05-09,20.465564727783203
2025-05-12,21.095861434936523
2025-05-13,21.74526023864746
2025-05-14,21.65930938720703
2025-05-15,21.46830940246582
2025-05-16,21.55426025390625
2025-05-19,21.296409606933594
2025-05-20,20.60881233215332
2025-05-21,20.08356475830078
2025-05-22,19.94031524658203
2025-05-23,19.892566680908203
2025-05-27,20.398714065551758
2025-05-28,20.389163970947266
2025-05-29,20.389163970947266
2025-05-30,19.988065719604492
2025-06-02,20.522863388061523
2025-06-03,20.713863372802734
2025-06-04,21.038562774658203
2025-06-05,21.13405990600586
2025-06-06,21.544708251953125
2025-06-09,22.194107055664062
2025-06-10,22.633405685424805
2025-06-11,23.33055305480957
2025-06-12,23.33055305480957
2025-06-13,23.301902770996094
2025-06-16,23.167978286743164
2025-06-17,23.040895462036133
2025-06-18,22.855159759521484
2025-06-20,22.688976287841797
2025-06-23,21.985139846801758
2025-06-24,22.170875549316406
2025-06-25,21.877609252929688
2025-06-26,22.356611251831055
2025-06-27,21.985139846801758
2025-06-30,21.594120025634766
2025-07-01,22.0731201171875
2025-07-02,22.679203033447266
2025-07-03,22.620548248291016
2025-07-07,22.297956466674805
2025-07-08,23.079999923706055
2025-07-09,22.7965087890625
2025-07-10,23.021345138549805
2025-07-11,23.207080841064453
2025-07-14,22.913814544677734
2025-07-15,22.366384506225586
2025-07-16,22.425039291381836
2025-07-17,22.845386505126953
2025-07-18,23.167978286743164
2025-07-21,23.021345138549805
2025-07-22,23.41236686706543
2025-07-23,23.832712173461914
2025-07-24,23.959794998168945
2025-07-25,23.73495864868164
2025-07-28,24.360591888427734
2025-07-29,24.038000106811523
2025-07-30,23.666528701782227
2025-07-31,23.39281463623047
2025-08-01,22.620548248291016
2025-08-04,23.001794815063477
2025-08-05,25.28926658630371
2025-08-06,25.602083206176758
2025-08-07,24.07710075378418
2025-08-08,24.292163848876953
2025-08-11,24.292163848876953
2025-08-12,24.820039749145508
2025-08-13,25.05465316772461
2025-08-14,25.0839786529541
2025-08-15,24.732059478759766
2025-08-18,24.536550521850586
2025-08-19,24.125978469848633
2025-08-20,24.360591888427734
2025-08-21,24.65385627746582
2025-08-22,25.602083206176758
2025-08-25,25.895347595214844
2025-08-26,25.88557243347168
2025-08-27,26.217939376831055
2025-08-28,26.06153106689453
2025-08-29,26.01265525817871
2025-09-02,25.67051124572754
2025-09-03,25.347919464111328
2025-09-04,25.435897827148438
2025-09-05,24.9666748046875
2025-09-08,25.074203491210938
2025-09-09,24.996000289916992
2025-09-10,25.28926658630371
2025-09-11,25.113306045532227
2025-09-12,24.517000198364258
2025-09-15,24.1200008392334
2025-09-16,24.65999984741211
2025-09-17,24.40999984741211
2025-09-18,24.0
2025-09-19,23.200000762939453
