Date,BK
2011-10-24,15.191617012023926
2011-10-25,14.82004451751709
2011-10-26,14.977245330810547
2011-10-27,16.098922729492188
2011-10-28,16.113304138183594
2011-10-31,15.300809860229492
2011-11-01,14.538642883300781
2011-11-02,15.049152374267578
2011-11-03,15.336755752563477
2011-11-04,15.092292785644531
2011-11-07,15.286430358886719
2011-11-08,15.76817512512207
2011-11-09,14.596160888671875
2011-11-10,14.89815616607666
2011-11-11,15.4661865234375
2011-11-14,14.775919914245605
2011-11-15,14.66087818145752
2011-11-16,14.121609687805176
2011-11-17,13.618301391601562
2011-11-18,13.603917121887207
2011-11-21,13.244407653808594
2011-11-22,12.956796646118164
2011-11-23,12.79861068725586
2011-11-25,12.726705551147461
2011-11-28,13.007124900817871
2011-11-29,12.9999361038208
2011-11-30,13.992185592651367
2011-12-01,13.733339309692383
2011-12-02,13.869956016540527
2011-12-05,14.251030921936035
2011-12-06,14.30136489868164
2011-12-07,14.402032852172852
2011-12-08,13.70457649230957
2011-12-09,14.092852592468262
2011-12-12,13.66862678527832
2011-12-13,13.452917098999023
2011-12-14,13.359445571899414
2011-12-15,13.532012939453125
2011-12-16,13.747723579406738
2011-12-19,13.366636276245117
2011-12-20,14.07846736907959
2011-12-21,14.056899070739746
2011-12-22,14.366081237792969
2011-12-23,14.437983512878418
2011-12-27,14.366081237792969
2011-12-28,14.07846736907959
2011-12-29,14.430792808532715
2011-12-30,14.315747261047363
2012-01-03,14.74716567993164
2012-01-04,14.797491073608398
2012-01-05,14.919727325439453
2012-01-06,14.704023361206055
2012-01-09,15.013198852539062
2012-01-10,15.31518840789795
2012-01-11,15.458991050720215
2012-01-12,15.645939826965332
2012-01-13,15.423043251037598
2012-01-17,15.293619155883789
2012-01-18,14.596160888671875
2012-01-19,15.034771919250488
2012-01-20,15.300809860229492
2012-01-23,15.559656143188477
2012-01-24,15.27204418182373
2012-01-25,14.790304183959961
2012-01-26,14.471920013427734
2012-01-27,14.638350486755371
2012-01-30,14.486392974853516
2012-01-31,14.56599235534668
2012-02-01,14.862658500671387
2012-02-02,15.40536117553711
2012-02-03,15.87569808959961
2012-02-06,15.882930755615234
2012-02-07,15.694792747497559
2012-02-08,15.861227035522461
2012-02-09,15.75992488861084
2012-02-10,15.499428749084473
2012-02-13,15.456007957458496
2012-02-14,15.202754020690918
2012-02-15,15.361945152282715
2012-02-16,15.904632568359375
2012-02-17,15.926346778869629
2012-02-21,16.03489112854004
2012-02-22,15.803338050842285
2012-02-23,15.940827369689941
2012-02-24,15.680329322814941
2012-02-27,15.93358039855957
2012-02-28,16.16513442993164
2012-02-29,15.99870777130127
2012-03-01,16.266433715820312
2012-03-02,16.13619041442871
2012-03-05,16.03489112854004
2012-03-06,15.658616065979004
2012-03-07,15.803338050842285
2012-03-08,16.16513442993164
2012-03-09,16.223024368286133
2012-03-12,16.36775016784668
2012-03-13,16.84531593322754
2012-03-14,16.78742790222168
2012-03-15,17.568906784057617
2012-03-16,17.467607498168945
2012-03-19,17.73533821105957
2012-03-20,17.62679672241211
2012-03-21,17.395244598388672
2012-03-22,17.14922523498535
2012-03-23,17.330123901367188
2012-03-26,17.793224334716797
2012-03-27,17.286710739135742
2012-03-28,17.366304397583008
2012-03-29,17.199878692626953
2012-03-30,17.46036720275879
2012-04-02,17.720867156982422
2012-04-03,17.851116180419922
2012-04-04,17.467607498168945
2012-04-05,17.23606300354004
2012-04-09,16.88872528076172
2012-04-10,16.722305297851562
2012-04-11,16.982799530029297
2012-04-12,17.322891235351562
2012-04-13,16.722305297851562
2012-04-16,16.85254669189453
2012-04-17,17.221580505371094
2012-04-18,16.700597763061523
2012-04-19,16.46904754638672
2012-04-20,16.53417205810547
2012-04-23,16.418386459350586
2012-04-24,16.816370010375977
2012-04-25,17.11305046081543
2012-04-26,17.2440128326416
2012-04-27,17.34588050842285
2012-04-30,17.2076358795166
2012-05-01,17.411361694335938
2012-05-02,17.396808624267578
2012-05-03,17.08393669128418
2012-05-04,16.785625457763672
2012-05-07,16.80745506286621
2012-05-08,16.640113830566406
2012-05-09,16.145343780517578
2012-05-10,16.1744441986084
2012-05-11,16.07258415222168
2012-05-14,15.570539474487305
2012-05-15,15.374093055725098
2012-05-16,15.141257286071777
2012-05-17,14.842947959899902
2012-05-18,14.726531982421875
2012-05-21,14.821112632751465
2012-05-22,14.83566951751709
2012-05-23,14.91571044921875
2012-05-24,15.083047866821289
2012-05-25,15.017573356628418
2012-05-29,15.381365776062012
2012-05-30,14.83566951751709
2012-05-31,14.813846588134766
2012-06-01,14.297249794006348
2012-06-04,14.195384979248047
2012-06-05,14.2899751663208
2012-06-06,14.74836540222168
2012-06-07,14.91571044921875
2012-06-08,14.91571044921875
2012-06-11,14.690152168273926
2012-06-12,15.046675682067871
2012-06-13,14.981188774108887
2012-06-14,15.206742286682129
2012-06-15,15.344990730285645
2012-06-18,15.235851287841797
2012-06-19,15.59964656829834
2012-06-20,15.526885986328125
2012-06-21,15.177644729614258
2012-06-22,15.425024032592773
2012-06-25,15.097606658935547
2012-06-26,15.170357704162598
2012-06-27,15.381365776062012
2012-06-28,15.308606147766113
2012-06-29,15.970719337463379
2012-07-02,16.13806915283203
2012-07-03,16.26175880432129
2012-07-05,15.985272407531738
2012-07-06,15.854300498962402
2012-07-09,15.701509475708008
2012-07-10,15.519607543945312
2012-07-11,15.505056381225586
2012-07-12,15.315886497497559
2012-07-13,15.839749336242676
2012-07-16,15.832478523254395
2012-07-17,15.803373336791992
2012-07-18,15.781539916992188
2012-07-19,15.490509986877441
2012-07-20,15.112154960632324
2012-07-23,14.937539100646973
2012-07-24,14.842947959899902
2012-07-25,14.988465309143066
2012-07-26,15.332610130310059
2012-07-27,15.662111282348633
2012-07-30,15.706045150756836
2012-07-31,15.581557273864746
2012-08-01,15.486379623413086
2012-08-02,15.134907722473145
2012-08-03,15.92570686340332
2012-08-06,15.90373420715332
2012-08-07,16.328426361083984
2012-08-08,16.526121139526367
2012-08-09,16.321102142333984
2012-08-10,16.291810989379883
2012-08-13,16.284488677978516
2012-08-14,16.218585968017578
2012-08-15,16.189302444458008
2012-08-16,16.482189178466797
2012-08-17,16.643278121948242
2012-08-20,16.69453239440918
2012-08-21,16.69453239440918
2012-08-22,16.643278121948242
2012-08-23,16.430940628051758
2012-08-24,16.423608779907227
2012-08-27,16.313783645629883
2012-08-28,16.408964157104492
2012-08-29,16.518798828125
2012-08-30,16.328426361083984
2012-08-31,16.504154205322266
2012-09-04,16.511476516723633
2012-09-05,16.489517211914062
2012-09-06,16.862945556640625
2012-09-07,16.782400131225586
2012-09-10,16.621305465698242
2012-09-11,16.650596618652344
2012-09-12,16.76042366027832
2012-09-13,17.170467376708984
2012-09-14,17.294946670532227
2012-09-17,17.360843658447266
2012-09-18,17.32423973083496
2012-09-19,17.177797317504883
2012-09-20,16.950815200805664
2012-09-21,17.060640335083008
2012-09-24,16.98741912841797
2012-09-25,16.570053100585938
2012-09-26,16.57738494873047
2012-09-27,16.709171295166016
2012-09-28,16.5627384185791
2012-10-01,16.789716720581055
2012-10-02,16.811681747436523
2012-10-03,16.70185089111328
2012-10-04,17.082605361938477
2012-10-05,17.148502349853516
2012-10-08,17.119218826293945
2012-10-09,17.097248077392578
2012-10-10,16.958126068115234
2012-10-11,17.126535415649414
2012-10-12,16.723819732666016
2012-10-15,16.906875610351562
2012-10-16,17.251018524169922
2012-10-17,18.202898025512695
2012-10-18,18.290761947631836
2012-10-19,18.071102142333984
2012-10-22,18.049129486083984
2012-10-23,17.917327880859375
2012-10-24,18.027158737182617
2012-10-25,18.225906372070312
2012-10-26,17.938831329345703
2012-10-31,18.189102172851562
2012-11-01,18.476186752319336
2012-11-02,18.05660629272461
2012-11-05,18.483551025390625
2012-11-06,18.608684539794922
2012-11-07,17.666467666625977
2012-11-08,17.710636138916016
2012-11-09,17.747446060180664
2012-11-12,17.718000411987305
2012-11-13,17.6738338470459
2012-11-14,17.32786750793457
2012-11-15,17.349950790405273
2012-11-16,17.40147590637207
2012-11-19,17.6738338470459
2012-11-20,17.710636138916016
2012-11-21,17.695924758911133
2012-11-23,17.982999801635742
2012-11-26,17.97563934326172
2012-11-27,17.710636138916016
2012-11-28,17.806331634521484
2012-11-29,17.8431453704834
2012-11-30,17.622312545776367
2012-12-03,17.68855857849121
2012-12-04,17.48981285095215
2012-12-05,17.475088119506836
2012-12-06,17.475088119506836
2012-12-07,17.828413009643555
2012-12-10,17.879947662353516
2012-12-11,18.02716064453125
2012-12-12,18.05660629272461
2012-12-13,18.218555450439453
2012-12-14,18.19646644592285
2012-12-17,18.697011947631836
2012-12-18,19.153400421142578
2012-12-19,19.04298973083496
2012-12-20,19.285898208618164
2012-12-21,18.991456985473633
2012-12-24,18.947294235229492
2012-12-26,18.858959197998047
2012-12-27,18.881044387817383
2012-12-28,18.711742401123047
2012-12-31,18.9178524017334
2013-01-02,19.78644371032715
2013-01-03,19.56562042236328
2013-01-04,20.08824920654297
2013-01-07,19.793813705444336
2013-01-08,19.521461486816406
2013-01-09,19.58770179748535
2013-01-10,19.749649047851562
2013-01-11,19.712841033935547
2013-01-14,19.668672561645508
2013-01-15,19.712841033935547
2013-01-16,19.168128967285156
2013-01-17,19.462566375732422
2013-01-18,19.528810501098633
2013-01-22,19.86005973815918
2013-01-23,19.823251724243164
2013-01-24,19.978588104248047
2013-01-25,20.030370712280273
2013-01-28,20.037765502929688
2013-01-29,20.17829704284668
2013-01-30,20.200490951538086
2013-01-31,20.089540481567383
2013-02-01,20.23008155822754
2013-02-04,20.11172866821289
2013-02-05,20.259662628173828
2013-02-06,20.45197296142578
2013-02-07,20.570327758789062
2013-02-08,20.636899948120117
2013-02-11,20.659088134765625
2013-02-12,20.636899948120117
2013-02-13,20.836606979370117
2013-02-14,20.784833908081055
2013-02-15,20.70346450805664
2013-02-19,20.888383865356445
2013-02-20,20.60731315612793
2013-02-21,20.2078800201416
2013-02-22,20.437179565429688
2013-02-25,19.83804702758789
2013-02-26,20.02297019958496
2013-02-27,20.267059326171875
2013-02-28,20.074745178222656
2013-03-01,20.11912727355957
2013-03-04,20.40019989013672
2013-03-05,20.592517852783203
2013-03-06,20.525943756103516
2013-03-07,20.718265533447266
2013-03-08,21.095497131347656
2013-03-11,21.17685317993164
2013-03-12,21.16206169128418
2013-03-13,21.3543758392334
2013-03-14,21.443140029907227
2013-03-15,21.339588165283203
2013-03-18,20.977148056030273
2013-03-19,20.866195678710938
2013-03-20,20.903179168701172
2013-03-21,20.599910736083984
2013-03-22,20.910581588745117
2013-03-25,20.851404190063477
2013-03-26,20.940160751342773
2013-03-27,20.636899948120117
2013-03-28,20.70346450805664
2013-04-01,20.614702224731445
2013-04-02,20.79962730407715
2013-04-03,20.289255142211914
2013-04-04,20.318836212158203
2013-04-05,20.237472534179688
2013-04-08,20.341020584106445
2013-04-09,20.49635887145996
2013-04-10,21.169462203979492
2013-04-11,21.191654205322266
2013-04-12,21.043718338012695
2013-04-15,20.215286254882812
2013-04-16,20.533344268798828
2013-04-17,20.11172866821289
2013-04-18,19.74929428100586
2013-04-19,19.96379280090332
2013-04-22,20.082136154174805
2013-04-23,20.370615005493164
2013-04-24,20.599910736083984
2013-04-25,20.65941047668457
2013-04-26,20.7412052154541
2013-04-29,20.882505416870117
2013-04-30,20.986621856689453
2013-05-01,20.599910736083984
2013-05-02,20.778398513793945
2013-05-03,21.105615615844727
2013-05-06,20.971757888793945
2013-05-07,21.127925872802734
2013-05-08,21.113048553466797
2013-05-09,20.956884384155273
2013-05-10,21.038692474365234
2013-05-13,21.432828903198242
2013-05-14,22.273189544677734
2013-05-15,22.4665470123291
2013-05-16,22.206262588500977
2013-05-17,22.63759422302246
2013-05-20,22.615283966064453
2013-05-21,22.377309799194336
2013-05-22,22.14676284790039
2013-05-23,22.04265594482422
2013-05-24,21.94597053527832
2013-05-28,22.377309799194336
2013-05-29,22.377309799194336
2013-05-30,22.719392776489258
2013-05-31,22.354995727539062
2013-06-03,22.4665470123291
2013-06-04,22.23600959777832
2013-06-05,21.57413673400879
2013-06-06,21.94597053527832
2013-06-07,22.19881820678711
2013-06-10,22.429359436035156
2013-06-11,21.931095123291016
2013-06-12,21.61132049560547
2013-06-13,21.923662185668945
2013-06-14,21.663372039794922
2013-06-17,21.841859817504883
2013-06-18,22.139333724975586
2013-06-19,22.050086975097656
2013-06-20,21.544391632080078
2013-06-21,21.15768051147461
2013-06-24,20.718902587890625
2013-06-25,21.023813247680664
2013-06-26,21.068437576293945
2013-06-27,21.35846710205078
2013-06-28,20.86020278930664
2013-07-01,21.17254638671875
2013-07-02,21.135366439819336
2013-07-03,21.2171630859375
2013-07-05,21.760047912597656
2013-07-08,21.65593719482422
2013-07-09,21.819555282592773
2013-07-10,21.812108993530273
2013-07-11,22.139333724975586
2013-07-12,22.354995727539062
2013-07-15,22.823516845703125
2013-07-16,22.57065773010254
2013-07-17,22.99456024169922
2013-07-18,23.403579711914062
2013-07-19,23.626693725585938
2013-07-22,23.849790573120117
2013-07-23,23.953903198242188
2013-07-24,23.738237380981445
2013-07-25,23.79801368713379
2013-07-26,23.73076820373535
2013-07-29,23.558910369873047
2013-07-30,23.573856353759766
2013-07-31,23.499135971069336
2013-08-01,23.910093307495117
2013-08-02,23.760656356811523
2013-08-05,23.67099380493164
2013-08-06,23.551443099975586
2013-08-07,23.28992462158203
2013-08-08,23.207731246948242
2013-08-09,23.140483856201172
2013-08-12,22.976106643676758
2013-08-13,22.976106643676758
2013-08-14,22.9312801361084
2013-08-15,22.729534149169922
2013-08-16,22.841609954833984
2013-08-19,22.512849807739258
2013-08-20,22.83414077758789
2013-08-21,22.62491798400879
2013-08-22,23.17784309387207
2013-08-23,23.05082893371582
2013-08-26,22.908859252929688
2013-08-27,22.161663055419922
2013-08-28,22.228918075561523
2013-08-29,22.2886905670166
2013-08-30,22.221437454223633
2013-09-03,22.505373001098633
2013-09-04,22.707115173339844
2013-09-05,22.908859252929688
2013-09-06,22.759422302246094
2013-09-09,23.005990982055664
2013-09-10,23.372114181518555
2013-09-11,23.334753036499023
2013-09-12,23.192792892456055
2013-09-13,23.24509048461914
2013-09-16,23.461780548095703
