Date,PRM
2025-08-27,21.799999237060547
2025-08-28,22.020000457763672
2025-08-29,22.389999389648438
2025-09-02,22.520000457763672
2025-09-03,22.010000228881836
2025-09-04,22.280000686645508
2025-09-05,22.3700008392334
2025-09-08,22.979999542236328
2025-09-09,22.200000762939453
2025-09-10,22.020000457763672
2025-09-11,22.200000762939453
2025-09-12,22.260000228881836
2025-09-15,22.420000076293945
2025-09-16,21.559999465942383
2025-09-17,21.59000015258789
2025-09-18,22.040000915527344
2025-09-19,21.889999389648438
