Date,INFA
2025-08-11,24.690000534057617
2025-08-12,24.709999084472656
2025-08-13,24.729999542236328
2025-08-14,24.729999542236328
2025-08-15,24.719999313354492
2025-08-18,24.729999542236328
2025-08-19,24.739999771118164
2025-08-20,24.719999313354492
2025-08-21,24.719999313354492
2025-08-22,24.739999771118164
2025-08-25,24.770000457763672
2025-08-26,24.84000015258789
2025-08-27,24.829999923706055
2025-08-28,24.950000762939453
2025-08-29,24.93000030517578
2025-09-02,24.940000534057617
2025-09-03,24.93000030517578
2025-09-04,24.780000686645508
2025-09-05,24.770000457763672
2025-09-08,24.780000686645508
2025-09-09,24.780000686645508
2025-09-10,24.790000915527344
2025-09-11,24.799999237060547
2025-09-12,24.770000457763672
2025-09-15,24.799999237060547
2025-09-16,24.799999237060547
2025-09-17,24.809999465942383
2025-09-18,24.829999923706055
2025-09-19,24.860000610351562
