Date,TOST
2025-07-03,43.58000183105469
2025-07-07,44.83000183105469
2025-07-08,43.540000915527344
2025-07-09,44.63999938964844
2025-07-10,44.2599983215332
2025-07-11,43.38999938964844
2025-07-14,44.4900016784668
2025-07-15,44.34000015258789
2025-07-16,45.13999938964844
2025-07-17,46.619998931884766
2025-07-18,46.52000045776367
2025-07-21,47.310001373291016
2025-07-22,47.630001068115234
2025-07-23,47.43000030517578
2025-07-24,48.06999969482422
2025-07-25,48.70000076293945
2025-07-28,48.93000030517578
2025-07-29,48.54999923706055
2025-07-30,48.61000061035156
2025-07-31,48.84000015258789
2025-08-01,46.65999984741211
2025-08-04,49.29999923706055
2025-08-05,47.709999084472656
2025-08-06,45.939998626708984
2025-08-07,45.61000061035156
2025-08-08,43.08000183105469
2025-08-11,43.2599983215332
2025-08-12,44.06999969482422
2025-08-13,44.33000183105469
2025-08-14,43.0
2025-08-15,43.150001525878906
2025-08-18,42.5
2025-08-19,42.0099983215332
2025-08-20,42.40999984741211
2025-08-21,42.599998474121094
2025-08-22,44.0
2025-08-25,43.439998626708984
2025-08-26,43.880001068115234
2025-08-27,43.86000061035156
2025-08-28,44.95000076293945
2025-08-29,45.099998474121094
2025-09-02,43.790000915527344
2025-09-03,42.45000076293945
2025-09-04,41.11000061035156
2025-09-05,41.220001220703125
2025-09-08,40.75
2025-09-09,40.91999816894531
2025-09-10,39.900001525878906
2025-09-11,40.790000915527344
2025-09-12,39.95000076293945
2025-09-15,40.220001220703125
2025-09-16,39.959999084472656
2025-09-17,40.650001525878906
2025-09-18,41.47999954223633
2025-09-19,41.130001068115234
