Date,BY
2021-03-17,19.737577438354492
2021-03-18,19.8497257232666
2021-03-19,19.68151092529297
2021-03-22,19.447874069213867
2021-03-23,18.6441650390625
2021-03-24,18.849763870239258
2021-03-25,19.28900146484375
2021-03-26,19.915145874023438
2021-03-29,19.28900146484375
2021-03-30,19.69084930419922
2021-03-31,19.765613555908203
2021-04-01,19.915145874023438
2021-04-05,19.971220016479492
2021-04-06,19.868417739868164
2021-04-07,19.90579605102539
2021-04-08,20.19550895690918
2021-04-09,20.30765724182129
2021-04-12,20.279619216918945
2021-04-13,20.02729034423828
2021-04-14,20.513254165649414
2021-04-15,20.513254165649414
2021-04-16,20.550634384155273
2021-04-19,20.345033645629883
2021-04-20,19.80299949645996
2021-04-21,20.176815032958984
2021-04-22,20.232891082763672
2021-04-23,20.933794021606445
2021-04-26,20.447834014892578
2021-04-27,20.429147720336914
2021-04-28,20.401107788085938
2021-04-29,20.57866859436035
2021-04-30,21.21416473388672
2021-05-03,21.765546798706055
2021-05-04,21.578632354736328
2021-05-05,21.31696128845215
2021-05-06,21.681434631347656
2021-05-07,21.858997344970703
2021-05-10,21.41863250732422
2021-05-11,21.14691734313965
2021-05-12,20.725290298461914
2021-05-13,21.17502784729004
2021-05-14,21.36241340637207
2021-05-17,21.596651077270508
2021-05-18,21.446741104125977
2021-05-19,21.334308624267578
2021-05-20,21.29682731628418
2021-05-21,21.887109756469727
2021-05-24,21.718456268310547
2021-05-25,20.98763084411621
2021-05-26,21.343677520751953
2021-05-27,21.50295639038086
2021-05-28,21.6247615814209
2021-06-01,22.037017822265625
2021-06-02,21.40926170349121
2021-06-03,21.315568923950195
2021-06-04,21.17502784729004
2021-06-07,21.26872444152832
2021-06-08,21.26872444152832
2021-06-09,21.32493782043457
2021-06-10,21.090700149536133
2021-06-11,21.17502784729004
2021-06-14,20.800247192382812
2021-06-15,21.07196044921875
2021-06-16,21.287456512451172
2021-06-17,20.95952606201172
2021-06-18,20.23807716369629
2021-06-21,20.950153350830078
2021-06-22,20.940786361694336
2021-06-23,20.78150749206543
2021-06-24,21.240612030029297
2021-06-25,21.08132553100586
2021-06-28,21.10944175720215
2021-06-29,20.99700927734375
2021-06-30,21.2031307220459
2021-07-01,21.596651077270508
2021-07-02,21.456113815307617
2021-07-06,21.043851852416992
2021-07-07,21.100069046020508
2021-07-08,20.2099666595459
2021-07-09,20.818986892700195
2021-07-12,21.249984741210938
2021-07-13,20.88456916809082
2021-07-14,21.165651321411133
2021-07-15,21.446741104125977
2021-07-16,21.559173583984375
2021-07-19,20.65970230102539
2021-07-20,21.35304832458496
2021-07-21,21.671607971191406
2021-07-22,21.315568923950195
2021-07-23,21.549806594848633
2021-07-26,21.830890655517578
2021-07-27,21.512325286865234
2021-07-28,21.53106689453125
2021-07-29,22.0838680267334
2021-07-30,23.058290481567383
2021-08-02,22.21503448486328
2021-08-03,22.65540313720703
2021-08-04,22.552335739135742
2021-08-05,22.78657341003418
2021-08-06,23.704784393310547
2021-08-09,23.347475051879883
2021-08-10,23.601350784301758
2021-08-11,24.052696228027344
2021-08-12,24.16552734375
2021-08-13,23.97747230529785
2021-08-16,23.78940773010254
2021-08-17,23.45090675354004
2021-08-18,23.102994918823242
2021-08-19,23.197025299072266
2021-08-20,23.507322311401367
2021-08-23,23.54493522644043
2021-08-24,23.68597984313965
2021-08-25,23.78940773010254
2021-08-26,23.54493522644043
2021-08-27,24.099706649780273
2021-08-30,23.366281509399414
2021-08-31,23.131206512451172
2021-09-01,22.811506271362305
2021-09-02,22.89613151550293
2021-09-03,22.886734008789062
2021-09-07,22.698673248291016
2021-09-08,22.538820266723633
2021-09-09,22.33195686340332
2021-09-10,22.002859115600586
2021-09-13,21.824199676513672
2021-09-14,21.560916900634766
2021-09-15,21.626741409301758
2021-09-16,21.908824920654297
2021-09-17,21.833602905273438
2021-09-20,21.692554473876953
2021-09-21,21.438674926757812
2021-09-22,21.5703182220459
2021-09-23,22.284942626953125
2021-09-24,22.642255783081055
2021-09-27,23.902246475219727
2021-09-28,23.084192276000977
2021-09-29,23.629560470581055
2021-09-30,23.093595504760742
2021-10-01,23.535533905029297
2021-10-04,23.657772064208984
2021-10-05,23.704784393310547
2021-10-06,23.76120376586914
2021-10-07,24.043289184570312
2021-10-08,23.874038696289062
2021-10-11,23.300460815429688
2021-10-12,23.57314109802246
2021-10-13,23.074785232543945
2021-10-14,23.093595504760742
2021-10-15,22.886734008789062
2021-10-18,22.914945602416992
2021-10-19,22.867921829223633
2021-10-20,23.225234985351562
2021-10-21,23.168819427490234
2021-10-22,23.32866668701172
2021-10-25,23.911649703979492
2021-10-26,23.81761932373047
2021-10-27,23.140613555908203
2021-10-28,23.808216094970703
2021-10-29,24.221948623657227
2021-11-01,25.265674591064453
2021-11-02,24.635677337646484
2021-11-03,25.209251403808594
2021-11-04,25.218658447265625
2021-11-05,25.92387580871582
2021-11-08,25.867273330688477
2021-11-09,25.838970184326172
2021-11-10,26.150285720825195
2021-11-11,25.942745208740234
2021-11-12,25.546525955200195
2021-11-15,25.62199592590332
2021-11-16,25.801240921020508
2021-11-17,25.68803596496582
2021-11-18,25.99934959411621
2021-11-19,26.08424949645996
2021-11-22,26.131418228149414
2021-11-23,26.659709930419922
2021-11-24,26.7823486328125
2021-11-26,25.084274291992188
2021-11-29,24.9710693359375
2021-11-30,24.499385833740234
2021-12-01,24.537118911743164
2021-12-02,25.4050235748291
2021-12-03,24.95220184326172
2021-12-06,25.480491638183594
2021-12-07,25.329553604125977
2021-12-08,25.4050235748291
2021-12-09,25.34842300415039
2021-12-10,25.546525955200195
2021-12-13,25.39558982849121
2021-12-14,25.537094116210938
2021-12-15,25.46162223815918
2021-12-16,25.801240921020508
2021-12-17,24.95220184326172
2021-12-20,24.32014274597168
2021-12-21,25.244651794433594
2021-12-22,25.07484245300293
2021-12-23,25.367286682128906
2021-12-27,25.989912033081055
2021-12-28,25.971046447753906
2021-12-29,25.989912033081055
2021-12-30,25.537094116210938
2021-12-31,25.801240921020508
2022-01-03,26.235191345214844
2022-01-04,26.48046875
2022-01-05,26.39556121826172
2022-01-06,27.16912841796875
2022-01-07,27.357803344726562
2022-01-10,27.046485900878906
2022-01-11,26.91441535949707
2022-01-12,26.76348114013672
2022-01-13,27.008752822875977
2022-01-14,27.263463973999023
2022-01-18,27.112525939941406
2022-01-19,26.48046875
2022-01-20,25.56539535522461
2022-01-21,25.50879669189453
2022-01-24,26.19745445251465
2022-01-25,26.348392486572266
2022-01-26,25.971046447753906
2022-01-27,25.169178009033203
2022-01-28,24.857866287231445
2022-01-31,24.52768325805664
2022-02-01,25.22577667236328
2022-02-02,24.555986404418945
2022-02-03,24.546558380126953
2022-02-04,24.82956314086914
2022-02-07,25.009418487548828
2022-02-08,25.965497970581055
2022-02-09,25.48272705078125
2022-02-10,25.4921932220459
2022-02-11,25.60578727722168
2022-02-14,25.501657485961914
2022-02-15,25.899232864379883
2022-02-16,25.84243392944336
2022-02-17,25.74777603149414
2022-02-18,25.766706466674805
2022-02-22,25.53005599975586
2022-02-23,25.548986434936523
2022-02-24,25.151411056518555
2022-02-25,25.880300521850586
2022-02-28,25.81403923034668
2022-03-01,25.075687408447266
2022-03-02,26.116952896118164
2022-03-03,26.438798904418945
2022-03-04,25.861371994018555
2022-03-07,25.075687408447266
2022-03-08,25.29340171813965
2022-03-09,25.832971572875977
2022-03-10,25.80457305908203
2022-03-11,25.937097549438477
2022-03-14,26.03175926208496
2022-03-15,25.37859535217285
2022-03-16,25.653114318847656
2022-03-17,25.511123657226562
2022-03-18,25.388063430786133
2022-03-21,25.40699577331543
2022-03-22,25.672048568725586
2022-03-23,24.99049186706543
2022-03-24,25.151411056518555
2022-03-25,25.520587921142578
2022-03-28,25.151411056518555
2022-03-29,25.444862365722656
2022-03-30,25.236608505249023
2022-03-31,25.255537033081055
2022-04-01,24.848495483398438
2022-04-04,24.545581817626953
2022-04-05,24.081743240356445
2022-04-06,23.75989532470703
2022-04-07,23.532711029052734
2022-04-08,23.18246078491211
2022-04-11,23.06887435913086
2022-04-12,22.93634605407715
2022-04-13,23.343385696411133
2022-04-14,22.926877975463867
2022-04-18,23.172996520996094
2022-04-19,23.70309829711914
2022-04-20,23.71256446838379
2022-04-21,23.371784210205078
2022-04-22,23.002607345581055
2022-04-25,22.870086669921875
2022-04-26,22.074928283691406
2022-04-27,22.018138885498047
2022-04-28,22.47250747680664
2022-04-29,22.207456588745117
2022-05-02,22.160125732421875
2022-05-03,22.5103759765625
2022-05-04,23.002607345581055
2022-05-05,22.519840240478516
2022-05-06,22.396310806274414
2022-05-09,22.386808395385742
2022-05-10,22.073240280151367
2022-05-11,22.301292419433594
2022-05-12,22.168258666992188
2022-05-13,22.06374168395996
2022-05-16,21.921207427978516
2022-05-17,22.95693588256836
2022-05-18,22.529338836669922
2022-05-19,22.120750427246094
2022-05-20,22.557846069335938
2022-05-23,23.23249053955078
2022-05-24,23.165977478027344
2022-05-25,23.184980392456055
2022-05-26,23.44153594970703
2022-05-27,23.631580352783203
2022-05-31,23.736099243164062
2022-06-01,23.707590103149414
2022-06-02,23.90713882446289
2022-06-03,23.755104064941406
2022-06-06,24.05916976928711
2022-06-07,23.96414566040039
2022-06-08,23.479541778564453
2022-06-09,22.92842674255371
2022-06-10,22.65286636352539
2022-06-13,21.854698181152344
2022-06-14,22.329797744750977
2022-06-15,22.396310806274414
2022-06-16,22.15875816345215
2022-06-17,22.263280868530273
2022-06-21,22.624361038208008
2022-06-22,22.64336395263672
2022-06-23,22.424819946289062
2022-06-24,22.7858943939209
2022-06-27,22.738384246826172
2022-06-28,22.776391983032227
2022-06-29,22.624361038208008
2022-06-30,22.61485481262207
2022-07-01,22.833406448364258
2022-07-05,22.87141227722168
2022-07-06,22.776391983032227
2022-07-07,22.92842674255371
2022-07-08,22.7858943939209
2022-07-11,22.7858943939209
2022-07-12,22.690874099731445
2022-07-13,22.386808395385742
2022-07-14,21.845190048217773
2022-07-15,22.671871185302734
2022-07-18,22.595857620239258
2022-07-19,22.9664306640625
2022-07-20,22.833406448364258
2022-07-21,22.88091468811035
2022-07-22,22.833406448364258
2022-07-25,23.061452865600586
2022-07-26,23.660083770751953
2022-07-27,24.125682830810547
2022-07-28,23.935644149780273
2022-07-29,23.270496368408203
2022-08-01,22.57685089111328
2022-08-02,21.7786808013916
2022-08-03,21.750171661376953
2022-08-04,21.2370662689209
2022-08-05,21.759674072265625
2022-08-08,21.95046615600586
2022-08-09,21.95046615600586
2022-08-10,22.532377243041992
2022-08-11,22.761329650878906
2022-08-12,23.247846603393555
2022-08-15,23.152448654174805
2022-08-16,23.009355545043945
2022-08-17,22.570533752441406
2022-08-18,22.894880294799805
2022-08-19,22.723163604736328
2022-08-22,22.131715774536133
2022-08-23,21.902769088745117
2022-08-24,21.540267944335938
2022-08-25,21.731054306030273
2022-08-26,21.47348976135254
2022-08-29,20.986974716186523
2022-08-30,21.05375099182129
2022-08-31,20.805721282958984
2022-09-01,20.719863891601562
2022-09-02,20.653085708618164
2022-09-06,20.309667587280273
2022-09-07,20.576772689819336
2022-09-08,20.62447166442871
2022-09-09,20.9678897857666
2022-09-12,21.215925216674805
2022-09-13,20.576772689819336
2022-09-14,20.5195369720459
2022-09-15,20.7103271484375
2022-09-16,20.500455856323242
2022-09-19,20.91065788269043
2022-09-20,20.815261840820312
2022-09-21,20.786643981933594
2022-09-22,20.56723403930664
2022-09-23,20.29058837890625
2022-09-26,20.242891311645508
2022-09-27,19.870845794677734
2022-09-28,19.851768493652344
2022-09-29,19.58466339111328
2022-09-30,19.317554473876953
2022-10-03,19.536962509155273
2022-10-04,20.252424240112305
2022-10-05,20.118871688842773
2022-10-06,20.033021926879883
2022-10-07,19.565582275390625
2022-10-10,19.727752685546875
2022-10-11,19.622817993164062
2022-10-12,19.718210220336914
2022-10-13,20.748485565185547
2022-10-14,20.576772689819336
2022-10-17,20.805721282958984
2022-10-18,20.805721282958984
2022-10-19,20.748485565185547
2022-10-20,20.653085708618164
2022-10-21,21.139606475830078
2022-10-24,21.530725479125977
2022-10-25,21.883689880371094
2022-10-26,21.77875518798828
2022-10-27,21.750133514404297
2022-10-28,22.341585159301758
2022-10-31,22.055402755737305
2022-11-01,21.883689880371094
2022-11-02,21.559345245361328
2022-11-03,21.4162540435791
2022-11-04,21.940927505493164
2022-11-07,21.98880958557129
2022-11-08,21.95050048828125
2022-11-09,21.452497482299805
2022-11-10,22.52512550354004
2022-11-11,22.084579467773438
2022-11-14,21.90262222290039
2022-11-15,21.90262222290039
2022-11-16,21.806846618652344
2022-11-17,21.567424774169922
2022-11-18,21.68234634399414
2022-11-21,21.73023223876953
2022-11-22,21.62488555908203
2022-11-23,21.538692474365234
2022-11-25,21.481229782104492
2022-11-28,21.155611038208008
2022-11-29,21.270536422729492
2022-11-30,21.82600212097168
2022-12-01,21.758960723876953
2022-12-02,21.701501846313477
2022-12-05,21.347152709960938
2022-12-06,21.442920684814453
2022-12-07,21.615306854248047
2022-12-08,21.816423416137695
2022-12-09,21.835575103759766
2022-12-12,22.247392654418945
2022-12-13,22.74539566040039
2022-12-14,22.33358383178711
2022-12-15,21.471649169921875
2022-12-16,21.653615951538086
2022-12-19,21.864309310913086
2022-12-20,21.567424774169922
2022-12-21,22.075000762939453
2022-12-22,21.758960723876953
2022-12-23,21.94092559814453
2022-12-27,21.797269821166992
2022-12-28,21.634462356567383
2022-12-29,22.209083557128906
2022-12-30,21.998388290405273
2023-01-03,21.768537521362305
2023-01-04,21.749385833740234
2023-01-05,21.62488555908203
2023-01-06,22.113311767578125
2023-01-09,21.873889923095703
2023-01-10,22.04627227783203
2023-01-11,22.007965087890625
2023-01-12,22.199504852294922
2023-01-13,22.218660354614258
2023-01-17,22.09415626525879
2023-01-18,21.66319465637207
2023-01-19,21.644039154052734
2023-01-20,21.93134880065918
2023-01-23,22.103734970092773
2023-01-24,21.90262222290039
2023-01-25,21.73023223876953
2023-01-26,21.835575103759766
2023-01-27,23.21466827392578
2023-01-30,23.23381996154785
2023-01-31,23.750980377197266
2023-02-01,23.894634246826172
2023-02-02,24.52672004699707
2023-02-03,24.708683013916016
2023-02-06,24.44919776916504
2023-02-07,24.593351364135742
2023-02-08,24.285818099975586
2023-02-09,24.03594398498535
2023-02-10,24.189714431762695
2023-02-13,24.285818099975586
2023-02-14,24.074384689331055
2023-02-15,24.064777374267578
2023-02-16,23.987890243530273
2023-02-17,24.112831115722656
2023-02-21,23.64191246032715
2023-02-22,23.862957000732422
2023-02-23,23.882177352905273
2023-02-24,23.766847610473633
2023-02-27,23.738018035888672
2023-02-28,23.68996810913086
2023-03-01,24.016721725463867
2023-03-02,23.795682907104492
2023-03-03,23.93022918701172
2023-03-06,23.50736427307129
2023-03-07,23.132551193237305
2023-03-08,23.036447525024414
2023-03-09,21.90240478515625
2023-03-10,21.29694175720215
2023-03-13,18.980802536010742
2023-03-14,19.61509895324707
2023-03-15,19.586265563964844
2023-03-16,20.364721298217773
2023-03-17,19.884197235107422
2023-03-20,20.00912857055664
2023-03-21,20.681865692138672
2023-03-22,20.076400756835938
2023-03-23,19.970687866210938
2023-03-24,20.556930541992188
2023-03-27,20.797195434570312
2023-03-28,20.883689880371094
2023-03-29,20.76836585998535
2023-03-30,20.364721298217773
2023-03-31,20.777973175048828
2023-04-03,20.63381576538086
2023-04-04,20.047574996948242
2023-04-05,19.70159339904785
2023-04-06,19.374835968017578
2023-04-10,19.4709415435791
2023-04-11,19.605485916137695
2023-04-12,19.269119262695312
2023-04-13,19.38444709777832
2023-04-14,19.048076629638672
2023-04-17,19.336395263671875
2023-04-18,18.88469886779785
2023-04-19,19.13457489013672
2023-04-20,18.980802536010742
2023-04-21,18.903919219970703
2023-04-24,18.8654727935791
2023-04-25,18.42339324951172
2023-04-26,18.2984561920166
2023-04-27,18.461835861206055
2023-04-28,18.596385955810547
2023-05-01,18.50027847290039
2023-05-02,17.35662269592285
2023-05-03,16.885705947875977
2023-05-04,16.21297264099121
2023-05-05,17.664159774780273
2023-05-08,17.34545135498047
2023-05-09,16.881872177124023
2023-05-10,16.67906379699707
2023-05-11,16.42795753479004
2023-05-12,16.669404983520508
2023-05-15,16.91084861755371
2023-05-16,16.756328582763672
2023-05-17,17.57724380493164
2023-05-18,17.55792236328125
2023-05-19,17.142637252807617
2023-05-22,17.586898803710938
2023-05-23,17.91526222229004
2023-05-24,17.548267364501953
2023-05-25,17.316478729248047
2023-05-26,17.586898803710938
2023-05-30,17.432369232177734
2023-05-31,17.113666534423828
2023-06-01,17.277847290039062
2023-06-02,18.243629455566406
2023-06-05,17.70279312133789
2023-06-06,18.63960075378418
2023-06-07,19.13214874267578
2023-06-08,18.79412269592285
2023-06-09,18.436786651611328
2023-06-12,18.301578521728516
2023-06-13,18.900362014770508
2023-06-14,18.63960075378418
2023-06-15,18.84241485595703
2023-06-16,18.407812118530273
2023-06-20,18.176025390625
2023-06-21,17.905607223510742
2023-06-22,17.548267364501953
2023-06-23,17.586898803710938
2023-06-26,17.33579444885254
2023-06-27,17.50963592529297
2023-06-28,17.461345672607422
2023-06-29,17.722108840942383
2023-06-30,17.471006393432617
2023-07-03,17.80902671813965
2023-07-05,17.673816680908203
2023-07-06,17.451688766479492
2023-07-07,17.596553802490234
2023-07-10,17.586898803710938
2023-07-11,17.625530242919922
2023-07-12,18.0118408203125
2023-07-13,18.340208053588867
2023-07-14,18.243629455566406
2023-07-17,18.35952377319336
2023-07-18,18.929336547851562
2023-07-19,19.30599021911621
2023-07-20,19.103174209594727
2023-07-21,18.958303451538086
2023-07-24,19.508806228637695
2023-07-25,19.325307846069336
2023-07-26,19.866140365600586
2023-07-27,19.595726013183594
2023-07-28,21.392080307006836
2023-07-31,21.198925018310547
2023-08-01,20.96713638305664
2023-08-02,20.97679328918457
2023-08-03,21.10234832763672
2023-08-04,21.49831771850586
2023-08-07,21.847412109375
2023-08-08,21.66316795349121
2023-08-09,21.517711639404297
2023-08-10,21.411046981811523
2023-08-11,21.45952606201172
2023-08-14,21.013463973999023
2023-08-15,20.712860107421875
2023-08-16,20.64497947692871
2023-08-17,20.81952476501465
2023-08-18,20.72255516052246
2023-08-21,20.31528091430664
2023-08-22,19.95648956298828
2023-08-23,20.305583953857422
2023-08-24,20.28618812561035
2023-08-25,20.169822692871094
2023-08-28,20.538311004638672
2023-08-29,20.5189151763916
2023-08-30,20.412248611450195
2023-08-31,20.538311004638672
2023-09-01,21.11043357849121
2023-09-05,20.81952476501465
2023-09-06,20.344371795654297
2023-09-07,20.10194206237793
2023-09-08,20.140731811523438
2023-09-11,19.995277404785156
2023-09-12,19.946792602539062
2023-09-13,19.62679100036621
2023-09-14,19.8789119720459
2023-09-15,19.811033248901367
2023-09-18,19.355276107788086
2023-09-19,19.238910675048828
2023-09-20,19.326183319091797
2023-09-21,19.277694702148438
2023-09-22,18.977088928222656
2023-09-25,19.112844467163086
2023-09-26,18.99648666381836
2023-09-27,18.93829917907715
2023-09-28,19.05466651916504
2023-09-29,19.112844467163086
2023-10-02,18.744359970092773
2023-10-03,18.453449249267578
2023-10-04,18.579509735107422
2023-10-05,18.95769691467285
2023-10-06,18.84132957458496
2023-10-09,18.93829917907715
2023-10-10,19.05466651916504
2023-10-11,19.22921371459961
2023-10-12,19.1904239654541
2023-10-13,18.92860221862793
2023-10-16,19.064361572265625
2023-10-17,19.180727005004883
2023-10-18,18.899511337280273
2023-10-19,18.831632614135742
2023-10-20,18.278900146484375
2023-10-23,18.240114212036133
2023-10-24,18.143142700195312
2023-10-25,18.055870056152344
2023-10-26,18.472841262817383
2023-10-27,18.152841567993164
2023-10-30,18.46314811706543
2023-10-31,18.395263671875
2023-11-01,18.589208602905273
2023-11-02,19.006179809570312
2023-11-03,19.52012062072754
2023-11-06,19.675973892211914
2023-11-07,19.481159210205078
2023-11-08,19.247386932373047
2023-11-09,18.8480224609375
2023-11-10,18.994131088256836
2023-11-13,19.042835235595703
2023-11-14,20.309112548828125
2023-11-15,20.50391960144043
2023-11-16,20.153263092041016
2023-11-17,20.39677619934082
2023-11-20,20.279884338378906
2023-11-21,19.773378372192383
2023-11-22,19.880521774291992
2023-11-24,19.94870948791504
2023-11-27,19.49090003967285
2023-11-28,19.52985954284668
2023-11-29,19.714935302734375
2023-11-30,19.471420288085938
2023-12-01,20.552623748779297
2023-12-04,20.903284072875977
2023-12-05,20.796138763427734
2023-12-06,21.068876266479492
2023-12-07,21.23446273803711
2023-12-08,21.322128295898438
2023-12-11,21.322128295898438
2023-12-12,21.33186912536621
2023-12-13,22.344890594482422
2023-12-14,23.016990661621094
2023-12-15,22.783218383789062
2023-12-18,22.77347755432129
2023-12-19,23.299463272094727
2023-12-20,22.997509002685547
2023-12-21,23.270246505737305
2023-12-22,23.41635513305664
2023-12-26,23.620906829833984
2023-12-27,23.47479820251465
2023-12-28,23.445575714111328
2023-12-29,22.948806762695312
2024-01-02,22.90984535217285
2024-01-03,22.49100112915039
2024-01-04,22.52996253967285
2024-01-05,22.471515655517578
2024-01-08,22.481260299682617
2024-01-09,22.257225036621094
2024-01-10,22.296188354492188
2024-01-11,22.12085723876953
2024-01-12,21.945528030395508
2024-01-16,21.51694107055664
2024-01-17,21.565643310546875
2024-01-18,21.643566131591797
2024-01-19,22.03319549560547
2024-01-22,22.637107849121094
2024-01-23,22.37411117553711
2024-01-24,22.792959213256836
2024-01-25,22.705289840698242
2024-01-26,21.906564712524414
2024-01-29,22.101375579833984
2024-01-30,22.003969192504883
2024-01-31,21.273427963256836
2024-02-01,20.864320755004883
2024-02-02,20.63054847717285
2024-02-05,20.39577865600586
2024-02-06,20.082748413085938
2024-02-07,19.975143432617188
2024-02-08,20.014270782470703
2024-02-09,20.346864700317383
2024-02-12,20.855539321899414
2024-02-13,20.102312088012695
2024-02-14,20.483816146850586
2024-02-15,20.982707977294922
2024-02-16,20.835973739624023
2024-02-20,20.571855545043945
2024-02-21,20.601200103759766
2024-02-22,20.601200103759766
2024-02-23,20.659894943237305
2024-02-26,20.464252471923828
2024-02-27,20.483816146850586
2024-02-28,20.161006927490234
2024-02-29,20.38599395751953
2024-03-01,20.268606185913086
2024-03-04,20.297956466674805
2024-03-05,20.63054847717285
2024-03-06,20.513160705566406
2024-03-07,20.610984802246094
2024-03-08,20.659894943237305
2024-03-11,20.610984802246094
2024-03-12,20.42512321472168
2024-03-13,20.307737350463867
2024-03-14,19.857759475708008
2024-03-15,19.88710594177246
2024-03-18,19.54473114013672
2024-03-19,19.671899795532227
2024-03-20,20.39577865600586
2024-03-21,20.562074661254883
2024-03-22,20.209917068481445
2024-03-25,20.2392635345459
2024-03-26,20.014270782470703
2024-03-27,21.13922119140625
2024-03-28,21.246822357177734
2024-04-01,20.659894943237305
2024-04-02,20.415340423583984
2024-04-03,20.209917068481445
2024-04-04,20.288171768188477
2024-04-05,20.258825302124023
2024-04-08,20.552289962768555
2024-04-09,20.67945671081543
2024-04-10,19.613203048706055
2024-04-11,19.80884552001953
2024-04-12,19.750154495239258
2024-04-15,19.740373611450195
2024-04-16,19.564292907714844
2024-04-17,19.427345275878906
2024-04-18,19.642553329467773
2024-04-19,20.268606185913086
2024-04-22,20.444686889648438
2024-04-23,20.835973739624023
2024-04-24,20.96314239501953
2024-04-25,20.620763778686523
2024-04-26,21.305517196655273
2024-04-29,21.246822357177734
2024-04-30,21.197914123535156
2024-05-01,21.892446517944336
2024-05-02,22.303293228149414
2024-05-03,22.772838592529297
2024-05-06,22.861217498779297
2024-05-07,22.743377685546875
2024-05-08,23.008522033691406
2024-05-09,23.10672378540039
2024-05-10,23.028162002563477
2024-05-13,22.880857467651367
2024-05-14,22.96923828125
2024-05-15,23.155820846557617
2024-05-16,23.36204719543457
2024-05-17,23.558446884155273
2024-05-20,23.35222625732422
2024-05-21,23.254024505615234
2024-05-22,23.24420166015625
2024-05-23,22.83176040649414
2024-05-24,22.861217498779297
2024-05-28,22.713916778564453
2024-05-29,22.311290740966797
2024-05-30,22.419313430786133
2024-05-31,22.684457778930664
2024-06-03,22.438955307006836
2024-06-04,21.977407455444336
2024-06-05,21.898847579956055
2024-06-06,22.173810958862305
2024-06-07,22.085430145263672
2024-06-10,21.99704933166504
2024-06-11,21.849748611450195
2024-06-12,22.488056182861328
2024-06-13,22.134531021118164
2024-06-14,21.99704933166504
2024-06-17,22.34075355529785
2024-06-18,22.5076961517334
2024-06-20,22.380033493041992
2024-06-21,22.173810958862305
2024-06-24,22.3309326171875
2024-06-25,22.262191772460938
2024-06-26,22.56661605834961
2024-06-27,22.78265953063965
2024-06-28,23.312944412231445
2024-07-01,23.411144256591797
2024-07-02,23.70574951171875
2024-07-03,23.293302536010742
2024-07-05,22.82193946838379
2024-07-08,22.87103843688965
2024-07-09,23.018342971801758
2024-07-10,23.50934600830078
2024-07-11,24.452077865600586
2024-07-12,24.84488296508789
2024-07-15,25.6304931640625
2024-07-16,27.034767150878906
2024-07-17,27.761455535888672
2024-07-18,27.407930374145508
2024-07-19,27.093687057495117
2024-07-22,27.849834442138672
2024-07-23,28.232820510864258
2024-07-24,27.830196380615234
2024-07-25,28.203357696533203
2024-07-26,28.59616470336914
2024-07-29,27.77127456665039
2024-07-30,27.496313095092773
2024-07-31,27.54541015625
2024-08-01,26.494659423828125
2024-08-02,25.79743194580078
2024-08-05,24.97254180908203
2024-08-06,25.159788131713867
2024-08-07,25.051382064819336
2024-08-08,25.34703254699707
2024-08-09,25.011962890625
2024-08-12,24.61776351928711
2024-08-13,25.17949676513672
2024-08-14,24.972543716430664
2024-08-15,25.613115310668945
2024-08-16,26.115720748901367
2024-08-19,26.371952056884766
2024-08-20,25.859493255615234
2024-08-21,26.01717185974121
2024-08-22,26.076303482055664
2024-08-23,27.34759521484375
2024-08-26,27.130786895751953
2024-08-27,27.189916610717773
2024-08-28,27.199771881103516
2024-08-29,27.1110782623291
2024-08-30,27.34759521484375
2024-09-03,27.022380828857422
2024-09-04,26.57890510559082
2024-09-05,26.4113712310791
2024-09-06,25.80035972595215
2024-09-09,25.721521377563477
2024-09-10,25.81021499633789
2024-09-11,25.366741180419922
2024-09-12,25.544132232666016
2024-09-13,26.16499900817871
2024-09-16,26.273401260375977
2024-09-17,26.588760375976562
2024-09-18,26.55919647216797
2024-09-19,27.160350799560547
2024-09-20,26.588760375976562
2024-09-23,26.371952056884766
2024-09-24,26.096010208129883
2024-09-25,25.73137855529785
2024-09-26,25.790510177612305
2024-09-27,25.78065299987793
2024-09-30,26.381805419921875
2024-10-01,25.613115310668945
2024-10-02,24.972543716430664
2024-10-03,25.080949783325195
2024-10-04,25.287904739379883
2024-10-07,25.021820068359375
2024-10-08,24.8641357421875
2024-10-09,24.82472038269043
2024-10-10,24.736024856567383
2024-10-11,25.573698043823242
2024-10-14,25.73137855529785
2024-10-15,26.105867385864258
2024-10-16,26.529632568359375
2024-10-17,26.470500946044922
2024-10-18,26.05659294128418
2024-10-21,25.50471305847168
2024-10-22,26.204416275024414
2024-10-23,26.342388153076172
2024-10-24,26.15514373779297
2024-10-25,26.480356216430664
2024-10-28,27.436288833618164
2024-10-29,27.022380828857422
2024-10-30,27.258899688720703
2024-10-31,26.519777297973633
2024-11-01,26.362096786499023
2024-11-04,26.135433197021484
2024-11-05,26.877073287963867
2024-11-06,31.326919555664062
2024-11-07,30.021631240844727
2024-11-08,30.52594757080078
2024-11-11,31.702686309814453
2024-11-12,31.62357521057129
2024-11-13,31.2181453704834
2024-11-14,31.099483489990234
2024-11-15,30.792936325073242
2024-11-18,30.51605796813965
2024-11-19,30.37761878967285
2024-11-20,30.58527946472168
2024-11-21,30.980819702148438
2024-11-22,31.584022521972656
2024-11-25,31.682907104492188
2024-11-26,31.415918350219727
2024-11-27,31.168704986572266
