Date,OC
2012-03-08,27.201887130737305
2012-03-09,27.971914291381836
2012-03-12,28.850744247436523
2012-03-13,30.114578247070312
2012-03-14,30.173179626464844
2012-03-15,30.951560974121094
2012-03-16,30.892967224121094
2012-03-19,30.851131439208984
2012-03-20,30.54981803894043
2012-03-21,31.001785278320312
2012-03-22,30.156442642211914
2012-03-23,29.972301483154297
2012-03-26,30.44937515258789
2012-03-27,30.45773696899414
2012-03-28,30.215024948120117
2012-03-29,29.88859748840332
2012-03-30,30.156442642211914
2012-04-02,29.327821731567383
2012-04-03,28.96792221069336
2012-04-04,28.976289749145508
2012-04-05,29.185535430908203
2012-04-09,28.7586669921875
2012-04-10,27.36928367614746
2012-04-11,28.348554611206055
2012-04-12,28.976289749145508
2012-04-13,28.649860382080078
2012-04-16,28.66659164428711
2012-04-17,28.96792221069336
2012-04-18,28.373672485351562
2012-04-19,27.971914291381836
2012-04-20,28.28997230529785
2012-04-23,27.997018814086914
2012-04-24,28.917707443237305
2012-04-25,27.913320541381836
2012-04-26,28.867488861083984
2012-04-27,29.922080993652344
2012-04-30,28.75029754638672
2012-05-01,28.792150497436523
2012-05-02,29.679351806640625
2012-05-03,29.101837158203125
2012-05-04,28.331819534301758
2012-05-07,28.69171142578125
2012-05-08,27.988649368286133
2012-05-09,27.678979873657227
2012-05-10,27.745925903320312
2012-05-11,27.921693801879883
2012-05-14,26.758289337158203
2012-05-15,26.490455627441406
2012-05-16,25.820871353149414
2012-05-17,24.11343002319336
2012-05-18,23.74515151977539
2012-05-21,24.054834365844727
2012-05-22,24.63235855102539
2012-05-23,25.201507568359375
2012-05-24,25.653474807739258
2012-05-25,25.586515426635742
2012-05-29,26.724809646606445
2012-05-30,25.712066650390625
2012-05-31,25.829238891601562
2012-06-01,23.686561584472656
2012-06-04,22.598495483398438
2012-06-05,23.435468673706055
2012-06-06,23.61960792541504
2012-06-07,24.230607986450195
2012-06-08,24.674203872680664
2012-06-11,23.117422103881836
2012-06-12,22.924907684326172
2012-06-13,22.339033126831055
2012-06-14,23.15927505493164
2012-06-15,23.594501495361328
2012-06-18,24.054834365844727
2012-06-19,24.716053009033203
2012-06-20,24.7913818359375
2012-06-21,23.6363525390625
2012-06-22,23.226234436035156
2012-06-25,22.590118408203125
2012-06-26,22.807735443115234
2012-06-27,22.51479148864746
2012-06-28,22.891437530517578
2012-06-29,23.887447357177734
2012-07-02,24.04646873474121
2012-07-03,24.498437881469727
2012-07-05,24.53191566467285
2012-07-06,24.297569274902344
2012-07-09,24.11343002319336
2012-07-10,23.879074096679688
2012-07-11,23.452207565307617
2012-07-12,23.544279098510742
2012-07-13,23.795377731323242
2012-07-16,23.435468673706055
2012-07-17,23.86233901977539
2012-07-18,24.339420318603516
2012-07-19,24.515180587768555
2012-07-20,23.627979278564453
2012-07-23,23.217857360839844
2012-07-24,23.15927505493164
2012-07-25,21.870317459106445
2012-07-26,22.43109703063965
2012-07-27,22.891437530517578
2012-07-30,22.414358139038086
2012-07-31,22.481304168701172
2012-08-01,23.00861358642578
2012-08-02,23.644718170166016
2012-08-03,24.741161346435547
2012-08-06,24.72442626953125
2012-08-07,25.368896484375
2012-08-08,25.20986557006836
2012-08-09,25.653474807739258
2012-08-10,24.9838924407959
2012-08-13,25.15966033935547
2012-08-14,25.15966033935547
2012-08-15,25.10106658935547
2012-08-16,25.871089935302734
2012-08-17,26.281208038330078
2012-08-20,26.691326141357422
2012-08-21,26.540668487548828
2012-08-22,26.398386001586914
2012-08-23,26.783395767211914
2012-08-24,27.77104377746582
2012-08-27,27.43624496459961
2012-08-28,27.620378494262695
2012-08-29,27.754297256469727
2012-08-30,27.160036087036133
2012-08-31,27.921693801879883
2012-09-04,27.87146759033203
2012-09-05,27.553415298461914
2012-09-06,27.77104377746582
2012-09-07,28.24811363220215
2012-09-10,28.28997230529785
2012-09-11,28.28997230529785
2012-09-12,28.432254791259766
2012-09-13,28.063974380493164
2012-09-14,29.101837158203125
2012-09-17,27.971914291381836
2012-09-18,27.913320541381836
2012-09-19,28.348554611206055
2012-09-20,29.394779205322266
2012-09-21,29.85512351989746
2012-09-24,29.67098617553711
2012-09-25,28.78378677368164
2012-09-26,27.955181121826172
2012-09-27,28.591276168823242
2012-09-28,28.005388259887695
2012-10-01,27.94680404663086
2012-10-02,28.206260681152344
2012-10-03,28.859111785888672
2012-10-04,28.641502380371094
2012-10-05,28.900964736938477
2012-10-08,28.415517807006836
2012-10-09,26.046857833862305
2012-10-10,25.28519630432129
2012-10-11,24.799747467041016
2012-10-12,25.06759262084961
2012-10-15,25.686954498291016
2012-10-16,26.10544204711914
2012-10-17,26.60763931274414
2012-10-18,26.89220428466797
2012-10-19,27.00101661682129
2012-10-22,27.09307861328125
2012-10-23,27.067970275878906
2012-10-24,27.00101661682129
2012-10-25,25.912935256958008
2012-10-26,26.3146915435791
2012-10-31,28.11419677734375
2012-11-01,28.515953063964844
2012-11-02,28.365291595458984
2012-11-05,28.90932846069336
2012-11-06,29.16879653930664
2012-11-07,28.73356056213379
2012-11-08,28.147680282592773
2012-11-09,27.997018814086914
2012-11-12,27.653860092163086
2012-11-13,27.637113571166992
2012-11-14,26.90058135986328
2012-11-15,26.557409286499023
2012-11-16,26.934051513671875
2012-11-19,27.360904693603516
2012-11-20,27.84636116027832
2012-11-21,27.930063247680664
2012-11-23,28.18115234375
2012-11-26,27.980276107788086
2012-11-27,28.13930320739746
2012-11-28,28.365291595458984
2012-11-29,28.75029754638672
2012-11-30,28.94281578063965
2012-12-03,28.9511775970459
2012-12-04,28.800525665283203
2012-12-05,28.17278480529785
2012-12-06,28.23137092590332
2012-12-07,28.11419677734375
2012-12-10,28.55779457092285
2012-12-11,28.67497444152832
2012-12-12,29.369678497314453
2012-12-13,29.54543685913086
2012-12-14,29.81325912475586
2012-12-17,30.67535972595215
2012-12-18,30.959949493408203
2012-12-19,30.94320297241211
2012-12-20,31.01013946533203
2012-12-21,30.851131439208984
2012-12-24,30.884607315063477
2012-12-26,30.45773696899414
2012-12-27,30.692096710205078
2012-12-28,30.399147033691406
2012-12-31,30.959949493408203
2013-01-02,32.098228454589844
2013-01-03,31.997787475585938
2013-01-04,32.04801940917969
2013-01-07,31.80527114868164
2013-01-08,32.16519546508789
2013-01-09,32.759437561035156
2013-01-10,32.72597122192383
2013-01-11,33.018898010253906
2013-01-14,32.67573165893555
2013-01-15,32.96868896484375
2013-01-16,32.834774017333984
2013-01-17,33.53782653808594
2013-01-18,33.68012619018555
2013-01-22,34.52547073364258
2013-01-23,34.46688461303711
2013-01-24,34.51711654663086
2013-01-25,35.16994094848633
2013-01-28,34.55057144165039
2013-01-29,35.186683654785156
2013-01-30,34.89375305175781
2013-01-31,34.87699890136719
2013-02-01,34.87699890136719
2013-02-04,34.61753463745117
2013-02-05,34.759830474853516
2013-02-06,35.287113189697266
2013-02-07,35.345726013183594
2013-02-08,35.688880920410156
2013-02-11,35.73910140991211
2013-02-12,36.31661605834961
2013-02-13,36.191070556640625
2013-02-14,35.814414978027344
2013-02-15,35.814414978027344
2013-02-19,36.27477264404297
2013-02-20,33.40391540527344
2013-02-21,32.40790557861328
2013-02-22,33.604801177978516
2013-02-25,32.039634704589844
2013-02-26,32.88499450683594
2013-02-27,32.7845458984375
2013-02-28,32.48324966430664
2013-03-01,32.34931564331055
2013-03-04,32.85152053833008
2013-03-05,33.18630599975586
2013-03-06,33.21978759765625
2013-03-07,32.96033477783203
2013-03-08,33.629905700683594
2013-03-11,33.50435256958008
2013-03-12,33.261634826660156
2013-03-13,33.521087646484375
2013-03-14,33.98980712890625
2013-03-15,33.981422424316406
2013-03-18,34.1153564453125
2013-03-19,34.00654602050781
2013-03-20,34.58405685424805
2013-03-21,34.140464782714844
2013-03-22,33.244895935058594
2013-03-25,32.50835037231445
2013-03-26,33.127723693847656
2013-03-27,32.95195388793945
2013-03-28,33.00216293334961
2013-04-01,32.02289581298828
2013-04-02,31.61278533935547
2013-04-03,31.185916900634766
2013-04-04,31.570932388305664
2013-04-05,31.88898468017578
2013-04-08,32.617156982421875
2013-04-09,32.38279724121094
2013-04-10,32.95195388793945
2013-04-11,32.86825180053711
2013-04-12,32.97705841064453
2013-04-15,31.579303741455078
2013-04-16,32.684104919433594
2013-04-17,32.17356872558594
2013-04-18,32.223785400390625
2013-04-19,32.84314727783203
2013-04-22,33.203041076660156
2013-04-23,33.57966995239258
2013-04-24,35.262027740478516
2013-04-25,35.70561218261719
2013-04-26,35.47127151489258
2013-04-29,35.52985763549805
2013-04-30,35.20341491699219
2013-05-01,34.58405685424805
2013-05-02,35.06114196777344
2013-05-03,35.83953094482422
2013-05-06,35.99855422973633
2013-05-07,36.0404167175293
2013-05-08,36.23291778564453
2013-05-09,35.939979553222656
2013-05-10,36.50912094116211
2013-05-13,36.8104362487793
2013-05-14,37.505130767822266
2013-05-15,37.6223030090332
2013-05-16,36.93597412109375
2013-05-17,37.55533981323242
2013-05-20,37.4883918762207
2013-05-21,37.27075958251953
2013-05-22,37.019676208496094
2013-05-23,37.17869567871094
2013-05-24,37.00294494628906
2013-05-28,37.17033386230469
2013-05-29,36.375205993652344
2013-05-30,36.96108627319336
2013-05-31,36.57607650756836
2013-06-03,36.375205993652344
2013-06-04,35.53822326660156
2013-06-05,34.88538360595703
2013-06-06,35.42941665649414
2013-06-07,35.58005905151367
2013-06-10,35.462890625
2013-06-11,34.75144577026367
2013-06-12,34.533843994140625
2013-06-13,35.51311111450195
2013-06-14,35.67214584350586
2013-06-17,36.29151153564453
2013-06-18,36.14085388183594
2013-06-19,35.6972541809082
2013-06-20,34.91048049926758
2013-06-21,34.324588775634766
2013-06-24,33.57966995239258
2013-06-25,34.00654602050781
2013-06-26,34.190677642822266
2013-06-27,34.40829849243164
2013-06-28,32.709224700927734
2013-07-01,32.84314727783203
2013-07-02,32.69248962402344
2013-07-03,32.684104919433594
2013-07-05,32.541839599609375
2013-07-08,31.930835723876953
2013-07-09,32.76780700683594
2013-07-10,32.87662124633789
2013-07-11,33.981422424316406
2013-07-12,34.08187484741211
2013-07-15,34.04838180541992
2013-07-16,33.604801177978516
2013-07-17,33.462501525878906
2013-07-18,33.76382827758789
2013-07-19,33.32022476196289
2013-07-22,33.48762130737305
2013-07-23,33.33695983886719
2013-07-24,32.935203552246094
2013-07-25,32.87662124633789
2013-07-26,32.99380111694336
2013-07-29,33.14446258544922
2013-07-30,33.13607406616211
2013-07-31,33.05238723754883
2013-08-01,33.253257751464844
2013-08-02,33.91447448730469
2013-08-05,33.43740463256836
2013-08-06,32.36605453491211
2013-08-07,32.04801940917969
2013-08-08,32.232154846191406
2013-08-09,32.0731201171875
2013-08-12,31.80527114868164
2013-08-13,31.746688842773438
2013-08-14,31.545818328857422
2013-08-15,31.646265029907227
2013-08-16,31.621145248413086
2013-08-19,31.17754554748535
2013-08-20,31.77179527282715
2013-08-21,32.18193054199219
2013-08-22,32.717594146728516
2013-08-23,32.16519546508789
2013-08-26,32.014522552490234
2013-08-27,31.545818328857422
2013-08-28,31.48724365234375
2013-08-29,31.579303741455078
2013-08-30,31.33656883239746
2013-09-03,32.089874267578125
2013-09-04,31.914094924926758
2013-09-05,31.646265029907227
2013-09-06,31.763429641723633
2013-09-09,32.901729583740234
2013-09-10,33.077491760253906
2013-09-11,33.21141052246094
2013-09-12,33.36206817626953
2013-09-13,32.86825180053711
2013-09-16,32.84314727783203
