Date,MO
2011-12-09,12.242372512817383
2011-12-12,12.280649185180664
2011-12-13,12.33169174194336
2011-12-14,12.221097946166992
2011-12-15,12.382740020751953
2011-12-16,12.395501136779785
2011-12-19,12.480574607849121
2011-12-20,12.70177173614502
2011-12-21,12.893192291259766
2011-12-22,12.858694076538086
2011-12-23,12.86732006072998
2011-12-27,12.815573692321777
2011-12-28,12.815573692321777
2011-12-29,12.845762252807617
2011-12-30,12.785394668579102
2012-01-03,12.315376281738281
2012-01-04,12.246376991271973
2012-01-05,12.43179988861084
2012-01-06,12.384364128112793
2012-01-09,12.289498329162598
2012-01-10,12.466294288635254
2012-01-11,12.43610668182373
2012-01-12,12.43610668182373
2012-01-13,12.487854957580566
2012-01-17,12.461981773376465
2012-01-18,12.487854957580566
2012-01-19,12.336933135986328
2012-01-20,12.375741004943848
2012-01-23,12.336933135986328
2012-01-24,12.194633483886719
2012-01-25,12.362802505493164
2012-01-26,12.358490943908691
2012-01-27,12.134261131286621
2012-01-30,12.242070198059082
2012-01-31,12.246376991271973
2012-02-01,12.259313583374023
2012-02-02,12.30675220489502
2012-02-03,12.43610668182373
2012-02-06,12.349869728088379
2012-02-07,12.42748737335205
2012-02-08,12.43610668182373
2012-02-09,12.634469032287598
2012-02-10,12.595659255981445
2012-02-13,12.604281425476074
2012-02-14,12.621535301208496
2012-02-15,12.612909317016602
2012-02-16,12.737953186035156
2012-02-17,12.785394668579102
2012-02-21,12.772456169128418
2012-02-22,12.785394668579102
2012-02-23,12.806953430175781
2012-02-24,12.932001113891602
2012-02-27,12.949248313903809
2012-02-28,12.944938659667969
2012-02-29,12.979437828063965
2012-03-01,12.944938659667969
2012-03-02,12.919066429138184
2012-03-05,13.048429489135742
2012-03-06,12.970809936523438
2012-03-07,12.979437828063965
2012-03-08,13.134668350219727
2012-03-09,13.134668350219727
2012-03-12,13.126049041748047
2012-03-13,13.156641960144043
2012-03-14,13.091073036193848
2012-03-15,13.126049041748047
2012-03-16,13.126049041748047
2012-03-19,13.1610107421875
2012-03-20,13.169754981994629
2012-03-21,13.178502082824707
2012-03-22,13.174126625061035
2012-03-23,13.28777027130127
2012-03-26,13.401418685913086
2012-03-27,13.379563331604004
2012-03-28,13.340222358703613
2012-03-29,13.37082290649414
2012-03-30,13.49321174621582
2012-04-02,13.619969367980957
2012-04-03,13.589369773864746
2012-04-04,13.598113059997559
2012-04-05,13.707388877868652
2012-04-09,13.619969367980957
2012-04-10,13.528176307678223
2012-04-11,13.641824722290039
2012-04-12,13.685530662536621
2012-04-13,13.76420783996582
2012-04-16,13.716127395629883
2012-04-17,13.816665649414062
2012-04-18,13.838516235351562
2012-04-19,13.890970230102539
2012-04-20,13.939043045043945
2012-04-23,13.882230758666992
2012-04-24,13.85600471496582
2012-04-25,13.851630210876465
2012-04-26,13.956531524658203
2012-04-27,14.043954849243164
2012-04-30,14.078917503356934
2012-05-01,14.1707124710083
2012-05-02,14.148858070373535
2012-05-03,14.227533340454102
2012-05-04,14.175081253051758
2012-05-07,14.07454776763916
2012-05-08,14.100773811340332
2012-05-09,13.87785530090332
2012-05-10,13.869112014770508
2012-05-11,13.895336151123047
2012-05-14,13.851630210876465
2012-05-15,13.87785530090332
2012-05-16,13.925935745239258
2012-05-17,13.829771041870117
2012-05-18,13.847261428833008
2012-05-21,13.9215669631958
2012-05-22,13.882230758666992
2012-05-23,13.86474323272705
2012-05-24,14.100773811340332
2012-05-25,14.03520679473877
2012-05-29,14.043954849243164
2012-05-30,13.995875358581543
2012-05-31,14.070175170898438
2012-06-01,13.851630210876465
2012-06-04,13.956531524658203
2012-06-05,13.89970874786377
2012-06-06,14.240645408630371
2012-06-07,14.314952850341797
2012-06-08,14.384888648986816
2012-06-11,14.406744956970215
2012-06-12,14.612178802490234
2012-06-13,14.722808837890625
2012-06-14,14.904247283935547
2012-06-15,14.944071769714355
2012-06-18,14.979473114013672
2012-06-19,15.010458946228027
2012-06-20,15.006024360656738
2012-06-21,14.997179985046387
2012-06-22,14.988324165344238
2012-06-25,14.92194938659668
2012-06-26,14.899816513061523
2012-06-27,15.045857429504395
2012-06-28,15.05913257598877
2012-06-29,15.289243698120117
2012-07-02,15.470671653747559
2012-07-03,15.483956336975098
2012-07-05,15.439703941345215
2012-07-06,15.475107192993164
2012-07-09,15.559185981750488
2012-07-10,15.678664207458496
2012-07-11,15.629982948303223
2012-07-12,15.541485786437988
2012-07-13,15.762744903564453
2012-07-16,15.749473571777344
2012-07-17,15.846821784973145
2012-07-18,15.895498275756836
2012-07-19,15.904348373413086
2012-07-20,15.891074180603027
2012-07-23,15.705217361450195
2012-07-24,15.740619659423828
2012-07-25,15.665390014648438
2012-07-26,15.767176628112793
2012-07-27,15.886652946472168
2012-07-30,16.00170135498047
2012-07-31,15.917630195617676
2012-08-01,15.944175720214844
2012-08-02,15.736190795898438
2012-08-03,15.895498275756836
2012-08-06,15.837973594665527
2012-08-07,15.466255187988281
2012-08-08,15.492801666259766
2012-08-09,15.364471435546875
2012-08-10,15.470671653747559
2012-08-13,15.581307411193848
2012-08-14,15.683085441589355
2012-08-15,15.545904159545898
2012-08-16,15.665390014648438
2012-08-17,15.669817924499512
2012-08-20,15.568035125732422
2012-08-21,15.231715202331543
2012-08-22,15.010458946228027
2012-08-23,14.802459716796875
2012-08-24,15.081260681152344
2012-08-27,15.160911560058594
2012-08-28,15.271540641784668
2012-08-29,15.3069429397583
2012-08-30,15.240562438964844
2012-08-31,15.028149604797363
2012-09-04,15.222865104675293
2012-09-05,15.156486511230469
2012-09-06,15.3069429397583
2012-09-07,15.165334701538086
2012-09-10,15.24499225616455
2012-09-11,15.2184419631958
2012-09-12,14.927066802978516
2012-09-13,15.155679702758789
2012-09-14,14.76569938659668
2012-09-17,14.886730194091797
2012-09-18,14.922587394714355
2012-09-19,14.859832763671875
2012-09-20,15.066033363342285
2012-09-21,15.267748832702637
2012-09-24,15.334988594055176
2012-09-25,15.245333671569824
2012-09-26,15.31705379486084
2012-09-27,15.196028709411621
2012-09-28,14.96741771697998
2012-10-01,15.079483985900879
2012-10-02,15.119821548461914
2012-10-03,15.263266563415527
2012-10-04,15.240852355957031
2012-10-05,15.240852355957031
2012-10-08,15.23188304901123
2012-10-09,15.025687217712402
2012-10-10,14.945003509521484
2012-10-11,14.662596702575684
2012-10-12,14.846385955810547
2012-10-15,14.868795394897461
2012-10-16,14.909140586853027
2012-10-17,15.0167236328125
2012-10-18,14.83293342590332
2012-10-19,14.62673568725586
2012-10-22,14.756731986999512
2012-10-23,14.501219749450684
2012-10-24,14.402600288391113
2012-10-25,14.389152526855469
2012-10-26,14.236749649047852
2012-10-31,14.254678726196289
2012-11-01,14.330881118774414
2012-11-02,14.209854125976562
2012-11-05,14.290536880493164
2012-11-06,14.317439079284668
2012-11-07,14.0753755569458
2012-11-08,14.021583557128906
2012-11-09,14.111233711242676
2012-11-12,13.940893173217773
2012-11-13,13.976755142211914
2012-11-14,13.801934242248535
2012-11-15,13.667455673217773
2012-11-16,14.003652572631836
2012-11-19,14.595356941223145
2012-11-20,14.725349426269531
2012-11-21,14.729832649230957
2012-11-23,15.007761001586914
2012-11-26,14.886730194091797
2012-11-27,14.859832763671875
2012-11-28,14.97637939453125
2012-11-29,15.048099517822266
2012-11-30,15.155679702758789
2012-12-03,15.088440895080566
2012-12-04,15.012238502502441
2012-12-05,14.927066802978516
2012-12-06,14.873279571533203
2012-12-07,15.003274917602539
2012-12-10,14.980862617492676
2012-12-11,14.774663925170898
2012-12-12,14.904664039611816
2012-12-13,14.909140586853027
2012-12-14,14.864314079284668
2012-12-17,14.788105964660645
2012-12-18,14.608804702758789
2012-12-19,14.519152641296387
2012-12-20,14.640186309814453
2012-12-21,14.472063064575195
2012-12-24,14.38572883605957
2012-12-26,14.23123836517334
2012-12-27,14.267590522766113
2012-12-28,14.126729965209961
2012-12-31,14.285765647888184
2013-01-02,14.785587310791016
2013-01-03,14.79467487335205
2013-01-04,14.785587310791016
2013-01-07,14.749235153198242
2013-01-08,14.603835105895996
2013-01-09,14.494780540466309
2013-01-10,14.858287811279297
2013-01-11,14.962793350219727
2013-01-14,14.990060806274414
2013-01-15,14.894635200500488
2013-01-16,14.894635200500488
2013-01-17,14.990060806274414
2013-01-18,15.11728572845459
2013-01-22,15.06275749206543
2013-01-23,14.999150276184082
2013-01-24,15.180902481079102
2013-01-25,15.19906997680664
2013-01-28,15.312667846679688
2013-01-29,15.312667846679688
2013-01-30,15.312667846679688
2013-01-31,15.30357551574707
2013-02-01,15.539860725402832
2013-02-04,15.399002075195312
2013-02-05,15.530771255493164
2013-02-06,15.503500938415527
2013-02-07,15.726152420043945
2013-02-08,15.762506484985352
2013-02-11,15.789767265319824
2013-02-12,15.748873710632324
2013-02-13,15.803398132324219
2013-02-14,15.498968124389648
2013-02-15,15.6216459274292
2013-02-19,15.798859596252441
2013-02-20,15.853379249572754
2013-02-21,15.994236946105957
2013-02-22,16.04877281188965
2013-02-25,15.744327545166016
2013-02-26,15.585298538208008
2013-02-27,15.480790138244629
2013-02-28,15.24451732635498
2013-03-01,15.217251777648926
2013-03-04,15.4171781539917
2013-03-05,15.558042526245117
2013-03-06,15.508050918579102
2013-03-07,15.430806159973145
2013-03-08,15.448982238769531
2013-03-11,15.567122459411621
2013-03-12,15.521679878234863
2013-03-13,15.618349075317383
2013-03-14,15.558503150939941
2013-03-15,15.503266334533691
2013-03-18,15.406607627868652
2013-03-19,15.507872581481934
2013-03-20,15.668985366821289
2013-03-21,15.586128234863281
2013-03-22,15.60914421081543
2013-03-25,15.595328330993652
2013-03-26,15.8162841796875
2013-03-27,15.839300155639648
2013-03-28,15.83009147644043
2013-04-01,15.78866195678711
2013-04-02,16.20294761657715
2013-04-03,16.028026580810547
2013-04-04,16.184534072875977
2013-04-05,16.037233352661133
2013-04-08,16.230562210083008
2013-04-09,16.33182716369629
2013-04-10,16.41468620300293
2013-04-11,16.396272659301758
2013-04-12,16.529762268066406
2013-04-15,16.02342414855957
2013-04-16,16.285797119140625
2013-04-17,16.175321578979492
2013-04-18,15.96358585357666
2013-04-19,16.120088577270508
2013-04-22,16.23976707458496
2013-04-23,16.35484504699707
2013-04-24,16.35484504699707
2013-04-25,16.5435733795166
2013-04-26,16.60341453552246
2013-04-29,16.85197639465332
2013-04-30,16.80594825744629
2013-05-01,16.718490600585938
2013-05-02,16.870397567749023
2013-05-03,16.80594825744629
2013-05-06,16.608015060424805
2013-05-07,16.787540435791016
2013-05-08,16.8105525970459
2013-05-09,16.732301712036133
2013-05-10,16.884204864501953
2013-05-13,16.994678497314453
2013-05-14,17.05912208557129
2013-05-15,17.243247985839844
2013-05-16,17.114356994628906
2013-05-17,17.234041213989258
2013-05-20,17.188005447387695
2013-05-21,16.994678497314453
2013-05-22,16.9854736328125
2013-05-23,16.96706199645996
2013-05-24,17.07292938232422
2013-05-28,17.06372833251953
2013-05-29,16.773731231689453
2013-05-30,16.769121170043945
2013-05-31,16.617223739624023
2013-06-03,16.782936096191406
2013-06-04,16.667858123779297
2013-06-05,16.437702178955078
2013-06-06,16.483736038208008
2013-06-07,16.640235900878906
2013-06-10,16.677061080932617
2013-06-11,16.64483642578125
2013-06-12,16.58892250061035
2013-06-13,16.663476943969727
2013-06-14,16.579605102539062
2013-06-17,16.677459716796875
2013-06-18,16.845212936401367
2013-06-19,16.39787483215332
2013-06-20,16.001787185668945
2013-06-21,16.276716232299805
2013-06-24,16.13692283630371
2013-06-25,16.276716232299805
2013-06-26,16.43514633178711
2013-06-27,16.519031524658203
2013-06-28,16.304677963256836
2013-07-01,16.486406326293945
2013-07-02,16.523685455322266
2013-07-03,16.53766441345215
2013-07-05,16.53766441345215
2013-07-08,16.79395294189453
2013-07-09,16.901126861572266
2013-07-10,17.00830841064453
2013-07-11,17.176061630249023
2013-07-12,17.20401954650879
2013-07-15,17.26459312438965
2013-07-16,17.34847068786621
2013-07-17,17.2506160736084
2013-07-18,17.24129867553711
2013-07-19,17.311195373535156
2013-07-22,17.18537712097168
2013-07-23,16.770658493041992
2013-07-24,16.57494354248047
2013-07-25,16.73337745666504
2013-07-26,16.728721618652344
2013-07-29,16.62154769897461
2013-07-30,16.57028579711914
2013-07-31,16.33730125427246
2013-08-01,16.56096649169922
2013-08-02,16.626209259033203
2013-08-05,16.593585968017578
2013-08-06,16.495729446411133
2013-08-07,16.402536392211914
2013-08-08,16.57494354248047
2013-08-09,16.48175048828125
2013-08-12,16.383895874023438
2013-08-13,16.41185760498047
2013-08-14,16.33730125427246
2013-08-15,16.108963012695312
2013-08-16,15.978487014770508
2013-08-19,15.810739517211914
2013-08-20,15.736181259155273
2013-08-21,15.591726303100586
2013-08-22,15.638325691223145
2013-08-23,15.973830223083496
2013-08-26,15.866656303405762
2013-08-27,15.838698387145996
2013-08-28,15.656961441040039
2013-08-29,15.815400123596191
2013-08-30,15.787432670593262
2013-09-03,15.764142990112305
2013-09-04,15.922571182250977
2013-09-05,15.959850311279297
2013-09-06,16.02974510192871
2013-09-09,16.1182804107666
2013-09-10,16.30001449584961
2013-09-11,16.500391006469727
2013-09-12,16.316158294677734
2013-09-13,16.457876205444336
