Date,SBRA
2011-05-31,5.706514835357666
2011-06-01,5.539353370666504
2011-06-02,5.454131126403809
2011-06-03,5.37546443939209
2011-06-06,5.316466808319092
2011-06-07,5.3361334800720215
2011-06-08,5.267301082611084
2011-06-09,5.231247901916504
2011-06-10,5.208303451538086
2011-06-13,5.260746479034424
2011-06-14,5.470518589019775
2011-06-15,5.3459672927856445
2011-06-16,5.454131126403809
2011-06-17,5.506574630737305
2011-06-20,5.490185737609863
2011-06-21,5.490185737609863
2011-06-22,5.391855716705322
2011-06-23,5.382020473480225
2011-06-24,5.280411720275879
2011-06-27,5.329577922821045
2011-06-28,5.378744125366211
2011-06-29,5.408242702484131
2011-06-30,5.47707462310791
2011-07-01,5.522963523864746
2011-07-05,5.5885162353515625
2011-07-06,5.5885162353515625
2011-07-07,5.5885162353515625
2011-07-08,5.490185737609863
2011-07-11,5.404964923858643
2011-07-12,5.306633472442627
2011-07-13,5.254190921783447
2011-07-14,5.205023765563965
2011-07-15,5.188636302947998
2011-07-18,5.16569185256958
2011-07-19,5.201747417449951
2011-07-20,5.014915943145752
2011-07-21,5.090302467346191
2011-07-22,5.064083099365234
2011-07-25,4.834641933441162
2011-07-26,4.9296956062316895
2011-07-27,4.932973384857178
2011-07-28,4.706809997558594
2011-07-29,4.723198890686035
2011-08-01,3.625162124633789
2011-08-02,3.736604690551758
2011-08-03,4.00209903717041
2011-08-04,3.880823850631714
2011-08-05,3.723494529724121
2011-08-08,3.412109375
2011-08-09,3.5792734622955322
2011-08-10,3.7497146129608154
2011-08-11,3.7564594745635986
2011-08-12,3.935178756713867
2011-08-15,3.9520390033721924
2011-08-16,3.881225824356079
2011-08-17,3.9014570713043213
2011-08-18,3.6856472492218018
2011-08-19,3.5912272930145264
2011-08-22,3.594601631164551
2011-08-23,3.729483127593994
2011-08-24,3.7733194828033447
2011-08-25,3.7193667888641357
2011-08-26,3.7699475288391113
2011-08-29,3.975642681121826
2011-08-30,3.8980860710144043
2011-08-31,3.941922903060913
2011-09-01,3.877852439880371
2011-09-02,3.844132900238037
2011-09-06,3.8070411682128906
2011-09-07,3.931805372238159
2011-09-08,3.834016799926758
2011-09-09,3.705878257751465
2011-09-12,3.7025060653686523
2011-09-13,3.7901806831359863
2011-09-14,3.7834370136260986
2011-09-15,3.8137850761413574
2011-09-16,3.8475029468536377
2011-09-19,3.7800636291503906
2011-09-20,3.7092511653900146
2011-09-21,3.5912272930145264
2011-09-22,3.3889076709747314
2011-09-23,3.466463804244995
2011-09-26,3.46309232711792
2011-09-27,3.4597198963165283
2011-09-28,3.372047185897827
2011-09-29,3.3855350017547607
2011-09-30,3.216930627822876
2011-10-03,2.9471678733825684
2011-10-04,2.9168198108673096
2011-10-05,2.9606564044952393
2011-10-06,3.0685622692108154
2011-10-07,3.0011208057403564
2011-10-10,3.1360023021698
2011-10-11,3.223675489425659
2011-10-12,3.274256706237793
2011-10-13,3.2203049659729004
2011-10-14,3.2675132751464844
2011-10-17,3.1865832805633545
2011-10-18,3.3416969776153564
2011-10-19,3.2776293754577637
2011-10-20,3.257396936416626
2011-10-21,3.321465015411377
2011-10-24,3.297861337661743
2011-10-25,3.2405357360839844
2011-10-26,3.2675132751464844
2011-10-27,3.4866960048675537
2011-10-28,3.4732086658477783
2011-10-31,3.46309232711792
2011-11-01,3.3754184246063232
2011-11-02,3.46309232711792
2011-11-03,3.7665746212005615
2011-11-04,3.72273850440979
2011-11-07,3.7092511653900146
2011-11-08,3.7632038593292236
2011-11-09,3.655298948287964
2011-11-10,3.6483492851257324
2011-11-11,3.7560620307922363
2011-11-14,3.6309762001037598
2011-11-15,3.6865687370300293
2011-11-16,3.5545334815979004
2011-11-17,3.5545334815979004
2011-11-18,3.571906328201294
2011-11-21,3.51283860206604
2011-11-22,3.485041379928589
2011-11-23,3.4468202590942383
2011-11-25,3.467668056488037
2011-11-28,3.4607176780700684
2011-11-29,3.5024142265319824
2011-11-30,3.6830947399139404
2011-12-01,3.571906328201294
2011-12-02,3.5823304653167725
2011-12-05,3.7352135181427
2011-12-06,3.724790334701538
2011-12-07,3.881147861480713
2011-12-08,3.7630107402801514
2011-12-09,3.7977588176727295
2011-12-12,3.7803847789764404
2011-12-13,3.703944206237793
2011-12-14,3.7317395210266113
2011-12-15,3.7873334884643555
2011-12-16,3.801232099533081
2011-12-19,3.811655282974243
2011-12-20,3.9402151107788086
2011-12-21,4.023609161376953
2011-12-22,4.0757269859313965
2011-12-23,4.141744613647461
2011-12-27,4.245983600616455
2011-12-28,4.141744613647461
2011-12-29,4.1799635887146
2011-12-30,4.200812816619873
2012-01-03,4.239032745361328
2012-01-04,4.186914920806885
2012-01-05,4.378018379211426
2012-01-06,4.423187732696533
2012-01-09,4.517002582550049
2012-01-10,4.475306987762451
2012-01-11,4.59691858291626
2012-01-12,4.603869438171387
2012-01-13,4.6351399421691895
2012-01-17,4.687259674072266
2012-01-18,4.788022041320801
2012-01-19,4.881838798522949
2012-01-20,4.885312080383301
2012-01-23,4.940907001495361
2012-01-24,4.899211406707764
2012-01-25,4.829718589782715
2012-01-26,4.878363132476807
2012-01-27,5.0347208976745605
2012-01-30,5.006925106048584
2012-01-31,4.940907001495361
2012-02-01,4.975652694702148
2012-02-02,4.993025779724121
2012-02-03,5.020822525024414
2012-02-06,5.020822525024414
2012-02-07,5.055567741394043
2012-02-08,5.100738525390625
2012-02-09,5.0103983879089355
2012-02-10,4.965228080749512
2012-02-13,5.0347208976745605
2012-02-14,5.0103983879089355
2012-02-15,5.013874530792236
2012-02-16,5.003450870513916
2012-02-17,5.031245708465576
2012-02-21,4.9860758781433105
2012-02-22,4.944380760192871
2012-02-23,5.055567741394043
2012-02-24,5.013874530792236
2012-02-27,4.999975204467773
2012-02-28,5.01734733581543
2012-02-29,4.982602596282959
2012-03-01,5.135485649108887
2012-03-02,5.2362494468688965
2012-03-05,5.371757984161377
2012-03-06,5.3335394859313965
2012-03-07,5.427351951599121
2012-03-08,5.455151557922363
2012-03-09,5.555912971496582
2012-03-12,5.6740498542785645
2012-03-13,5.681143760681152
2012-03-14,5.666959762573242
2012-03-15,5.759161949157715
2012-03-16,5.975484371185303
2012-03-19,5.8761887550354
2012-03-20,5.826540470123291
2012-03-21,5.656318187713623
2012-03-22,5.659867286682129
2012-03-23,5.702419757843018
2012-03-26,5.787530422210693
2012-03-27,5.776894569396973
2012-03-28,5.783985614776611
2012-03-29,5.822994232177734
2012-03-30,5.8300862312316895
2012-04-02,5.971940040588379
2012-04-03,5.893919467926025
2012-04-04,5.815901756286621
2012-04-05,5.815901756286621
2012-04-09,5.6350417137146
2012-04-10,5.496735572814941
2012-04-11,5.553475379943848
2012-04-12,5.6917829513549805
2012-04-13,5.560571193695068
2012-04-16,5.588940143585205
2012-04-17,5.762707233428955
2012-04-18,5.709511756896973
2012-04-19,5.652772426605225
2012-04-20,5.713059902191162
2012-04-23,5.659867286682129
2012-04-24,5.8194499015808105
2012-04-25,5.92583703994751
2012-04-26,5.954207897186279
2012-04-27,5.943570137023926
2012-04-30,5.93647575378418
2012-05-01,5.854913234710693
2012-05-02,5.8761887550354
2012-05-03,5.812356472015381
2012-05-04,5.7166056632995605
2012-05-07,5.752069473266602
2012-05-08,5.592486381530762
2012-05-09,5.4896440505981445
2012-05-10,5.514467239379883
2012-05-11,5.41301965713501
2012-05-14,5.351424217224121
2012-05-15,5.231858253479004
2012-05-16,5.220991611480713
2012-05-17,5.036210060119629
2012-05-18,4.974616050720215
2012-05-21,4.974616050720215
2012-05-22,4.956499099731445
2012-05-23,4.945629119873047
2012-05-24,4.9854841232299805
2012-05-25,5.148529052734375
2012-05-29,5.311570167541504
2012-05-30,5.148529052734375
2012-05-31,5.210122108459473
2012-06-01,5.086933135986328
2012-06-04,5.181135654449463
2012-06-05,5.460119247436523
2012-06-06,5.539829730987549
2012-06-07,5.492729187011719
2012-06-08,5.749972820281982
2012-06-11,5.663018703460693
2012-06-12,5.764467716217041
2012-06-13,5.768091201782227
2012-06-14,5.873159885406494
2012-06-15,5.920263290405273
2012-06-18,5.90939474105835
2012-06-19,5.9275078773498535
2012-06-20,5.887653350830078
2012-06-21,5.985480308532715
2012-06-22,6.02895975112915
2012-06-25,5.996349334716797
2012-06-26,5.992729187011719
2012-06-27,6.057941436767578
2012-06-28,6.144899368286133
2012-06-29,6.199248790740967
2012-07-02,6.318813800811768
2012-07-03,6.344175338745117
2012-07-05,6.315189838409424
2012-07-06,6.35866641998291
2012-07-09,6.431129455566406
2012-07-10,6.376784801483154
2012-07-11,6.365915775299072
2012-07-12,6.402146339416504
2012-07-13,6.481854438781738
2012-07-16,6.5615668296813965
2012-07-17,6.710115432739258
2012-07-18,6.713739395141602
2012-07-19,6.677505970001221
2012-07-20,6.655767917633057
2012-07-23,6.503596782684326
2012-07-24,6.347797393798828
2012-07-25,6.315189838409424
2012-07-26,6.478231906890869
2012-07-27,6.7064924240112305
2012-07-30,6.681127548217773
2012-07-31,6.710115432739258
2012-08-01,6.623159885406494
2012-08-02,6.717360496520996
2012-08-03,6.822433948516846
2012-08-06,6.8731584548950195
2012-08-07,6.880404949188232
2012-08-08,6.891275405883789
2012-08-09,6.85141658782959
2012-08-10,6.822433948516846
2012-08-13,6.785555362701416
2012-08-14,6.8925018310546875
2012-08-15,6.929380416870117
2012-08-16,6.958881855010986
2012-08-17,7.069516181945801
2012-08-20,7.0142011642456055
2012-08-21,7.02894926071167
2012-08-22,7.080578804016113
2012-08-23,7.0142011642456055
2012-08-24,7.065830707550049
2012-08-27,7.0621418952941895
2012-08-28,7.228090763092041
2012-08-29,7.161712646484375
2012-08-30,7.073203086853027
2012-08-31,7.069516181945801
2012-09-04,7.250218868255615
2012-09-05,7.228090763092041
2012-09-06,7.228090763092041
2012-09-07,7.187526226043701
2012-09-10,7.139584541320801
2012-09-11,7.183838367462158
2012-09-12,7.19490385055542
2012-09-13,7.268655776977539
2012-09-14,7.279717922210693
2012-09-17,7.34978723526001
2012-09-18,7.323976039886475
2012-09-19,7.305534839630127
2012-09-20,7.2059645652771
2012-09-21,7.512051105499268
2012-09-24,7.530491352081299
2012-09-25,7.512051105499268
2012-09-26,7.4973015785217285
2012-09-27,7.427233695983887
2012-09-28,7.379292011260986
2012-10-01,7.482550621032715
2012-10-02,7.460422039031982
2012-10-03,7.456735134124756
2012-10-04,7.541553974151611
2012-10-05,7.578431606292725
2012-10-08,7.493610382080078
2012-10-09,7.515739917755127
2012-10-10,7.574747085571289
2012-10-11,7.652187347412109
2012-10-12,7.681689739227295
2012-10-15,7.766513347625732
2012-10-16,7.928774356842041
2012-10-17,7.976715564727783
2012-10-18,8.039407730102539
2012-10-19,7.980401992797852
2012-10-22,8.009902000427246
2012-10-23,7.969340801239014
2012-10-24,7.973027229309082
2012-10-25,7.947210311889648
2012-10-26,7.984091281890869
2012-10-31,8.194295883178711
2012-11-01,8.201667785644531
2012-11-02,8.183232307434082
2012-11-05,8.28280258178711
2012-11-06,8.24223518371582
2012-11-07,8.256988525390625
2012-11-08,7.902958869934082
2012-11-09,7.818140983581543
2012-11-12,7.99884033203125
2012-11-13,8.051268577575684
2012-11-14,7.710493087768555
2012-11-15,7.635598182678223
2012-11-16,7.807858467102051
2012-11-19,7.99135160446167
2012-11-20,8.01756477355957
2012-11-21,8.077481269836426
2012-11-23,8.182336807250977
2012-11-26,8.13740062713623
2012-11-27,8.043779373168945
2012-11-28,8.09995174407959
2012-11-29,8.126164436340332
2012-11-30,8.126164436340332
2012-12-03,8.159866333007812
2012-12-04,8.26097583770752
2012-12-05,8.39578914642334
2012-12-06,8.377063751220703
2012-12-07,8.272212982177734
2012-12-10,8.193567276000977
2012-12-11,8.159866333007812
2012-12-12,8.006328582763672
2012-12-13,7.923947334289551
2012-12-14,7.965136528015137
2012-12-17,8.025054931640625
2012-12-18,8.040035247802734
2012-12-19,8.141142845153809
2012-12-20,8.245996475219727
2012-12-21,8.141142845153809
2012-12-24,7.976373195648193
2012-12-26,8.01382064819336
2012-12-27,8.03254222869873
2012-12-28,7.995096683502197
2012-12-31,8.133650779724121
2013-01-02,8.4107666015625
2013-01-03,8.388298034667969
2013-01-04,8.545578002929688
2013-01-07,8.886350631713867
2013-01-08,8.792732238769531
2013-01-09,8.837668418884277
2013-01-10,8.860140800476074
2013-01-11,8.92380142211914
2013-01-14,8.991209030151367
2013-01-15,8.957504272460938
2013-01-16,8.931289672851562
2013-01-17,8.979971885681152
2013-01-18,8.912565231323242
2013-01-22,8.976228713989258
2013-01-23,8.950016021728516
2013-01-24,9.069849967956543
2013-01-25,9.223381042480469
2013-01-28,9.410619735717773
2013-01-29,9.478028297424316
2013-01-30,9.223381042480469
2013-01-31,9.39564323425293
2013-02-01,9.504242897033691
2013-02-04,9.51547622680664
2013-02-05,9.433091163635254
2013-02-06,9.418110847473145
2013-02-07,9.507987022399902
2013-02-08,9.702716827392578
2013-02-11,9.710206031799316
2013-02-12,9.788843154907227
2013-02-13,9.864728927612305
2013-02-14,9.849550247192383
2013-02-15,9.887490272521973
2013-02-19,10.080994606018066
2013-02-20,9.993729591369629
2013-02-21,10.020285606384277
2013-02-22,10.088581085205078
2013-02-25,9.948196411132812
2013-02-26,10.02408218383789
2013-02-27,10.23275375366211
2013-02-28,10.027875900268555
2013-03-01,10.221373558044434
2013-03-04,10.316230773925781
2013-03-05,10.361757278442383
2013-03-06,10.304844856262207
2013-03-07,10.460403442382812
2013-03-08,10.528698921203613
2013-03-11,10.502140045166016
2013-03-12,10.426255226135254
2013-03-13,10.619755744934082
2013-03-14,10.775318145751953
2013-03-15,10.433843612670898
2013-03-18,10.490755081176758
2013-03-19,10.376935958862305
2013-03-20,10.414876937866211
2013-03-21,10.524901390075684
2013-03-22,10.578021049499512
2013-03-25,10.483166694641113
2013-03-26,10.566642761230469
2013-03-27,10.703229904174805
2013-03-28,11.006758689880371
2013-04-01,10.965023040771484
2013-04-02,10.7791109085083
2013-04-03,10.600788116455078
2013-04-04,10.91949462890625
2013-04-05,11.010558128356934
2013-04-08,11.135756492614746
2013-04-09,11.044702529907227
2013-04-10,11.272347450256348
2013-04-11,11.298907279968262
2013-04-12,11.534141540527344
2013-04-15,10.851195335388184
2013-04-16,11.298907279968262
2013-04-17,11.021933555603027
2013-04-18,11.173701286315918
2013-04-19,11.389966011047363
2013-04-22,11.473437309265137
2013-04-23,11.64796257019043
2013-04-24,11.344436645507812
2013-04-25,11.264759063720703
2013-04-26,11.029523849487305
2013-04-29,11.014349937438965
2013-04-30,11.31408405303955
2013-05-01,11.219230651855469
2013-05-02,11.583463668823242
2013-05-03,11.739025115966797
2013-05-06,11.833880424499512
2013-05-07,12.042552947998047
2013-05-08,12.057730674743652
2013-05-09,12.061527252197266
2013-05-10,12.133615493774414
2013-05-13,12.04157543182373
2013-05-14,12.003227233886719
2013-05-15,12.152790069580078
2013-05-16,12.194973945617676
2013-05-17,12.118276596069336
2013-05-20,12.275506019592285
2013-05-21,12.248661994934082
2013-05-22,11.838326454162598
2013-05-23,11.412652969360352
2013-05-24,11.312947273254395
2013-05-28,11.347458839416504
2013-05-29,10.545964241027832
2013-05-30,10.645674705505371
2013-05-31,10.373394012451172
2013-06-03,10.492276191711426
2013-06-04,10.319707870483398
2013-06-05,10.162473678588867
2013-06-06,10.277521133422852
2013-06-07,10.450092315673828
2013-06-10,10.365727424621582
2013-06-11,10.266019821166992
2013-06-12,10.170145988464355
2013-06-13,10.223832130432129
2013-06-14,10.33504867553711
2013-06-17,10.369561195373535
2013-06-18,10.461600303649902
2013-06-19,10.189323425292969
2013-06-20,9.495203971862793
2013-06-21,9.56423282623291
2013-06-24,9.372488021850586
2013-06-25,9.56423282623291
2013-06-26,9.744476318359375
2013-06-27,10.124126434326172
2013-06-28,10.012916564941406
2013-07-01,10.108790397644043
2013-07-02,10.05893611907959
2013-07-03,9.928547859191895
2013-07-05,9.840346336364746
2013-07-08,9.732969284057617
2013-07-09,9.94771957397461
2013-07-10,10.009079933166504
2013-07-11,10.354223251342773
2013-07-12,10.423253059387207
2013-07-15,10.614995002746582
2013-07-16,10.584315299987793
2013-07-17,10.64951229095459
2013-07-18,10.806742668151855
2013-07-19,10.776061058044434
2013-07-22,10.802907943725586
2013-07-23,10.894941329956055
2013-07-24,10.361892700195312
2013-07-25,10.595817565917969
2013-07-26,10.553635597229004
2013-07-29,10.446258544921875
2013-07-30,10.415579795837402
2013-07-31,10.085776329040527
2013-08-01,9.660106658935547
2013-08-02,9.767481803894043
2013-08-05,9.96306037902832
2013-08-06,9.94771957397461
2013-08-07,9.890201568603516
2013-08-08,9.617921829223633
2013-08-09,9.63709545135498
2013-08-12,9.794325828552246
2013-08-13,9.728252410888672
2013-08-14,9.778779983520508
2013-08-15,9.292950630187988
2013-08-16,8.764366149902344
2013-08-19,8.620561599731445
2013-08-20,8.915946006774902
2013-08-21,8.88485336303711
2013-08-22,8.818781852722168
2013-08-23,8.950925827026367
2013-08-26,8.91983413696289
2013-08-27,8.752706527709961
2013-08-28,8.678857803344727
2013-08-29,8.748822212219238
2013-08-30,8.593354225158691
2013-09-03,8.503961563110352
