Date,SHOO
2013-05-31,18.6945743560791
2013-06-03,18.79479217529297
2013-06-04,18.779375076293945
2013-06-05,18.37850570678711
2013-06-06,18.374649047851562
2013-06-07,18.48257827758789
2013-06-10,18.771671295166016
2013-06-11,18.513412475585938
2013-06-12,18.432466506958008
2013-06-13,18.945119857788086
2013-06-14,18.67145347595215
2013-06-17,18.424760818481445
2013-06-18,18.528831481933594
2013-06-19,18.463306427001953
2013-06-20,18.243595123291016
2013-06-21,18.047012329101562
2013-06-24,17.869701385498047
2013-06-25,18.008468627929688
2013-06-26,18.089414596557617
2013-06-27,18.532686233520508
2013-06-28,18.648319244384766
2013-07-01,19.049198150634766
2013-07-02,18.856470108032227
2013-07-03,18.81792640686035
2013-07-05,19.230356216430664
2013-07-08,19.388399124145508
2013-07-09,19.7044734954834
2013-07-10,19.79313087463379
2013-07-11,19.608108520507812
2013-07-12,19.531015396118164
2013-07-15,19.292036056518555
2013-07-16,19.36526870727539
2013-07-17,19.473196029663086
2013-07-18,19.816251754760742
2013-07-19,19.554147720336914
2013-07-22,19.696758270263672
2013-07-23,19.619672775268555
2013-07-24,19.349851608276367
2013-07-25,19.912614822387695
2013-07-26,19.87792205810547
2013-07-29,19.8586483001709
2013-07-30,19.646648406982422
2013-07-31,19.820112228393555
2013-08-01,20.47538185119629
2013-08-02,20.548620223999023
2013-08-05,21.30410385131836
2013-08-06,21.203893661499023
2013-08-07,20.957197189331055
2013-08-08,20.94178581237793
2013-08-09,21.04199981689453
2013-08-12,21.350364685058594
2013-08-13,21.20774269104004
2013-08-14,20.883962631225586
2013-08-15,20.4599552154541
2013-08-16,20.1785831451416
2013-08-19,20.201704025268555
2013-08-20,20.81072235107422
2013-08-21,20.691232681274414
2013-08-22,20.868547439575195
2013-08-23,20.7606143951416
2013-08-26,20.8145809173584
2013-08-27,20.54090690612793
2013-08-28,20.749055862426758
2013-08-29,20.91094207763672
2013-08-30,20.8145809173584
2013-09-03,20.995742797851562
2013-09-04,21.13065528869629
2013-09-05,21.25014305114746
2013-09-06,21.23858070373535
2013-09-09,21.50069236755371
2013-09-10,21.42745590209961
2013-09-11,20.99959945678711
2013-09-12,20.55246925354004
2013-09-13,20.691232681274414
2013-09-16,20.679672241210938
