Date,EPAC
2017-09-19,26.010448455810547
2017-09-20,26.207870483398438
2017-09-21,26.405292510986328
2017-09-22,26.504009246826172
2017-09-25,26.65207290649414
2017-09-26,26.504009246826172
2017-09-27,24.77655601501465
2017-09-28,25.359882354736328
2017-09-29,25.310449600219727
2017-10-02,25.409320831298828
2017-10-03,25.50818634033203
2017-10-04,25.607059478759766
2017-10-05,25.607059478759766
2017-10-06,25.804794311523438
2017-10-09,25.953096389770508
2017-10-10,25.804794311523438
2017-10-11,25.903663635253906
2017-10-12,25.854230880737305
2017-10-13,25.953096389770508
2017-10-16,25.953096389770508
2017-10-17,25.75535774230957
2017-10-18,25.854230880737305
2017-10-19,25.656490325927734
2017-10-20,25.953096389770508
2017-10-23,25.953096389770508
2017-10-24,25.854230880737305
2017-10-25,25.70592498779297
2017-10-26,25.854230880737305
2017-10-27,25.5576229095459
2017-10-30,25.063274383544922
2017-10-31,25.211578369140625
2017-11-01,25.359882354736328
2017-11-02,25.458755493164062
2017-11-03,25.261016845703125
2017-11-06,25.310449600219727
2017-11-07,24.71723747253418
2017-11-08,24.86553955078125
2017-11-09,24.321762084960938
2017-11-10,24.420631408691406
2017-11-13,24.519495010375977
2017-11-14,24.667800903320312
2017-11-15,24.02515411376953
2017-11-16,24.86553955078125
2017-11-17,25.063274383544922
2017-11-20,25.063274383544922
2017-11-21,25.50818634033203
2017-11-22,25.261016845703125
2017-11-24,25.211578369140625
2017-11-27,25.063274383544922
2017-11-28,25.607059478759766
2017-11-29,25.953096389770508
2017-11-30,26.101402282714844
2017-12-01,26.348573684692383
2017-12-04,26.64518165588379
2017-12-05,26.05196762084961
2017-12-06,25.903663635253906
2017-12-07,25.409320831298828
2017-12-08,26.002531051635742
2017-12-11,25.70592498779297
2017-12-12,25.70592498779297
2017-12-13,25.854230880737305
2017-12-14,25.11271095275879
2017-12-15,25.75535774230957
2017-12-18,26.941789627075195
2017-12-19,27.18895721435547
2017-12-20,25.409320831298828
2017-12-21,24.173460006713867
2017-12-22,24.321762084960938
2017-12-26,24.81610679626465
2017-12-27,24.71723747253418
2017-12-28,25.50818634033203
2017-12-29,25.013843536376953
2018-01-02,24.766672134399414
2018-01-03,24.96440887451172
2018-01-04,25.261016845703125
2018-01-05,25.310449600219727
2018-01-08,25.211578369140625
2018-01-09,25.11271095275879
2018-01-10,24.667800903320312
2018-01-11,25.310449600219727
2018-01-12,25.162147521972656
2018-01-16,25.261016845703125
2018-01-17,25.11271095275879
2018-01-18,25.359882354736328
2018-01-19,25.70592498779297
2018-01-22,25.854230880737305
2018-01-23,25.804794311523438
2018-01-24,25.656490325927734
2018-01-25,25.854230880737305
2018-01-26,25.903663635253906
2018-01-29,25.5576229095459
2018-01-30,24.766672134399414
2018-01-31,24.470062255859375
2018-02-01,24.27232551574707
2018-02-02,23.728548049926758
2018-02-05,22.245513916015625
2018-02-06,22.987028121948242
2018-02-07,22.987028121948242
2018-02-08,22.5421199798584
2018-02-09,22.591554641723633
2018-02-12,23.036462783813477
2018-02-13,23.036462783813477
2018-02-14,23.481374740600586
2018-02-15,23.728548049926758
2018-02-16,23.728548049926758
2018-02-20,23.77798080444336
2018-02-21,23.926284790039062
2018-02-22,23.876850128173828
2018-02-23,23.827415466308594
2018-02-26,23.876850128173828
2018-02-27,23.28363800048828
2018-02-28,22.44325065612793
2018-03-01,21.800601959228516
2018-03-02,21.800601959228516
2018-03-05,22.245513916015625
2018-03-06,22.888160705566406
2018-03-07,23.18476676940918
2018-03-08,23.085899353027344
2018-03-09,23.629676818847656
2018-03-12,23.43194007873535
2018-03-13,23.333072662353516
2018-03-14,23.036462783813477
2018-03-15,23.085899353027344
2018-03-16,23.38250732421875
2018-03-19,23.135334014892578
2018-03-20,23.43194007873535
2018-03-21,22.5421199798584
2018-03-22,22.245513916015625
2018-03-23,22.146642684936523
2018-03-26,22.789291381835938
2018-03-27,22.393815994262695
2018-03-28,22.5421199798584
2018-03-29,22.987028121948242
2018-04-02,22.5421199798584
2018-04-03,22.34438133239746
2018-04-04,22.789291381835938
2018-04-05,23.333072662353516
2018-04-06,22.49268341064453
2018-04-09,22.245513916015625
2018-04-10,22.937597274780273
2018-04-11,23.085899353027344
2018-04-12,23.28363800048828
2018-04-13,23.18476676940918
2018-04-16,23.530807495117188
2018-04-17,23.580244064331055
2018-04-18,23.97572135925293
2018-04-19,24.222890853881836
2018-04-20,24.222890853881836
2018-04-23,23.629676818847656
2018-04-24,23.481374740600586
2018-04-25,23.085899353027344
2018-04-26,23.085899353027344
2018-04-27,23.234203338623047
2018-04-30,23.28363800048828
2018-05-01,22.987028121948242
2018-05-02,22.789291381835938
2018-05-03,22.888160705566406
2018-05-04,23.18476676940918
2018-05-07,23.728548049926758
2018-05-08,23.530807495117188
2018-05-09,23.827415466308594
2018-05-10,23.530807495117188
2018-05-11,23.530807495117188
2018-05-14,23.827415466308594
2018-05-15,23.97572135925293
2018-05-16,24.173460006713867
2018-05-17,24.371192932128906
2018-05-18,24.27232551574707
2018-05-21,24.766672134399414
2018-05-22,24.618366241455078
2018-05-23,24.667800903320312
2018-05-24,24.71723747253418
2018-05-25,24.519495010375977
2018-05-29,23.926284790039062
2018-05-30,23.77798080444336
2018-05-31,23.085899353027344
2018-06-01,23.28363800048828
2018-06-04,23.827415466308594
2018-06-05,24.371192932128906
2018-06-06,24.420631408691406
2018-06-07,24.81610679626465
2018-06-08,25.11271095275879
2018-06-11,25.75535774230957
2018-06-12,25.458755493164062
2018-06-13,25.50818634033203
2018-06-14,25.607059478759766
