Date,GFS
2025-08-07,32.279998779296875
2025-08-08,32.290000915527344
2025-08-11,31.6200008392334
2025-08-12,32.84000015258789
2025-08-13,33.459999084472656
2025-08-14,33.099998474121094
2025-08-15,33.06999969482422
2025-08-18,33.72999954223633
2025-08-19,33.220001220703125
2025-08-20,33.02000045776367
2025-08-21,32.599998474121094
2025-08-22,34.4900016784668
2025-08-25,34.43000030517578
2025-08-26,33.810001373291016
2025-08-27,33.970001220703125
2025-08-28,33.58000183105469
2025-08-29,33.38999938964844
2025-09-02,33.15999984741211
2025-09-03,33.220001220703125
2025-09-04,33.33000183105469
2025-09-05,33.290000915527344
2025-09-08,32.93000030517578
2025-09-09,32.150001525878906
2025-09-10,31.84000015258789
2025-09-11,32.16999816894531
2025-09-12,31.670000076293945
2025-09-15,32.220001220703125
2025-09-16,32.02000045776367
2025-09-17,32.20000076293945
2025-09-18,33.27000045776367
2025-09-19,32.900001525878906
