Date,VC
2012-07-31,18.74250030517578
2012-08-01,18.892763137817383
2012-08-02,16.534780502319336
2012-08-03,16.424972534179688
2012-08-06,17.33811378479004
2012-08-07,20.33760643005371
2012-08-08,22.857412338256836
2012-08-09,21.869138717651367
2012-08-10,22.423961639404297
2012-08-13,24.279136657714844
2012-08-14,23.481584548950195
2012-08-15,23.342878341674805
2012-08-16,23.273529052734375
2012-08-17,23.49892234802246
2012-08-20,23.03657341003418
2012-08-21,22.470195770263672
2012-08-22,23.0423526763916
2012-08-23,24.17510986328125
2012-08-24,23.920818328857422
2012-08-27,23.932376861572266
2012-08-28,24.360050201416016
2012-08-29,24.533430099487305
2012-08-30,26.67757797241211
2012-08-31,26.59666633605957
2012-09-04,26.637123107910156
2012-09-05,26.34237289428711
2012-09-06,27.220836639404297
2012-09-07,27.602275848388672
2012-09-10,27.48090934753418
2012-09-11,27.290189743041992
2012-09-12,27.39422035217285
2012-09-13,27.180381774902344
2012-09-14,27.521364212036133
2012-09-17,26.82206153869629
2012-09-18,26.45796012878418
2012-09-19,27.1514835357666
2012-09-20,26.527315139770508
2012-09-21,26.579328536987305
2012-09-24,26.296138763427734
2012-09-25,25.3078670501709
2012-09-26,25.128704071044922
2012-09-27,25.446571350097656
2012-09-28,25.695083618164062
2012-10-01,26.007169723510742
2012-10-02,26.226787567138672
2012-10-03,26.290359497070312
2012-10-04,26.469518661499023
2012-10-05,26.544652938842773
2012-10-08,26.20366859436035
2012-10-09,26.18054962158203
2012-10-10,25.52170181274414
2012-10-11,25.926258087158203
2012-10-12,25.949378967285156
2012-10-15,25.984052658081055
2012-10-16,26.11697769165039
2012-10-17,26.27880096435547
2012-10-18,26.25568389892578
2012-10-19,25.94359588623047
2012-10-22,25.764436721801758
2012-10-23,24.926427841186523
2012-10-24,25.024677276611328
2012-10-25,24.949542999267578
2012-10-26,24.909088134765625
2012-10-31,25.48702621459961
2012-11-01,27.827672958374023
2012-11-02,28.24956703186035
2012-11-05,28.792827606201172
2012-11-06,29.151147842407227
2012-11-07,28.428726196289062
2012-11-08,28.318918228149414
2012-11-09,28.318918228149414
2012-11-12,28.706134796142578
2012-11-13,28.538536071777344
2012-11-14,28.37093162536621
2012-11-15,28.064626693725586
2012-11-16,27.9894962310791
2012-11-19,28.665681838989258
2012-11-20,28.440284729003906
2012-11-21,28.405611038208008
2012-11-23,29.041339874267578
2012-11-26,29.38232421875
2012-11-27,28.873737335205078
2012-11-28,28.84484100341797
2012-11-29,28.885295867919922
2012-11-30,28.954648971557617
2012-12-03,29.110692977905273
2012-12-04,29.185823440551758
2012-12-05,29.093355178833008
2012-12-06,29.035560607910156
2012-12-07,29.15692710876465
2012-12-10,29.370763778686523
2012-12-11,29.301410675048828
2012-12-12,29.56148338317871
2012-12-13,29.07023811340332
2012-12-14,29.301410675048828
2012-12-17,29.2147216796875
2012-12-18,29.284072875976562
2012-12-19,29.24939727783203
2012-12-20,29.59037971496582
2012-12-21,29.682849884033203
2012-12-24,30.168317794799805
2012-12-26,30.29546356201172
2012-12-27,29.914024353027344
2012-12-28,30.231891632080078
2012-12-31,31.104576110839844
2013-01-02,31.15081214904785
2013-01-03,30.84450340270996
2013-01-04,31.145030975341797
2013-01-07,31.01210594177246
2013-01-08,31.023664474487305
2013-01-09,31.133472442626953
2013-01-10,31.306852340698242
2013-01-11,31.653615951538086
2013-01-14,32.31824493408203
2013-01-15,33.08689880371094
2013-01-16,32.47428512573242
2013-01-17,32.86728286743164
2013-01-18,32.717018127441406
2013-01-22,32.358699798583984
2013-01-23,32.266231536865234
2013-01-24,32.90196228027344
2013-01-25,33.0233268737793
2013-01-28,32.78059387207031
2013-01-29,32.3355827331543
2013-01-30,32.27200698852539
2013-01-31,32.532081604003906
2013-02-01,33.00598907470703
2013-02-04,32.0639533996582
2013-02-05,32.44538879394531
2013-02-06,32.46272659301758
2013-02-07,32.069732666015625
2013-02-08,32.647666931152344
2013-02-11,32.76903533935547
2013-02-12,32.91929626464844
2013-02-13,32.78059387207031
2013-02-14,32.53785705566406
2013-02-15,32.60721206665039
2013-02-19,32.653446197509766
2013-02-20,33.081119537353516
2013-02-21,32.225772857666016
2013-02-22,32.942413330078125
2013-02-25,32.2488899230957
2013-02-26,32.191097259521484
2013-02-27,33.00020980834961
2013-02-28,33.68217468261719
2013-03-01,33.69373321533203
2013-03-04,33.72840881347656
2013-03-05,33.84977722167969
2013-03-06,34.25433349609375
2013-03-07,34.55485916137695
2013-03-08,34.699344635009766
2013-03-11,35.44488525390625
2013-03-12,34.67622756958008
2013-03-13,34.70512390136719
2013-03-14,34.6299934387207
2013-03-15,34.08673095703125
2013-03-18,33.36430740356445
2013-03-19,33.38164520263672
2013-03-20,33.43366241455078
2013-03-21,33.22560501098633
2013-03-22,33.1909294128418
2013-03-25,33.01176834106445
2013-03-26,33.02910614013672
2013-03-27,33.3585319519043
2013-03-28,33.34697341918945
2013-04-01,33.16203308105469
2013-04-02,33.00598907470703
2013-04-03,32.451171875
2013-04-04,32.266231536865234
2013-04-05,31.896347045898438
2013-04-08,31.971481323242188
2013-04-09,32.3355827331543
2013-04-10,33.19670867919922
2013-04-11,33.30073547363281
2013-04-12,32.80949020385742
2013-04-15,31.977262496948242
2013-04-16,31.774982452392578
2013-04-17,31.12191390991211
2013-04-18,30.971651077270508
2013-04-19,31.68829345703125
2013-04-22,31.55536651611328
2013-04-23,31.7634220123291
2013-04-24,32.393375396728516
2013-04-25,32.907737731933594
2013-04-26,33.08689880371094
2013-04-29,33.05800247192383
2013-04-30,33.976924896240234
2013-05-01,33.503013610839844
2013-05-02,33.85555648803711
2013-05-03,33.82666015625
2013-05-06,34.42193603515625
2013-05-07,34.54330062866211
2013-05-08,34.81493377685547
2013-05-09,34.94785690307617
2013-05-10,35.73385238647461
2013-05-13,36.1730842590332
2013-05-14,36.560302734375
2013-05-15,36.664329528808594
2013-05-16,37.04576873779297
2013-05-17,38.010921478271484
2013-05-20,37.854881286621094
2013-05-21,37.86643981933594
2013-05-22,36.85504913330078
2013-05-23,36.69322967529297
2013-05-24,36.18464279174805
2013-05-28,36.90706253051758
2013-05-29,36.317569732666016
2013-05-30,37.253822326660156
2013-05-31,36.681671142578125
2013-06-03,36.56608200073242
2013-06-04,37.10356140136719
2013-06-05,36.542964935302734
2013-06-06,36.19042205810547
2013-06-07,36.65855407714844
2013-06-10,36.99375534057617
2013-06-11,36.70478439331055
2013-06-12,36.51984786987305
2013-06-13,37.629486083984375
2013-06-14,37.47343826293945
2013-06-17,37.404090881347656
2013-06-18,37.7161750793457
2013-06-19,37.328956604003906
2013-06-20,35.462223052978516
2013-06-21,35.901451110839844
2013-06-24,34.15608215332031
2013-06-25,35.127017974853516
2013-06-26,35.855220794677734
2013-06-27,36.26555633544922
2013-06-28,36.47938919067383
2013-07-01,36.67588806152344
2013-07-02,36.29444885253906
2013-07-03,36.37535858154297
2013-07-05,37.184471130371094
2013-07-08,37.693058013916016
2013-07-09,37.5312385559082
2013-07-10,37.56013488769531
2013-07-11,38.05137634277344
2013-07-12,38.26521301269531
2013-07-15,38.299888610839844
2013-07-16,37.53701400756836
2013-07-17,37.55435562133789
2013-07-18,37.7681884765625
2013-07-19,37.91267395019531
2013-07-22,37.687278747558594
2013-07-23,37.79708480834961
2013-07-24,38.12651443481445
2013-07-25,37.84910202026367
2013-07-26,38.00514602661133
2013-07-29,37.62370681762695
2013-07-30,37.889556884765625
2013-07-31,38.06871795654297
2013-08-01,38.253658294677734
2013-08-02,38.09761428833008
2013-08-05,38.716007232666016
2013-08-06,38.14963150024414
2013-08-07,37.490779876708984
2013-08-08,38.75068664550781
2013-08-09,38.96451950073242
2013-08-12,39.889217376708984
2013-08-13,42.54195022583008
2013-08-14,42.21830749511719
2013-08-15,41.05665588378906
2013-08-16,41.56523513793945
2013-08-19,41.328285217285156
2013-08-20,41.71549987792969
2013-08-21,41.2242546081543
2013-08-22,42.05070495605469
2013-08-23,41.51900100708008
2013-08-26,41.1895751953125
2013-08-27,40.40936279296875
2013-08-28,40.715667724609375
2013-08-29,41.75595474243164
2013-08-30,41.386077880859375
2013-09-03,41.859981536865234
2013-09-04,42.027587890625
2013-09-05,42.362789154052734
2013-09-06,42.22408676147461
2013-09-09,42.946502685546875
2013-09-10,43.171897888183594
2013-09-11,42.95806884765625
2013-09-12,42.299217224121094
2013-09-13,42.33967208862305
2013-09-16,42.63441848754883
2013-09-17,42.3281135559082
2013-09-18,42.64019775390625
2013-09-19,42.44370651245117
2013-09-20,42.4148063659668
2013-09-23,43.524444580078125
2013-09-24,42.611305236816406
2013-09-25,43.14300537109375
2013-09-26,43.84231185913086
2013-09-27,43.47242736816406
2013-09-30,43.71516036987305
2013-10-01,43.81919479370117
2013-10-02,44.09660339355469
2013-10-03,43.755615234375
2013-10-04,44.02146530151367
2013-10-07,43.050533294677734
2013-10-08,42.1605110168457
2013-10-09,42.51305389404297
2013-10-10,43.1834602355957
2013-10-11,43.356842041015625
2013-10-14,43.51288604736328
2013-10-15,43.47821044921875
2013-10-16,43.651588439941406
2013-10-17,44.21796798706055
2013-10-18,44.62252426147461
2013-10-21,45.067535400390625
2013-10-22,45.235137939453125
2013-10-23,44.940391540527344
2013-10-24,45.45475769042969
2013-10-25,44.975067138671875
2013-10-28,44.6283073425293
2013-10-29,44.437583923339844
2013-10-30,44.472259521484375
2013-10-31,44.55316925048828
2013-11-01,44.2584228515625
2013-11-04,44.53005599975586
2013-11-05,44.362457275390625
2013-11-06,44.43180465698242
2013-11-07,43.49555206298828
2013-11-08,43.4377555847168
2013-11-11,43.73249816894531
2013-11-12,43.14878463745117
2013-11-13,43.41463851928711
2013-11-14,43.11410903930664
2013-11-15,44.11394119262695
2013-11-18,44.28731918334961
2013-11-19,43.952117919921875
2013-11-20,43.59379577636719
2013-11-21,44.43180465698242
2013-11-22,44.408687591552734
2013-11-25,45.02130126953125
2013-11-26,45.24091720581055
2013-11-27,45.54722213745117
2013-11-29,45.448974609375
2013-12-02,45.553001403808594
2013-12-03,45.402740478515625
2013-12-04,45.6685905456543
2013-12-05,45.40851974487305
2013-12-06,45.651248931884766
2013-12-09,45.553001403808594
2013-12-10,45.32182693481445
2013-12-11,44.472259521484375
2013-12-12,44.582069396972656
2013-12-13,45.327606201171875
2013-12-16,45.17156982421875
2013-12-17,45.42585754394531
2013-12-18,45.88242721557617
2013-12-19,45.36806106567383
2013-12-20,45.74372482299805
2013-12-23,45.703269958496094
2013-12-24,46.575950622558594
2013-12-26,46.43146514892578
2013-12-27,46.032691955566406
2013-12-30,46.824462890625
2013-12-31,47.3272705078125
2014-01-02,46.92271423339844
2014-01-03,46.95161056518555
2014-01-06,47.1943473815918
2014-01-07,47.53532409667969
2014-01-08,47.419742584228516
2014-01-09,47.3272705078125
2014-01-10,49.12465286254883
2014-01-13,49.6101188659668
2014-01-14,50.63307189941406
2014-01-15,49.344268798828125
2014-01-16,49.01484680175781
2014-01-17,48.454246520996094
2014-01-21,48.30976104736328
2014-01-22,48.24040985107422
2014-01-23,47.697147369384766
2014-01-24,46.5239372253418
2014-01-27,46.229190826416016
2014-01-28,46.46614456176758
2014-01-29,46.23497009277344
2014-01-30,46.89959716796875
2014-01-31,46.818687438964844
2014-02-03,45.50676727294922
2014-02-04,45.888206481933594
2014-02-05,45.7841796875
2014-02-06,46.23497009277344
2014-02-07,46.86491775512695
2014-02-10,46.98628616333008
2014-02-11,46.84180450439453
2014-02-12,47.35038757324219
2014-02-13,47.910987854003906
2014-02-14,48.21729278564453
2014-02-18,48.61606979370117
2014-02-19,48.54093551635742
2014-02-20,48.43690872192383
2014-02-21,48.95127487182617
2014-02-24,49.47719955444336
2014-02-25,49.10153579711914
2014-02-26,47.9630012512207
2014-02-27,48.257747650146484
2014-02-28,48.21729278564453
2014-03-03,48.28086471557617
2014-03-04,48.71432113647461
2014-03-05,48.685420989990234
2014-03-06,48.77211380004883
2014-03-07,48.91082000732422
2014-03-10,48.673866271972656
2014-03-11,48.454246520996094
2014-03-12,48.41379165649414
2014-03-13,48.05546951293945
2014-03-14,48.107486724853516
2014-03-17,48.292423248291016
2014-03-18,48.696983337402344
2014-03-19,48.97439193725586
2014-03-20,49.31537628173828
2014-03-21,49.511871337890625
2014-03-24,49.62746047973633
2014-03-25,49.44829559326172
2014-03-26,49.280696868896484
2014-03-27,48.63918685913086
2014-03-28,49.875972747802734
2014-03-31,51.112762451171875
2014-04-01,51.68491744995117
2014-04-02,51.892974853515625
2014-04-03,52.19350051879883
2014-04-04,51.47107696533203
2014-04-07,49.696807861328125
2014-04-08,49.8586311340332
2014-04-09,50.401893615722656
2014-04-10,50.03201675415039
2014-04-11,48.65652847290039
2014-04-14,49.06108093261719
2014-04-15,49.19978713989258
2014-04-16,50.06669235229492
2014-04-17,50.049354553222656
2014-04-21,50.870025634765625
2014-04-22,51.31503677368164
2014-04-23,50.95671463012695
2014-04-24,51.26301956176758
2014-04-25,50.2805290222168
2014-04-28,49.24024200439453
2014-04-29,49.847076416015625
2014-04-30,50.170719146728516
2014-05-01,50.54059982299805
2014-05-02,51.788944244384766
2014-05-05,51.44218444824219
2014-05-06,51.777381896972656
2014-05-07,51.667579650878906
2014-05-08,52.86390686035156
2014-05-09,52.563377380371094
2014-05-12,53.21066665649414
2014-05-13,53.378273010253906
2014-05-14,53.048851013183594
2014-05-15,52.49980545043945
2014-05-16,52.30908966064453
2014-05-19,52.29752731323242
2014-05-20,52.112586975097656
2014-05-21,53.233787536621094
2014-05-22,52.52292251586914
2014-05-23,53.30891799926758
2014-05-27,53.574771881103516
2014-05-28,53.100860595703125
2014-05-29,53.10663986206055
2014-05-30,52.673187255859375
2014-06-02,52.7252082824707
2014-06-03,52.9101448059082
2014-06-04,53.69614028930664
2014-06-05,53.863739013671875
2014-06-06,54.4532356262207
2014-06-09,54.18738555908203
2014-06-10,54.23939514160156
2014-06-11,54.34920883178711
2014-06-12,53.37248992919922
2014-06-13,53.71925354003906
2014-06-16,53.736595153808594
2014-06-17,53.990882873535156
2014-06-18,54.86356735229492
2014-06-19,54.5225830078125
