Date,SBGI
2012-12-14,6.99721097946167
2012-12-17,7.269743919372559
2012-12-18,7.358478546142578
2012-12-19,7.859185218811035
2012-12-20,7.9479169845581055
2012-12-21,8.011299133300781
2012-12-24,7.9479169845581055
2012-12-26,7.9479169845581055
2012-12-27,7.935242176055908
2012-12-28,7.8655266761779785
2012-12-31,7.99862003326416
2013-01-02,8.397917747497559
2013-01-03,8.581724166870117
2013-01-04,8.53101921081543
2013-01-07,8.163412094116211
2013-01-08,8.315524101257324
2013-01-09,8.264817237854004
2013-01-10,8.296509742736816
2013-01-11,8.207777976989746
2013-01-14,8.188763618469238
2013-01-15,8.188763618469238
2013-01-16,8.125381469726562
2013-01-17,8.23946762084961
2013-01-18,8.315524101257324
2013-01-22,8.22045612335205
2013-01-23,8.4169340133667
2013-01-24,8.53735637664795
2013-01-25,8.752849578857422
2013-01-28,8.936653137207031
2013-01-29,8.714822769165039
2013-01-30,8.651440620422363
2013-01-31,8.733833312988281
2013-02-01,8.85425853729248
2013-02-04,8.695805549621582
2013-02-05,9.006370544433594
2013-02-06,9.183837890625
2013-02-07,9.006370544433594
2013-02-08,8.949326515197754
2013-02-11,9.044401168823242
2013-02-12,9.057075500488281
2013-02-13,9.012711524963379
2013-02-14,9.2218656539917
2013-02-15,9.266231536865234
2013-02-19,9.234542846679688
2013-02-20,8.993697166442871
2013-02-21,8.759186744689941
2013-02-22,9.006370544433594
2013-02-25,8.778202056884766
2013-02-26,8.968339920043945
2013-02-27,9.218175888061523
2013-02-28,9.019593238830566
2013-03-01,10.159852027893066
2013-03-04,10.890132904052734
2013-03-05,11.48588752746582
2013-03-06,11.4346342086792
2013-03-07,11.45386028289795
2013-03-08,11.69088077545166
2013-03-11,11.543542861938477
2013-03-12,11.319330215454102
2013-03-13,11.319330215454102
2013-03-14,11.479480743408203
2013-03-15,11.396204948425293
2013-03-18,11.325736045837402
2013-03-19,11.300113677978516
2013-03-20,11.396204948425293
2013-03-21,11.409012794494629
2013-03-22,11.639631271362305
2013-03-25,12.286629676818848
2013-03-26,12.305848121643066
2013-03-27,12.632552146911621
2013-03-28,12.997693061828613
2013-04-01,12.562084197998047
2013-04-02,12.97207260131836
2013-04-03,12.677393913269043
2013-04-04,12.805512428283691
2013-04-05,13.093786239624023
2013-04-08,13.471735954284668
2013-04-09,13.074564933776855
2013-04-10,13.984211921691895
2013-04-11,15.175718307495117
2013-04-12,17.680448532104492
2013-04-15,16.277545928955078
2013-04-16,16.90532684326172
2013-04-17,16.585033416748047
2013-04-18,16.07254981994629
2013-04-19,16.49534797668457
2013-04-22,16.815637588500977
2013-04-23,17.103912353515625
2013-04-24,17.22562599182129
2013-04-25,17.57795524597168
2013-04-26,17.609983444213867
2013-04-29,17.097503662109375
2013-04-30,17.167970657348633
2013-05-01,17.661226272583008
2013-05-02,17.41139793395996
2013-05-03,17.41139793395996
2013-05-06,17.424209594726562
2013-05-07,17.417804718017578
2013-05-08,17.36655616760254
2013-05-09,18.032779693603516
2013-05-10,18.096837997436523
2013-05-13,17.943096160888672
2013-05-14,17.712478637695312
2013-05-15,17.520301818847656
2013-05-16,17.007822036743164
2013-05-17,17.135940551757812
2013-05-20,16.751585006713867
2013-05-21,17.007822036743164
2013-05-22,16.879703521728516
2013-05-23,17.084693908691406
2013-05-24,16.995012283325195
2013-05-28,17.545923233032227
2013-05-29,17.494396209716797
2013-05-30,17.642541885375977
2013-05-31,17.410655975341797
2013-06-03,16.747209548950195
2013-06-04,16.45735740661621
2013-06-05,15.478288650512695
2013-06-06,15.896965980529785
2013-06-07,16.354293823242188
2013-06-10,16.058000564575195
2013-06-11,16.122404098510742
2013-06-12,15.516935348510742
2013-06-13,17.487947463989258
2013-06-14,17.64898681640625
2013-06-17,18.325315475463867
2013-06-18,18.402606964111328
2013-06-19,18.80840492248535
2013-06-20,17.99036979675293
2013-06-21,18.31243324279785
2013-06-24,17.848665237426758
2013-06-25,18.44125747680664
2013-06-26,19.28505516052246
2013-06-27,19.020967483520508
2013-06-28,18.917903900146484
2013-07-01,18.866384506225586
2013-07-02,18.898582458496094
2013-07-03,18.98232078552246
2013-07-05,19.059612274169922
2013-07-08,20.2576847076416
2013-07-09,20.5024471282959
2013-07-10,20.05156898498535
2013-07-11,19.748828887939453
2013-07-12,20.122419357299805
2013-07-15,20.16106414794922
2013-07-16,19.4267578125
2013-07-17,19.58135414123535
2013-07-18,19.729501724243164
2013-07-19,19.16266441345215
2013-07-22,18.74399185180664
2013-07-23,18.363964080810547
2013-07-24,18.64737319946289
2013-07-25,19.16266441345215
2013-07-26,19.20132064819336
2013-07-29,19.388113021850586
2013-07-30,18.402606964111328
2013-07-31,18.170726776123047
2013-08-01,17.91307258605957
2013-08-02,18.074108123779297
2013-08-05,18.138517379760742
2013-08-06,17.69407081604004
2013-08-07,17.120805740356445
2013-08-08,16.740772247314453
2013-08-09,16.425148010253906
2013-08-12,16.012910842895508
2013-08-13,15.974271774291992
2013-08-14,15.484732627868652
2013-08-15,15.568464279174805
2013-08-16,15.639324188232422
2013-08-19,15.574912071228027
2013-08-20,16.045114517211914
2013-08-21,15.909850120544434
2013-08-22,16.354293823242188
2013-08-23,16.72144317626953
2013-08-26,16.270557403564453
2013-08-27,16.032230377197266
2013-08-28,15.559173583984375
