Date,DV
2025-01-30,20.59000015258789
2025-01-31,20.610000610351562
2025-02-03,21.479999542236328
2025-02-04,21.670000076293945
2025-02-05,22.059999465942383
2025-02-06,21.729999542236328
2025-02-07,21.690000534057617
2025-02-10,21.959999084472656
2025-02-11,22.469999313354492
2025-02-12,22.899999618530273
2025-02-13,23.010000228881836
2025-02-14,22.56999969482422
2025-02-18,23.06999969482422
2025-02-19,22.5
2025-02-20,22.350000381469727
2025-02-21,21.68000030517578
2025-02-24,22.31999969482422
2025-02-25,22.100000381469727
2025-02-26,21.59000015258789
2025-02-27,21.729999542236328
2025-02-28,13.899999618530273
2025-03-03,14.899999618530273
2025-03-04,14.210000038146973
2025-03-05,14.770000457763672
2025-03-06,15.029999732971191
2025-03-07,15.079999923706055
2025-03-10,15.180000305175781
2025-03-11,14.970000267028809
2025-03-12,14.609999656677246
2025-03-13,13.949999809265137
2025-03-14,14.359999656677246
2025-03-17,14.539999961853027
2025-03-18,14.5
2025-03-19,14.550000190734863
2025-03-20,14.470000267028809
2025-03-21,14.079999923706055
2025-03-24,14.289999961853027
2025-03-25,14.350000381469727
2025-03-26,14.0600004196167
2025-03-27,13.989999771118164
2025-03-28,13.34000015258789
2025-03-31,13.369999885559082
2025-04-01,13.510000228881836
2025-04-02,13.390000343322754
2025-04-03,12.640000343322754
2025-04-04,12.449999809265137
2025-04-07,11.9399995803833
2025-04-08,11.859999656677246
2025-04-09,13.369999885559082
2025-04-10,12.649999618530273
2025-04-11,12.569999694824219
2025-04-14,12.170000076293945
2025-04-15,12.210000038146973
2025-04-16,12.069999694824219
2025-04-17,12.479999542236328
2025-04-21,12.210000038146973
2025-04-22,12.479999542236328
2025-04-23,12.6899995803833
2025-04-24,13.170000076293945
2025-04-25,13.279999732971191
2025-04-28,13.359999656677246
2025-04-29,13.470000267028809
2025-04-30,13.260000228881836
2025-05-01,13.25
2025-05-02,13.430000305175781
2025-05-05,13.430000305175781
2025-05-06,13.510000228881836
2025-05-07,13.539999961853027
2025-05-08,14.130000114440918
2025-05-09,13.34000015258789
2025-05-12,14.260000228881836
2025-05-13,14.6899995803833
2025-05-14,14.930000305175781
2025-05-15,14.399999618530273
2025-05-16,14.239999771118164
2025-05-19,14.100000381469727
2025-05-20,14.119999885559082
2025-05-21,13.6899995803833
2025-05-22,13.75
2025-05-23,13.130000114440918
2025-05-27,13.5
2025-05-28,13.479999542236328
2025-05-29,13.390000343322754
2025-05-30,13.739999771118164
2025-06-02,13.579999923706055
2025-06-03,14.220000267028809
2025-06-04,14.729999542236328
2025-06-05,15.029999732971191
2025-06-06,14.789999961853027
2025-06-09,14.640000343322754
2025-06-10,14.930000305175781
2025-06-11,14.949999809265137
2025-06-12,14.920000076293945
2025-06-13,14.5
2025-06-16,14.640000343322754
2025-06-17,14.34000015258789
2025-06-18,14.180000305175781
2025-06-20,14.350000381469727
2025-06-23,14.550000190734863
2025-06-24,14.829999923706055
2025-06-25,14.640000343322754
2025-06-26,14.739999771118164
2025-06-27,14.84000015258789
2025-06-30,14.970000267028809
2025-07-01,15.0600004196167
2025-07-02,15.119999885559082
2025-07-03,15.40999984741211
2025-07-07,15.420000076293945
2025-07-08,15.430000305175781
2025-07-09,15.600000381469727
2025-07-10,15.399999618530273
2025-07-11,14.630000114440918
2025-07-14,14.930000305175781
2025-07-15,14.899999618530273
2025-07-16,15.4399995803833
2025-07-17,15.380000114440918
2025-07-18,15.380000114440918
2025-07-21,15.670000076293945
2025-07-22,15.6899995803833
2025-07-23,15.699999809265137
2025-07-24,15.579999923706055
2025-07-25,15.710000038146973
2025-07-28,15.979999542236328
2025-07-29,15.460000038146973
2025-07-30,15.569999694824219
2025-07-31,15.319999694824219
2025-08-01,15.15999984741211
2025-08-04,15.449999809265137
2025-08-05,15.479999542236328
2025-08-06,15.859999656677246
2025-08-07,14.829999923706055
2025-08-08,14.880000114440918
2025-08-11,14.819999694824219
2025-08-12,14.970000267028809
2025-08-13,15.390000343322754
2025-08-14,15.380000114440918
2025-08-15,15.84000015258789
2025-08-18,16.170000076293945
2025-08-19,15.65999984741211
2025-08-20,15.520000457763672
2025-08-21,15.510000228881836
2025-08-22,16.149999618530273
2025-08-25,16.25
2025-08-26,16.020000457763672
2025-08-27,16.260000228881836
2025-08-28,16.270000457763672
2025-08-29,16.270000457763672
2025-09-02,15.960000038146973
2025-09-03,15.970000267028809
2025-09-04,15.25
2025-09-05,15.0
2025-09-08,15.4399995803833
2025-09-09,14.789999961853027
2025-09-10,13.800000190734863
2025-09-11,13.949999809265137
2025-09-12,13.020000457763672
2025-09-15,13.010000228881836
2025-09-16,12.930000305175781
2025-09-17,12.970000267028809
2025-09-18,12.779999732971191
2025-09-19,12.739999771118164
