Date,PX
2025-07-11,10.796676635742188
2025-07-14,10.866461753845215
2025-07-15,10.776739120483398
2025-07-16,11.464615821838379
2025-07-17,11.78363037109375
2025-07-18,11.72381591796875
2025-07-21,11.554338455200195
2025-07-22,11.863384246826172
2025-07-23,12.072738647460938
2025-07-24,12.112615585327148
2025-07-25,12.272123336791992
2025-07-28,12.391754150390625
2025-07-29,12.361845970153809
2025-07-30,12.312000274658203
2025-07-31,12.262154579162598
2025-08-01,11.853415489196777
2025-08-04,12.052800178527832
2025-08-05,12.072738647460938
2025-08-06,12.092677116394043
2025-08-07,12.022892951965332
2025-08-08,12.461538314819336
2025-08-11,12.202338218688965
2025-08-12,12.471508026123047
2025-08-13,12.780553817749023
2025-08-14,12.710769653320312
2025-08-15,12.491446495056152
2025-08-18,12.491446495056152
2025-08-19,12.192368507385254
2025-08-20,12.361845970153809
2025-08-21,12.451569557189941
2025-08-22,12.710769653320312
2025-08-25,12.481477737426758
2025-08-26,12.431631088256836
2025-08-27,12.391754150390625
2025-08-28,12.312000274658203
2025-08-29,12.34000015258789
2025-09-02,12.279999732971191
2025-09-03,12.079999923706055
2025-09-04,12.199999809265137
2025-09-05,12.029999732971191
2025-09-08,12.329999923706055
2025-09-09,11.989999771118164
2025-09-10,12.15999984741211
2025-09-11,12.369999885559082
2025-09-12,12.140000343322754
2025-09-15,11.960000038146973
2025-09-16,11.890000343322754
2025-09-17,11.720000267028809
2025-09-18,12.140000343322754
2025-09-19,11.970000267028809
