Date,VERA
2025-03-04,28.600000381469727
2025-03-05,29.959999084472656
2025-03-06,29.299999237060547
2025-03-07,28.81999969482422
2025-03-10,27.799999237060547
2025-03-11,28.360000610351562
2025-03-12,28.18000030517578
2025-03-13,27.65999984741211
2025-03-14,27.989999771118164
2025-03-17,28.06999969482422
2025-03-18,27.34000015258789
2025-03-19,27.700000762939453
2025-03-20,27.700000762939453
2025-03-21,27.079999923706055
2025-03-24,27.149999618530273
2025-03-25,26.950000762939453
2025-03-26,25.90999984741211
2025-03-27,26.520000457763672
2025-03-28,26.6299991607666
2025-03-31,24.020000457763672
2025-04-01,22.020000457763672
2025-04-02,23.59000015258789
2025-04-03,22.739999771118164
2025-04-04,21.309999465942383
2025-04-07,19.940000534057617
2025-04-08,18.860000610351562
2025-04-09,22.020000457763672
2025-04-10,21.809999465942383
2025-04-11,22.43000030517578
2025-04-14,21.5
2025-04-15,21.59000015258789
2025-04-16,21.239999771118164
2025-04-17,21.290000915527344
2025-04-21,21.110000610351562
2025-04-22,21.389999389648438
2025-04-23,22.34000015258789
2025-04-24,23.469999313354492
2025-04-25,23.219999313354492
2025-04-28,23.40999984741211
2025-04-29,24.0
2025-04-30,23.3700008392334
2025-05-01,23.75
2025-05-02,25.309999465942383
2025-05-05,25.530000686645508
2025-05-06,22.010000228881836
2025-05-07,22.6200008392334
2025-05-08,22.030000686645508
2025-05-09,21.709999084472656
2025-05-12,22.489999771118164
2025-05-13,21.579999923706055
2025-05-14,21.190000534057617
2025-05-15,21.329999923706055
2025-05-16,21.25
2025-05-19,21.010000228881836
2025-05-20,21.239999771118164
2025-05-21,20.389999389648438
2025-05-22,19.6299991607666
2025-05-23,19.639999389648438
2025-05-27,19.040000915527344
2025-05-28,18.8700008392334
2025-05-29,19.93000030517578
2025-05-30,18.950000762939453
2025-06-02,31.739999771118164
2025-06-03,30.90999984741211
2025-06-04,31.9950008392334
2025-06-05,30.6299991607666
2025-06-06,22.700000762939453
2025-06-09,22.190000534057617
2025-06-10,22.6200008392334
2025-06-11,22.100000381469727
2025-06-12,22.520000457763672
2025-06-13,22.739999771118164
2025-06-16,21.850000381469727
2025-06-17,21.149999618530273
2025-06-18,20.920000076293945
2025-06-20,20.860000610351562
2025-06-23,21.649999618530273
2025-06-24,22.579999923706055
2025-06-25,23.309999465942383
2025-06-26,23.290000915527344
2025-06-27,22.649999618530273
2025-06-30,23.559999465942383
2025-07-01,23.0
2025-07-02,23.649999618530273
2025-07-03,24.0
2025-07-07,22.969999313354492
2025-07-08,23.0
2025-07-09,24.209999084472656
2025-07-10,24.350000381469727
2025-07-11,23.81999969482422
2025-07-14,23.780000686645508
2025-07-15,23.200000762939453
2025-07-16,23.559999465942383
2025-07-17,23.760000228881836
2025-07-18,23.049999237060547
2025-07-21,22.790000915527344
2025-07-22,22.290000915527344
2025-07-23,22.6299991607666
2025-07-24,21.8799991607666
2025-07-25,21.809999465942383
2025-07-28,20.8700008392334
2025-07-29,20.719999313354492
2025-07-30,21.09000015258789
2025-07-31,20.790000915527344
2025-08-01,20.950000762939453
2025-08-04,20.450000762939453
2025-08-05,20.639999389648438
2025-08-06,19.25
2025-08-07,19.719999313354492
2025-08-08,19.790000915527344
2025-08-11,20.170000076293945
2025-08-12,21.139999389648438
2025-08-13,21.969999313354492
2025-08-14,21.270000457763672
2025-08-15,21.540000915527344
2025-08-18,21.799999237060547
2025-08-19,22.06999969482422
2025-08-20,22.100000381469727
2025-08-21,22.610000610351562
2025-08-22,22.56999969482422
2025-08-25,21.34000015258789
2025-08-26,22.540000915527344
2025-08-27,22.020000457763672
2025-08-28,22.290000915527344
2025-08-29,21.639999389648438
2025-09-02,22.610000610351562
2025-09-03,22.959999084472656
2025-09-04,21.899999618530273
2025-09-05,24.190000534057617
2025-09-08,24.75
2025-09-09,25.079999923706055
2025-09-10,24.360000610351562
2025-09-11,24.530000686645508
2025-09-12,23.770000457763672
2025-09-15,24.239999771118164
2025-09-16,24.760000228881836
2025-09-17,24.540000915527344
2025-09-18,26.34000015258789
2025-09-19,25.59000015258789
