Date,MSGS
2018-04-03,164.71705627441406
2018-04-04,165.10540771484375
2018-04-05,166.774658203125
2018-04-06,167.0063018798828
2018-04-09,167.41510009765625
2018-04-10,167.4082794189453
2018-04-11,166.41355895996094
2018-04-12,163.9744110107422
2018-04-13,164.52627563476562
2018-04-16,165.37112426757812
2018-04-17,165.32342529296875
2018-04-18,166.36585998535156
2018-04-19,165.95025634765625
2018-04-20,166.6860809326172
2018-04-23,165.1462860107422
2018-04-24,164.55352783203125
2018-04-25,164.1924285888672
2018-04-26,165.2212371826172
2018-04-27,167.0131072998047
2018-04-30,165.5755157470703
2018-05-01,162.7752685546875
2018-05-02,162.12802124023438
2018-05-03,168.14410400390625
2018-05-04,171.05337524414062
2018-05-07,170.7195281982422
2018-05-08,169.90875244140625
2018-05-09,171.22369384765625
2018-05-10,172.2933807373047
2018-05-11,173.19273376464844
2018-05-14,177.75759887695312
2018-05-15,181.6071014404297
2018-05-16,182.06358337402344
2018-05-17,181.61390686035156
2018-05-18,181.79786682128906
2018-05-21,180.7349853515625
2018-05-22,179.55630493164062
2018-05-23,179.86972045898438
2018-05-24,180.87808227539062
2018-05-25,180.93939208984375
2018-05-29,179.3450927734375
2018-05-30,180.32620239257812
2018-05-31,178.53431701660156
2018-06-01,179.6516876220703
2018-06-04,179.6516876220703
2018-06-05,180.87124633789062
2018-06-06,182.87435913085938
2018-06-07,185.0137176513672
2018-06-08,186.9145965576172
2018-06-11,187.71176147460938
2018-06-12,188.24319458007812
2018-06-13,186.4785614013672
2018-06-14,187.0576934814453
2018-06-15,187.296142578125
2018-06-18,190.77090454101562
2018-06-19,188.0524139404297
2018-06-20,192.3924560546875
2018-06-21,189.85792541503906
2018-06-22,189.84429931640625
2018-06-25,186.34230041503906
2018-06-26,185.0886688232422
2018-06-27,181.38906860351562
2018-06-28,206.6389617919922
2018-06-29,211.34010314941406
2018-07-02,218.95730590820312
2018-07-03,215.52342224121094
2018-07-05,217.3766326904297
2018-07-06,222.99755859375
2018-07-09,219.40016174316406
2018-07-10,218.15335083007812
2018-07-11,217.9080810546875
2018-07-12,218.821044921875
2018-07-13,222.32986450195312
2018-07-16,221.5940399169922
2018-07-17,221.15798950195312
2018-07-18,220.06787109375
2018-07-19,220.0542449951172
2018-07-20,220.57205200195312
2018-07-23,219.08676147460938
2018-07-24,213.397705078125
2018-07-25,214.3379364013672
2018-07-26,214.83529663085938
2018-07-27,211.7080078125
2018-07-30,210.94493103027344
2018-07-31,212.69593811035156
2018-08-01,210.904052734375
2018-08-02,213.2341766357422
2018-08-03,211.98736572265625
2018-08-06,214.712646484375
2018-08-07,218.13290405273438
2018-08-08,215.65289306640625
2018-08-09,216.96102905273438
2018-08-10,217.64234924316406
2018-08-13,210.904052734375
2018-08-14,213.1592254638672
2018-08-15,211.11524963378906
2018-08-16,206.51632690429688
2018-08-17,203.15057373046875
2018-08-20,202.50331115722656
2018-08-21,206.44137573242188
2018-08-22,203.0006866455078
2018-08-23,202.5237579345703
2018-08-24,202.00595092773438
2018-08-27,200.2617645263672
2018-08-28,203.99542236328125
2018-08-29,206.4073028564453
2018-08-30,206.795654296875
2018-08-31,205.71917724609375
2018-09-04,209.52096557617188
2018-09-05,205.84181213378906
2018-09-06,204.8811492919922
2018-09-07,210.1205291748047
2018-09-10,213.80650329589844
2018-09-11,211.51724243164062
2018-09-12,212.31439208984375
2018-09-13,212.9344024658203
2018-09-14,210.59744262695312
2018-09-17,207.41566467285156
2018-09-18,209.26205444335938
2018-09-19,206.61851501464844
2018-09-20,207.98797607421875
2018-09-21,207.23170471191406
2018-09-24,206.67984008789062
2018-09-25,210.904052734375
2018-09-26,209.0576629638672
2018-09-27,212.1645050048828
2018-09-28,214.83529663085938
2018-10-01,211.04031372070312
2018-10-02,211.29920959472656
2018-10-03,210.35899353027344
2018-10-04,210.84954833984375
2018-10-05,204.81982421875
2018-10-08,198.1973419189453
2018-10-09,198.5720672607422
2018-10-10,191.2955322265625
2018-10-11,191.25465393066406
2018-10-12,196.2283172607422
2018-10-15,198.5720672607422
2018-10-16,203.6820068359375
2018-10-17,199.05581665039062
2018-10-18,194.83160400390625
2018-10-19,195.81951904296875
2018-10-22,195.11094665527344
2018-10-23,191.9564208984375
2018-10-24,185.49746704101562
2018-10-25,188.28407287597656
2018-10-26,184.59129333496094
2018-10-29,184.74118041992188
2018-10-30,187.9434051513672
2018-10-31,188.46803283691406
2018-11-01,184.80931091308594
2018-11-02,178.56837463378906
2018-11-05,186.6761474609375
2018-11-06,187.1121826171875
2018-11-07,189.0198974609375
2018-11-08,185.6609649658203
2018-11-09,184.66622924804688
2018-11-12,180.3875274658203
2018-11-13,178.9567413330078
2018-11-14,172.0753631591797
2018-11-15,174.65757751464844
2018-11-16,175.50242614746094
2018-11-19,170.951171875
2018-11-20,173.19955444335938
2018-11-21,177.1444091796875
2018-11-23,177.91432189941406
2018-11-26,180.4965362548828
2018-11-27,177.84617614746094
2018-11-28,187.1121826171875
2018-11-29,185.46337890625
2018-11-30,183.97129821777344
2018-12-03,184.03260803222656
2018-12-04,178.50704956054688
2018-12-06,184.65260314941406
2018-12-07,184.9660186767578
2018-12-10,190.2122344970703
2018-12-11,183.26953125
2018-12-12,181.6071014404297
2018-12-13,179.0248565673828
2018-12-14,178.1595916748047
2018-12-17,180.551025390625
2018-12-18,176.60617065429688
2018-12-19,175.3729705810547
2018-12-20,172.15711975097656
2018-12-21,168.3008270263672
2018-12-24,165.2484893798828
2018-12-26,174.11251831054688
2018-12-27,175.89077758789062
2018-12-28,178.7455291748047
2018-12-31,182.39060974121094
2019-01-02,180.96664428710938
2019-01-03,177.67584228515625
2019-01-04,181.45037841796875
2019-01-07,182.9220428466797
2019-01-08,183.5488739013672
2019-01-09,184.45501708984375
2019-01-10,189.14935302734375
2019-01-11,190.8322296142578
2019-01-14,186.9554901123047
2019-01-15,185.0750274658203
2019-01-16,184.70030212402344
2019-01-17,185.0886688232422
2019-01-18,187.08494567871094
2019-01-22,186.4921875
2019-01-23,186.90098571777344
2019-01-24,189.0812225341797
2019-01-25,190.04188537597656
2019-01-28,190.7300262451172
2019-01-29,187.28933715820312
2019-01-30,188.6383514404297
2019-01-31,189.34011840820312
2019-02-01,190.13046264648438
2019-02-04,190.61419677734375
2019-02-05,195.87403869628906
2019-02-06,193.58477783203125
2019-02-07,192.9647674560547
2019-02-08,196.13973999023438
2019-02-11,196.48040771484375
2019-02-12,197.84986877441406
2019-02-13,197.14129638671875
2019-02-14,197.59779357910156
2019-02-15,198.7492218017578
2019-02-19,201.20199584960938
2019-02-20,201.11341857910156
2019-02-21,201.01121520996094
2019-02-22,202.64639282226562
2019-02-25,198.8173370361328
2019-02-26,197.0118408203125
2019-02-27,196.20106506347656
2019-02-28,196.31689453125
2019-03-01,199.75758361816406
2019-03-04,196.90283203125
2019-03-05,198.8173370361328
2019-03-06,200.52748107910156
2019-03-07,201.05889892578125
2019-03-08,199.97560119628906
2019-03-11,202.40110778808594
2019-03-12,201.6789093017578
2019-03-13,202.251220703125
2019-03-14,201.00440979003906
2019-03-15,202.55783081054688
2019-03-18,200.63648986816406
2019-03-19,199.08306884765625
2019-03-20,198.7219696044922
2019-03-21,200.94308471679688
2019-03-22,195.29490661621094
2019-03-25,195.14501953125
2019-03-26,194.93380737304688
2019-03-27,196.41908264160156
2019-03-28,199.9687957763672
2019-03-29,199.71669006347656
2019-04-01,199.6758270263672
2019-04-02,202.62596130371094
2019-04-03,203.5116729736328
2019-04-04,201.1679229736328
2019-04-05,202.5237579345703
2019-04-08,202.34661865234375
2019-04-09,204.5404815673828
2019-04-10,206.95237731933594
2019-04-11,206.9796142578125
2019-04-12,208.0288543701172
2019-04-15,209.37106323242188
2019-04-16,211.10162353515625
2019-04-17,209.6572265625
2019-04-18,209.9842529296875
2019-04-22,207.21807861328125
2019-04-23,209.65040588378906
2019-04-24,211.06756591796875
2019-04-25,209.34381103515625
2019-04-26,212.60736083984375
2019-04-29,212.811767578125
2019-04-30,212.87307739257812
2019-05-01,210.1137237548828
2019-05-02,210.4271240234375
2019-05-03,209.3165740966797
2019-05-06,210.91085815429688
2019-05-07,207.68820190429688
2019-05-08,201.19517517089844
2019-05-09,201.7538604736328
2019-05-10,205.54884338378906
2019-05-13,205.93719482421875
2019-05-14,206.03939819335938
2019-05-15,205.54202270507812
2019-05-16,207.45655822753906
2019-05-17,205.37168884277344
2019-05-20,206.7275390625
2019-05-21,208.62841796875
2019-05-22,205.95082092285156
2019-05-23,205.50796508789062
2019-05-24,203.3004608154297
2019-05-28,204.4791717529297
2019-05-29,202.1898956298828
2019-05-30,201.39276123046875
2019-05-31,201.56307983398438
2019-06-03,199.5054931640625
2019-06-04,204.39059448242188
2019-06-05,207.8380889892578
2019-06-06,206.01214599609375
