Date,TBCH
2012-05-09,20.520000457763672
2012-05-10,19.399999618530273
2012-05-11,21.959999084472656
2012-05-14,21.799999237060547
2012-05-15,21.920000076293945
2012-05-16,21.0
2012-05-17,19.600000381469727
2012-05-18,21.200000762939453
2012-05-21,19.743999481201172
2012-05-22,19.399999618530273
2012-05-23,19.200000762939453
2012-05-24,19.200000762939453
2012-05-25,20.920000076293945
2012-05-29,20.399999618530273
2012-05-30,22.0
2012-05-31,23.0
2012-06-01,23.600000381469727
2012-06-04,22.8799991607666
2012-06-05,23.600000381469727
2012-06-06,26.0
2012-06-07,30.0
2012-06-08,35.0
2012-06-11,32.599998474121094
2012-06-12,31.520000457763672
2012-06-13,32.599998474121094
2012-06-14,33.20000076293945
2012-06-15,32.880001068115234
2012-06-18,34.68000030517578
2012-06-19,35.84000015258789
2012-06-20,37.20000076293945
2012-06-21,36.79999923706055
2012-06-22,36.91999816894531
2012-06-25,37.0
2012-06-26,36.7599983215332
2012-06-27,35.52000045776367
2012-06-28,38.08000183105469
2012-06-29,36.68000030517578
2012-07-02,36.0
2012-07-03,35.7599983215332
2012-07-05,35.36000061035156
2012-07-06,35.79999923706055
2012-07-09,35.08000183105469
2012-07-10,36.20000076293945
2012-07-11,37.040000915527344
2012-07-12,36.599998474121094
2012-07-13,36.79999923706055
2012-07-16,35.959999084472656
2012-07-17,36.599998474121094
2012-07-18,36.599998474121094
2012-07-19,36.52000045776367
2012-07-20,36.47999954223633
2012-07-23,36.7599983215332
2012-07-24,36.040000915527344
2012-07-25,36.20000076293945
2012-07-26,36.47999954223633
2012-07-27,37.400001525878906
2012-07-30,37.959999084472656
2012-07-31,39.36000061035156
2012-08-01,39.959999084472656
2012-08-02,42.20000076293945
2012-08-03,43.15999984741211
2012-08-06,44.400001525878906
2012-08-07,44.400001525878906
2012-08-08,44.0
2012-08-09,43.400001525878906
2012-08-10,42.880001068115234
2012-08-13,42.84000015258789
2012-08-14,44.91999816894531
2012-08-15,43.2400016784668
2012-08-16,43.91999816894531
2012-08-17,42.68000030517578
2012-08-20,42.279998779296875
2012-08-21,39.599998474121094
2012-08-22,39.63999938964844
2012-08-23,39.400001525878906
2012-08-24,38.84000015258789
2012-08-27,39.08000183105469
2012-08-28,40.400001525878906
2012-08-29,40.2400016784668
2012-08-30,41.279998779296875
2012-08-31,42.63999938964844
2012-09-04,41.84000015258789
2012-09-05,40.959999084472656
2012-09-06,41.31999969482422
2012-09-07,41.36000061035156
2012-09-10,40.15999984741211
2012-09-11,43.040000915527344
2012-09-12,45.0
2012-09-13,45.84000015258789
2012-09-14,44.79999923706055
2012-09-17,41.63999938964844
2012-09-18,42.560001373291016
2012-09-19,41.84000015258789
2012-09-20,39.279998779296875
2012-09-21,35.68000030517578
2012-09-24,31.0
2012-09-25,33.0
2012-09-26,29.760000228881836
2012-09-27,25.799999237060547
2012-09-28,25.959999084472656
2012-10-01,26.399999618530273
2012-10-02,26.959999084472656
2012-10-03,25.68000030517578
2012-10-04,26.239999771118164
2012-10-05,26.0
2012-10-08,24.959999084472656
2012-10-09,21.84000015258789
2012-10-10,20.440000534057617
2012-10-11,21.1200008392334
2012-10-12,22.360000610351562
2012-10-15,21.520000457763672
2012-10-16,24.920000076293945
2012-10-17,24.440000534057617
2012-10-18,24.68000030517578
2012-10-19,23.639999389648438
2012-10-22,23.639999389648438
2012-10-23,22.600000381469727
2012-10-24,23.520000457763672
2012-10-25,21.15999984741211
2012-10-26,21.399999618530273
2012-10-31,21.600000381469727
2012-11-01,21.079999923706055
2012-11-02,22.68000030517578
2012-11-05,23.639999389648438
2012-11-06,21.920000076293945
2012-11-07,22.200000762939453
2012-11-08,21.8799991607666
2012-11-09,20.559999465942383
2012-11-12,19.520000457763672
2012-11-13,17.979999542236328
2012-11-14,16.600000381469727
2012-11-15,16.479999542236328
2012-11-16,17.440000534057617
2012-11-19,17.920000076293945
2012-11-20,17.520000457763672
2012-11-21,17.079999923706055
2012-11-23,17.719999313354492
2012-11-26,16.559999465942383
2012-11-27,15.960000038146973
2012-11-28,18.479999542236328
2012-11-29,17.440000534057617
2012-11-30,18.8799991607666
2012-12-03,18.600000381469727
2012-12-04,17.719999313354492
2012-12-05,16.079999923706055
2012-12-06,17.360000610351562
2012-12-07,20.440000534057617
2012-12-10,24.31999969482422
2012-12-11,25.200000762939453
2012-12-12,21.280000686645508
2012-12-13,25.559999465942383
2012-12-14,23.1200008392334
2012-12-17,24.559999465942383
2012-12-18,25.079999923706055
2012-12-19,24.040000915527344
2012-12-20,24.31999969482422
2012-12-21,25.600000381469727
2012-12-24,28.0
2012-12-26,25.31999969482422
2012-12-27,24.600000381469727
2012-12-28,25.280000686645508
2012-12-31,27.559999465942383
2013-01-02,30.15999984741211
2013-01-03,30.399999618530273
2013-01-04,29.399999618530273
2013-01-07,32.959999084472656
2013-01-08,36.880001068115234
2013-01-09,35.959999084472656
2013-01-10,34.63999938964844
2013-01-11,30.280000686645508
2013-01-14,31.799999237060547
2013-01-15,33.36000061035156
2013-01-16,34.2400016784668
2013-01-17,34.880001068115234
2013-01-18,35.400001525878906
2013-01-22,34.7599983215332
2013-01-23,33.15999984741211
2013-01-24,33.47999954223633
2013-01-25,34.47999954223633
2013-01-28,35.279998779296875
2013-01-29,33.20000076293945
2013-01-30,32.91999816894531
2013-01-31,33.119998931884766
2013-02-01,34.20000076293945
2013-02-04,33.20000076293945
2013-02-05,34.599998474121094
2013-02-06,34.439998626708984
2013-02-07,37.79999923706055
2013-02-08,41.7599983215332
2013-02-11,40.880001068115234
2013-02-12,38.400001525878906
2013-02-13,36.68000030517578
2013-02-14,36.79999923706055
2013-02-15,40.040000915527344
2013-02-19,39.959999084472656
2013-02-20,39.79999923706055
2013-02-21,39.79999923706055
2013-02-22,42.0
2013-02-25,44.0
2013-02-26,44.15999984741211
2013-02-27,43.7599983215332
2013-02-28,47.15999984741211
2013-03-01,46.7599983215332
2013-03-04,48.0
2013-03-05,49.20000076293945
2013-03-06,49.720001220703125
2013-03-07,49.63999938964844
2013-03-08,51.91999816894531
2013-03-11,62.959999084472656
2013-03-12,64.36000061035156
2013-03-13,59.08000183105469
2013-03-14,63.599998474121094
2013-03-15,68.23999786376953
2013-03-18,72.31999969482422
2013-03-19,71.95999908447266
2013-03-20,72.87999725341797
2013-03-21,71.23999786376953
2013-03-22,64.80000305175781
2013-03-25,69.0
2013-03-26,67.12000274658203
2013-03-27,67.5199966430664
2013-03-28,80.19999694824219
2013-04-01,74.16000366210938
2013-04-02,84.2959976196289
2013-04-03,84.4800033569336
2013-04-04,77.95999908447266
2013-04-05,76.5999984741211
2013-04-08,69.5999984741211
2013-04-09,70.83999633789062
2013-04-10,68.16000366210938
2013-04-11,66.63999938964844
2013-04-12,65.44000244140625
2013-04-15,60.47999954223633
2013-04-16,65.12000274658203
2013-04-17,71.63999938964844
2013-04-18,69.76000213623047
2013-04-19,71.83999633789062
2013-04-22,75.0
2013-04-23,76.44000244140625
2013-04-24,76.23999786376953
2013-04-25,75.5199966430664
2013-04-26,75.95999908447266
2013-04-29,72.27999877929688
2013-04-30,71.95999908447266
2013-05-01,73.83999633789062
2013-05-02,76.12000274658203
2013-05-03,70.19999694824219
2013-05-06,73.68000030517578
2013-05-07,75.5999984741211
2013-05-08,74.76000213623047
2013-05-09,82.4000015258789
2013-05-10,84.08000183105469
2013-05-13,84.55999755859375
2013-05-14,84.04000091552734
2013-05-15,78.63999938964844
2013-05-16,76.83999633789062
2013-05-17,76.76000213623047
2013-05-20,70.76000213623047
2013-05-21,73.31999969482422
2013-05-22,73.23999786376953
2013-05-23,71.12000274658203
2013-05-24,71.19999694824219
2013-05-28,73.87999725341797
2013-05-29,71.04000091552734
2013-05-30,70.5999984741211
2013-05-31,66.83999633789062
2013-06-03,65.86000061035156
2013-06-04,61.63999938964844
2013-06-05,61.52000045776367
2013-06-06,64.0
2013-06-07,66.55999755859375
2013-06-10,69.95999908447266
2013-06-11,70.23999786376953
2013-06-12,68.55999755859375
2013-06-13,66.87999725341797
2013-06-14,70.36000061035156
2013-06-17,71.4000015258789
2013-06-18,69.63999938964844
2013-06-19,68.0
2013-06-20,64.36000061035156
2013-06-21,64.95999908447266
2013-06-24,68.5999984741211
2013-06-25,67.4000015258789
2013-06-26,68.72000122070312
2013-06-27,67.0
2013-06-28,65.0
2013-07-01,66.44000244140625
2013-07-02,66.4000015258789
2013-07-03,67.95999908447266
2013-07-05,70.63999938964844
2013-07-08,69.5199966430664
2013-07-09,68.12000274658203
2013-07-10,69.87999725341797
2013-07-11,68.55999755859375
2013-07-12,68.80000305175781
2013-07-15,67.0
2013-07-16,65.44000244140625
2013-07-17,62.400001525878906
2013-07-18,63.0
2013-07-19,65.23999786376953
2013-07-22,68.63999938964844
2013-07-23,67.63999938964844
2013-07-24,68.80000305175781
2013-07-25,67.68000030517578
2013-07-26,69.80000305175781
2013-07-29,67.55999755859375
2013-07-30,68.0
2013-07-31,68.27999877929688
2013-08-01,68.27999877929688
2013-08-02,69.16000366210938
2013-08-05,70.76000213623047
2013-08-06,56.0
2013-08-07,57.31999969482422
2013-08-08,64.0
2013-08-09,60.040000915527344
2013-08-12,61.0
2013-08-13,58.7599983215332
2013-08-14,58.040000915527344
2013-08-15,61.31999969482422
2013-08-16,61.040000915527344
2013-08-19,61.599998474121094
2013-08-20,62.0
2013-08-21,63.20000076293945
2013-08-22,64.0
2013-08-23,64.4000015258789
2013-08-26,65.2040023803711
2013-08-27,63.20000076293945
2013-08-28,64.4000015258789
2013-08-29,63.20000076293945
2013-08-30,63.68000030517578
2013-09-03,59.52000045776367
2013-09-04,57.08000183105469
2013-09-05,57.63999938964844
2013-09-06,52.2400016784668
2013-09-09,57.0
2013-09-10,55.279998779296875
2013-09-11,51.560001373291016
2013-09-12,46.91999816894531
2013-09-13,51.2400016784668
2013-09-16,52.560001373291016
2013-09-17,52.36000061035156
2013-09-18,52.880001068115234
2013-09-19,53.279998779296875
2013-09-20,55.119998931884766
2013-09-23,51.279998779296875
2013-09-24,51.599998474121094
2013-09-25,50.599998474121094
2013-09-26,50.959999084472656
2013-09-27,50.91999816894531
2013-09-30,50.119998931884766
2013-10-01,51.560001373291016
2013-10-02,51.36000061035156
2013-10-03,49.040000915527344
2013-10-04,47.599998474121094
2013-10-07,47.36000061035156
2013-10-08,44.439998626708984
2013-10-09,46.91999816894531
2013-10-10,50.119998931884766
2013-10-11,51.91999816894531
2013-10-14,49.63999938964844
2013-10-15,52.0
2013-10-16,52.560001373291016
2013-10-17,57.0
2013-10-18,57.91999816894531
2013-10-21,56.08000183105469
2013-10-22,55.7599983215332
2013-10-23,52.400001525878906
2013-10-24,52.36000061035156
2013-10-25,55.20000076293945
2013-10-28,57.959999084472656
2013-10-29,57.63999938964844
2013-10-30,58.720001220703125
2013-10-31,59.959999084472656
2013-11-01,56.959999084472656
2013-11-04,57.36000061035156
2013-11-05,57.2400016784668
2013-11-06,56.040000915527344
2013-11-07,56.52000045776367
2013-11-08,60.91999816894531
2013-11-11,63.79999923706055
2013-11-12,64.5999984741211
2013-11-13,61.880001068115234
2013-11-14,59.08000183105469
2013-11-15,55.52000045776367
2013-11-18,54.279998779296875
2013-11-19,53.0
2013-11-20,51.08000183105469
2013-11-21,53.959999084472656
2013-11-22,51.79999923706055
2013-11-25,50.599998474121094
2013-11-26,50.040000915527344
2013-11-27,48.2400016784668
2013-11-29,49.560001373291016
2013-12-02,47.63999938964844
2013-12-03,47.040000915527344
2013-12-04,45.560001373291016
2013-12-05,44.040000915527344
2013-12-06,45.36000061035156
2013-12-09,46.0
2013-12-10,45.040000915527344
2013-12-11,42.279998779296875
2013-12-12,43.040000915527344
2013-12-13,43.400001525878906
2013-12-16,48.959999084472656
2013-12-17,48.08000183105469
2013-12-18,46.79999923706055
2013-12-19,49.0
2013-12-20,51.560001373291016
2013-12-23,52.040000915527344
2013-12-24,52.720001220703125
2013-12-26,53.560001373291016
2013-12-27,54.20000076293945
2013-12-30,54.880001068115234
2013-12-31,55.400001525878906
2014-01-02,57.31999969482422
2014-01-03,55.720001220703125
2014-01-06,57.560001373291016
2014-01-07,54.79999923706055
2014-01-08,55.880001068115234
2014-01-09,56.400001525878906
2014-01-10,55.0
2014-01-13,55.63999938964844
2014-01-14,55.84000015258789
2014-01-15,57.20000076293945
2014-01-16,64.19999694824219
2014-01-17,64.19999694824219
2014-01-21,60.040000915527344
2014-01-22,60.720001220703125
2014-01-23,59.20000076293945
2014-01-24,58.15999984741211
2014-01-27,58.52000045776367
2014-01-28,61.599998474121094
2014-01-29,61.400001525878906
2014-01-30,62.52000045776367
2014-01-31,64.0
2014-02-03,64.0
2014-02-04,61.7599983215332
2014-02-05,57.68000030517578
2014-02-06,58.20000076293945
2014-02-07,59.959999084472656
2014-02-10,58.400001525878906
2014-02-11,53.959999084472656
2014-02-12,60.36000061035156
2014-02-13,60.36000061035156
2014-02-14,58.959999084472656
2014-02-18,61.20000076293945
2014-02-19,58.79999923706055
2014-02-20,59.7599983215332
2014-02-21,59.20000076293945
2014-02-24,57.84000015258789
2014-02-25,56.599998474121094
2014-02-26,57.400001525878906
2014-02-27,57.68000030517578
2014-02-28,59.36000061035156
2014-03-03,59.84000015258789
2014-03-04,61.0
2014-03-05,61.52000045776367
2014-03-06,61.880001068115234
2014-03-07,60.91999816894531
2014-03-10,60.91999816894531
2014-03-11,60.119998931884766
2014-03-12,58.040000915527344
2014-03-13,57.2400016784668
2014-03-14,57.279998779296875
2014-03-17,57.36000061035156
2014-03-18,55.84000015258789
2014-03-19,54.880001068115234
2014-03-20,54.040000915527344
2014-03-21,52.79999923706055
2014-03-24,52.52000045776367
2014-03-25,52.220001220703125
2014-03-26,50.880001068115234
2014-03-27,47.720001220703125
2014-03-28,53.959999084472656
2014-03-31,56.2400016784668
2014-04-01,57.720001220703125
2014-04-02,58.0
2014-04-03,56.0
2014-04-04,54.560001373291016
2014-04-07,52.959999084472656
2014-04-08,51.52000045776367
2014-04-09,52.119998931884766
2014-04-10,52.36000061035156
2014-04-11,50.439998626708984
2014-04-14,48.63999938964844
2014-04-15,46.2400016784668
2014-04-16,49.52000045776367
2014-04-17,50.560001373291016
2014-04-21,53.599998474121094
2014-04-22,53.400001525878906
2014-04-23,52.0
2014-04-24,37.279998779296875
2014-04-25,37.119998931884766
2014-04-28,35.2400016784668
2014-04-29,36.68000030517578
2014-04-30,36.84000015258789
2014-05-01,36.040000915527344
2014-05-02,35.68000030517578
2014-05-05,35.040000915527344
2014-05-06,34.79999923706055
2014-05-07,32.279998779296875
2014-05-08,31.959999084472656
2014-05-09,33.7599983215332
2014-05-12,35.15999984741211
2014-05-13,35.119998931884766
2014-05-14,35.91999816894531
2014-05-15,36.599998474121094
2014-05-16,37.2400016784668
2014-05-19,37.91999816894531
2014-05-20,37.52000045776367
2014-05-21,37.91999816894531
2014-05-22,39.91999816894531
2014-05-23,42.2400016784668
2014-05-27,43.279998779296875
2014-05-28,42.720001220703125
2014-05-29,41.91999816894531
2014-05-30,41.119998931884766
2014-06-02,37.880001068115234
2014-06-03,37.08000183105469
2014-06-04,37.15999984741211
2014-06-05,38.119998931884766
2014-06-06,37.560001373291016
2014-06-09,38.2400016784668
2014-06-10,37.7599983215332
2014-06-11,38.720001220703125
2014-06-12,37.08000183105469
2014-06-13,36.400001525878906
2014-06-16,37.47999954223633
2014-06-17,37.79999923706055
2014-06-18,37.959999084472656
2014-06-19,38.439998626708984
2014-06-20,40.15999984741211
2014-06-23,39.47999954223633
2014-06-24,39.08000183105469
2014-06-25,37.720001220703125
2014-06-26,38.52000045776367
2014-06-27,36.040000915527344
2014-06-30,36.959999084472656
2014-07-01,35.7599983215332
2014-07-02,36.08000183105469
2014-07-03,37.15999984741211
2014-07-07,35.79999923706055
2014-07-08,33.91999816894531
2014-07-09,34.0
2014-07-10,32.880001068115234
2014-07-11,35.20000076293945
2014-07-14,37.279998779296875
2014-07-15,36.68000030517578
2014-07-16,35.63999938964844
2014-07-17,34.68000030517578
2014-07-18,35.47999954223633
2014-07-21,34.79999923706055
2014-07-22,35.400001525878906
2014-07-23,35.20000076293945
2014-07-24,34.15999984741211
2014-07-25,33.31999969482422
2014-07-28,32.36000061035156
2014-07-29,33.0
2014-07-30,34.040000915527344
2014-07-31,32.36000061035156
2014-08-01,31.239999771118164
2014-08-04,31.959999084472656
2014-08-05,32.08000183105469
2014-08-06,32.47999954223633
2014-08-07,32.47999954223633
2014-08-08,32.599998474121094
2014-08-11,33.15999984741211
2014-08-12,28.68000030517578
2014-08-13,28.360000610351562
2014-08-14,27.719999313354492
2014-08-15,26.799999237060547
2014-08-18,28.559999465942383
2014-08-19,28.0
2014-08-20,27.8799991607666
2014-08-21,28.0
2014-08-22,27.959999084472656
2014-08-25,27.440000534057617
2014-08-26,28.040000915527344
2014-08-27,28.079999923706055
2014-08-28,27.959999084472656
2014-08-29,28.520000457763672
2014-09-02,28.479999542236328
2014-09-03,26.600000381469727
2014-09-04,26.639999389648438
2014-09-05,27.479999542236328
2014-09-08,27.920000076293945
2014-09-09,27.799999237060547
2014-09-10,28.239999771118164
2014-09-11,28.15999984741211
2014-09-12,28.479999542236328
2014-09-15,27.84000015258789
2014-09-16,28.559999465942383
2014-09-17,29.200000762939453
2014-09-18,29.040000915527344
2014-09-19,28.719999313354492
2014-09-22,27.479999542236328
2014-09-23,27.440000534057617
2014-09-24,28.079999923706055
2014-09-25,28.079999923706055
2014-09-26,28.399999618530273
2014-09-29,28.639999389648438
2014-09-30,30.600000381469727
2014-10-01,28.84000015258789
2014-10-02,28.600000381469727
2014-10-03,29.1200008392334
2014-10-06,29.8799991607666
2014-10-07,28.760000228881836
2014-10-08,27.920000076293945
2014-10-09,27.719999313354492
2014-10-10,26.239999771118164
2014-10-13,23.920000076293945
2014-10-14,23.959999084472656
