Date,NUVL
2023-11-30,65.37000274658203
2023-12-01,66.19999694824219
2023-12-04,67.16000366210938
2023-12-05,67.63999938964844
2023-12-06,68.19000244140625
2023-12-07,70.83000183105469
2023-12-08,70.66000366210938
2023-12-11,71.12999725341797
2023-12-12,72.76000213623047
2023-12-13,74.87999725341797
2023-12-14,79.0
2023-12-15,80.27999877929688
2023-12-18,75.43000030517578
2023-12-19,74.6500015258789
2023-12-20,72.05999755859375
2023-12-21,70.51000213623047
2023-12-22,73.12000274658203
2023-12-26,74.30000305175781
2023-12-27,74.66999816894531
2023-12-28,75.06999969482422
2023-12-29,73.58999633789062
2024-01-02,76.0999984741211
2024-01-03,73.5199966430664
2024-01-04,72.58999633789062
2024-01-05,72.3499984741211
2024-01-08,72.80000305175781
2024-01-09,72.79000091552734
2024-01-10,74.13999938964844
2024-01-11,74.23999786376953
2024-01-12,74.72000122070312
2024-01-16,74.2300033569336
2024-01-17,73.81999969482422
2024-01-18,73.5
2024-01-19,75.41999816894531
2024-01-22,79.3499984741211
2024-01-23,76.93000030517578
2024-01-24,76.56999969482422
2024-01-25,76.30000305175781
2024-01-26,76.30000305175781
2024-01-29,77.97000122070312
2024-01-30,75.70999908447266
2024-01-31,75.16999816894531
2024-02-01,77.68000030517578
2024-02-02,76.48999786376953
2024-02-05,78.38999938964844
2024-02-06,79.33000183105469
2024-02-07,78.77999877929688
2024-02-08,80.58000183105469
2024-02-09,82.44999694824219
2024-02-12,83.55000305175781
2024-02-13,80.5
2024-02-14,84.22000122070312
2024-02-15,84.5
2024-02-16,86.20999908447266
2024-02-20,81.98999786376953
2024-02-21,82.52999877929688
2024-02-22,83.2300033569336
2024-02-23,87.26000213623047
2024-02-26,86.61000061035156
2024-02-27,88.98999786376953
2024-02-28,85.36000061035156
2024-02-29,84.12000274658203
2024-03-01,87.16999816894531
2024-03-04,85.0
2024-03-05,81.41999816894531
2024-03-06,84.47000122070312
2024-03-07,83.45999908447266
2024-03-08,84.38999938964844
2024-03-11,83.63999938964844
2024-03-12,87.0199966430664
2024-03-13,88.41000366210938
2024-03-14,84.5999984741211
2024-03-15,80.80000305175781
2024-03-18,78.11000061035156
2024-03-19,78.08000183105469
2024-03-20,79.70999908447266
2024-03-21,79.54000091552734
2024-03-22,77.63999938964844
2024-03-25,76.44000244140625
2024-03-26,75.73999786376953
2024-03-27,76.63999938964844
2024-03-28,75.08999633789062
2024-04-01,77.08999633789062
2024-04-02,73.41999816894531
2024-04-03,74.0
2024-04-04,71.9000015258789
2024-04-05,70.19999694824219
2024-04-08,68.44000244140625
2024-04-09,70.0
2024-04-10,66.93000030517578
2024-04-11,68.0
2024-04-12,65.51000213623047
2024-04-15,65.27999877929688
2024-04-16,64.75
2024-04-17,64.25
2024-04-18,63.060001373291016
2024-04-19,62.7599983215332
2024-04-22,64.48999786376953
2024-04-23,67.5999984741211
2024-04-24,67.19999694824219
2024-04-25,66.06999969482422
2024-04-26,66.86000061035156
2024-04-29,67.94999694824219
2024-04-30,68.87999725341797
2024-05-01,70.6500015258789
2024-05-02,72.48999786376953
2024-05-03,70.3499984741211
2024-05-06,69.25
2024-05-07,68.63999938964844
2024-05-08,67.54000091552734
2024-05-09,67.5199966430664
2024-05-10,65.4800033569336
2024-05-13,66.08000183105469
2024-05-14,68.0199966430664
2024-05-15,71.68000030517578
2024-05-16,72.63999938964844
2024-05-17,70.87999725341797
2024-05-20,70.93000030517578
2024-05-21,69.7300033569336
2024-05-22,69.81999969482422
2024-05-23,66.68000030517578
2024-05-24,67.94999694824219
2024-05-28,67.08000183105469
2024-05-29,66.04000091552734
2024-05-30,66.4800033569336
2024-05-31,65.62000274658203
2024-06-03,68.95999908447266
2024-06-04,70.27999877929688
2024-06-05,73.56999969482422
2024-06-06,81.61000061035156
2024-06-07,79.18000030517578
2024-06-10,80.05999755859375
2024-06-11,79.05000305175781
2024-06-12,80.0250015258789
2024-06-13,78.9800033569336
2024-06-14,77.77999877929688
2024-06-17,77.18000030517578
2024-06-18,78.0999984741211
2024-06-20,78.4000015258789
2024-06-21,79.25
2024-06-24,80.61499786376953
2024-06-25,80.37000274658203
2024-06-26,78.77999877929688
2024-06-27,76.97000122070312
2024-06-28,75.86000061035156
2024-07-01,75.51000213623047
2024-07-02,73.0
2024-07-03,72.05000305175781
2024-07-05,72.87000274658203
2024-07-08,72.33000183105469
2024-07-09,73.62999725341797
2024-07-10,74.5199966430664
2024-07-11,77.98999786376953
2024-07-12,78.6500015258789
