Date,NGNE
2020-02-12,239.39999389648438
2020-02-13,240.8000030517578
2020-02-14,221.1999969482422
2020-02-18,222.1999969482422
2020-02-19,214.1999969482422
2020-02-20,212.0
2020-02-21,205.39999389648438
2020-02-24,202.0
2020-02-25,215.0
2020-02-26,200.0
2020-02-27,203.1999969482422
2020-02-28,194.0
2020-03-02,212.39999389648438
2020-03-03,213.8000030517578
2020-03-04,212.60000610351562
2020-03-05,211.60000610351562
2020-03-06,188.39999389648438
2020-03-09,168.60000610351562
2020-03-10,168.39999389648438
2020-03-11,159.1999969482422
2020-03-12,150.60000610351562
2020-03-13,135.8000030517578
2020-03-16,128.8000030517578
2020-03-17,140.60000610351562
2020-03-18,122.4000015258789
2020-03-19,144.0
2020-03-20,160.60000610351562
2020-03-23,181.8000030517578
2020-03-24,183.60000610351562
2020-03-25,183.8000030517578
2020-03-26,197.60000610351562
2020-03-27,211.1999969482422
2020-03-30,221.39999389648438
2020-03-31,227.60000610351562
2020-04-01,216.0
2020-04-02,216.0
2020-04-03,202.0
2020-04-06,199.0
2020-04-07,199.0
2020-04-08,211.8000030517578
2020-04-09,227.0
2020-04-13,240.39999389648438
2020-04-14,270.20001220703125
2020-04-15,249.39999389648438
2020-04-16,253.8000030517578
2020-04-17,279.20001220703125
2020-04-20,268.6000061035156
2020-04-21,272.6000061035156
2020-04-22,275.79998779296875
2020-04-23,249.60000610351562
2020-04-24,250.60000610351562
2020-04-27,238.8000030517578
2020-04-28,215.0
2020-04-29,230.0
2020-04-30,222.8000030517578
2020-05-01,213.39999389648438
2020-05-04,221.1999969482422
2020-05-05,256.79998779296875
2020-05-06,250.0
2020-05-07,283.20001220703125
2020-05-08,285.6000061035156
2020-05-11,266.20001220703125
2020-05-12,273.3999938964844
2020-05-13,262.0
2020-05-14,260.0
2020-05-15,264.79998779296875
2020-05-18,259.20001220703125
2020-05-19,244.0
2020-05-20,255.60000610351562
2020-05-21,258.3999938964844
2020-05-22,256.79998779296875
2020-05-26,243.1999969482422
2020-05-27,242.8000030517578
2020-05-28,242.0
2020-05-29,243.60000610351562
2020-06-01,271.6000061035156
2020-06-02,265.79998779296875
2020-06-03,256.0
2020-06-04,243.8000030517578
2020-06-05,244.0
2020-06-08,273.79998779296875
2020-06-09,299.0
2020-06-10,289.3999938964844
2020-06-11,252.39999389648438
2020-06-12,256.0
2020-06-15,253.0
2020-06-16,265.79998779296875
2020-06-17,270.3999938964844
2020-06-18,305.6000061035156
2020-06-19,338.79998779296875
2020-06-22,311.79998779296875
2020-06-23,341.0
2020-06-24,331.3999938964844
2020-06-25,340.3999938964844
2020-06-26,307.6000061035156
2020-06-29,302.79998779296875
2020-06-30,332.0
2020-07-01,340.20001220703125
2020-07-02,280.0
2020-07-06,287.0
2020-07-07,290.20001220703125
2020-07-08,278.6000061035156
2020-07-09,258.6000061035156
2020-07-10,242.60000610351562
2020-07-13,221.60000610351562
2020-07-14,222.39999389648438
2020-07-15,235.10000610351562
2020-07-16,227.0
2020-07-17,227.1999969482422
2020-07-20,239.0
2020-07-21,235.60000610351562
2020-07-22,229.8000030517578
2020-07-23,220.8000030517578
2020-07-24,211.1999969482422
2020-07-27,209.8000030517578
2020-07-28,203.60000610351562
2020-07-29,201.0
2020-07-30,204.39999389648438
2020-07-31,193.60000610351562
2020-08-03,206.0
2020-08-04,204.0
2020-08-05,212.39999389648438
2020-08-06,213.8000030517578
2020-08-07,237.60000610351562
2020-08-10,240.0
2020-08-11,232.0
2020-08-12,239.8000030517578
2020-08-13,239.39999389648438
2020-08-14,245.8000030517578
2020-08-17,250.0
2020-08-18,252.0
2020-08-19,265.6000061035156
2020-08-20,267.3999938964844
2020-08-21,250.8000030517578
2020-08-24,239.39999389648438
2020-08-25,252.39999389648438
2020-08-26,247.8000030517578
2020-08-27,243.8000030517578
2020-08-28,248.1999969482422
2020-08-31,254.1999969482422
2020-09-01,254.39999389648438
2020-09-02,257.6000061035156
2020-09-03,247.0
2020-09-04,250.1999969482422
2020-09-08,245.0
2020-09-09,252.60000610351562
2020-09-10,244.1999969482422
2020-09-11,243.39999389648438
2020-09-14,257.20001220703125
2020-09-15,254.1999969482422
2020-09-16,266.6000061035156
2020-09-17,280.3999938964844
2020-09-18,277.8999938964844
2020-09-21,246.0
2020-09-22,236.60000610351562
2020-09-23,228.1999969482422
2020-09-24,224.60000610351562
2020-09-25,232.1999969482422
2020-09-28,227.0
2020-09-29,236.0
2020-09-30,240.0
2020-10-01,245.0
2020-10-02,245.60000610351562
2020-10-05,255.8000030517578
2020-10-06,249.39999389648438
2020-10-07,256.0
2020-10-08,267.20001220703125
2020-10-09,270.0
2020-10-12,256.6000061035156
2020-10-13,249.0
2020-10-14,237.1999969482422
2020-10-15,244.1999969482422
2020-10-16,249.0
2020-10-19,246.0
2020-10-20,232.60000610351562
2020-10-21,214.39999389648438
2020-10-22,222.8000030517578
2020-10-23,228.8000030517578
2020-10-26,224.1999969482422
2020-10-27,226.1999969482422
2020-10-28,219.39999389648438
2020-10-29,216.8000030517578
2020-10-30,209.8000030517578
2020-11-02,203.39999389648438
2020-11-03,221.0
2020-11-04,229.60000610351562
2020-11-05,224.39999389648438
2020-11-06,223.8000030517578
2020-11-09,232.0
2020-11-10,236.8000030517578
2020-11-11,237.8000030517578
2020-11-12,250.0
2020-11-13,255.0
2020-11-16,244.0
2020-11-17,242.39999389648438
2020-11-18,241.0
2020-11-19,244.1999969482422
2020-11-20,250.39999389648438
2020-11-23,257.20001220703125
2020-11-24,242.39999389648438
2020-11-25,254.8000030517578
2020-11-27,269.0
2020-11-30,253.8000030517578
2020-12-01,255.8000030517578
2020-12-02,244.0
2020-12-03,240.0
2020-12-04,238.0
2020-12-07,250.0
2020-12-08,254.0
2020-12-09,240.0
2020-12-10,245.0
2020-12-11,247.8000030517578
2020-12-14,252.0
2020-12-15,260.20001220703125
2020-12-16,247.60000610351562
2020-12-17,248.1999969482422
2020-12-18,229.60000610351562
2020-12-21,227.1999969482422
2020-12-22,234.0
2020-12-23,215.39999389648438
2020-12-24,291.20001220703125
2020-12-28,284.20001220703125
2020-12-29,286.20001220703125
2020-12-30,286.3999938964844
2020-12-31,282.0
2021-01-04,282.6000061035156
2021-01-05,292.20001220703125
2021-01-06,301.0
2021-01-07,315.6000061035156
2021-01-08,281.0
2021-01-11,279.79998779296875
2021-01-12,278.20001220703125
2021-01-13,257.79998779296875
2021-01-14,265.3999938964844
2021-01-15,267.79998779296875
2021-01-19,271.1000061035156
2021-01-20,272.0
2021-01-21,260.0
2021-01-22,266.79998779296875
2021-01-25,272.3999938964844
2021-01-26,269.0
2021-01-27,255.0
2021-01-28,252.1999969482422
2021-01-29,252.0
2021-02-01,261.6000061035156
2021-02-02,267.0
2021-02-03,254.8000030517578
2021-02-04,258.20001220703125
2021-02-05,277.79998779296875
2021-02-08,287.6000061035156
2021-02-09,285.0
2021-02-10,266.6000061035156
2021-02-11,255.8000030517578
2021-02-12,249.60000610351562
2021-02-16,257.20001220703125
2021-02-17,269.6000061035156
2021-02-18,255.8000030517578
2021-02-19,264.0
2021-02-22,252.8000030517578
