Date,AIP
2024-02-09,6.96999979019165
2024-02-12,6.880000114440918
2024-02-13,6.96999979019165
2024-02-14,7.579999923706055
2024-02-15,7.800000190734863
2024-02-16,7.420000076293945
2024-02-20,6.889999866485596
2024-02-21,6.860000133514404
2024-02-22,7.03000020980835
2024-02-23,6.590000152587891
2024-02-26,6.599999904632568
2024-02-27,6.579999923706055
2024-02-28,6.480000019073486
2024-02-29,7.03000020980835
2024-03-01,7.380000114440918
2024-03-04,7.260000228881836
2024-03-05,7.03000020980835
2024-03-06,6.960000038146973
2024-03-07,7.190000057220459
2024-03-08,7.125
2024-03-11,6.940000057220459
2024-03-12,6.829999923706055
2024-03-13,6.619999885559082
2024-03-14,6.429999828338623
2024-03-15,6.480000019073486
2024-03-18,6.320000171661377
2024-03-19,6.579999923706055
2024-03-20,6.909999847412109
2024-03-21,7.289999961853027
2024-03-22,7.059999942779541
2024-03-25,6.974999904632568
2024-03-26,7.449999809265137
2024-03-27,7.5
2024-03-28,7.320000171661377
2024-04-01,7.260000228881836
2024-04-02,7.099999904632568
2024-04-03,7.510000228881836
2024-04-04,7.059999942779541
2024-04-05,7.150000095367432
2024-04-08,7.21999979019165
2024-04-09,7.699999809265137
2024-04-10,7.440000057220459
2024-04-11,7.170000076293945
2024-04-12,7.179999828338623
2024-04-15,7.25
2024-04-16,7.010000228881836
2024-04-17,6.75
2024-04-18,6.710000038146973
2024-04-19,6.389999866485596
2024-04-22,6.5
2024-04-23,6.519999980926514
2024-04-24,6.650000095367432
2024-04-25,6.760000228881836
2024-04-26,6.699999809265137
2024-04-29,6.630000114440918
2024-04-30,6.630000114440918
2024-05-01,6.25
2024-05-02,5.929999828338623
2024-05-03,8.210000038146973
2024-05-06,9.460000038146973
2024-05-07,8.819999694824219
2024-05-08,8.710000038146973
2024-05-09,8.420000076293945
2024-05-10,8.270000457763672
2024-05-13,8.050000190734863
2024-05-14,8.369999885559082
2024-05-15,8.210000038146973
2024-05-16,8.140000343322754
2024-05-17,8.140000343322754
2024-05-20,8.619999885559082
2024-05-21,8.15999984741211
2024-05-22,7.949999809265137
2024-05-23,7.690000057220459
2024-05-24,8.130000114440918
2024-05-28,8.289999961853027
2024-05-29,7.96999979019165
2024-05-30,8.050000190734863
2024-05-31,8.170000076293945
2024-06-03,7.760000228881836
2024-06-04,7.659999847412109
2024-06-05,7.940000057220459
2024-06-06,8.050000190734863
2024-06-07,7.820000171661377
2024-06-10,8.170000076293945
2024-06-11,8.0600004196167
2024-06-12,8.300000190734863
2024-06-13,8.130000114440918
2024-06-14,8.050000190734863
2024-06-17,8.0
2024-06-18,8.119999885559082
2024-06-20,7.960000038146973
2024-06-21,7.840000152587891
2024-06-24,7.5
2024-06-25,7.050000190734863
2024-06-26,7.059999942779541
2024-06-27,7.340000152587891
2024-06-28,7.510000228881836
2024-07-01,7.099999904632568
2024-07-02,7.210000038146973
2024-07-03,7.210000038146973
2024-07-05,7.289999961853027
2024-07-08,7.619999885559082
2024-07-09,7.869999885559082
2024-07-10,7.730000019073486
2024-07-11,8.050000190734863
2024-07-12,8.220000267028809
2024-07-15,8.510000228881836
2024-07-16,8.8100004196167
2024-07-17,8.630000114440918
2024-07-18,8.420000076293945
2024-07-19,8.0600004196167
2024-07-22,8.6899995803833
2024-07-23,9.079999923706055
2024-07-24,8.930000305175781
2024-07-25,8.670000076293945
2024-07-26,8.90999984741211
2024-07-29,8.619999885559082
2024-07-30,8.0600004196167
2024-07-31,8.1899995803833
2024-08-01,7.599999904632568
2024-08-02,7.480000019073486
2024-08-05,7.03000020980835
2024-08-06,6.699999809265137
2024-08-07,6.690000057220459
2024-08-08,7.090000152587891
2024-08-09,7.159999847412109
2024-08-12,6.920000076293945
2024-08-13,7.130000114440918
2024-08-14,7.0
2024-08-15,7.489999771118164
2024-08-16,7.53000020980835
2024-08-19,7.710000038146973
2024-08-20,7.869999885559082
2024-08-21,8.069999694824219
2024-08-22,7.929999828338623
2024-08-23,8.34000015258789
2024-08-26,8.25
2024-08-27,8.260000228881836
2024-08-28,8.25
2024-08-29,8.510000228881836
2024-08-30,8.579999923706055
2024-09-03,7.690000057220459
2024-09-04,7.489999771118164
2024-09-05,7.28000020980835
2024-09-06,7.050000190734863
2024-09-09,6.849999904632568
2024-09-10,6.949999809265137
2024-09-11,7.099999904632568
2024-09-12,7.079999923706055
2024-09-13,7.329999923706055
2024-09-16,7.130000114440918
2024-09-17,7.260000228881836
2024-09-18,7.119999885559082
2024-09-19,7.53000020980835
2024-09-20,7.449999809265137
2024-09-23,7.400000095367432
2024-09-24,7.389999866485596
2024-09-25,7.380000114440918
2024-09-26,7.769999980926514
2024-09-27,7.659999847412109
2024-09-30,7.71999979019165
2024-10-01,7.170000076293945
2024-10-02,7.139999866485596
2024-10-03,7.099999904632568
2024-10-04,7.099999904632568
2024-10-07,7.170000076293945
2024-10-08,7.460000038146973
2024-10-09,7.199999809265137
2024-10-10,7.349999904632568
2024-10-11,7.579999923706055
2024-10-14,7.510000228881836
2024-10-15,7.340000152587891
2024-10-16,7.369999885559082
2024-10-17,7.289999961853027
2024-10-18,7.090000152587891
2024-10-21,7.190000057220459
2024-10-22,7.03000020980835
2024-10-23,6.980000019073486
2024-10-24,6.880000114440918
2024-10-25,6.840000152587891
2024-10-28,7.110000133514404
2024-10-29,7.230000019073486
2024-10-30,7.079999923706055
2024-10-31,6.809999942779541
2024-11-01,6.880000114440918
2024-11-04,6.769999980926514
2024-11-05,7.159999847412109
2024-11-06,8.5
2024-11-07,8.59000015258789
2024-11-08,8.3100004196167
2024-11-11,8.479999542236328
2024-11-12,8.319999694824219
2024-11-13,8.279999732971191
2024-11-14,7.940000057220459
2024-11-15,7.800000190734863
2024-11-18,7.840000152587891
2024-11-19,8.09000015258789
2024-11-20,8.100000381469727
2024-11-21,8.449999809265137
2024-11-22,8.369999885559082
2024-11-25,8.5
2024-11-26,8.729999542236328
2024-11-27,8.510000228881836
2024-11-29,8.6899995803833
2024-12-02,8.609999656677246
2024-12-03,8.729999542236328
2024-12-04,9.220000267028809
2024-12-05,8.869999885559082
2024-12-06,8.989999771118164
2024-12-09,8.8100004196167
2024-12-10,9.100000381469727
2024-12-11,9.989999771118164
2024-12-12,10.140000343322754
2024-12-13,10.289999961853027
2024-12-16,9.779999732971191
2024-12-17,10.0
2024-12-18,9.34000015258789
2024-12-19,8.949999809265137
2024-12-20,9.479999542236328
2024-12-23,9.779999732971191
2024-12-24,9.920000076293945
2024-12-26,10.609999656677246
2024-12-27,10.270000457763672
2024-12-30,10.350000381469727
2024-12-31,10.1899995803833
2025-01-02,11.890000343322754
2025-01-03,12.25
2025-01-06,12.279999732971191
2025-01-07,11.25
2025-01-08,11.25
2025-01-10,11.100000381469727
2025-01-13,11.220000267028809
2025-01-14,11.0600004196167
2025-01-15,11.600000381469727
2025-01-16,11.449999809265137
2025-01-17,11.479999542236328
2025-01-21,12.149999618530273
2025-01-22,12.140000343322754
2025-01-23,12.170000076293945
2025-01-24,12.039999961853027
2025-01-27,10.300000190734863
2025-01-28,10.59000015258789
2025-01-29,10.789999961853027
2025-01-30,11.210000038146973
2025-01-31,10.619999885559082
2025-02-03,10.369999885559082
2025-02-04,9.479999542236328
2025-02-05,9.619999885559082
2025-02-06,9.739999771118164
2025-02-07,9.630000114440918
2025-02-10,9.920000076293945
2025-02-11,9.510000228881836
2025-02-12,9.460000038146973
2025-02-13,9.680000305175781
2025-02-14,9.760000228881836
2025-02-18,10.140000343322754
2025-02-19,9.989999771118164
2025-02-20,9.850000381469727
2025-02-21,9.279999732971191
2025-02-24,9.319999694824219
2025-02-25,8.890000343322754
2025-02-26,9.170000076293945
2025-02-27,8.880000114440918
2025-02-28,9.100000381469727
2025-03-03,8.3100004196167
2025-03-04,8.199999809265137
2025-03-05,8.40999984741211
2025-03-06,7.880000114440918
2025-03-07,7.889999866485596
2025-03-10,7.420000076293945
2025-03-11,7.440000057220459
2025-03-12,7.659999847412109
2025-03-13,7.460000038146973
2025-03-14,7.630000114440918
2025-03-17,7.860000133514404
2025-03-18,7.730000019073486
2025-03-19,7.920000076293945
2025-03-20,7.900000095367432
2025-03-21,7.869999885559082
2025-03-24,8.050000190734863
2025-03-25,8.020000457763672
2025-03-26,7.730000019073486
2025-03-27,7.539999961853027
2025-03-28,7.090000152587891
2025-03-31,6.909999847412109
2025-04-01,7.03000020980835
2025-04-02,7.21999979019165
2025-04-03,6.599999904632568
2025-04-04,5.989999771118164
2025-04-07,5.900000095367432
2025-04-08,5.590000152587891
2025-04-09,6.559999942779541
2025-04-10,6.039999961853027
2025-04-11,5.960000038146973
2025-04-14,5.96999979019165
2025-04-15,6.010000228881836
2025-04-16,5.940000057220459
2025-04-17,5.820000171661377
2025-04-21,5.840000152587891
2025-04-22,5.849999904632568
2025-04-23,6.190000057220459
2025-04-24,6.610000133514404
2025-04-25,6.789999961853027
2025-04-28,6.710000038146973
2025-04-29,6.809999942779541
2025-04-30,6.659999847412109
2025-05-01,6.619999885559082
2025-05-02,6.71999979019165
2025-05-05,6.820000171661377
2025-05-06,6.670000076293945
2025-05-07,7.239999771118164
2025-05-08,7.420000076293945
2025-05-09,7.25
2025-05-12,7.869999885559082
2025-05-13,8.350000381469727
2025-05-14,7.510000228881836
2025-05-15,7.610000133514404
2025-05-16,7.5
2025-05-19,7.510000228881836
2025-05-20,7.369999885559082
2025-05-21,7.099999904632568
2025-05-22,7.199999809265137
2025-05-23,7.130000114440918
2025-05-27,7.610000133514404
2025-05-28,7.630000114440918
2025-05-29,7.829999923706055
2025-05-30,7.769999980926514
2025-06-02,7.650000095367432
2025-06-03,7.940000057220459
2025-06-04,7.75
2025-06-05,7.650000095367432
2025-06-06,7.929999828338623
2025-06-09,8.010000228881836
2025-06-10,8.289999961853027
2025-06-11,8.520000457763672
2025-06-12,8.470000267028809
2025-06-13,7.940000057220459
2025-06-16,8.220000267028809
2025-06-17,8.670000076293945
2025-06-18,8.899999618530273
2025-06-20,8.279999732971191
2025-06-23,8.6899995803833
2025-06-24,9.020000457763672
2025-06-25,9.369999885559082
2025-06-26,9.579999923706055
2025-06-27,9.6899995803833
2025-06-30,9.529999732971191
2025-07-01,9.015000343322754
2025-07-02,9.09000015258789
2025-07-03,9.229999542236328
2025-07-07,9.289999961853027
2025-07-08,9.550000190734863
2025-07-09,9.430000305175781
2025-07-10,9.220000267028809
2025-07-11,9.09000015258789
2025-07-14,9.279999732971191
2025-07-15,9.40999984741211
2025-07-16,9.710000038146973
2025-07-17,9.84000015258789
2025-07-18,9.819999694824219
2025-07-21,9.75
2025-07-22,9.4399995803833
2025-07-23,9.569999694824219
2025-07-24,9.319999694824219
2025-07-25,8.859999656677246
2025-07-28,9.449999809265137
2025-07-29,10.600000381469727
2025-07-30,10.449999809265137
2025-07-31,9.859999656677246
2025-08-01,9.050000190734863
