Date,LFST
2025-03-19,6.809999942779541
2025-03-20,6.820000171661377
2025-03-21,6.849999904632568
2025-03-24,6.760000228881836
2025-03-25,6.769999980926514
2025-03-26,6.599999904632568
2025-03-27,6.769999980926514
2025-03-28,6.699999809265137
2025-03-31,6.659999847412109
2025-04-01,6.630000114440918
2025-04-02,6.630000114440918
2025-04-03,6.739999771118164
2025-04-04,6.639999866485596
2025-04-07,6.510000228881836
2025-04-08,6.53000020980835
2025-04-09,6.909999847412109
2025-04-10,6.769999980926514
2025-04-11,6.840000152587891
2025-04-14,6.849999904632568
2025-04-15,6.820000171661377
2025-04-16,6.710000038146973
2025-04-17,6.699999809265137
2025-04-21,6.159999847412109
2025-04-22,6.130000114440918
2025-04-23,6.369999885559082
2025-04-24,6.489999771118164
2025-04-25,6.53000020980835
2025-04-28,6.53000020980835
2025-04-29,6.559999942779541
2025-04-30,6.570000171661377
2025-05-01,6.519999980926514
2025-05-02,6.800000190734863
2025-05-05,6.619999885559082
2025-05-06,6.550000190734863
2025-05-07,5.510000228881836
2025-05-08,5.809999942779541
2025-05-09,5.730000019073486
2025-05-12,5.849999904632568
2025-05-13,5.869999885559082
2025-05-14,5.739999771118164
2025-05-15,5.789999961853027
2025-05-16,5.840000152587891
2025-05-19,5.840000152587891
2025-05-20,5.829999923706055
2025-05-21,5.670000076293945
2025-05-22,5.630000114440918
2025-05-23,5.489999771118164
2025-05-27,6.059999942779541
2025-05-28,6.039999961853027
2025-05-29,5.909999847412109
2025-05-30,5.940000057220459
2025-06-02,5.880000114440918
2025-06-03,5.960000038146973
2025-06-04,5.949999809265137
2025-06-05,5.929999828338623
2025-06-06,5.840000152587891
2025-06-09,5.880000114440918
2025-06-10,5.71999979019165
2025-06-11,5.599999904632568
2025-06-12,5.420000076293945
2025-06-13,5.260000228881836
2025-06-16,5.170000076293945
2025-06-17,5.039999961853027
2025-06-18,4.929999828338623
2025-06-20,4.829999923706055
2025-06-23,4.960000038146973
2025-06-24,5.079999923706055
2025-06-25,4.949999809265137
2025-06-26,5.079999923706055
2025-06-27,5.150000095367432
2025-06-30,5.170000076293945
2025-07-01,4.989999771118164
2025-07-02,4.775000095367432
2025-07-03,4.789999961853027
2025-07-07,4.675000190734863
2025-07-08,4.730000019073486
2025-07-09,4.75
2025-07-10,4.730000019073486
2025-07-11,4.510000228881836
2025-07-14,4.570000171661377
2025-07-15,4.400000095367432
2025-07-16,4.400000095367432
2025-07-17,4.420000076293945
2025-07-18,4.21999979019165
2025-07-21,4.170000076293945
2025-07-22,4.199999809265137
2025-07-23,4.269999980926514
2025-07-24,4.139999866485596
2025-07-25,4.139999866485596
2025-07-28,4.170000076293945
2025-07-29,4.130000114440918
2025-07-30,4.230000019073486
2025-07-31,3.9800000190734863
2025-08-01,3.7899999618530273
2025-08-04,3.9000000953674316
2025-08-05,3.890000104904175
2025-08-06,3.9000000953674316
2025-08-07,3.859999895095825
2025-08-08,4.369999885559082
2025-08-11,4.570000171661377
2025-08-12,4.659999847412109
2025-08-13,5.170000076293945
2025-08-14,5.579999923706055
2025-08-15,5.440000057220459
2025-08-18,5.409999847412109
2025-08-19,5.349999904632568
2025-08-20,5.349999904632568
2025-08-21,5.5
2025-08-22,5.550000190734863
2025-08-25,5.389999866485596
2025-08-26,5.400000095367432
2025-08-27,5.489999771118164
2025-08-28,5.480000019073486
2025-08-29,5.480000019073486
2025-09-02,5.630000114440918
2025-09-03,5.489999771118164
2025-09-04,5.46999979019165
2025-09-05,5.369999885559082
2025-09-08,5.610000133514404
2025-09-09,5.485000133514404
2025-09-10,5.170000076293945
2025-09-11,5.340000152587891
2025-09-12,5.230000019073486
2025-09-15,5.179999828338623
2025-09-16,5.230000019073486
2025-09-17,5.150000095367432
2025-09-18,5.369999885559082
2025-09-19,5.230000019073486
