Date,BBW
2011-11-28,6.7646164894104
2011-11-29,6.69645881652832
2011-11-30,6.807214736938477
2011-12-01,6.917969226837158
2011-12-02,6.969088554382324
2011-12-05,7.241718769073486
2011-12-06,7.309875011444092
2011-12-07,7.378032684326172
2011-12-08,7.250237941741943
2011-12-09,7.4291510581970215
2011-12-12,7.2331976890563965
2011-12-13,7.1139235496521
2011-12-14,7.045766353607178
2011-12-15,7.19912052154541
2011-12-16,7.216158866882324
2011-12-19,7.020206451416016
2011-12-20,7.471749782562256
2011-12-21,7.4461894035339355
2011-12-22,7.4291510581970215
2011-12-23,7.309875011444092
2011-12-27,7.190600395202637
2011-12-28,7.139481544494629
2011-12-29,7.2757978439331055
2011-12-30,7.207639217376709
2012-01-03,7.062804222106934
2012-01-04,7.054285526275635
2012-01-05,7.011687755584717
2012-01-06,6.773135662078857
2012-01-09,6.8412933349609375
2012-01-10,6.917969226837158
2012-01-11,6.917969226837158
2012-01-12,6.807214736938477
2012-01-13,6.815734386444092
2012-01-17,6.815734386444092
2012-01-18,6.858333110809326
2012-01-19,6.687939643859863
2012-01-20,6.704978942871094
2012-01-23,6.7305378913879395
2012-01-24,6.722018241882324
2012-01-25,6.704978942871094
2012-01-26,6.917969226837158
2012-01-27,7.088364124298096
2012-01-30,6.92648983001709
2012-01-31,6.960569381713867
2012-02-01,7.190600395202637
2012-02-02,7.19912052154541
2012-02-03,7.216158866882324
2012-02-06,7.011687755584717
2012-02-07,7.0968828201293945
2012-02-08,7.309875011444092
2012-02-09,7.403591156005859
2012-02-10,7.2928361892700195
2012-02-13,7.395071983337402
2012-02-14,7.1735615730285645
2012-02-15,6.92648983001709
2012-02-16,5.069202899932861
2012-02-17,5.077722072601318
2012-02-21,5.052163124084473
2012-02-22,5.026604652404785
2012-02-23,5.179958343505859
2012-02-24,5.086241722106934
2012-02-27,4.830651760101318
2012-02-28,4.685817718505859
2012-02-29,4.643219470977783
2012-03-01,4.65173864364624
2012-03-02,4.523943901062012
2012-03-05,4.421707630157471
2012-03-06,4.327991485595703
2012-03-07,4.353550434112549
2012-03-08,4.345030307769775
2012-03-09,4.396148681640625
2012-03-12,4.702856540679932
2012-03-13,5.0351243019104
2012-03-14,4.8732500076293945
2012-03-15,4.762495040893555
2012-03-16,4.685817718505859
2012-03-19,4.736935138702393
2012-03-20,4.643219470977783
2012-03-21,4.464305877685547
2012-03-22,4.430226802825928
2012-03-23,4.396148681640625
2012-03-26,4.592100620269775
2012-03-27,4.5154242515563965
2012-03-28,4.4813456535339355
2012-03-29,4.549502372741699
2012-03-30,4.47282600402832
2012-04-02,4.609140396118164
2012-04-03,4.4813456535339355
2012-04-04,4.47282600402832
2012-04-05,4.489864349365234
2012-04-09,4.370589256286621
2012-04-10,4.183156490325928
2012-04-11,4.242794990539551
2012-04-12,4.242794990539551
2012-04-13,4.174637794494629
2012-04-16,4.106480598449707
2012-04-17,4.106480598449707
2012-04-18,4.012763977050781
2012-04-19,3.8849687576293945
2012-04-20,3.7230947017669678
2012-04-23,3.791252374649048
2012-04-24,3.7230947017669678
2012-04-25,3.6804966926574707
2012-04-26,3.7060558795928955
2012-04-27,3.7827324867248535
2012-04-30,3.84237003326416
2012-05-01,3.697535991668701
2012-05-02,3.7486538887023926
2012-05-03,3.7145755290985107
2012-05-04,3.7401344776153564
2012-05-07,4.0298027992248535
2012-05-08,4.166118144989014
2012-05-09,3.978685140609741
2012-05-10,4.055362224578857
2012-05-11,4.259834289550781
2012-05-14,4.14055871963501
2012-05-15,4.1320390701293945
2012-05-16,4.1320390701293945
2012-05-17,4.1320390701293945
2012-05-18,3.970165729522705
2012-05-21,3.8849687576293945
2012-05-22,3.970165729522705
2012-05-23,3.970165729522705
2012-05-24,3.970165729522705
2012-05-25,4.055362224578857
2012-05-29,4.14055871963501
2012-05-30,3.970165729522705
2012-05-31,3.867929458618164
2012-06-01,3.7060558795928955
2012-06-04,3.859410047531128
2012-06-05,3.833850622177124
2012-06-06,3.9872045516967773
2012-06-07,3.7401344776153564
2012-06-08,3.6038196086883545
2012-06-11,3.5186233520507812
2012-06-12,3.5867807865142822
2012-06-13,3.4930639266967773
2012-06-14,3.476024627685547
2012-06-15,3.476024627685547
2012-06-18,3.5867807865142822
2012-06-19,3.620859384536743
2012-06-20,3.7060558795928955
2012-06-21,3.731614828109741
2012-06-22,3.8849687576293945
2012-06-25,4.0638813972473145
2012-06-26,4.0298027992248535
2012-06-27,4.072402000427246
2012-06-28,4.0638813972473145
2012-06-29,4.072402000427246
2012-07-02,3.9616458415985107
2012-07-03,3.9872045516967773
2012-07-05,4.055362224578857
2012-07-06,4.149078369140625
2012-07-09,4.242794990539551
2012-07-10,4.166118144989014
2012-07-11,4.004243850708008
2012-07-12,3.9105281829833984
2012-07-13,4.038322448730469
2012-07-16,3.9957244396209717
2012-07-17,3.867929458618164
2012-07-18,3.970165729522705
2012-07-19,3.8764493465423584
2012-07-20,3.833850622177124
2012-07-23,3.859410047531128
2012-07-24,3.833850622177124
2012-07-25,3.7230947017669678
2012-07-26,3.936086893081665
2012-07-27,3.902008295059204
2012-07-30,3.927567481994629
2012-07-31,3.9616458415985107
2012-08-01,3.902008295059204
2012-08-02,3.808291435241699
2012-08-03,3.8168113231658936
2012-08-06,3.689016342163086
2012-08-07,3.77421236038208
2012-08-08,3.7486538887023926
2012-08-09,3.8168113231658936
2012-08-10,3.791252374649048
2012-08-13,3.7401344776153564
2012-08-14,3.697535991668701
2012-08-15,3.6719772815704346
2012-08-16,3.7401344776153564
2012-08-17,3.757173776626587
2012-08-20,3.6804966926574707
2012-08-21,3.6464180946350098
2012-08-22,3.6378989219665527
2012-08-23,3.5356619358062744
2012-08-24,3.5782604217529297
2012-08-27,3.5782604217529297
2012-08-28,3.4930639266967773
2012-08-29,3.561221122741699
2012-08-30,3.5867807865142822
2012-08-31,3.620859384536743
2012-09-04,3.620859384536743
2012-09-05,3.5867807865142822
2012-09-06,3.4249067306518555
2012-09-07,3.5356619358062744
2012-09-10,3.552701711654663
2012-09-11,3.510103225708008
2012-09-12,3.5356619358062744
2012-09-13,3.5271427631378174
2012-09-14,3.510103225708008
2012-09-17,3.4930639266967773
2012-09-18,3.4675052165985107
2012-09-19,3.4675052165985107
2012-09-20,3.407867193222046
2012-09-21,3.4504659175872803
2012-09-24,3.4163870811462402
2012-09-25,3.271552562713623
2012-09-26,3.2885918617248535
2012-09-27,3.2800724506378174
2012-09-28,3.3226709365844727
2012-10-01,3.2545132637023926
2012-10-02,3.237473726272583
2012-10-03,3.2545132637023926
2012-10-04,3.3141510486602783
2012-10-05,3.510103225708008
2012-10-08,3.5271427631378174
2012-10-09,3.5356619358062744
2012-10-10,3.3823082447052
2012-10-11,3.339709997177124
2012-10-12,3.43342661857605
2012-10-15,3.5186233520507812
2012-10-16,3.6464180946350098
2012-10-17,3.5697407722473145
2012-10-18,3.331190347671509
2012-10-19,3.4504659175872803
2012-10-22,3.5356619358062744
2012-10-23,3.4504659175872803
2012-10-24,3.5953001976013184
2012-10-25,2.7944509983062744
2012-10-26,2.8626084327697754
2012-10-31,3.058560848236084
2012-11-01,2.9818837642669678
2012-11-02,3.015962839126587
2012-11-05,2.9818837642669678
2012-11-06,3.194875478744507
2012-11-07,3.1011595726013184
2012-11-08,3.1096789836883545
2012-11-09,3.1693167686462402
2012-11-12,3.126718282699585
2012-11-13,3.2204344272613525
2012-11-14,3.1096789836883545
2012-11-15,3.067080497741699
2012-11-16,3.0500411987304688
2012-11-19,3.0755996704101562
2012-11-20,3.015962839126587
2012-11-21,3.1181986331939697
2012-11-23,3.0415215492248535
2012-11-26,3.0415215492248535
2012-11-27,3.1096789836883545
2012-11-28,3.1096789836883545
2012-11-29,3.0841195583343506
2012-11-30,3.1011595726013184
2012-12-03,3.058560848236084
2012-12-04,3.1863558292388916
2012-12-05,3.203395128250122
2012-12-06,3.194875478744507
2012-12-07,3.4249067306518555
2012-12-10,3.339709997177124
2012-12-11,3.2545132637023926
2012-12-12,3.2289540767669678
2012-12-13,3.2204344272613525
2012-12-14,3.237473726272583
2012-12-17,3.331190347671509
2012-12-18,3.407867193222046
2012-12-19,3.4163870811462402
2012-12-20,3.458984613418579
2012-12-21,3.407867193222046
2012-12-24,3.407867193222046
2012-12-26,3.4249067306518555
2012-12-27,3.3567490577697754
2012-12-28,3.331190347671509
2012-12-31,3.2545132637023926
2013-01-02,3.476024627685547
2013-01-03,3.43342661857605
2013-01-04,3.510103225708008
2013-01-07,3.6123387813568115
2013-01-08,3.6634578704833984
2013-01-09,3.6038196086883545
2013-01-10,3.6634578704833984
2013-01-11,3.6719772815704346
2013-01-14,3.689016342163086
2013-01-15,3.757173776626587
2013-01-16,3.765693187713623
2013-01-17,3.8168113231658936
2013-01-18,3.927567481994629
2013-01-22,3.6804966926574707
2013-01-23,3.7401344776153564
2013-01-24,3.765693187713623
2013-01-25,3.6719772815704346
2013-01-28,3.5953001976013184
2013-01-29,3.5697407722473145
2013-01-30,3.476024627685547
2013-01-31,3.4930639266967773
2013-02-01,4.302432537078857
2013-02-04,4.174637794494629
2013-02-05,4.40466833114624
2013-02-06,4.40466833114624
2013-02-07,4.302432537078857
2013-02-08,4.353550434112549
2013-02-11,4.345030307769775
2013-02-12,4.353550434112549
2013-02-13,4.38762903213501
2013-02-14,4.183156490325928
2013-02-15,4.259834289550781
2013-02-19,4.191677093505859
2013-02-20,4.14055871963501
2013-02-21,4.166118144989014
2013-02-22,4.2768731117248535
2013-02-25,4.191677093505859
2013-02-26,4.166118144989014
2013-02-27,4.166118144989014
2013-02-28,4.242794990539551
2013-03-01,4.2683539390563965
2013-03-04,4.336511135101318
2013-03-05,4.259834289550781
2013-03-06,4.259834289550781
2013-03-07,4.285393238067627
2013-03-08,4.310952186584473
2013-03-11,4.319472312927246
2013-03-12,4.370589256286621
2013-03-13,4.353550434112549
2013-03-14,4.498385429382324
2013-03-15,4.2683539390563965
2013-03-18,4.327991485595703
2013-03-19,4.38762903213501
2013-03-20,4.455786228179932
2013-03-21,4.5154242515563965
2013-03-22,4.626179218292236
2013-03-25,4.600620746612549
2013-03-26,4.660257816314697
2013-03-27,4.455786228179932
2013-03-28,4.592100620269775
2013-04-01,4.575061798095703
2013-04-02,4.5154242515563965
2013-04-03,4.523943901062012
2013-04-04,4.310952186584473
2013-04-05,4.302432537078857
2013-04-08,4.302432537078857
2013-04-09,4.293912887573242
2013-04-10,4.310952186584473
2013-04-11,4.2683539390563965
2013-04-12,4.285393238067627
2013-04-15,4.259834289550781
2013-04-16,4.259834289550781
2013-04-17,4.293912887573242
2013-04-18,4.259834289550781
2013-04-19,4.38762903213501
2013-04-22,4.455786228179932
2013-04-23,4.447266101837158
2013-04-24,4.413187503814697
2013-04-25,4.421707630157471
2013-04-26,4.438747406005859
2013-04-29,4.38762903213501
2013-04-30,4.319472312927246
2013-05-01,4.302432537078857
2013-05-02,5.733736515045166
2013-05-03,5.4951863288879395
2013-05-06,5.4951863288879395
2013-05-07,5.46110725402832
2013-05-08,5.5292649269104
2013-05-09,5.861531734466553
2013-05-10,5.95524787902832
2013-05-13,5.810413837432861
2013-05-14,5.835972785949707
2013-05-15,5.835972785949707
2013-05-16,5.682619094848633
2013-05-17,5.7081780433654785
2013-05-20,5.648540496826172
2013-05-21,5.64001989364624
2013-05-22,5.648540496826172
2013-05-23,5.5974225997924805
2013-05-24,5.62298059463501
2013-05-28,5.759296417236328
2013-05-29,5.5974225997924805
2013-05-30,5.716697692871094
2013-05-31,5.554823875427246
2013-06-03,5.588901996612549
2013-06-04,5.546304225921631
2013-06-05,5.26515531539917
2013-06-06,5.2566351890563965
2013-06-07,5.324793338775635
2013-06-10,5.554823875427246
2013-06-11,5.37591028213501
2013-06-12,5.409989833831787
2013-06-13,5.316272735595703
2013-06-14,5.239595413208008
2013-06-17,5.188477993011475
2013-06-18,5.231075763702393
2013-06-19,5.358870506286621
2013-06-20,5.341832160949707
2013-06-21,5.350351810455322
2013-06-24,5.282193660736084
2013-06-25,5.333312511444092
2013-06-26,5.384430408477783
2013-06-27,5.537784099578857
2013-06-28,5.171439170837402
2013-07-01,5.273674011230469
2013-07-02,5.205517292022705
2013-07-03,5.188477993011475
2013-07-05,5.2992329597473145
2013-07-08,5.324793338775635
2013-07-09,5.358870506286621
2013-07-10,5.37591028213501
2013-07-11,5.37591028213501
2013-07-12,5.62298059463501
2013-07-15,5.648540496826172
2013-07-16,5.665579319000244
2013-07-17,5.665579319000244
2013-07-18,5.818933963775635
2013-07-19,5.929688453674316
2013-07-22,5.904129505157471
2013-07-23,5.912650108337402
2013-07-24,5.818933963775635
2013-07-25,5.878571510314941
2013-07-26,5.93820858001709
2013-07-29,5.929688453674316
2013-07-30,6.031925678253174
2013-07-31,6.057484149932861
2013-08-01,6.2449164390563965
2013-08-02,6.168239116668701
2013-08-05,6.066003799438477
2013-08-06,6.14268159866333
2013-08-07,5.912650108337402
2013-08-08,5.912650108337402
2013-08-09,5.904129505157471
2013-08-12,5.972287654876709
2013-08-13,6.25343656539917
2013-08-14,6.134160995483398
2013-08-15,5.972287654876709
2013-08-16,5.980806350708008
2013-08-19,5.801894187927246
2013-08-20,5.921169281005859
2013-08-21,5.921169281005859
2013-08-22,6.040444850921631
2013-08-23,6.057484149932861
2013-08-26,6.048964023590088
