Date,GCT
2025-07-23,24.649999618530273
2025-07-24,24.010000228881836
2025-07-25,24.06999969482422
2025-07-28,23.389999389648438
2025-07-29,22.8799991607666
2025-07-30,22.649999618530273
2025-07-31,22.270000457763672
2025-08-01,20.969999313354492
2025-08-04,22.0
2025-08-05,21.920000076293945
2025-08-06,21.90999984741211
2025-08-07,22.149999618530273
2025-08-08,28.90999984741211
2025-08-11,30.229999542236328
2025-08-12,30.75
2025-08-13,32.47999954223633
2025-08-14,31.93000030517578
2025-08-15,32.27000045776367
2025-08-18,32.130001068115234
2025-08-19,31.5
2025-08-20,31.600000381469727
2025-08-21,29.950000762939453
2025-08-22,31.030000686645508
2025-08-25,28.100000381469727
2025-08-26,26.540000915527344
2025-08-27,26.43000030517578
2025-08-28,26.1200008392334
2025-08-29,26.469999313354492
2025-09-02,25.440000534057617
2025-09-03,25.559999465942383
2025-09-04,26.139999389648438
2025-09-05,27.059999465942383
2025-09-08,27.565000534057617
2025-09-09,29.860000610351562
2025-09-10,28.219999313354492
2025-09-11,29.06999969482422
2025-09-12,29.84000015258789
2025-09-15,31.229999542236328
2025-09-16,30.65999984741211
2025-09-17,29.709999084472656
2025-09-18,29.1200008392334
2025-09-19,29.559999465942383
