Date,ACCO
2011-09-07,4.462027549743652
2011-09-08,4.219293594360352
2011-09-09,4.090786457061768
2011-09-12,3.948002815246582
2011-09-13,4.019394874572754
2011-09-14,4.119343280792236
2011-09-15,4.297823429107666
2011-09-16,4.247848987579346
2011-09-19,4.176456928253174
2011-09-20,3.9836976528167725
2011-09-21,3.7338247299194336
2011-09-22,3.4339759349823
2011-09-23,3.5482044219970703
2011-09-26,3.64815354347229
2011-09-27,3.7195465564727783
2011-09-28,3.4910895824432373
2011-09-29,3.5196468830108643
2011-09-30,3.40541934967041
2011-10-03,3.1841025352478027
2011-10-04,3.5410642623901367
2011-10-05,3.4910895824432373
2011-10-06,3.690988302230835
2011-10-07,3.5339248180389404
2011-10-10,3.7980797290802
2011-10-11,3.833773136138916
2011-10-12,3.9836976528167725
2011-10-13,3.9337239265441895
2011-10-14,4.1407623291015625
2011-10-17,3.855191707611084
2011-10-18,4.040811538696289
2011-10-19,3.940863609313965
2011-10-20,3.8837475776672363
2011-10-21,4.0479512214660645
2011-10-24,4.283544540405273
2011-10-25,4.1407623291015625
2011-10-26,4.7475972175598145
2011-10-27,5.047445297241211
2011-10-28,5.111698627471924
2011-10-31,4.904660701751709
2011-11-01,4.633369445800781
2011-11-02,4.983192443847656
2011-11-03,5.154533863067627
2011-11-04,5.083140850067139
2011-11-07,5.125977516174316
2011-11-08,5.18309211730957
2011-11-09,5.004610538482666
2011-11-10,5.054585933685303
2011-11-11,5.211648941040039
2011-11-14,5.018887519836426
2011-11-15,5.161673069000244
2011-11-16,4.96891450881958
2011-11-17,6.282533645629883
2011-11-18,6.411040306091309
2011-11-21,6.411040306091309
2011-11-22,6.3467864990234375
2011-11-23,6.1040544509887695
2011-11-25,6.004104137420654
2011-11-28,6.318231105804443
2011-11-29,6.382483959197998
2011-11-30,6.732306957244873
2011-12-01,6.61807918548584
2011-12-02,6.625218868255615
2011-12-05,6.639497756958008
2011-12-06,6.860814094543457
2011-12-07,7.025015830993652
2011-12-08,6.846533298492432
2011-12-09,7.117825508117676
2011-12-12,6.989320278167725
2011-12-13,7.074992656707764
2011-12-14,6.967902183532715
2011-12-15,6.89650821685791
2011-12-16,7.025015830993652
2011-12-19,6.882230281829834
2011-12-20,7.096408843994141
2011-12-21,7.074992656707764
2011-12-22,7.0464324951171875
2011-12-23,7.0392937660217285
2011-12-27,7.117825508117676
2011-12-28,6.953624725341797
2011-12-29,6.996458053588867
2011-12-30,6.889369964599609
2012-01-03,6.97504186630249
2012-01-04,6.89650821685791
2012-01-05,6.682331562042236
2012-01-06,6.660914897918701
2012-01-09,6.668053150177002
2012-01-10,6.71088981628418
2012-01-11,6.71088981628418
2012-01-12,6.725168228149414
2012-01-13,6.839395523071289
2012-01-17,6.7037506103515625
2012-01-18,6.903649806976318
2012-01-19,7.032155513763428
2012-01-20,7.117825508117676
2012-01-23,7.082128524780273
2012-01-24,7.003597259521484
2012-01-25,6.982179164886475
2012-01-26,6.889369964599609
2012-01-27,6.996458053588867
2012-01-30,7.453370094299316
2012-01-31,7.581879615783691
2012-02-01,7.731801509857178
2012-02-02,7.774637699127197
2012-02-03,7.860308647155762
2012-02-06,7.917421340942383
2012-02-07,7.967395305633545
2012-02-08,8.06734561920166
2012-02-09,8.06734561920166
2012-02-10,7.817470073699951
2012-02-13,8.06734561920166
2012-02-14,8.045928001403809
2012-02-15,8.26010513305664
2012-02-16,8.545674324035645
2012-02-17,8.638484954833984
2012-02-21,8.638484954833984
2012-02-22,8.609930038452148
2012-02-23,8.774129867553711
2012-02-24,8.774129867553711
2012-02-27,8.75985336303711
2012-02-28,8.738432884216309
2012-02-29,8.424306869506836
2012-03-01,8.588512420654297
2012-03-02,8.57423210144043
2012-03-05,8.274383544921875
2012-03-06,8.088765144348145
2012-03-07,8.231547355651855
2012-03-08,8.25296688079834
2012-03-09,8.438587188720703
2012-03-12,8.48855972290039
2012-03-13,8.809826850891113
2012-03-14,8.924055099487305
2012-03-15,9.273879051208496
2012-03-16,9.0811185836792
2012-03-19,9.288158416748047
2012-03-20,9.152510643005371
2012-03-21,9.031142234802246
2012-03-22,8.902634620666504
2012-03-23,8.916914939880371
2012-03-26,9.066837310791016
2012-03-27,9.088257789611816
2012-03-28,9.052558898925781
2012-03-29,9.024003982543945
2012-03-30,8.859800338745117
2012-04-02,9.202486038208008
2012-04-03,8.981169700622559
2012-04-04,8.595646858215332
2012-04-05,8.595646858215332
2012-04-09,8.4028902053833
2012-04-10,8.05306625366211
2012-04-11,8.345778465270996
2012-04-12,8.445723533630371
2012-04-13,8.231547355651855
2012-04-16,8.410029411315918
2012-04-17,8.124460220336914
2012-04-18,8.081623077392578
2012-04-19,7.846029758453369
2012-04-20,7.874585151672363
2012-04-23,7.6247100830078125
2012-04-24,7.6604084968566895
2012-04-25,7.5104827880859375
2012-04-26,7.681826591491699
2012-04-27,7.831749439239502
2012-04-30,7.5319037437438965
2012-05-01,7.8531694412231445
2012-05-02,8.045928001403809
2012-05-03,7.981674671173096
2012-05-04,7.731801509857178
2012-05-07,7.460508823394775
2012-05-08,7.439093112945557
2012-05-09,7.210636138916016
2012-05-10,7.403396129608154
2012-05-11,7.453370094299316
2012-05-14,7.317726135253906
2012-05-15,7.246333599090576
2012-05-16,7.267751216888428
2012-05-17,7.032155513763428
2012-05-18,6.925066947937012
2012-05-21,6.996458053588867
2012-05-22,6.746585845947266
2012-05-23,6.882230281829834
2012-05-24,6.768002510070801
2012-05-25,6.71088981628418
2012-05-29,6.8179779052734375
2012-05-30,6.61807918548584
2012-05-31,6.510990142822266
2012-06-01,6.1183319091796875
2012-06-04,6.303954124450684
2012-06-05,6.4181809425354
2012-06-06,6.746585845947266
2012-06-07,6.675193786621094
2012-06-08,6.81083869934082
2012-06-11,6.760863780975342
2012-06-12,6.846533298492432
2012-06-13,6.846533298492432
2012-06-14,6.946484565734863
2012-06-15,7.310586452484131
2012-06-18,7.303446292877197
2012-06-19,7.524760723114014
2012-06-20,7.5104827880859375
2012-06-21,7.346282482147217
2012-06-22,7.517624855041504
2012-06-25,7.317726135253906
2012-06-26,7.246333599090576
2012-06-27,7.360562324523926
2012-06-28,7.103550910949707
2012-06-29,7.38197660446167
2012-07-02,7.5319037437438965
2012-07-03,7.7603583335876465
2012-07-05,7.5104827880859375
2012-07-06,7.332003593444824
2012-07-09,7.303446292877197
2012-07-10,7.0178751945495605
2012-07-11,6.875089168548584
2012-07-12,6.78228235244751
2012-07-13,6.768002510070801
2012-07-16,6.725168228149414
2012-07-17,6.803699970245361
2012-07-18,6.889369964599609
2012-07-19,6.825115203857422
2012-07-20,6.610941410064697
2012-07-23,6.303954124450684
2012-07-24,6.025519847869873
2012-07-25,5.96840763092041
2012-07-26,6.004104137420654
2012-07-27,6.189724445343018
2012-07-30,6.0326619148254395
2012-07-31,6.046940326690674
2012-08-01,5.81134557723999
2012-08-02,5.84704065322876
2012-08-03,6.0897746086120605
2012-08-06,6.082635402679443
2012-08-07,5.954130172729492
2012-08-08,6.296812057495117
2012-08-09,5.368710041046143
2012-08-10,5.21878719329834
2012-08-13,4.983192443847656
2012-08-14,4.826128959655762
2012-08-15,4.669065952301025
2012-08-16,5.147395133972168
2012-08-17,4.933218002319336
2012-08-20,4.861825466156006
2012-08-21,5.047445297241211
2012-08-22,5.033166885375977
2012-08-23,4.911800384521484
2012-08-24,4.854686260223389
2012-08-27,5.018887519836426
2012-08-28,4.94749641418457
2012-08-29,4.811850547790527
2012-08-30,4.704760551452637
2012-08-31,4.704760551452637
2012-09-04,4.626230239868164
2012-09-05,4.547698974609375
2012-09-06,4.690484523773193
2012-09-07,4.940356731414795
2012-09-10,4.9260783195495605
2012-09-11,4.976053237915039
2012-09-12,4.961774826049805
2012-09-13,5.018887519836426
2012-09-14,5.147395133972168
2012-09-17,4.94749641418457
2012-09-18,4.761876106262207
2012-09-19,4.66192626953125
2012-09-20,4.526279449462891
2012-09-21,4.49772310256958
2012-09-24,4.49772310256958
2012-09-25,4.426331520080566
2012-09-26,4.44774866104126
2012-09-27,4.683342933654785
2012-09-28,4.633369445800781
2012-10-01,4.44774866104126
2012-10-02,4.426331520080566
2012-10-03,4.490584850311279
2012-10-04,4.426331520080566
2012-10-05,4.462027549743652
2012-10-08,4.476306438446045
2012-10-09,4.44774866104126
2012-10-10,4.49772310256958
2012-10-11,4.5762553215026855
2012-10-12,4.504862308502197
2012-10-15,4.419191360473633
2012-10-16,4.633369445800781
2012-10-17,4.733318328857422
2012-10-18,4.769015312194824
2012-10-19,4.526279449462891
2012-10-22,4.412051200866699
2012-10-23,4.297823429107666
2012-10-24,4.369216442108154
2012-10-25,4.526279449462891
2012-10-26,4.37635612487793
2012-10-31,5.1688127517700195
2012-11-01,5.432963848114014
2012-11-02,5.497217655181885
2012-11-05,5.3115973472595215
2012-11-06,5.411546230316162
2012-11-07,5.283039569854736
2012-11-08,4.911800384521484
2012-11-09,5.061723232269287
2012-11-12,5.026027202606201
2012-11-13,4.976053237915039
2012-11-14,4.776154518127441
2012-11-15,4.711902141571045
2012-11-16,4.733318328857422
2012-11-19,4.961774826049805
2012-11-20,4.811850547790527
2012-11-21,4.918938636779785
2012-11-23,5.054585933685303
2012-11-26,5.076002597808838
2012-11-27,4.961774826049805
2012-11-28,4.840408802032471
2012-11-29,4.897521495819092
2012-11-30,4.811850547790527
2012-12-03,4.976053237915039
2012-12-04,4.854686260223389
2012-12-05,4.769015312194824
2012-12-06,4.7261786460876465
2012-12-07,4.890383243560791
2012-12-10,4.94749641418457
2012-12-11,5.0902814865112305
2012-12-12,4.933218002319336
2012-12-13,4.854686260223389
2012-12-14,4.883244514465332
2012-12-17,4.9546356201171875
2012-12-18,5.197369575500488
2012-12-19,5.24734354019165
2012-12-20,5.0902814865112305
2012-12-21,5.261622905731201
2012-12-24,5.261622905731201
2012-12-26,5.24020528793335
2012-12-27,5.197369575500488
2012-12-28,5.1688127517700195
2012-12-31,5.24020528793335
2013-01-02,5.375851631164551
2013-01-03,5.390129089355469
2013-01-04,5.475799560546875
2013-01-07,5.554331302642822
2013-01-08,5.5186357498168945
2013-01-09,5.554331302642822
2013-01-10,5.568610191345215
2013-01-11,5.925574779510498
2013-01-14,6.046940326690674
2013-01-15,6.175446510314941
2013-01-16,6.389622211456299
2013-01-17,6.403902053833008
2013-01-18,6.3467864990234375
2013-01-22,6.261118412017822
2013-01-23,6.261118412017822
2013-01-24,6.311092853546143
2013-01-25,6.268256187438965
2013-01-28,6.2325592041015625
2013-01-29,6.0326619148254395
2013-01-30,5.911293983459473
2013-01-31,5.946990966796875
2013-02-01,5.946990966796875
2013-02-04,5.754230976104736
2013-02-05,5.818483829498291
2013-02-06,5.81134557723999
2013-02-07,5.747092247009277
2013-02-08,5.739951133728027
2013-02-11,5.8684587478637695
2013-02-12,5.996964454650879
2013-02-13,5.768508434295654
2013-02-14,5.71853494644165
2013-02-15,5.754230976104736
2013-02-19,5.632864475250244
2013-02-20,5.568610191345215
2013-02-21,5.404407501220703
2013-02-22,5.490079402923584
2013-02-25,5.325875282287598
2013-02-26,5.397268772125244
2013-02-27,5.461523532867432
2013-02-28,5.354433059692383
2013-03-01,5.24734354019165
2013-03-04,5.297319412231445
2013-03-05,5.368710041046143
2013-03-06,5.3115973472595215
2013-03-07,5.404407501220703
2013-03-08,5.554331302642822
2013-03-11,5.647140979766846
2013-03-12,5.461523532867432
2013-03-13,5.540052890777588
2013-03-14,5.582889556884766
2013-03-15,5.568610191345215
2013-03-18,5.454382419586182
2013-03-19,5.318737030029297
2013-03-20,5.118837356567383
2013-03-21,4.976053237915039
2013-03-22,4.94749641418457
2013-03-25,4.897521495819092
2013-03-26,4.811850547790527
2013-03-27,4.940356731414795
2013-03-28,4.769015312194824
2013-04-01,4.626230239868164
2013-04-02,4.5976738929748535
2013-04-03,4.412051200866699
2013-04-04,4.383495807647705
2013-04-05,4.462027549743652
2013-04-08,4.512001991271973
2013-04-09,4.6119513511657715
2013-04-10,4.690484523773193
2013-04-11,4.7261786460876465
2013-04-12,4.633369445800781
2013-04-15,4.433470726013184
2013-04-16,4.469167709350586
2013-04-17,4.519142150878906
2013-04-18,4.640509128570557
2013-04-19,4.883244514465332
2013-04-22,4.811850547790527
2013-04-23,4.861825466156006
2013-04-24,4.833268642425537
2013-04-25,4.897521495819092
2013-04-26,4.647648811340332
2013-04-29,4.740457534790039
2013-04-30,4.818988800048828
2013-05-01,4.6119513511657715
2013-05-02,4.683342933654785
2013-05-03,4.7261786460876465
2013-05-06,4.769015312194824
2013-05-07,4.9260783195495605
2013-05-08,4.96891450881958
2013-05-09,4.997469902038574
2013-05-10,4.96891450881958
2013-05-13,4.676204204559326
2013-05-14,4.769015312194824
2013-05-15,4.904660701751709
2013-05-16,5.026027202606201
2013-05-17,5.24020528793335
2013-05-20,5.361572265625
2013-05-21,5.290180206298828
2013-05-22,5.24734354019165
2013-05-23,5.076002597808838
2013-05-24,5.1688127517700195
2013-05-28,5.21878719329834
2013-05-29,5.397268772125244
2013-05-30,5.347293376922607
2013-05-31,5.104559421539307
2013-06-03,5.076002597808838
2013-06-04,4.861825466156006
2013-06-05,4.754737377166748
2013-06-06,4.797572135925293
2013-06-07,4.961774826049805
2013-06-10,5.004610538482666
2013-06-11,4.933218002319336
2013-06-12,5.104559421539307
2013-06-13,5.0902814865112305
2013-06-14,4.854686260223389
2013-06-17,4.811850547790527
2013-06-18,4.818988800048828
2013-06-19,4.7475972175598145
2013-06-20,4.654787063598633
2013-06-21,4.604811191558838
2013-06-24,4.512001991271973
2013-06-25,4.626230239868164
2013-06-26,4.5405592918396
2013-06-27,4.640509128570557
2013-06-28,4.5405592918396
2013-07-01,4.669065952301025
2013-07-02,4.5762553215026855
2013-07-03,4.5405592918396
2013-07-05,4.66192626953125
2013-07-08,4.690484523773193
2013-07-09,4.776154518127441
2013-07-10,4.826128959655762
2013-07-11,4.818988800048828
2013-07-12,4.847546100616455
2013-07-15,4.868964195251465
2013-07-16,4.890383243560791
2013-07-17,4.976053237915039
2013-07-18,5.033166885375977
2013-07-19,5.026027202606201
2013-07-22,4.9546356201171875
2013-07-23,5.061723232269287
2013-07-24,5.111698627471924
2013-07-25,5.268762111663818
2013-07-26,5.118837356567383
2013-07-29,5.061723232269287
2013-07-30,5.190230369567871
2013-07-31,4.719038963317871
2013-08-01,4.840408802032471
2013-08-02,4.861825466156006
2013-08-05,4.783294200897217
2013-08-06,4.847546100616455
2013-08-07,4.833268642425537
2013-08-08,5.033166885375977
2013-08-09,5.061723232269287
2013-08-12,5.147395133972168
2013-08-13,5.118837356567383
2013-08-14,5.0902814865112305
2013-08-15,5.004610538482666
2013-08-16,4.840408802032471
2013-08-19,4.811850547790527
2013-08-20,4.783294200897217
2013-08-21,4.66192626953125
2013-08-22,4.740457534790039
2013-08-23,4.7261786460876465
2013-08-26,4.797572135925293
2013-08-27,4.654787063598633
2013-08-28,4.640509128570557
2013-08-29,4.733318328857422
2013-08-30,4.704760551452637
2013-09-03,4.733318328857422
