Date,MSGE
2024-06-14,33.11000061035156
2024-06-17,33.349998474121094
2024-06-18,33.11000061035156
2024-06-20,33.529998779296875
2024-06-21,33.630001068115234
2024-06-24,33.349998474121094
2024-06-25,33.38999938964844
2024-06-26,34.06999969482422
2024-06-27,34.400001525878906
2024-06-28,34.22999954223633
2024-07-01,33.880001068115234
2024-07-02,34.310001373291016
2024-07-03,34.380001068115234
2024-07-05,34.439998626708984
2024-07-08,34.290000915527344
2024-07-09,34.06999969482422
2024-07-10,34.79999923706055
2024-07-11,36.56999969482422
2024-07-12,37.209999084472656
2024-07-15,37.77000045776367
2024-07-16,38.2599983215332
2024-07-17,37.91999816894531
2024-07-18,37.97999954223633
2024-07-19,37.88999938964844
2024-07-22,38.2599983215332
2024-07-23,38.970001220703125
2024-07-24,38.7400016784668
2024-07-25,38.65999984741211
2024-07-26,38.90999984741211
2024-07-29,38.88999938964844
2024-07-30,39.380001068115234
2024-07-31,39.4900016784668
2024-08-01,37.720001220703125
2024-08-02,36.54999923706055
2024-08-05,35.790000915527344
2024-08-06,36.470001220703125
2024-08-07,36.29999923706055
2024-08-08,37.779998779296875
2024-08-09,37.310001373291016
2024-08-12,36.97999954223633
2024-08-13,37.470001220703125
2024-08-14,37.7400016784668
2024-08-15,38.65999984741211
2024-08-16,40.5
2024-08-19,41.220001220703125
2024-08-20,41.349998474121094
2024-08-21,41.0
2024-08-22,41.0
2024-08-23,41.810001373291016
2024-08-26,42.2400016784668
2024-08-27,41.779998779296875
2024-08-28,41.91999816894531
2024-08-29,42.0
2024-08-30,42.220001220703125
2024-09-03,40.52000045776367
2024-09-04,40.689998626708984
2024-09-05,40.7400016784668
2024-09-06,40.02000045776367
2024-09-09,39.63999938964844
2024-09-10,39.36000061035156
2024-09-11,39.47999954223633
2024-09-12,39.45000076293945
2024-09-13,40.290000915527344
2024-09-16,41.06999969482422
2024-09-17,41.529998779296875
2024-09-18,40.900001525878906
2024-09-19,42.0
2024-09-20,42.130001068115234
2024-09-23,41.5
2024-09-24,41.27000045776367
2024-09-25,41.27000045776367
2024-09-26,41.599998474121094
2024-09-27,42.13999938964844
2024-09-30,42.529998779296875
2024-10-01,42.029998779296875
2024-10-02,42.22999954223633
2024-10-03,41.400001525878906
2024-10-04,41.84000015258789
2024-10-07,41.16999816894531
2024-10-08,41.56999969482422
2024-10-09,42.650001525878906
2024-10-10,42.279998779296875
2024-10-11,42.310001373291016
2024-10-14,43.06999969482422
2024-10-15,43.040000915527344
2024-10-16,43.400001525878906
2024-10-17,43.75
2024-10-18,43.31999969482422
2024-10-21,42.40999984741211
2024-10-22,42.189998626708984
2024-10-23,41.77000045776367
2024-10-24,42.09000015258789
2024-10-25,42.189998626708984
2024-10-28,42.45000076293945
2024-10-29,42.59000015258789
2024-10-30,42.279998779296875
2024-10-31,41.709999084472656
2024-11-01,40.91999816894531
2024-11-04,40.540000915527344
2024-11-05,41.54999923706055
2024-11-06,43.31999969482422
2024-11-07,43.08000183105469
2024-11-08,39.150001525878906
2024-11-11,38.79999923706055
2024-11-12,37.68000030517578
2024-11-13,36.75
2024-11-14,35.810001373291016
2024-11-15,36.38999938964844
2024-11-18,36.02000045776367
2024-11-19,35.54999923706055
2024-11-20,35.650001525878906
2024-11-21,36.220001220703125
2024-11-22,36.279998779296875
2024-11-25,36.849998474121094
2024-11-26,36.779998779296875
2024-11-27,36.63999938964844
2024-11-29,36.9900016784668
2024-12-02,36.56999969482422
2024-12-03,38.869998931884766
2024-12-04,38.650001525878906
2024-12-05,37.40999984741211
2024-12-06,37.56999969482422
2024-12-09,36.90999984741211
2024-12-10,35.59000015258789
2024-12-11,35.099998474121094
2024-12-12,34.959999084472656
2024-12-13,34.369998931884766
2024-12-16,34.220001220703125
2024-12-17,34.41999816894531
2024-12-18,33.04999923706055
2024-12-19,33.220001220703125
2024-12-20,33.400001525878906
2024-12-23,33.060001373291016
2024-12-24,33.20000076293945
2024-12-26,33.45000076293945
2024-12-27,33.25
2024-12-30,35.83000183105469
2024-12-31,35.599998474121094
2025-01-02,35.689998626708984
2025-01-03,35.88999938964844
2025-01-06,35.290000915527344
2025-01-07,34.86000061035156
2025-01-08,34.29999923706055
2025-01-10,34.310001373291016
2025-01-13,34.900001525878906
2025-01-14,35.08000183105469
2025-01-15,35.13999938964844
2025-01-16,35.47999954223633
2025-01-17,35.959999084472656
2025-01-21,36.2400016784668
2025-01-22,35.43000030517578
2025-01-23,35.900001525878906
2025-01-24,36.310001373291016
2025-01-27,36.66999816894531
2025-01-28,35.86000061035156
2025-01-29,36.16999816894531
2025-01-30,36.29999923706055
2025-01-31,36.34000015258789
2025-02-03,36.119998931884766
2025-02-04,35.790000915527344
2025-02-05,35.869998931884766
2025-02-06,35.75
2025-02-07,36.72999954223633
2025-02-10,37.61000061035156
2025-02-11,37.970001220703125
2025-02-12,38.4900016784668
2025-02-13,38.16999816894531
2025-02-14,37.869998931884766
2025-02-18,37.04999923706055
2025-02-19,37.720001220703125
2025-02-20,36.83000183105469
2025-02-21,35.9900016784668
2025-02-24,35.31999969482422
2025-02-25,34.810001373291016
2025-02-26,34.43000030517578
2025-02-27,34.20000076293945
2025-02-28,34.529998779296875
2025-03-03,33.83000183105469
2025-03-04,32.97999954223633
2025-03-05,32.709999084472656
2025-03-06,32.279998779296875
2025-03-07,31.850000381469727
2025-03-10,30.59000015258789
2025-03-11,32.38999938964844
2025-03-12,31.850000381469727
2025-03-13,30.440000534057617
2025-03-14,31.420000076293945
2025-03-17,32.02000045776367
2025-03-18,33.0
2025-03-19,33.310001373291016
2025-03-20,34.02000045776367
2025-03-21,33.849998474121094
2025-03-24,34.099998474121094
2025-03-25,33.2599983215332
2025-03-26,33.619998931884766
2025-03-27,33.88999938964844
2025-03-28,33.709999084472656
2025-03-31,32.7400016784668
2025-04-01,33.119998931884766
2025-04-02,33.90999984741211
2025-04-03,31.350000381469727
2025-04-04,29.690000534057617
2025-04-07,29.510000228881836
2025-04-08,28.899999618530273
2025-04-09,31.989999771118164
2025-04-10,30.34000015258789
2025-04-11,30.299999237060547
2025-04-14,30.940000534057617
2025-04-15,30.790000915527344
2025-04-16,30.06999969482422
2025-04-17,30.690000534057617
2025-04-21,29.950000762939453
2025-04-22,30.520000457763672
2025-04-23,31.31999969482422
2025-04-24,32.5099983215332
2025-04-25,32.65999984741211
2025-04-28,32.86000061035156
2025-04-29,32.779998779296875
2025-04-30,32.439998626708984
2025-05-01,32.7400016784668
2025-05-02,33.54999923706055
2025-05-05,33.970001220703125
2025-05-06,35.599998474121094
2025-05-07,36.34000015258789
2025-05-08,36.11000061035156
2025-05-09,36.18000030517578
2025-05-12,37.40999984741211
2025-05-13,37.63999938964844
2025-05-14,37.790000915527344
2025-05-15,38.099998474121094
2025-05-16,38.31999969482422
2025-05-19,38.7599983215332
2025-05-20,37.939998626708984
2025-05-21,36.599998474121094
2025-05-22,36.900001525878906
2025-05-23,36.54999923706055
2025-05-27,36.9900016784668
2025-05-28,36.7400016784668
2025-05-29,36.79999923706055
2025-05-30,37.11000061035156
2025-06-02,37.220001220703125
2025-06-03,37.13999938964844
2025-06-04,37.279998779296875
2025-06-05,37.900001525878906
2025-06-06,37.77000045776367
2025-06-09,38.119998931884766
2025-06-10,37.70000076293945
2025-06-11,37.130001068115234
2025-06-12,36.83000183105469
2025-06-13,36.38999938964844
2025-06-16,36.83000183105469
2025-06-17,37.040000915527344
2025-06-18,37.38999938964844
2025-06-20,38.439998626708984
2025-06-23,40.91999816894531
2025-06-24,40.97999954223633
2025-06-25,39.849998474121094
2025-06-26,40.22999954223633
2025-06-27,40.5
2025-06-30,39.970001220703125
2025-07-01,39.380001068115234
2025-07-02,39.66999816894531
2025-07-03,40.0099983215332
2025-07-07,38.619998931884766
2025-07-08,37.95000076293945
2025-07-09,38.20000076293945
2025-07-10,39.15999984741211
2025-07-11,39.47999954223633
2025-07-14,40.47999954223633
2025-07-15,39.599998474121094
2025-07-16,40.52000045776367
2025-07-17,40.779998779296875
2025-07-18,40.27000045776367
2025-07-21,40.15999984741211
2025-07-22,40.7599983215332
2025-07-23,40.86000061035156
2025-07-24,39.619998931884766
2025-07-25,39.790000915527344
2025-07-28,39.72999954223633
2025-07-29,38.70000076293945
2025-07-30,38.08000183105469
2025-07-31,37.790000915527344
2025-08-01,36.880001068115234
2025-08-04,38.2400016784668
2025-08-05,37.93000030517578
2025-08-06,38.150001525878906
2025-08-07,38.04999923706055
2025-08-08,38.02000045776367
2025-08-11,38.93000030517578
2025-08-12,40.220001220703125
2025-08-13,36.790000915527344
2025-08-14,36.33000183105469
2025-08-15,36.83000183105469
2025-08-18,36.709999084472656
2025-08-19,37.58000183105469
2025-08-20,37.560001373291016
2025-08-21,37.65999984741211
2025-08-22,39.33000183105469
2025-08-25,39.2599983215332
2025-08-26,39.88999938964844
2025-08-27,39.40999984741211
2025-08-28,40.900001525878906
2025-08-29,40.709999084472656
2025-09-02,40.400001525878906
2025-09-03,40.41999816894531
2025-09-04,40.470001220703125
2025-09-05,40.86000061035156
2025-09-08,42.08000183105469
2025-09-09,41.439998626708984
2025-09-10,42.75
2025-09-11,43.29999923706055
2025-09-12,44.27000045776367
2025-09-15,43.939998626708984
2025-09-16,44.599998474121094
2025-09-17,44.90999984741211
2025-09-18,45.91999816894531
2025-09-19,45.150001525878906
