Date,BLND
2025-03-20,3.7200000286102295
2025-03-21,3.6500000953674316
2025-03-24,3.6500000953674316
2025-03-25,3.6600000858306885
2025-03-26,3.5399999618530273
2025-03-27,3.440000057220459
2025-03-28,3.559999942779541
2025-03-31,3.3499999046325684
2025-04-01,3.5899999141693115
2025-04-02,3.5199999809265137
2025-04-03,3.440000057220459
2025-04-04,3.4700000286102295
2025-04-07,3.2799999713897705
2025-04-08,3.190000057220459
2025-04-09,3.1700000762939453
2025-04-10,3.0999999046325684
2025-04-11,3.069999933242798
2025-04-14,3.140000104904175
2025-04-15,3.140000104904175
2025-04-16,3.109999895095825
2025-04-17,3.109999895095825
2025-04-21,3.0399999618530273
2025-04-22,3.109999895095825
2025-04-23,3.190000057220459
2025-04-24,3.2799999713897705
2025-04-25,3.309999942779541
2025-04-28,3.2200000286102295
2025-04-29,3.359999895095825
2025-04-30,3.3499999046325684
2025-05-01,3.259999990463257
2025-05-02,3.309999942779541
2025-05-05,3.259999990463257
2025-05-06,3.2699999809265137
2025-05-07,3.2899999618530273
2025-05-08,3.2899999618530273
2025-05-09,3.5199999809265137
2025-05-12,3.559999942779541
2025-05-13,3.630000114440918
2025-05-14,3.609999895095825
2025-05-15,3.640000104904175
2025-05-16,3.6600000858306885
2025-05-19,3.6500000953674316
2025-05-20,3.630000114440918
2025-05-21,3.4700000286102295
2025-05-22,3.5299999713897705
2025-05-23,3.4800000190734863
2025-05-27,3.5399999618530273
2025-05-28,3.5399999618530273
2025-05-29,3.5999999046325684
2025-05-30,3.6600000858306885
2025-06-02,3.640000104904175
2025-06-03,3.680000066757202
2025-06-04,3.700000047683716
2025-06-05,3.7200000286102295
2025-06-06,3.740000009536743
2025-06-09,3.6700000762939453
2025-06-10,3.5799999237060547
2025-06-11,3.5899999141693115
2025-06-12,3.509999990463257
2025-06-13,3.2300000190734863
2025-06-16,3.190000057220459
2025-06-17,3.140000104904175
2025-06-18,3.2200000286102295
2025-06-20,3.180000066757202
2025-06-23,3.2899999618530273
2025-06-24,3.359999895095825
2025-06-25,3.2100000381469727
2025-06-26,3.240000009536743
2025-06-27,3.2799999713897705
2025-06-30,3.299999952316284
2025-07-01,3.430000066757202
2025-07-02,3.4200000762939453
2025-07-03,3.5299999713897705
2025-07-07,3.4600000381469727
2025-07-08,3.4800000190734863
2025-07-09,3.569999933242798
2025-07-10,3.4800000190734863
2025-07-11,3.4700000286102295
2025-07-14,3.630000114440918
2025-07-15,3.5199999809265137
2025-07-16,3.5199999809265137
2025-07-17,3.5199999809265137
2025-07-18,3.369999885559082
2025-07-21,3.4700000286102295
2025-07-22,3.490000009536743
2025-07-23,3.619999885559082
2025-07-24,3.609999895095825
2025-07-25,3.619999885559082
2025-07-28,3.569999933242798
2025-07-29,3.490000009536743
2025-07-30,3.359999895095825
2025-07-31,3.309999942779541
2025-08-01,3.559999942779541
2025-08-04,3.740000009536743
2025-08-05,3.690000057220459
2025-08-06,3.5799999237060547
2025-08-07,3.569999933242798
2025-08-08,2.7300000190734863
2025-08-11,2.819999933242798
2025-08-12,2.930000066757202
2025-08-13,2.990000009536743
2025-08-14,2.859999895095825
2025-08-15,2.8399999141693115
2025-08-18,3.049999952316284
2025-08-19,3.009999990463257
2025-08-20,2.9800000190734863
2025-08-21,3.4700000286102295
2025-08-22,3.680000066757202
2025-08-25,3.5799999237060547
2025-08-26,3.4700000286102295
2025-08-27,3.5999999046325684
2025-08-28,3.5399999618530273
2025-08-29,3.619999885559082
2025-09-02,3.4700000286102295
2025-09-03,3.4200000762939453
2025-09-04,3.6500000953674316
2025-09-05,4.03000020980835
2025-09-08,4.369999885559082
2025-09-09,4.230000019073486
2025-09-10,4.130000114440918
2025-09-11,4.340000152587891
2025-09-12,4.300000190734863
2025-09-15,4.239999771118164
2025-09-16,4.190000057220459
2025-09-17,4.25
2025-09-18,4.210000038146973
2025-09-19,3.9600000381469727
