Date,AURA
2025-08-13,7.230000019073486
2025-08-14,7.0
2025-08-15,6.71999979019165
2025-08-18,6.690000057220459
2025-08-19,6.400000095367432
2025-08-20,6.369999885559082
2025-08-21,6.46999979019165
2025-08-22,6.550000190734863
2025-08-25,6.519999980926514
2025-08-26,6.5
2025-08-27,6.440000057220459
2025-08-28,6.429999828338623
2025-08-29,6.260000228881836
2025-09-02,6.309999942779541
2025-09-03,6.340000152587891
2025-09-04,6.420000076293945
2025-09-05,6.480000019073486
2025-09-08,6.46999979019165
2025-09-09,6.460000038146973
2025-09-10,6.440000057220459
2025-09-11,6.639999866485596
2025-09-12,6.179999828338623
2025-09-15,5.96999979019165
2025-09-16,6.289999961853027
2025-09-17,6.099999904632568
2025-09-18,6.260000228881836
2025-09-19,6.079999923706055
