Date,HAYW
2023-05-12,11.470000267028809
2023-05-15,11.579999923706055
2023-05-16,11.40999984741211
2023-05-17,11.819999694824219
2023-05-18,12.140000343322754
2023-05-19,11.789999961853027
2023-05-22,11.75
2023-05-23,11.720000267028809
2023-05-24,11.380000114440918
2023-05-25,11.34000015258789
2023-05-26,11.329999923706055
2023-05-30,11.3100004196167
2023-05-31,10.859999656677246
2023-06-01,10.699999809265137
2023-06-02,11.369999885559082
2023-06-05,11.140000343322754
2023-06-06,11.380000114440918
2023-06-07,11.789999961853027
2023-06-08,11.300000190734863
2023-06-09,11.029999732971191
2023-06-12,11.069999694824219
2023-06-13,11.289999961853027
2023-06-14,11.100000381469727
2023-06-15,11.350000381469727
2023-06-16,11.430000305175781
2023-06-20,11.359999656677246
2023-06-21,11.5
2023-06-22,11.529999732971191
2023-06-23,11.5600004196167
2023-06-26,11.4399995803833
2023-06-27,11.9399995803833
2023-06-28,12.329999923706055
2023-06-29,12.649999618530273
2023-06-30,12.850000381469727
2023-07-03,12.699999809265137
2023-07-05,12.579999923706055
2023-07-06,12.220000267028809
2023-07-07,12.460000038146973
2023-07-10,13.270000457763672
2023-07-11,13.329999923706055
2023-07-12,13.640000343322754
2023-07-13,13.5600004196167
2023-07-14,12.489999771118164
2023-07-17,12.460000038146973
2023-07-18,12.239999771118164
2023-07-19,12.329999923706055
2023-07-20,12.5
2023-07-21,12.8100004196167
2023-07-24,12.630000114440918
2023-07-25,13.0
2023-07-26,13.239999771118164
2023-07-27,13.350000381469727
2023-07-28,13.319999694824219
2023-07-31,13.359999656677246
2023-08-01,13.4399995803833
2023-08-02,13.890000343322754
2023-08-03,14.6899995803833
2023-08-04,14.579999923706055
2023-08-07,15.119999885559082
2023-08-08,14.960000038146973
2023-08-09,14.760000228881836
2023-08-10,14.40999984741211
2023-08-11,14.399999618530273
2023-08-14,14.390000343322754
2023-08-15,14.180000305175781
2023-08-16,14.029999732971191
2023-08-17,13.779999732971191
2023-08-18,13.869999885559082
2023-08-21,13.859999656677246
2023-08-22,13.899999618530273
2023-08-23,14.109999656677246
2023-08-24,13.8100004196167
2023-08-25,13.8100004196167
2023-08-28,13.989999771118164
2023-08-29,14.3100004196167
2023-08-30,14.539999961853027
2023-08-31,14.800000190734863
2023-09-01,14.90999984741211
2023-09-05,14.1899995803833
2023-09-06,14.09000015258789
2023-09-07,13.850000381469727
2023-09-08,13.970000267028809
2023-09-11,13.789999961853027
2023-09-12,13.609999656677246
2023-09-13,13.630000114440918
2023-09-14,14.109999656677246
2023-09-15,14.020000457763672
2023-09-18,14.109999656677246
2023-09-19,14.079999923706055
2023-09-20,13.979999542236328
2023-09-21,13.5
2023-09-22,13.670000076293945
2023-09-25,13.630000114440918
2023-09-26,13.40999984741211
2023-09-27,14.479999542236328
2023-09-28,14.539999961853027
2023-09-29,14.100000381469727
2023-10-02,13.970000267028809
2023-10-03,13.229999542236328
2023-10-04,13.229999542236328
2023-10-05,13.220000267028809
2023-10-06,12.850000381469727
2023-10-09,12.970000267028809
2023-10-10,13.1899995803833
2023-10-11,13.4399995803833
2023-10-12,12.90999984741211
2023-10-13,12.760000228881836
2023-10-16,12.989999771118164
2023-10-17,12.890000343322754
2023-10-18,12.550000190734863
2023-10-19,12.739999771118164
2023-10-20,12.59000015258789
2023-10-23,12.5
2023-10-24,11.869999885559082
2023-10-25,11.539999961853027
2023-10-26,11.539999961853027
2023-10-27,11.390000343322754
2023-10-30,11.5
2023-10-31,10.5
2023-11-01,10.600000381469727
2023-11-02,11.050000190734863
2023-11-03,11.140000343322754
2023-11-06,10.680000305175781
2023-11-07,10.710000038146973
2023-11-08,10.800000190734863
2023-11-09,10.600000381469727
2023-11-10,10.979999542236328
2023-11-13,10.75
2023-11-14,11.550000190734863
2023-11-15,11.770000457763672
2023-11-16,11.550000190734863
2023-11-17,11.65999984741211
2023-11-20,11.739999771118164
2023-11-21,11.59000015258789
2023-11-22,11.699999809265137
2023-11-24,11.90999984741211
2023-11-27,11.920000076293945
2023-11-28,11.850000381469727
2023-11-29,11.680000305175781
2023-11-30,11.789999961853027
2023-12-01,12.289999961853027
2023-12-04,12.619999885559082
2023-12-05,12.479999542236328
2023-12-06,12.680000305175781
2023-12-07,12.899999618530273
2023-12-08,12.75
2023-12-11,12.649999618530273
2023-12-12,12.140000343322754
2023-12-13,12.369999885559082
2023-12-14,13.270000457763672
2023-12-15,13.319999694824219
2023-12-18,13.270000457763672
2023-12-19,13.359999656677246
2023-12-20,13.170000076293945
2023-12-21,13.510000228881836
2023-12-22,13.539999961853027
2023-12-26,13.760000228881836
2023-12-27,13.779999732971191
2023-12-28,13.699999809265137
2023-12-29,13.600000381469727
2024-01-02,13.239999771118164
2024-01-03,12.729999542236328
2024-01-04,12.729999542236328
2024-01-05,12.729999542236328
2024-01-08,12.84000015258789
2024-01-09,12.84000015258789
2024-01-10,13.09000015258789
2024-01-11,12.649999618530273
2024-01-12,12.579999923706055
2024-01-16,12.100000381469727
2024-01-17,11.890000343322754
2024-01-18,12.130000114440918
2024-01-19,12.430000305175781
2024-01-22,12.619999885559082
2024-01-23,12.369999885559082
2024-01-24,12.130000114440918
2024-01-25,12.40999984741211
2024-01-26,12.59000015258789
2024-01-29,13.0600004196167
2024-01-30,12.850000381469727
2024-01-31,12.520000457763672
2024-02-01,12.649999618530273
2024-02-02,12.710000038146973
2024-02-05,12.199999809265137
2024-02-06,12.40999984741211
2024-02-07,12.800000190734863
2024-02-08,13.100000381469727
2024-02-09,13.09000015258789
2024-02-12,13.550000190734863
2024-02-13,12.890000343322754
2024-02-14,13.229999542236328
2024-02-15,13.300000190734863
2024-02-16,13.170000076293945
2024-02-20,13.0600004196167
2024-02-21,12.970000267028809
2024-02-22,12.6899995803833
2024-02-23,12.930000305175781
2024-02-26,12.880000114440918
2024-02-27,13.0
2024-02-28,13.09000015258789
2024-02-29,14.789999961853027
2024-03-01,14.329999923706055
2024-03-04,14.15999984741211
2024-03-05,13.869999885559082
2024-03-06,13.949999809265137
2024-03-07,14.260000228881836
2024-03-08,14.300000190734863
2024-03-11,14.020000457763672
2024-03-12,14.170000076293945
2024-03-13,14.399999618530273
2024-03-14,14.260000228881836
2024-03-15,14.270000457763672
2024-03-18,14.199999809265137
2024-03-19,14.4399995803833
2024-03-20,14.720000267028809
2024-03-21,15.239999771118164
2024-03-22,15.09000015258789
2024-03-25,15.010000228881836
2024-03-26,14.9399995803833
2024-03-27,15.510000228881836
2024-03-28,15.3100004196167
2024-04-01,15.010000228881836
2024-04-02,14.75
2024-04-03,14.8100004196167
2024-04-04,14.479999542236328
2024-04-05,14.489999771118164
2024-04-08,14.619999885559082
2024-04-09,14.600000381469727
2024-04-10,13.960000038146973
2024-04-11,14.029999732971191
2024-04-12,13.850000381469727
2024-04-15,13.600000381469727
2024-04-16,13.5
2024-04-17,13.25
2024-04-18,13.170000076293945
2024-04-19,13.210000038146973
2024-04-22,13.430000305175781
2024-04-23,13.699999809265137
2024-04-24,13.59000015258789
2024-04-25,13.600000381469727
2024-04-26,13.770000457763672
2024-04-29,14.0
2024-04-30,13.579999923706055
2024-05-01,13.520000457763672
2024-05-02,13.720000267028809
2024-05-03,14.130000114440918
2024-05-06,14.40999984741211
2024-05-07,14.460000038146973
2024-05-08,14.510000228881836
2024-05-09,14.699999809265137
2024-05-10,14.539999961853027
2024-05-13,14.619999885559082
2024-05-14,14.859999656677246
2024-05-15,15.010000228881836
2024-05-16,14.680000305175781
2024-05-17,14.6899995803833
2024-05-20,14.979999542236328
2024-05-21,14.800000190734863
2024-05-22,14.609999656677246
2024-05-23,14.510000228881836
2024-05-24,14.59000015258789
2024-05-28,14.1899995803833
2024-05-29,13.970000267028809
2024-05-30,14.350000381469727
2024-05-31,14.489999771118164
2024-06-03,14.390000343322754
2024-06-04,13.930000305175781
2024-06-05,13.890000343322754
2024-06-06,13.449999809265137
2024-06-07,13.199999809265137
2024-06-10,13.25
2024-06-11,13.149999618530273
2024-06-12,13.5600004196167
2024-06-13,13.329999923706055
2024-06-14,13.180000305175781
2024-06-17,13.140000343322754
2024-06-18,13.34000015258789
2024-06-20,13.170000076293945
2024-06-21,13.260000228881836
2024-06-24,13.430000305175781
2024-06-25,12.210000038146973
2024-06-26,12.130000114440918
2024-06-27,12.300000190734863
2024-06-28,12.300000190734863
2024-07-01,12.130000114440918
2024-07-02,12.09000015258789
2024-07-03,12.210000038146973
2024-07-05,12.069999694824219
2024-07-08,12.369999885559082
2024-07-09,12.369999885559082
2024-07-10,12.5
2024-07-11,12.979999542236328
2024-07-12,13.220000267028809
2024-07-15,13.479999542236328
2024-07-16,13.8100004196167
2024-07-17,13.510000228881836
2024-07-18,12.289999961853027
2024-07-19,12.039999961853027
2024-07-22,12.420000076293945
2024-07-23,12.670000076293945
2024-07-24,12.279999732971191
2024-07-25,12.8100004196167
2024-07-26,13.460000038146973
2024-07-29,13.489999771118164
2024-07-30,14.760000228881836
2024-07-31,14.789999961853027
2024-08-01,14.329999923706055
2024-08-02,14.100000381469727
2024-08-05,13.859999656677246
2024-08-06,13.979999542236328
2024-08-07,13.850000381469727
2024-08-08,14.069999694824219
2024-08-09,14.050000190734863
2024-08-12,13.90999984741211
2024-08-13,14.039999961853027
2024-08-14,14.029999732971191
2024-08-15,14.15999984741211
2024-08-16,14.050000190734863
2024-08-19,14.180000305175781
2024-08-20,14.180000305175781
2024-08-21,14.460000038146973
2024-08-22,14.40999984741211
2024-08-23,15.010000228881836
2024-08-26,15.020000457763672
2024-08-27,14.829999923706055
2024-08-28,14.699999809265137
2024-08-29,14.680000305175781
2024-08-30,14.84000015258789
2024-09-03,14.180000305175781
2024-09-04,14.25
2024-09-05,14.180000305175781
2024-09-06,13.949999809265137
2024-09-09,14.079999923706055
2024-09-10,14.109999656677246
2024-09-11,14.029999732971191
2024-09-12,13.680000305175781
2024-09-13,13.5600004196167
2024-09-16,13.579999923706055
2024-09-17,14.140000343322754
2024-09-18,14.720000267028809
2024-09-19,15.039999961853027
2024-09-20,14.75
2024-09-23,14.739999771118164
2024-09-24,14.819999694824219
2024-09-25,14.460000038146973
2024-09-26,14.800000190734863
2024-09-27,15.260000228881836
2024-09-30,15.34000015258789
2024-10-01,15.180000305175781
2024-10-02,15.0
2024-10-03,14.890000343322754
2024-10-04,14.789999961853027
2024-10-07,14.699999809265137
2024-10-08,14.640000343322754
2024-10-09,14.5
2024-10-10,14.579999923706055
2024-10-11,14.760000228881836
2024-10-14,15.0
2024-10-15,15.130000114440918
2024-10-16,15.460000038146973
2024-10-17,15.649999618530273
2024-10-18,15.670000076293945
2024-10-21,15.319999694824219
2024-10-22,15.210000038146973
2024-10-23,14.970000267028809
2024-10-24,15.140000343322754
2024-10-25,14.829999923706055
2024-10-28,14.800000190734863
2024-10-29,15.670000076293945
2024-10-30,16.600000381469727
2024-10-31,16.260000228881836
2024-11-01,16.149999618530273
2024-11-04,16.190000534057617
2024-11-05,16.280000686645508
2024-11-06,16.329999923706055
2024-11-07,16.209999084472656
2024-11-08,16.049999237060547
2024-11-11,15.989999771118164
2024-11-12,15.899999618530273
2024-11-13,15.779999732971191
2024-11-14,15.75
2024-11-15,16.059999465942383
2024-11-18,16.100000381469727
2024-11-19,15.930000305175781
2024-11-20,15.75
2024-11-21,15.989999771118164
2024-11-22,16.059999465942383
2024-11-25,16.399999618530273
2024-11-26,16.329999923706055
2024-11-27,16.18000030517578
2024-11-29,16.15999984741211
2024-12-02,16.0
2024-12-03,15.979999542236328
2024-12-04,16.010000228881836
2024-12-05,15.789999961853027
2024-12-06,16.049999237060547
2024-12-09,15.989999771118164
2024-12-10,15.970000267028809
2024-12-11,16.270000457763672
2024-12-12,16.520000457763672
2024-12-13,16.25
2024-12-16,16.190000534057617
