Date,NE
2025-02-26,24.74116325378418
2025-02-27,24.448760986328125
2025-02-28,24.42989730834961
2025-03-03,22.269880294799805
2025-03-04,21.826555252075195
2025-03-05,21.710866928100586
2025-03-06,22.173620223999023
2025-03-07,23.822179794311523
2025-03-10,22.52068519592285
2025-03-11,22.337512969970703
2025-03-12,22.192901611328125
2025-03-13,21.65302085876465
2025-03-14,22.925594329833984
2025-03-17,23.31122398376465
2025-03-18,23.677570343017578
2025-03-19,23.81254005432129
2025-03-20,24.053558349609375
2025-03-21,23.28230094909668
2025-03-24,23.39798927307129
2025-03-25,23.31122398376465
2025-03-26,23.81254005432129
2025-03-27,23.590803146362305
2025-03-28,23.31122398376465
2025-03-31,22.84847068786621
2025-04-01,23.58116340637207
2025-04-02,23.30158233642578
2025-04-03,20.322603225708008
2025-04-04,17.748537063598633
2025-04-07,18.71260643005371
2025-04-08,17.7774600982666
2025-04-09,20.43829345703125
2025-04-10,18.07632064819336
2025-04-11,19.19464111328125
2025-04-14,18.722248077392578
2025-04-15,18.866859436035156
2025-04-16,18.731889724731445
2025-04-17,19.68631935119629
2025-04-21,19.04039192199707
2025-04-22,19.262126922607422
2025-04-23,19.24284553527832
2025-04-24,20.043025970458984
2025-04-25,20.245479583740234
2025-04-28,20.245479583740234
2025-04-29,21.662662506103516
2025-04-30,20.958890914916992
2025-05-01,21.739788055419922
2025-05-02,21.807275772094727
2025-05-05,21.38308334350586
2025-05-06,22.05792999267578
2025-05-07,21.76871109008789
2025-05-08,22.607452392578125
2025-05-09,22.944875717163086
2025-05-12,23.754695892333984
2025-05-13,23.571521759033203
2025-05-14,23.880023956298828
2025-05-15,23.523317337036133
2025-05-16,23.214815139770508
2025-05-19,23.07984733581543
2025-05-20,23.291942596435547
2025-05-21,22.43391990661621
2025-05-22,22.424278259277344
2025-05-23,22.646015167236328
2025-05-27,23.841463088989258
2025-05-28,24.11140251159668
2025-05-29,24.54523277282715
2025-05-30,23.880023956298828
2025-06-02,24.882658004760742
2025-06-03,25.923852920532227
2025-06-04,25.894933700561523
2025-06-05,25.98334503173828
2025-06-06,27.1523494720459
2025-06-09,27.672998428344727
2025-06-10,28.31153106689453
2025-06-11,28.65535545349121
2025-06-12,28.557119369506836
2025-06-13,28.59641456604004
2025-06-16,28.72412109375
2025-06-17,28.63570785522461
2025-06-18,28.390119552612305
2025-06-20,28.20347023010254
2025-06-23,27.51582145690918
2025-06-24,26.621877670288086
2025-06-25,26.602230072021484
2025-06-26,26.43522834777832
2025-06-27,26.297698974609375
2025-06-30,26.081579208374023
2025-07-01,26.95587921142578
2025-07-02,27.7712345123291
2025-07-03,27.898941040039062
2025-07-07,28.03647232055664
2025-07-08,29.667184829711914
2025-07-09,30.128890991210938
2025-07-10,30.2565975189209
2025-07-11,29.618064880371094
2025-07-14,28.193649291992188
2025-07-15,26.926406860351562
2025-07-16,26.199462890625
2025-07-17,26.43522834777832
2025-07-18,26.52364158630371
2025-07-21,26.209287643432617
2025-07-22,26.818347930908203
2025-07-23,28.065940856933594
2025-07-24,28.193649291992188
2025-07-25,27.830175399780273
2025-07-28,28.48835563659668
2025-07-29,27.859647750854492
2025-07-30,26.543289184570312
2025-07-31,26.336992263793945
2025-08-01,25.246578216552734
2025-08-04,25.44304847717285
2025-08-05,26.43522834777832
2025-08-06,26.985347747802734
2025-08-07,26.120874404907227
2025-08-08,26.307523727416992
2025-08-11,25.777050018310547
2025-08-12,26.50399398803711
2025-08-13,27.063936233520508
2025-08-14,26.877290725708008
2025-08-15,26.43522834777832
2025-08-18,26.946054458618164
2025-08-19,26.150346755981445
2025-08-20,26.140522003173828
2025-08-21,26.248580932617188
2025-08-22,28.18382453918457
2025-08-25,28.07576560974121
2025-08-26,27.51582145690918
2025-08-27,28.18382453918457
2025-08-28,28.085588455200195
2025-08-29,28.31153106689453
2025-09-02,28.232942581176758
2025-09-03,27.84000015258789
2025-09-04,28.81999969482422
2025-09-05,28.600000381469727
2025-09-08,29.93000030517578
2025-09-09,29.93000030517578
2025-09-10,30.360000610351562
2025-09-11,30.530000686645508
2025-09-12,30.280000686645508
2025-09-15,30.549999237060547
2025-09-16,31.600000381469727
2025-09-17,30.25
2025-09-18,29.989999771118164
2025-09-19,28.239999771118164
