Date,BROS
2025-06-24,70.38999938964844
2025-06-25,68.55000305175781
2025-06-26,67.45999908447266
2025-06-27,69.33999633789062
2025-06-30,68.37000274658203
2025-07-01,67.0999984741211
2025-07-02,66.05000305175781
2025-07-03,67.22000122070312
2025-07-07,66.47000122070312
2025-07-08,66.08999633789062
2025-07-09,66.31999969482422
2025-07-10,63.709999084472656
2025-07-11,63.33000183105469
2025-07-14,63.439998626708984
2025-07-15,63.86000061035156
2025-07-16,62.880001068115234
2025-07-17,63.47999954223633
2025-07-18,64.37000274658203
2025-07-21,62.56999969482422
2025-07-22,62.779998779296875
2025-07-23,62.810001373291016
2025-07-24,58.459999084472656
2025-07-25,59.5
2025-07-28,59.22999954223633
2025-07-29,58.310001373291016
2025-07-30,60.06999969482422
2025-07-31,59.27000045776367
2025-08-01,56.709999084472656
2025-08-04,58.47999954223633
2025-08-05,57.45000076293945
2025-08-06,57.790000915527344
2025-08-07,70.2699966430664
2025-08-08,66.08000183105469
2025-08-11,67.4800033569336
2025-08-12,68.81999969482422
2025-08-13,67.54000091552734
2025-08-14,63.2599983215332
2025-08-15,62.9900016784668
2025-08-18,65.4000015258789
2025-08-19,63.81999969482422
2025-08-20,62.939998626708984
2025-08-21,63.130001068115234
2025-08-22,65.5199966430664
2025-08-25,69.63999938964844
2025-08-26,72.2699966430664
2025-08-27,73.20999908447266
2025-08-28,74.23999786376953
2025-08-29,71.83000183105469
2025-09-02,72.9800033569336
2025-09-03,71.70999908447266
2025-09-04,71.43000030517578
2025-09-05,65.9800033569336
2025-09-08,64.30000305175781
2025-09-09,65.63999938964844
2025-09-10,65.02999877929688
2025-09-11,66.5
2025-09-12,64.55000305175781
2025-09-15,62.099998474121094
2025-09-16,59.34000015258789
2025-09-17,57.95000076293945
2025-09-18,58.119998931884766
2025-09-19,58.619998931884766
