Date,FAST
2011-04-11,4.9388556480407715
2011-04-12,4.7222795486450195
2011-04-13,4.770225524902344
2011-04-14,4.796778202056885
2011-04-15,4.790879249572754
2011-04-18,4.701625823974609
2011-04-19,4.688347816467285
2011-04-20,4.782763957977295
2011-04-21,4.8343987464904785
2011-04-25,4.816695690155029
2011-04-26,4.876441955566406
2011-04-27,4.962006568908691
2011-04-28,4.949468612670898
2011-04-29,4.948729991912842
2011-05-02,4.933978080749512
2011-05-03,4.886768817901611
2011-05-04,4.884555816650391
2011-05-05,4.862427234649658
2011-05-06,4.894882678985596
2011-05-09,4.925863265991211
2011-05-10,4.966432094573975
2011-05-11,4.89635705947876
2011-05-12,4.945040702819824
2011-05-13,4.913322925567627
2011-05-16,4.889719486236572
2011-05-17,4.849148750305176
2011-05-18,4.893406867980957
2011-05-19,4.893406867980957
2011-05-20,4.8469367027282715
2011-05-23,4.77981424331665
2011-05-24,4.768009662628174
2011-05-25,4.858002185821533
2011-05-26,4.871279716491699
2011-05-27,4.846201419830322
2011-05-31,4.894882678985596
2011-06-01,4.6750712394714355
2011-06-02,4.692774295806885
2011-06-03,4.6263885498046875
2011-06-06,4.629337310791016
2011-06-07,4.629337310791016
2011-06-08,4.611636161804199
2011-06-09,4.623438358306885
2011-06-10,4.56885290145874
2011-06-13,4.619010925292969
2011-06-14,4.75916051864624
2011-06-15,4.69719934463501
2011-06-16,4.788665771484375
2011-06-17,4.840301036834717
2011-06-20,4.8816070556640625
2011-06-21,4.989299297332764
2011-06-22,4.946516990661621
2011-06-23,4.971595764160156
2011-06-24,4.930289268493652
2011-06-27,5.052733898162842
2011-06-28,5.256320953369141
2011-06-29,5.312379360198975
2011-06-30,5.3094305992126465
2011-07-01,5.406798362731934
2011-07-05,5.397943496704102
2011-07-06,5.380241394042969
2011-07-07,5.392042636871338
2011-07-08,5.403843402862549
2011-07-11,5.310904026031494
2011-07-12,5.086668491363525
2011-07-13,5.089616775512695
2011-07-14,5.051260471343994
2011-07-15,5.060110092163086
2011-07-18,4.959794521331787
2011-07-19,5.0807647705078125
2011-07-20,5.042407512664795
2011-07-21,5.124168872833252
2011-07-22,5.091464042663574
2011-07-25,5.101871967315674
2011-07-26,5.0290303230285645
2011-07-27,4.945782661437988
2011-07-28,5.0334906578063965
2011-07-29,5.002272129058838
2011-08-01,4.893753528594971
2011-08-02,4.690094470977783
2011-08-03,4.840236663818359
2011-08-04,4.648471355438232
2011-08-05,4.69603967666626
2011-08-08,4.380889892578125
2011-08-09,4.648471355438232
2011-08-10,4.453731060028076
2011-08-11,4.713878631591797
2011-08-12,4.809019565582275
2011-08-15,4.871454238891602
2011-08-16,4.831316947937012
2011-08-17,4.761447429656982
2011-08-18,4.4552178382873535
2011-08-19,4.438864707946777
2011-08-22,4.4760308265686035
2011-08-23,4.642524242401123
2011-08-24,4.7079315185546875
2011-08-25,4.5994133949279785
2011-08-26,4.782259941101074
2011-08-29,4.907131195068359
2011-08-30,4.978487968444824
2011-08-31,4.975512504577637
2011-09-01,4.899697303771973
2011-09-02,4.7659077644348145
2011-09-06,4.789693832397461
2011-09-07,4.91456413269043
2011-09-08,4.855103015899658
2011-09-09,4.803072452545166
2011-09-12,4.875913143157959
2011-09-13,5.106330871582031
2011-09-14,5.229715824127197
2011-09-15,5.336747169494629
2011-09-16,5.397695064544678
2011-09-19,5.4244537353515625
2011-09-20,5.443778991699219
2011-09-21,5.330801010131836
2011-09-22,5.125656604766846
2011-09-23,5.121196269989014
2011-09-26,5.192551136016846
2011-09-27,5.228229522705078
2011-09-28,5.088491916656494
2011-09-29,5.081058502197266
2011-09-30,4.947267532348633
2011-10-03,4.7911787033081055
2011-10-04,4.972539901733398
2011-10-05,5.072139263153076
2011-10-06,5.070652961730957
2011-10-07,4.987405300140381
2011-10-10,5.1732258796691895
2011-10-11,5.1672797203063965
2011-10-12,5.146468162536621
2011-10-13,5.00970458984375
2011-10-14,4.9651079177856445
2011-10-17,4.962133884429932
2011-10-18,5.082546710968018
2011-10-19,5.067680358886719
2011-10-20,5.146468162536621
2011-10-21,5.27877140045166
2011-10-24,5.431606292724609
2011-10-25,5.3746657371521
2011-10-26,5.377665996551514
2011-10-27,5.744766712188721
2011-10-28,5.786721229553223
2011-10-31,5.707308292388916
2011-11-01,5.573951244354248
2011-11-02,5.732779026031494
2011-11-03,6.012973785400391
2011-11-04,6.033953666687012
2011-11-07,5.95753288269043
2011-11-08,6.083398342132568
2011-11-09,5.896100997924805
2011-11-10,6.017470359802246
2011-11-11,6.170304298400879
2011-11-14,6.177794456481934
2011-11-15,6.21225643157959
2011-11-16,6.1118669509887695
2011-11-17,5.993495464324951
2011-11-18,5.999490737915039
2011-11-21,5.903591632843018
2011-11-22,5.90209436416626
2011-11-23,5.7882184982299805
2011-11-25,5.756751537322998
2011-11-28,5.9710211753845215
2011-11-29,6.015970706939697
2011-11-30,6.24072790145874
2011-12-01,6.258706569671631
2011-12-02,6.2332377433776855
2011-12-05,6.375580310821533
2011-12-06,6.372584819793701
2011-12-07,6.2332377433776855
2011-12-08,6.158314228057861
2011-12-09,6.300663948059082
2011-12-12,6.1478271484375
2011-12-13,6.04893684387207
2011-12-14,6.036948204040527
2011-12-15,6.1073737144470215
2011-12-16,6.206264019012451
2011-12-19,6.218252658843994
2011-12-20,6.477470397949219
2011-12-21,6.460988521575928
2011-12-22,6.422032356262207
2011-12-23,6.546393871307373
2011-12-27,6.574863433837891
2011-12-28,6.555384159088135
2011-12-29,6.640793323516846
2011-12-30,6.5344085693359375
2012-01-03,6.556881427764893
2012-01-04,6.646785259246826
2012-01-05,6.7621612548828125
2012-01-06,6.774149417877197
2012-01-09,6.768154621124268
2012-01-10,6.7441816329956055
2012-01-11,6.7756476402282715
2012-01-12,6.871543884277344
2012-01-13,6.980925559997559
2012-01-17,7.010890960693359
2012-01-18,6.822094917297363
2012-01-19,6.85356330871582
2012-01-20,6.871543884277344
2012-01-23,6.903011322021484
2012-01-24,7.021382808685303
2012-01-25,7.00339937210083
2012-01-26,7.00939416885376
2012-01-27,6.995907783508301
2012-01-30,7.012452125549316
2012-01-31,7.019970417022705
2012-02-01,7.078617572784424
2012-02-02,7.063581466674805
2012-02-03,7.263592720031738
2012-02-06,7.227501392364502
2012-02-07,7.230507850646973
2012-02-08,7.343296527862549
2012-02-09,7.250058650970459
2012-02-10,7.2816386222839355
2012-02-13,7.606468200683594
2012-02-14,7.705723762512207
2012-02-15,7.613992214202881
2012-02-16,7.642563343048096
2012-02-17,7.629028797149658
2012-02-21,7.647071838378906
2012-02-22,7.713245868682861
2012-02-23,7.809487819671631
2012-02-24,7.815507411956787
2012-02-27,7.884681701660156
2012-02-28,7.871146202087402
2012-02-29,7.922278881072998
2012-03-01,7.959873199462891
2012-03-02,7.985443115234375
2012-03-05,8.023038864135742
2012-03-06,7.845582008361816
2012-03-07,7.932804584503174
2012-03-08,7.937317848205566
2012-03-09,7.95235538482666
2012-03-12,7.944834232330322
2012-03-13,8.014013290405273
2012-03-14,7.944834232330322
2012-03-15,7.902731418609619
2012-03-16,7.853100299835205
2012-03-19,7.8215203285217285
2012-03-20,7.949348449707031
2012-03-21,8.110259056091309
2012-03-22,8.077178001403809
2012-03-23,8.06664752960205
2012-03-26,8.20650577545166
2012-03-27,8.209514617919922
2012-03-28,8.149361610412598
2012-03-29,8.159890174865723
2012-03-30,8.135824203491211
2012-04-02,8.218539237976074
2012-04-03,8.026044845581055
2012-04-04,7.961377143859863
2012-04-05,7.9658894538879395
2012-04-09,7.7568559646606445
2012-04-10,7.35382604598999
2012-04-11,7.463605880737305
2012-04-12,7.349311351776123
2012-04-13,7.337282180786133
2012-04-16,7.256072521209717
2012-04-17,7.37036657333374
2012-04-18,7.29217004776001
2012-04-19,7.143284320831299
2012-04-20,7.250058650970459
2012-04-23,6.973348617553711
2012-04-24,6.961319446563721
2012-04-25,7.093660831451416
2012-04-26,7.099673748016357
2012-04-27,7.171853542327881
2012-04-30,7.091583728790283
2012-05-01,7.120360374450684
2012-05-02,7.191548824310303
2012-05-03,6.935576438903809
2012-05-04,6.708375453948975
2012-05-07,6.638702392578125
2012-05-08,6.64021635055542
2012-05-09,6.534189224243164
2012-05-10,6.6856560707092285
2012-05-11,6.6371870040893555
2012-05-14,6.578115463256836
2012-05-15,6.570540904998779
2012-05-16,6.649303913116455
2012-05-17,6.4115071296691895
2012-05-18,6.340316295623779
2012-05-21,6.53570556640625
2012-05-22,6.670509338378906
2012-05-23,6.6977739334106445
2012-05-24,6.71898078918457
2012-05-25,6.725035190582275
2012-05-29,6.881046295166016
2012-05-30,6.737152576446533
2012-05-31,6.699286937713623
2012-06-01,6.540250778198242
2012-06-04,6.570540904998779
2012-06-05,5.929845809936523
2012-06-06,5.984373569488525
2012-06-07,5.991947174072266
2012-06-08,6.099486351013184
2012-06-11,5.904096603393555
2012-06-12,5.960140228271484
2012-06-13,5.879863739013672
2012-06-14,5.911670684814453
2012-06-15,5.99800443649292
2012-06-18,6.011637210845947
2012-06-19,6.128265380859375
2012-06-20,6.114634990692139
2012-06-21,5.893495559692383
2012-06-22,5.895008563995361
2012-06-25,5.857141494750977
2012-06-26,5.840482711791992
2012-06-27,5.811705589294434
2012-06-28,5.851085662841797
2012-06-29,6.105545520782471
2012-07-02,5.911670684814453
2012-07-03,6.179765701293945
2012-07-05,6.253981590270996
2012-07-06,6.161588668823242
2012-07-09,6.144928455352783
2012-07-10,6.02981424331665
2012-07-11,6.02981424331665
2012-07-12,6.408475875854492
2012-07-13,6.552367210388184
2012-07-16,6.511471748352051
2012-07-17,6.562969207763672
2012-07-18,6.7977399826049805
2012-07-19,6.861354827880859
2012-07-20,6.658392429351807
2012-07-23,6.675052165985107
2012-07-24,6.48875093460083
2012-07-25,6.513094902038574
2012-07-26,6.613506317138672
2012-07-27,6.7260894775390625
2012-07-30,6.6652350425720215
2012-07-31,6.560257911682129
2012-08-01,6.423333168029785
2012-08-02,6.461367130279541
2012-08-03,6.555692672729492
2012-08-06,6.499403476715088
2012-08-07,6.624155521392822
2012-08-08,6.523743629455566
2012-08-09,6.513094902038574
2012-08-10,6.402034759521484
2012-08-13,6.420289516448975
2012-08-14,6.432459354400635
2012-08-15,6.534395217895508
2012-08-16,6.598292350769043
2012-08-17,6.741303443908691
2012-08-20,6.6439337730407715
2012-08-21,6.637851238250732
2012-08-22,6.65306282043457
2012-08-23,6.657626628875732
2012-08-24,6.802159309387207
2012-08-27,6.75347375869751
2012-08-28,6.721523761749268
2012-08-29,6.681968688964844
2012-08-30,6.55264949798584
2012-08-31,6.555692672729492
2012-09-04,6.598292350769043
2012-09-05,6.426374912261963
2012-09-06,6.4172468185424805
2012-09-07,6.409640312194824
2012-09-10,6.427896976470947
2012-09-11,6.470495223999023
2012-09-12,6.4933180809021
2012-09-13,6.52222204208374
2012-09-14,6.733696937561035
2012-09-17,6.691099166870117
2012-09-18,6.590686798095703
2012-09-19,6.651543140411377
2012-09-20,6.680445671081543
2012-09-21,6.639370918273926
2012-09-24,6.622636795043945
2012-09-25,6.586122989654541
2012-09-26,6.478103160858154
2012-09-27,6.5176591873168945
2012-09-28,6.54047966003418
2012-10-01,6.7854228019714355
2012-10-02,6.739782810211182
2012-10-03,6.745868682861328
2012-10-04,6.770211219787598
2012-10-05,6.721523761749268
2012-10-08,6.68805456161499
2012-10-09,6.508529186248779
2012-10-10,6.4385457038879395
2012-10-11,6.981682300567627
2012-10-12,6.894962310791016
2012-10-15,6.929953098297119
2012-10-16,6.834110260009766
2012-10-17,6.91322135925293
2012-10-18,6.8067240715026855
2012-10-19,6.657626628875732
2012-10-22,6.754996299743652
2012-10-23,6.710875034332275
2012-10-24,6.651543140411377
2012-10-25,6.581220626831055
2012-10-26,6.61026668548584
2012-10-31,6.833461761474609
2012-11-01,6.888497352600098
2012-11-02,6.695875644683838
2012-11-05,6.6026225090026855
2012-11-06,6.601092338562012
2012-11-07,6.517014503479004
2012-11-08,6.419172286987305
2012-11-09,6.468093395233154
2012-11-12,6.384012222290039
2012-11-13,6.32744836807251
2012-11-14,6.145528316497803
2012-11-15,6.2601847648620605
2012-11-16,6.26782751083374
2012-11-19,6.3396806716918945
2012-11-20,6.254070281982422
2012-11-21,6.232666492462158
2012-11-23,6.2892303466796875
2012-11-26,6.296875
2012-11-27,6.2448954582214355
2012-11-28,6.270885467529297
2012-11-29,6.451275825500488
2012-11-30,6.391654014587402
2012-12-03,6.4344611167907715
2012-12-04,6.4528045654296875
2012-12-05,6.423410892486572
2012-12-06,6.460540771484375
2012-12-07,6.516234397888184
2012-12-10,6.505406856536865
2012-12-11,6.655470848083496
2012-12-12,6.6539225578308105
2012-12-13,6.649282455444336
2012-12-14,6.6709442138671875
2012-12-17,6.760669708251953
2012-12-18,6.904547214508057
2012-12-19,6.884436130523682
2012-12-20,6.96488618850708
2012-12-21,7.128871917724609
2012-12-24,7.172192096710205
2012-12-26,7.113401889801025
2012-12-27,7.16600227355957
2012-12-28,7.144342422485352
2012-12-31,7.2170538902282715
2013-01-02,7.3996100425720215
2013-01-03,7.422814846038818
2013-01-04,7.432094573974609
2013-01-07,7.398062705993652
2013-01-08,7.357838153839111
2013-01-09,7.356288909912109
2013-01-10,7.193849086761475
2013-01-11,7.193849086761475
2013-01-14,7.189206123352051
2013-01-15,7.277390956878662
2013-01-16,7.2712016105651855
2013-01-17,7.2572808265686035
2013-01-18,7.518734455108643
2013-01-22,7.404247760772705
2013-01-23,7.367121696472168
2013-01-24,7.512545108795166
2013-01-25,7.574426174163818
2013-01-28,7.597632884979248
2013-01-29,7.659514427185059
2013-01-30,7.675045967102051
2013-01-31,7.716989994049072
2013-02-01,7.869215488433838
2013-02-04,7.709224700927734
2013-02-05,7.786889553070068
2013-02-06,7.7666916847229
2013-02-07,7.738738536834717
2013-02-08,7.87387752532959
2013-02-11,7.881643772125244
2013-02-12,7.922031879425049
2013-02-13,8.078916549682617
2013-02-14,8.153478622436523
2013-02-15,8.195419311523438
2013-02-19,8.260659217834473
2013-02-20,8.106877326965332
2013-02-21,7.90494441986084
2013-02-22,7.995036602020264
2013-02-25,7.906495571136475
2013-02-26,7.903389930725098
2013-02-27,8.12240982055664
2013-02-28,8.019887924194336
2013-03-01,8.03697681427002
2013-03-04,8.046299934387207
2013-03-05,8.010570526123047
2013-03-06,7.974842548370361
2013-03-07,7.937562942504883
2013-03-08,8.005910873413086
2013-03-11,7.971736907958984
2013-03-12,7.900282859802246
2013-03-13,7.925136089324951
2013-03-14,7.9142656326293945
2013-03-15,7.890962600708008
2013-03-18,7.839704513549805
2013-03-19,7.876984119415283
2013-03-20,7.995036602020264
2013-03-21,7.842809677124023
2013-03-22,8.001250267028809
2013-03-25,7.824168682098389
2013-03-26,7.841254234313965
2013-03-27,7.850574493408203
2013-03-28,7.973289489746094
2013-04-01,7.7325215339660645
2013-04-02,7.729417324066162
2013-04-03,7.536800384521484
2013-04-04,7.6657280921936035
2013-04-05,7.640878677368164
2013-04-08,7.8117451667785645
2013-04-09,7.903389930725098
2013-04-10,7.630003452301025
2013-04-11,7.580295085906982
2013-04-12,7.68747615814209
2013-04-15,7.4669036865234375
2013-04-16,7.650195121765137
2013-04-17,7.443600654602051
2013-04-18,7.341076374053955
2013-04-19,7.477775573730469
2013-04-22,7.550780773162842
2013-04-23,7.634663105010986
2013-04-24,7.68747615814209
2013-04-25,7.664175033569336
2013-04-26,7.684366226196289
2013-04-29,7.754270076751709
2013-04-30,7.649777889251709
2013-05-01,7.47198486328125
2013-05-02,7.4782209396362305
2013-05-03,7.4641852378845215
2013-05-06,7.4641852378845215
2013-05-07,7.585834503173828
2013-05-08,7.554642677307129
2013-05-09,7.598311901092529
2013-05-10,7.919584274291992
2013-05-13,7.94453763961792
2013-05-14,8.089580535888672
2013-05-15,8.109854698181152
2013-05-16,7.930501461029053
2013-05-17,7.971053123474121
2013-05-20,7.922704219818115
2013-05-21,8.069304466247559
2013-05-22,7.969491004943848
2013-05-23,8.089580535888672
2013-05-24,8.095817565917969
2013-05-28,8.12545108795166
2013-05-29,8.095817565917969
2013-05-30,8.063066482543945
2013-05-31,8.137927055358887
2013-06-03,8.106734275817871
2013-06-04,7.941418647766113
2013-06-05,7.439231872558594
2013-06-06,7.428316116333008
2013-06-07,7.549964427947998
2013-06-10,7.5671186447143555
2013-06-11,7.560882091522217
2013-06-12,7.44079065322876
2013-06-13,7.573356628417969
2013-06-14,7.4376726150512695
2013-06-17,7.361252784729004
2013-06-18,7.3144659996032715
2013-06-19,7.224008083343506
2013-06-20,7.010345458984375
2013-06-21,7.029058933258057
2013-06-24,7.04621696472168
2013-06-25,7.094563007354736
2013-06-26,7.189696311950684
2013-06-27,7.3144659996032715
2013-06-28,7.141351222991943
2013-07-01,7.149150848388672
2013-07-02,7.146031379699707
2013-07-03,7.063370227813721
2013-07-05,7.144470691680908
2013-07-08,7.169421672821045
2013-07-09,7.34565544128418
2013-07-10,7.138232231140137
2013-07-11,7.261441230773926
2013-07-12,7.350335121154785
2013-07-15,7.32694149017334
2013-07-16,7.342536926269531
2013-07-17,7.330061912536621
2013-07-18,7.3581342697143555
2013-07-19,7.300428867340088
2013-07-22,7.3144659996032715
2013-07-23,7.273916244506836
2013-07-24,7.126523017883301
2013-07-25,7.2519659996032715
2013-07-26,7.3193864822387695
2013-07-29,7.380538463592529
2013-07-30,7.579675197601318
2013-07-31,7.687868118286133
2013-08-01,7.858778476715088
2013-08-02,7.877593994140625
2013-08-05,7.727065563201904
2013-08-06,7.687868118286133
2013-08-07,7.487165451049805
2013-08-08,7.451101303100586
2013-08-09,7.452666759490967
2013-08-12,7.335066795349121
2013-08-13,7.358590126037598
2013-08-14,7.2801899909973145
2013-08-15,7.087326526641846
2013-08-16,7.024606227874756
2013-08-19,6.927389144897461
2013-08-20,7.027740478515625
2013-08-21,6.993244647979736
2013-08-22,7.093595027923584
2013-08-23,7.082620620727539
2013-08-26,7.038715839385986
