Date,MLR
2011-03-30,11.2037935256958
2011-03-31,11.169404983520508
2011-04-01,11.086870193481445
2011-04-04,11.121260643005371
2011-04-05,11.038728713989258
2011-04-06,11.079997062683105
2011-04-07,10.949317932128906
2011-04-08,10.660453796386719
2011-04-11,10.516019821166992
2011-04-12,10.47475528717041
2011-04-13,10.495391845703125
2011-04-14,10.509142875671387
2011-04-15,10.55728530883789
2011-04-18,10.495391845703125
2011-04-19,10.371589660644531
2011-04-20,10.564162254333496
2011-04-21,10.488511085510254
2011-04-25,10.460997581481934
2011-04-26,10.543534278869629
2011-04-27,10.522896766662598
2011-04-28,10.550408363342285
2011-04-29,10.880538940429688
2011-05-02,10.694841384887695
2011-05-03,10.894296646118164
2011-05-04,10.894296646118164
2011-05-05,11.217548370361328
2011-05-06,11.375736236572266
2011-05-09,11.327594757080078
2011-05-10,11.31383228302002
2011-05-11,11.05936050415039
2011-05-12,11.602699279785156
2011-05-13,11.485780715942383
2011-05-16,11.561433792114258
2011-05-17,11.485780715942383
2011-05-18,11.444511413574219
2011-05-19,11.520713806152344
2011-05-20,11.465295791625977
2011-05-23,11.617706298828125
2011-05-24,11.48608112335205
2011-05-25,11.472223281860352
2011-05-26,11.534570693969727
2011-05-27,11.631558418273926
2011-05-31,11.915594100952148
2011-06-01,11.8047513961792
2011-06-02,11.714689254760742
2011-06-03,11.631558418273926
2011-06-06,11.423727989196777
2011-06-07,11.257464408874512
2011-06-08,11.098125457763672
2011-06-09,11.091200828552246
2011-06-10,11.105055809020996
2011-06-13,12.00565242767334
2011-06-14,12.081855773925781
2011-06-15,11.6662015914917
2011-06-16,11.76318645477295
2011-06-17,11.770108222961426
2011-06-20,12.49752140045166
2011-06-21,12.60836410522461
2011-06-22,12.469809532165527
2011-06-23,12.50444507598877
2011-06-24,12.476733207702637
2011-06-27,12.63607120513916
2011-06-28,12.823122024536133
2011-06-29,12.830050468444824
2011-06-30,12.947823524475098
2011-07-01,12.93396282196045
2011-07-05,12.629144668579102
2011-07-06,12.50444507598877
2011-07-07,12.712274551391602
2011-07-08,12.594505310058594
2011-07-11,12.469809532165527
2011-07-12,12.358965873718262
2011-07-13,12.421313285827637
2011-07-14,12.345110893249512
2011-07-15,12.39360237121582
2011-07-18,12.442097663879395
2011-07-19,12.469809532165527
2011-07-20,12.39360237121582
2011-07-21,12.365888595581055
2011-07-22,12.199631690979004
2011-07-25,11.887882232666016
2011-07-26,11.617706298828125
2011-07-27,11.125840187072754
2011-07-28,11.146621704101562
2011-07-29,11.34752368927002
2011-08-01,11.520713806152344
2011-08-02,11.188190460205078
2011-08-03,11.48608112335205
2011-08-04,11.139692306518555
2011-08-05,11.430655479431152
2011-08-08,10.779457092285156
2011-08-09,11.638486862182617
2011-08-10,11.368306159973145
2011-08-11,12.109564781188965
2011-08-12,12.130349159240723
2011-08-15,12.601434707641602
2011-08-16,12.552936553955078
2011-08-17,12.476223945617676
2011-08-18,12.162405014038086
2011-08-19,12.20424747467041
2011-08-22,12.44832992553711
2011-08-23,13.173615455627441
2011-08-24,13.410730361938477
2011-08-25,13.041111946105957
2011-08-26,13.222428321838379
2011-08-29,13.87796688079834
2011-08-30,13.76639175415039
2011-08-31,13.550204277038574
2011-09-01,13.229401588439941
2011-09-02,13.069003105163574
2011-09-06,13.215450286865234
2011-09-07,13.459542274475098
2011-09-08,13.07597541809082
2011-09-09,12.69242000579834
2011-09-12,12.601760864257812
2011-09-13,13.069003105163574
2011-09-14,13.292169570922852
2011-09-15,13.585065841674805
2011-09-16,13.250325202941895
2011-09-19,13.173615455627441
2011-09-20,12.88768482208252
2011-09-21,12.322803497314453
2011-09-22,12.050824165344238
2011-09-23,12.134509086608887
2011-09-26,12.497147560119629
2011-09-27,12.580833435058594
2011-09-28,12.134509086608887
2011-09-29,12.559917449951172
2011-09-30,12.099642753601074
2011-10-03,11.555679321289062
2011-10-04,12.622675895690918
2011-10-05,12.42043685913086
2011-10-06,12.915581703186035
2011-10-07,12.413466453552246
2011-10-10,12.78307819366455
2011-10-11,12.824920654296875
2011-10-12,12.8667631149292
2011-10-13,12.734259605407715
2011-10-14,13.194535255432129
2011-10-17,12.908607482910156
2011-10-18,13.508359909057617
2011-10-19,13.389805793762207
2011-10-20,13.599018096923828
2011-10-21,13.64085865020752
2011-10-24,14.122060775756836
2011-10-25,13.633890151977539
2011-10-26,14.205739974975586
2011-10-27,14.59627628326416
2011-10-28,14.324300765991211
2011-10-31,14.254560470581055
2011-11-01,13.466508865356445
2011-11-02,13.843101501464844
2011-11-03,13.898896217346191
2011-11-04,13.710600852966309
2011-11-07,13.45256233215332
2011-11-08,13.45256233215332
2011-11-09,11.869499206542969
2011-11-10,11.918319702148438
2011-11-11,11.88344955444336
2011-11-14,11.5208101272583
2011-11-15,11.50685977935791
2011-11-16,11.018691062927246
2011-11-17,10.879217147827148
2011-11-18,10.914083480834961
2011-11-21,10.760658264160156
2011-11-22,10.725788116455078
2011-11-23,10.418939590454102
2011-11-25,10.342225074768066
2011-11-28,10.59328556060791
2011-11-29,10.46776008605957
2011-11-30,11.220930099487305
2011-12-01,10.785303115844727
2011-12-02,11.227961540222168
2011-12-05,11.340381622314453
2011-12-06,11.537115097045898
2011-12-07,11.466851234436035
2011-12-08,11.017171859741211
2011-12-09,11.58630084991455
2011-12-12,11.333352088928223
2011-12-13,10.834488868713379
2011-12-14,10.700990676879883
2011-12-15,10.989065170288086
2011-12-16,11.010146141052246
2011-12-19,10.750173568725586
2011-12-20,11.108512878417969
2011-12-21,11.249039649963379
2011-12-22,11.32632827758789
2011-12-23,11.284167289733887
2011-12-27,11.403615951538086
2011-12-28,10.99609375
2011-12-29,11.066356658935547
2011-12-30,11.052301406860352
2012-01-03,11.122564315795898
2012-01-04,11.122564315795898
2012-01-05,11.031224250793457
2012-01-06,10.953934669494629
2012-01-09,10.490203857421875
2012-01-10,10.560464859008789
2012-01-11,10.581541061401367
2012-01-12,10.630728721618652
2012-01-13,10.946910858154297
2012-01-17,11.052301406860352
2012-01-18,11.18580150604248
2012-01-19,11.11553955078125
2012-01-20,11.192826271057129
2012-01-23,11.1787748336792
2012-01-24,11.382538795471191
2012-01-25,11.291193962097168
2012-01-26,11.396587371826172
2012-01-27,11.431720733642578
2012-01-30,11.396587371826172
2012-01-31,11.45982551574707
2012-02-01,11.74087905883789
2012-02-02,11.747902870178223
2012-02-03,12.183531761169434
2012-02-06,12.078140258789062
2012-02-07,12.057060241699219
2012-02-08,12.253793716430664
2012-02-09,12.14840030670166
2012-02-10,11.804112434387207
2012-02-13,11.958685874938965
2012-02-14,11.825189590454102
2012-02-15,11.73384952545166
2012-02-16,12.106243133544922
2012-02-17,12.007874488830566
2012-02-21,12.028949737548828
2012-02-22,12.021930694580078
2012-02-23,12.11326789855957
2012-02-24,12.043006896972656
2012-02-27,11.867345809936523
2012-02-28,11.621432304382324
2012-02-29,11.129591941833496
2012-03-01,11.220930099487305
2012-03-02,10.982038497924805
2012-03-05,11.256064414978027
2012-03-06,11.087430953979492
2012-03-07,10.855567932128906
2012-03-08,11.49495792388916
2012-03-09,11.691691398620605
2012-03-12,11.986797332763672
2012-03-13,12.085161209106445
2012-03-14,12.09921646118164
2012-03-15,12.035496711730957
2012-03-16,12.04257869720459
2012-03-19,12.007179260253906
2012-03-20,11.76646900177002
2012-03-21,11.872664451599121
2012-03-22,11.837264060974121
2012-03-23,11.943459510803223
2012-03-26,12.22665023803711
2012-03-27,12.09921646118164
2012-03-28,12.08505630493164
2012-03-29,12.148774147033691
2012-03-30,11.978865623474121
2012-04-02,12.339929580688477
2012-04-03,12.339929580688477
2012-04-04,12.070894241333008
2012-04-05,11.858506202697754
2012-04-09,11.539916038513184
2012-04-10,11.157611846923828
2012-04-11,11.327524185180664
2012-04-12,11.653189659118652
2012-04-13,11.631956100463867
2012-04-16,11.5540771484375
2012-04-17,11.801870346069336
2012-04-18,11.716910362243652
2012-04-19,11.660273551940918
2012-04-20,11.75230884552002
2012-04-23,11.47619915008545
2012-04-24,11.327524185180664
2012-04-25,11.37000560760498
2012-04-26,11.47619915008545
2012-04-27,11.816024780273438
2012-04-30,11.6107177734375
2012-05-01,11.334606170654297
2012-05-02,11.483280181884766
2012-05-03,11.256730079650879
2012-05-04,11.150534629821777
2012-05-07,11.320448875427246
2012-05-08,11.47619915008545
2012-05-09,10.626638412475586
2012-05-10,10.662036895751953
2012-05-11,10.66911506652832
2012-05-14,10.68327522277832
2012-05-15,10.640793800354004
2012-05-16,10.4992036819458
2012-05-17,10.40716552734375
2012-05-18,10.293892860412598
2012-05-21,10.442564964294434
2012-05-22,10.385926246643066
2012-05-23,10.357608795166016
2012-05-24,10.42132568359375
2012-05-25,10.42132568359375
2012-05-29,10.3930082321167
2012-05-30,10.258491516113281
2012-05-31,10.279731750488281
2012-06-01,10.18061637878418
2012-06-04,10.265571594238281
2012-06-05,10.258491516113281
2012-06-06,10.577079772949219
2012-06-07,10.470882415771484
2012-06-08,10.40716552734375
2012-06-11,10.237250328063965
2012-06-12,10.605396270751953
2012-06-13,10.704514503479004
2012-06-14,10.675949096679688
2012-06-15,10.697373390197754
2012-06-18,10.647385597229004
2012-06-19,11.275799751281738
2012-06-20,11.304367065429688
2012-06-21,10.933028221130371
2012-06-22,11.261519432067871
2012-06-25,11.011582374572754
2012-06-26,11.204390525817871
2012-06-27,11.297224044799805
2012-06-28,11.240095138549805
2012-06-29,11.375775337219238
2012-07-02,11.682846069335938
2012-07-03,11.839951515197754
2012-07-05,11.782816886901855
2012-07-06,11.804244995117188
2012-07-09,11.968487739562988
2012-07-10,11.732832908630371
2012-07-11,11.754253387451172
2012-07-12,11.561444282531738
2012-07-13,11.775678634643555
2012-07-16,11.675702095031738
2012-07-17,11.618577003479004
2012-07-18,11.782816886901855
2012-07-19,11.56859016418457
2012-07-20,11.361494064331055
2012-07-23,11.411480903625488
2012-07-24,11.161544799804688
2012-07-25,11.05443000793457
2012-07-26,11.240095138549805
2012-07-27,11.804244995117188
2012-07-30,11.661419868469238
2012-07-31,11.725690841674805
2012-08-01,11.597151756286621
2012-08-02,11.56859016418457
2012-08-03,12.104171752929688
2012-08-06,12.082749366760254
2012-08-07,12.21843147277832
2012-08-08,11.875653266906738
2012-08-09,10.897323608398438
2012-08-10,11.118698120117188
2012-08-13,11.282943725585938
2012-08-14,10.747361183166504
2012-08-15,10.811630249023438
2012-08-16,11.161544799804688
2012-08-17,11.175829887390137
2012-08-20,11.104415893554688
2012-08-21,11.268660545349121
2012-08-22,11.05443000793457
2012-08-23,10.997296333312988
2012-08-24,11.068710327148438
2012-08-27,11.140117645263672
2012-08-28,11.090131759643555
2012-08-29,11.04014778137207
2012-08-30,10.925890922546387
2012-08-31,10.954452514648438
2012-09-04,11.075850486755371
2012-09-05,10.875897407531738
2012-09-06,11.247239112854004
2012-09-07,11.418625831604004
2012-09-10,11.332930564880371
2012-09-11,11.318649291992188
2012-09-12,11.504317283630371
2012-09-13,11.741889953613281
2012-09-14,11.698697090148926
2012-09-17,11.749090194702148
2012-09-18,11.813882827758789
2012-09-19,11.806684494018555
2012-09-20,11.972262382507324
2012-09-21,11.540312767028809
2012-09-24,11.338735580444336
2012-09-25,11.446722984313965
2012-09-26,11.648303985595703
2012-09-27,11.669897079467773
2012-09-28,11.55471134185791
2012-10-01,11.6123046875
2012-10-02,11.82107925415039
2012-10-03,11.61950397491455
2012-10-04,11.67709732055664
2012-10-05,11.662701606750488
2012-10-08,11.590706825256348
2012-10-09,11.511517524719238
2012-10-10,11.511517524719238
2012-10-11,11.338735580444336
2012-10-12,11.14435863494873
2012-10-15,11.19475269317627
2012-10-16,11.266745567321777
2012-10-17,11.266745567321777
2012-10-18,10.985973358154297
2012-10-19,10.734004974365234
2012-10-22,10.84199047088623
2012-10-23,10.856389999389648
2012-10-24,10.870787620544434
2012-10-25,11.05077075958252
2012-10-26,11.151556968688965
2012-10-31,11.05077075958252
2012-11-01,11.007570266723633
2012-11-02,10.755603790283203
2012-11-05,10.935583114624023
2012-11-06,11.000371932983398
2012-11-07,10.474830627441406
2012-11-08,10.294853210449219
2012-11-09,10.23725700378418
2012-11-12,10.338047981262207
2012-11-13,10.280451774597168
2012-11-14,10.273252487182617
2012-11-15,10.294853210449219
2012-11-16,10.294853210449219
2012-11-19,10.518024444580078
2012-11-20,10.330848693847656
2012-11-21,10.467632293701172
2012-11-23,10.575620651245117
2012-11-26,10.518024444580078
2012-11-27,10.41723918914795
2012-11-28,10.359643936157227
2012-11-29,10.60441780090332
2012-11-30,10.294853210449219
2012-12-03,10.316451072692871
2012-12-04,10.539626121520996
2012-12-05,10.359643936157227
2012-12-06,10.34511661529541
2012-12-07,10.38870620727539
2012-12-10,10.352381706237793
2012-12-11,10.468616485595703
2012-12-12,10.57032299041748
2012-12-13,10.577589988708496
2012-12-14,10.526734352111816
2012-12-17,10.722886085510254
2012-12-18,10.969890594482422
2012-12-19,10.919035911560059
2012-12-20,11.151509284973145
2012-12-21,11.166041374206543
2012-12-24,11.028005599975586
2012-12-26,11.057066917419434
2012-12-27,11.035274505615234
2012-12-28,10.991686820983887
2012-12-31,11.078861236572266
2013-01-02,11.514751434326172
2013-01-03,11.202367782592773
2013-01-04,11.253218650817871
2013-01-07,11.26048469543457
2013-01-08,11.3113374710083
2013-01-09,11.340394020080566
2013-01-10,11.27501106262207
2013-01-11,11.166041374206543
2013-01-14,11.26048469543457
2013-01-15,11.30407428741455
2013-01-16,11.122450828552246
2013-01-17,11.253218650817871
2013-01-18,11.187835693359375
2013-01-22,11.158775329589844
2013-01-23,11.180569648742676
2013-01-24,11.253218650817871
2013-01-25,11.333134651184082
2013-01-28,11.398514747619629
2013-01-29,11.827138900756836
2013-01-30,11.216894149780273
2013-01-31,11.100653648376465
2013-02-01,11.449370384216309
2013-02-04,11.478428840637207
2013-02-05,11.827138900756836
2013-02-06,12.037822723388672
2013-02-07,12.1467924118042
2013-02-08,12.306618690490723
2013-02-11,12.154056549072266
2013-02-12,12.204909324645996
2013-02-13,12.306618690490723
2013-02-14,12.292088508605957
2013-02-15,12.212169647216797
2013-02-19,12.328413009643555
2013-02-20,11.957902908325195
2013-02-21,12.270292282104492
2013-02-22,12.437385559082031
2013-02-25,12.016021728515625
2013-02-26,11.943377494812012
2013-02-27,11.943377494812012
2013-02-28,11.565606117248535
2013-03-01,11.522017478942871
2013-03-04,11.580134391784668
2013-03-05,11.616458892822266
2013-03-06,11.616458892822266
2013-03-07,11.703640937805176
2013-03-08,11.776285171508789
2013-03-11,11.645520210266113
2013-03-12,11.841669082641602
2013-03-13,12.1467924118042
2013-03-14,12.110162734985352
2013-03-15,11.883048057556152
2013-03-18,11.992941856384277
2013-03-19,12.00759506225586
2013-03-20,11.985618591308594
2013-03-21,11.897703170776367
2013-03-22,11.927007675170898
2013-03-25,11.934333801269531
2013-03-26,11.78780746459961
2013-03-27,11.692571640014648
2013-03-28,11.758505821228027
2013-04-01,11.714547157287598
2013-04-02,11.589999198913574
2013-04-03,11.538721084594727
2013-04-04,11.436152458190918
2013-04-05,11.296956062316895
2013-04-08,11.253002166748047
2013-04-09,11.187064170837402
2013-04-10,11.2310209274292
2013-04-11,11.289628982543945
2013-04-12,11.260327339172363
2013-04-15,11.106473922729492
2013-04-16,11.143106460571289
2013-04-17,10.98193073272705
2013-04-18,11.025888442993164
2013-04-19,11.018562316894531
2013-04-22,11.062520027160645
2013-04-23,11.099148750305176
2013-04-24,11.128454208374023
2013-04-25,11.135782241821289
2013-04-26,11.062520027160645
2013-04-29,11.209041595458984
2013-04-30,11.069843292236328
2013-05-01,10.879364013671875
2013-05-02,10.820755004882812
2013-05-03,11.736525535583496
2013-05-06,11.355567932128906
2013-05-07,11.223691940307617
2013-05-08,11.480107307434082
2013-05-09,11.318936347961426
2013-05-10,11.392199516296387
2013-05-13,11.304282188415527
2013-05-14,11.377544403076172
2013-05-15,11.260327339172363
2013-05-16,11.201717376708984
2013-05-17,11.216368675231934
2013-05-20,11.2310209274292
2013-05-21,11.406850814819336
2013-05-22,11.362893104553223
2013-05-23,11.333585739135742
2013-05-24,11.494763374328613
2013-05-28,11.875722885131836
2013-05-29,11.883048057556152
2013-05-30,11.780485153198242
2013-05-31,11.992941856384277
2013-06-03,12.242032051086426
2013-06-04,11.875722885131836
2013-06-05,11.370217323303223
2013-06-06,11.677916526794434
2013-06-07,11.663264274597168
2013-06-10,11.641284942626953
2013-06-11,11.465457916259766
2013-06-12,11.531394004821777
2013-06-13,12.137528419494629
2013-06-14,11.53139591217041
2013-06-17,11.664447784423828
2013-06-18,11.93055534362793
2013-06-19,11.671839714050293
2013-06-20,11.494437217712402
2013-06-21,11.53139591217041
2013-06-24,11.487042427062988
2013-06-25,11.390947341918945
2013-06-26,11.5092191696167
2013-06-27,11.701409339904785
2013-06-28,11.368772506713867
2013-07-01,11.708799362182617
2013-07-02,11.5092191696167
2013-07-03,11.694013595581055
2013-07-05,11.989691734313965
2013-07-08,11.9822998046875
2013-07-09,12.218842506408691
2013-07-10,12.396247863769531
2013-07-11,12.499735832214355
2013-07-12,12.477559089660645
2013-07-15,12.566261291503906
2013-07-16,12.374073028564453
2013-07-17,12.521912574768066
2013-07-18,12.544086456298828
2013-07-19,12.566261291503906
2013-07-22,12.514520645141602
2013-07-23,12.477559089660645
2013-07-24,12.499735832214355
2013-07-25,12.558869361877441
2013-07-26,12.396247863769531
2013-07-29,12.196667671203613
2013-07-30,12.137528419494629
2013-07-31,12.26319408416748
2013-08-01,12.359289169311523
2013-08-02,12.270586013793945
2013-08-05,12.366681098937988
2013-08-06,12.381463050842285
2013-08-07,12.374073028564453
2013-08-08,12.558869361877441
2013-08-09,12.492339134216309
2013-08-12,12.411031723022461
2013-08-13,12.396247863769531
2013-08-14,12.233631134033203
2013-08-15,11.760544776916504
2013-08-16,11.605310440063477
2013-08-19,11.346595764160156
2013-08-20,11.753152847290039
2013-08-21,11.575742721557617
2013-08-22,11.915773391723633
2013-08-23,11.738368034362793
2013-08-26,11.634881019592285
2013-08-27,11.671839714050293
2013-08-28,11.657059669494629
2013-08-29,11.937950134277344
2013-08-30,11.8418550491333
2013-09-03,11.997085571289062
2013-09-04,12.1153564453125
2013-09-05,12.048827171325684
2013-09-06,12.1153564453125
2013-09-09,12.204057693481445
2013-09-10,12.300149917602539
2013-09-11,12.337112426757812
2013-09-12,12.322205543518066
2013-09-13,12.322205543518066
2013-09-16,12.478748321533203
