Date,ROOT
2024-07-30,63.400001525878906
2024-07-31,60.22999954223633
2024-08-01,57.7400016784668
2024-08-02,56.40999984741211
2024-08-05,53.72999954223633
2024-08-06,55.2599983215332
2024-08-07,53.5
2024-08-08,42.9900016784668
2024-08-09,46.13999938964844
2024-08-12,46.70000076293945
2024-08-13,46.09000015258789
2024-08-14,46.630001068115234
2024-08-15,45.38999938964844
2024-08-16,49.0
2024-08-19,48.939998626708984
2024-08-20,47.11000061035156
2024-08-21,46.939998626708984
2024-08-22,44.7599983215332
2024-08-23,46.959999084472656
2024-08-26,45.560001373291016
2024-08-27,44.720001220703125
2024-08-28,41.880001068115234
2024-08-29,43.810001373291016
2024-08-30,43.36000061035156
2024-09-03,40.529998779296875
2024-09-04,40.36000061035156
2024-09-05,40.09000015258789
2024-09-06,38.25
2024-09-09,37.59000015258789
2024-09-10,35.83000183105469
2024-09-11,36.34000015258789
2024-09-12,37.16999816894531
2024-09-13,40.36000061035156
2024-09-16,40.189998626708984
2024-09-17,40.959999084472656
2024-09-18,39.439998626708984
2024-09-19,40.279998779296875
2024-09-20,39.63999938964844
2024-09-23,37.9900016784668
2024-09-24,39.45000076293945
2024-09-25,38.5
2024-09-26,39.09000015258789
2024-09-27,37.54999923706055
2024-09-30,37.779998779296875
2024-10-01,37.7400016784668
2024-10-02,39.310001373291016
2024-10-03,39.060001373291016
2024-10-04,39.880001068115234
2024-10-07,37.779998779296875
2024-10-08,37.58000183105469
2024-10-09,38.20000076293945
2024-10-10,44.5
2024-10-11,42.7400016784668
2024-10-14,42.22999954223633
2024-10-15,42.290000915527344
2024-10-16,42.689998626708984
2024-10-17,42.06999969482422
2024-10-18,40.150001525878906
2024-10-21,38.2599983215332
2024-10-22,39.72999954223633
2024-10-23,39.220001220703125
2024-10-24,38.83000183105469
2024-10-25,37.810001373291016
2024-10-28,40.470001220703125
2024-10-29,39.56999969482422
2024-10-30,40.4900016784668
2024-10-31,68.38999938964844
2024-11-01,71.01000213623047
2024-11-04,70.95999908447266
2024-11-05,70.9800033569336
2024-11-06,73.77999877929688
2024-11-07,78.81999969482422
2024-11-08,81.93000030517578
2024-11-11,81.30000305175781
2024-11-12,74.98999786376953
2024-11-13,75.55000305175781
2024-11-14,78.80999755859375
2024-11-15,88.91000366210938
2024-11-18,95.48999786376953
2024-11-19,101.06999969482422
2024-11-20,104.7699966430664
2024-11-21,109.4000015258789
2024-11-22,109.2300033569336
2024-11-25,108.44000244140625
2024-11-26,101.86000061035156
2024-11-27,99.05999755859375
2024-11-29,99.80999755859375
2024-12-02,99.2699966430664
2024-12-03,92.86000061035156
2024-12-04,90.44999694824219
2024-12-05,95.70999908447266
2024-12-06,97.68000030517578
2024-12-09,91.83000183105469
2024-12-10,82.58000183105469
2024-12-11,81.4800033569336
2024-12-12,76.26000213623047
2024-12-13,76.29000091552734
2024-12-16,76.3499984741211
2024-12-17,77.91000366210938
2024-12-18,71.75
2024-12-19,71.12000274658203
2024-12-20,73.22000122070312
2024-12-23,72.6500015258789
2024-12-24,72.7699966430664
2024-12-26,76.08000183105469
2024-12-27,73.0
2024-12-30,73.38999938964844
2024-12-31,72.58999633789062
2025-01-02,73.43000030517578
2025-01-03,75.31999969482422
2025-01-06,77.44999694824219
2025-01-07,77.88999938964844
2025-01-08,77.41999816894531
2025-01-10,77.16999816894531
2025-01-13,81.79000091552734
2025-01-14,84.80999755859375
2025-01-15,85.77999877929688
2025-01-16,88.33000183105469
2025-01-17,85.30999755859375
2025-01-21,78.86000061035156
2025-01-22,81.18000030517578
2025-01-23,85.08999633789062
2025-01-24,83.31999969482422
2025-01-27,80.80000305175781
2025-01-28,82.56999969482422
2025-01-29,91.16999816894531
2025-01-30,97.6500015258789
2025-01-31,97.5
2025-02-03,106.19999694824219
2025-02-04,104.19999694824219
2025-02-05,107.55999755859375
2025-02-06,109.70999908447266
2025-02-07,112.02999877929688
2025-02-10,116.13999938964844
2025-02-11,114.5199966430664
2025-02-12,118.31999969482422
2025-02-13,138.3800048828125
2025-02-14,129.33999633789062
2025-02-18,128.3300018310547
2025-02-19,118.69000244140625
2025-02-20,111.2300033569336
2025-02-21,100.20999908447266
2025-02-24,99.33999633789062
2025-02-25,97.08999633789062
2025-02-26,98.70999908447266
2025-02-27,123.94999694824219
2025-02-28,135.1699981689453
2025-03-03,127.58000183105469
2025-03-04,132.35000610351562
2025-03-05,142.75
2025-03-06,128.32000732421875
2025-03-07,133.8800048828125
2025-03-10,127.91000366210938
2025-03-11,135.88999938964844
2025-03-12,140.9199981689453
2025-03-13,134.22999572753906
2025-03-14,151.72999572753906
2025-03-17,152.33999633789062
2025-03-18,150.8000030517578
2025-03-19,154.24000549316406
2025-03-20,152.63999938964844
2025-03-21,160.25999450683594
2025-03-24,177.69000244140625
2025-03-25,168.55499267578125
2025-03-26,151.11000061035156
2025-03-27,148.94000244140625
2025-03-28,136.92999267578125
2025-03-31,133.44000244140625
2025-04-01,128.60000610351562
2025-04-02,125.16999816894531
2025-04-03,120.43000030517578
2025-04-04,112.37000274658203
2025-04-07,112.76000213623047
2025-04-08,108.0999984741211
2025-04-09,128.86000061035156
2025-04-10,118.70999908447266
2025-04-11,120.0
2025-04-14,125.29000091552734
2025-04-15,127.20500183105469
2025-04-16,128.1199951171875
2025-04-17,129.74000549316406
2025-04-21,118.38999938964844
2025-04-22,134.9499969482422
2025-04-23,147.60000610351562
2025-04-24,150.14999389648438
2025-04-25,149.07000732421875
2025-04-28,151.83999633789062
2025-04-29,151.0
2025-04-30,139.6699981689453
2025-05-01,136.6300048828125
2025-05-02,143.08999633789062
2025-05-05,143.61000061035156
2025-05-06,137.75999450683594
2025-05-07,139.92999267578125
2025-05-08,141.49000549316406
2025-05-09,147.4199981689453
2025-05-12,152.0500030517578
2025-05-13,150.24000549316406
2025-05-14,141.1999969482422
2025-05-15,135.7100067138672
2025-05-16,135.74000549316406
2025-05-19,136.52999877929688
2025-05-20,137.75
2025-05-21,125.91000366210938
2025-05-22,130.0
2025-05-23,129.60000610351562
2025-05-27,132.39999389648438
2025-05-28,128.60000610351562
2025-05-29,125.31999969482422
2025-05-30,130.99000549316406
2025-06-02,137.8000030517578
2025-06-03,137.5399932861328
2025-06-04,133.99000549316406
2025-06-05,139.1699981689453
2025-06-06,151.72999572753906
2025-06-09,152.9199981689453
2025-06-10,151.72999572753906
2025-06-11,154.57000732421875
2025-06-12,155.52999877929688
2025-06-13,146.69000244140625
2025-06-16,145.41000366210938
2025-06-17,135.11000061035156
2025-06-18,135.49000549316406
2025-06-20,138.47999572753906
2025-06-23,131.22000122070312
2025-06-24,134.0399932861328
2025-06-25,122.33000183105469
2025-06-26,127.80000305175781
2025-06-27,128.25
2025-06-30,127.97000122070312
2025-07-01,125.27999877929688
2025-07-02,123.70999908447266
2025-07-03,124.70999908447266
2025-07-07,119.72000122070312
2025-07-08,123.75
2025-07-09,123.62000274658203
2025-07-10,121.6500015258789
2025-07-11,115.76000213623047
2025-07-14,124.31999969482422
2025-07-15,120.41999816894531
2025-07-16,121.36000061035156
2025-07-17,126.97000122070312
2025-07-18,131.32000732421875
2025-07-21,121.54000091552734
2025-07-22,126.0999984741211
2025-07-23,126.80999755859375
2025-07-24,123.63999938964844
2025-07-25,123.5999984741211
2025-07-28,118.73999786376953
2025-07-29,113.55999755859375
2025-07-30,113.05999755859375
2025-07-31,121.02999877929688
2025-08-01,116.72000122070312
2025-08-04,119.98500061035156
2025-08-05,125.54000091552734
2025-08-06,122.55000305175781
2025-08-07,90.2300033569336
2025-08-08,88.26000213623047
2025-08-11,88.38999938964844
2025-08-12,90.04000091552734
2025-08-13,92.5199966430664
2025-08-14,89.55999755859375
2025-08-15,90.43000030517578
2025-08-18,88.05000305175781
2025-08-19,86.80000305175781
2025-08-20,86.76000213623047
2025-08-21,88.08999633789062
2025-08-22,91.01000213623047
2025-08-25,87.98999786376953
2025-08-26,88.63999938964844
2025-08-27,88.94000244140625
2025-08-28,90.26000213623047
2025-08-29,92.22000122070312
2025-09-02,88.80000305175781
2025-09-03,88.05999755859375
2025-09-04,93.91999816894531
2025-09-05,92.63999938964844
2025-09-08,100.73999786376953
2025-09-09,98.33499908447266
2025-09-10,95.18000030517578
2025-09-11,99.62000274658203
2025-09-12,99.08000183105469
2025-09-15,100.19999694824219
2025-09-16,98.58999633789062
2025-09-17,95.29000091552734
2025-09-18,100.97000122070312
2025-09-19,102.4800033569336
